nPsoRun,n_iter,S,fgbest,optDes
346,296,300,0.3329001954299381,[1.0; 0.0015441688470801602; -0.0021094158261412235; 0.22912106152744696; -1.0; -1.0; 1.0; -0.2288375399688792]
347,302,300,0.3329001987326971,[-0.0011829487411618214; -0.00033070661332239336; 0.22881324139341844; -0.22804914668267667; 0.9999999299115263; -0.9999999999855614; 0.9999999080189823; -0.9999999815701635]
348,278,300,0.33290052227133565,[-1.0; -0.23119987542651463; 1.0; 0.22980614216645676; -1.0; -0.0013943249613704769; 0.004168423321639818; 1.0]
349,295,300,0.33290026874975753,[1.0; -0.23045358622076295; 9.127680033890198e-5; 0.00014060456223234153; -1.0; 0.23033544377374904; -0.9999998730276936; 1.0]
350,101,300,0.33291396559348696,[-0.008572599790128185; 1.0; 1.0; -1.0; -0.001602071916471215; 0.2117466659022487; -0.20595507342969444; -1.0]
351,323,300,0.332900260072872,[0.0019560482202870106; -0.2276355693077893; -1.0; 1.0; -0.0005706369031173765; 0.9999999891797531; 0.226932485509908; -1.0]
352,357,300,0.3329003383950802,[0.003669963757541633; -0.2285482213739956; 0.22803758518290787; 1.0; -1.0; -1.0; -0.0026628317651265503; 0.9999998438973599]
353,70,300,0.3329039466566235,[0.008427364755690347; 1.0; -0.21986885554116736; -1.0; 1.0; -1.0; -0.010290494547993051; 0.22078513268761513]
354,74,300,0.33291188183080633,[-1.0; 0.0316735875203682; 0.21519032999423016; -1.0; -0.013676081484260243; 1.0; -0.22499822916616394; 1.0]
355,86,300,0.3329072795911433,[0.016482297745519292; -1.0; 1.0; 1.0; 0.22436820215679687; -0.011656608657855089; -0.22723662959008406; -1.0]
356,205,300,0.3329010227844327,[0.22416171175907118; 0.006218639252799578; -1.0; 1.0; 0.999999663066337; -0.0018809847134122948; -0.22637695297242968; -1.0]
357,154,300,0.33290027611574113,[-1.0; 1.0; -0.0032965159051886878; 0.2282988401715273; -0.22731999423832056; 1.0; 0.0013614518204142028; -1.0]
358,125,300,0.33290065358172666,[-1.0; 1.0; -0.0004643083921079064; 1.0; -1.0; 0.2264404800386581; -0.22478748796264153; -0.002752085380595975]
359,435,300,0.3329001836416519,[0.9999999517134707; 0.9999999957208568; -0.9999999999950998; 0.22845253991962253; -0.0001095012746569366; 0.0011178491844516614; -0.2289608627164037; -0.9999999991225298]
360,136,300,0.3329159379126401,[1.0; -0.2066443854673531; -1.0; 0.2073746985683497; -1.0; 1.0; -0.019184652597955484; 0.01789742062378415]
361,358,300,0.3329001932189297,[0.9999999999922429; 0.9999999999044298; -1.0; -1.0; -0.0006314352857529416; 0.00011211860510609048; 0.2280498241041777; -0.22778605950677672]
362,369,300,0.33290023910542005,[-0.0009255222807178986; 0.9999999898239187; -1.0; 0.22727510055110897; -1.0; 0.0009271371642912956; -0.22727559026088823; 1.0]
363,230,300,0.3329006981302265,[-1.0; -1.0; -0.22939791798055328; -0.006291476032452193; 0.2291949963615364; 1.0; 1.0; 0.006714917065542185]
364,177,300,0.33290024282121394,[0.002316434504698173; -0.0007289076799811963; 1.0; -0.9999998945418916; 1.0; -1.0; -0.2291854139664972; 0.22838284491566027]
365,54,300,0.33294868332053223,[1.0; 0.023317154194925936; -1.0; -0.025877986047861706; -1.0; 1.0; 0.18978228487759496; -0.18782392587189128]
366,273,300,0.33290148530907515,[1.0; 1.0; 0.0015149897383647335; 0.22427424855270547; -1.0; -0.9999998564045693; -0.005920217273217919; -0.2219887223692735]
367,728,300,0.33290035187708605,[0.22826009452185173; -1.0; -0.9999999836437279; -0.22742766340731718; -0.0042529870815280375; 0.999999999706048; 0.0026116826407017023; 0.9999998360455616]
368,252,300,0.3329007886751458,[0.999999992370089; -0.9999999096709065; 1.0; 0.22837855762863127; -0.22499238898718346; -0.004659968351468725; -1.0; -0.0019996477505697125]
369,424,300,0.33290019486414113,[-0.9999999813502372; -0.0015356149615259685; -0.2285242523356573; 1.0; 0.2283965352208875; -1.0; 0.0017901706338325247; 1.0]
370,179,300,0.3329018172853341,[-0.011209271954126148; -1.0; 1.0; 0.007590558859421517; 0.22662789276076895; -0.9999985951160165; -0.2247852925559986; 0.9999992766476897]
371,190,300,0.3329010553820907,[0.0013807328412529067; 1.0; -1.0; -0.22373027280713845; 1.0; -0.006515608815561125; 0.22637532629635365; -1.0]
372,327,300,0.33290027110689774,[-0.9999999804385084; 0.0004988863045308005; -0.22933392428699392; -1.0; -0.0026836007207140787; 1.0; 0.2304262809952697; 1.0]
373,137,300,0.33290118849991984,[0.0033045123559826244; 0.004022744799681002; -0.23194618275176576; -1.0; 0.2282464994398754; -0.9999999288307618; 1.0; 1.0]
374,376,300,0.3329002556481647,[0.2277128590706264; -1.0; -0.0012036830979621465; 1.0; 1.0; -0.22721175093170337; -0.9999999122273415; 0.00021097115883344218]
375,74,300,0.332901439411641,[1.0; -0.23446799391885256; 1.0; 0.23054307761790394; -1.0; 0.008341793501390513; -0.0003869253287548539; -1.0]
376,326,300,0.33290020541385107,[-1.0; -0.0016052289455419605; 0.9999999980386315; 0.22941125656106923; 1.0; 7.506206841690342e-5; -0.22863991107587314; -1.0]
377,84,300,0.33293248686984617,[1.0; -0.013543917688257662; -0.2291583446932913; 0.05232089637006269; 0.20753747184460508; 1.0; -0.9999433246363043; -1.0]
378,108,300,0.33290409491365913,[0.0035186208123902593; 1.0; 0.22446567359827393; 1.0; -1.0; 0.004420159116516885; -0.22877077039902236; -1.0]
379,214,300,0.3329004537940491,[1.0; -0.2294407967200274; -0.9999995124159204; 0.00401326492341877; -0.004588122757268397; 1.0; -1.0; 0.22972522274055981]
380,237,300,0.33290040134917526,[0.22810714708928148; 1.0; -0.0002570514279946097; 1.0; -1.0; -0.0016965317248208572; -0.9999995732458169; -0.22712876826754338]
381,199,300,0.3329002712424485,[-1.0; 0.22873541120865867; 1.0; 0.0005592144194482094; 1.0; -0.00036470658709022286; -0.9999999972386486; -0.22882394831481306]
382,316,300,0.3329003058605948,[0.22856394955150744; 0.0008838113744149391; -1.0; 1.0; -0.0007547106076157035; 0.999999488432007; -0.22861928200450915; -1.0]
383,258,300,0.3329003566289507,[1.0; -1.0; 0.001586653039031443; -1.0; -0.2263694879092634; -0.00243377335726209; 0.22680089229785727; 1.0]
384,208,300,0.33290078880629104,[-1.0; -0.0010818978865307766; 0.23322148377899835; 1.0; -0.003700186228055351; 1.0; -1.0; -0.23086042023101175]
385,133,300,0.3329028161418476,[1.0; 1.0; -0.23582920466372292; 0.008118912150291733; 0.006265036932665579; -1.0; 0.22870818848360464; -1.0]
386,57,300,0.3329233620652728,[0.033748131064759934; 0.2103327375648647; -0.21563180639988477; -1.0; -1.0; 1.0; -0.022761117202086623; 1.0]
387,72,300,0.3329091909362326,[0.015308600960796141; -1.0; 0.012347523135887335; 1.0; -1.0; 0.22240475234238577; -0.23642982390218817; 1.0]
388,66,300,0.3329260813419198,[-0.02018425379541143; 0.20711553214270684; -1.0; -1.0; 1.0; 0.044410162372559646; 1.0; -0.22126240033608888]
389,89,300,0.33293612640910036,[-0.010877259346761507; -0.2305343341314564; -1.0; 1.0; 1.0; 0.20098761393122744; 0.06421120886072541; -1.0]
390,234,300,0.33290020206666315,[0.0007248745709563646; 1.0; -0.9999999949600085; -1.0; -0.22797536268244364; 0.22814643069495946; -0.0010595842749253014; 1.0]
391,127,300,0.3329018851972526,[-0.22195931489440668; -1.0; 1.0; -0.002032000491516705; 0.002688640886101948; 0.22162622889793954; 1.0; -1.0]
392,142,300,0.3329042741488205,[1.0; 0.22125604705275784; 1.0; -1.0; -0.012802885214068877; -1.0; 0.02130710326389076; -0.22569269609679635]
393,165,300,0.332900869485643,[-0.001650098466246839; -0.23227332424641944; 0.9999998224992427; -0.0008181706673914915; -1.0; 0.23348394569729936; 1.0; -1.0]
394,339,300,0.3329002383660893,[1.0; 0.001243277020621373; -0.0024955472773167966; -0.9999997734693405; 1.0; -1.0; -0.22856921146835746; 0.2291970817189364]
395,115,300,0.33290815034767385,[-0.23098521650200884; 0.030179735604500654; -1.0; -0.02524437646341668; -1.0; 0.22848112090377484; 1.0; 1.0]
396,162,300,0.33291865007371757,[0.20459614434187157; -1.0; -0.021896746708538806; -0.20872601539909816; 0.029049258929950483; -1.0; 1.0; 1.0]
397,156,300,0.33290259668183536,[1.0; -1.0; 0.004573142767909214; -1.0; 0.9999950822534756; -0.006540719280671012; -0.2228723581691281; 0.22397192444548805]
398,163,300,0.33290192958388254,[-1.0; -0.22705959650539928; 0.9999951340737164; 0.999998435079566; -1.0; 0.2252518031132168; 0.0018664661264191822; 0.0016787292230875327]
399,254,300,0.33290030264047943,[-0.9999997578707974; 0.0008050463125950533; 1.0; 0.9999999621669164; 0.0008752031425216197; 0.22740794487940266; -0.22825660721692634; -0.9999998668293889]
400,90,300,0.33293379842665416,[-0.06215498492242328; 1.0; -0.1958312502691016; 0.02694630214757085; 0.21629924805219822; -1.0; -1.0; 1.0]
401,134,300,0.33290413463228086,[1.0; 1.0; -0.2212851724462869; -0.010466540234878998; 0.22770253228572118; -1.0; -0.001674835764074567; -1.0]
402,344,300,0.332900636840018,[0.0009302857250852596; -1.0; -0.9999990819441769; 1.0; 0.004120830679337134; -0.2300497352016413; 1.0; 0.22749237732633584]
403,97,300,0.3329109174650825,[-1.0; 1.0; -0.028287209891985757; -1.0; 0.012338593917473908; -0.21167155175990343; 1.0; 0.22041101797630938]
404,193,300,0.3329010806117492,[-1.0; 0.0022562523859966845; -0.23027595864589875; 0.23110338534682007; 0.9999964753395172; 1.0; -0.003833761828875193; -1.0]
405,381,300,0.33290021316808427,[0.2288231929183168; 1.0; 1.0; -0.9999999900992708; -0.9999999584342035; -0.228637361632686; -0.0019398280146660743; 0.0015661373726396012]
406,75,300,0.33291303918252135,[0.006463845724077173; 0.0017600203034687273; -1.0; 0.2063201796583805; -1.0; 1.0; 1.0; -0.2109050298954022]
407,59,300,0.3329358125221681,[1.0; -0.9999974843040388; -1.0; -0.20589094968352314; 1.0; 0.18911269606045253; 0.04303312230739137; -0.015314017882113132]
408,288,300,0.3329001733218028,[0.0014286558833897316; 1.0; -0.22871072223012992; 1.0; -0.9999999996375551; -1.0; 0.2282051028692273; -0.00042582583103449497]
409,277,300,0.33290039915863007,[-1.0; 1.0; -0.0025268572725654164; 0.22715133034218024; -1.0; -0.22599039298711085; 1.0; 0.0002450466053722174]
410,296,300,0.3329001823199158,[-0.22898673459992766; -1.0; 0.001386641461984038; 0.9999999802145872; 0.22890651928264746; -1.0; 1.0; -0.0012286544718199872]
411,222,300,0.3329002585565322,[1.0; 0.002644309208826206; -1.0; -0.0025510296069181228; 0.22871291966326632; -0.22876299439996026; 0.9999999855385455; -1.0]
412,310,300,0.33290182005393887,[-0.23085107387338122; 0.22985914166332475; -0.9999999623752415; 0.013041726354141253; 1.0; -0.01105589912963875; 0.9999996626548722; -0.9999998885617092]
413,472,300,0.3329004344311915,[0.9999999980665059; 0.0007537515487388564; -1.0; 0.9999999981037311; -0.9999994762700223; 0.22831630166243283; -0.0029579513654579316; -0.22719935310838552]
414,114,300,0.33290116664045755,[-1.0; 0.0012166387498862286; 0.9999985475086884; 0.22779521002124503; 0.006926960426857309; -0.23185739254746388; -1.0; 1.0]
415,156,300,0.33290105654650165,[1.0; 0.008243931524526049; -1.0; -1.0; -0.004890549457401153; -0.22962410091197635; 0.22796490147180984; 1.0]
416,106,300,0.3329089826240313,[0.21542410132592163; -0.20995955905780156; 1.0; -0.0037426890952160616; 1.0; -1.0; -1.0; -0.006255852764588386]
417,52,300,0.3329376984388058,[1.0; -0.022911986127642756; -0.2316660826466264; -1.0; 0.20732808078274337; 0.06786899298848599; 1.0; -1.0]
418,482,300,0.33290053212236187,[0.00025502604754495256; 0.22535315308894793; -1.0; -0.9999999999629366; 1.0; -0.22638876548663006; 1.0; 0.0017601183078463966]
419,132,300,0.3329005182432203,[1.0; -0.0009974618524735942; -1.0; -0.22828929111811513; 0.0004399088061354181; -1.0; 0.22854235781363935; 1.0]
420,307,300,0.33290023698831644,[0.9999999999790835; -1.0; 0.22746804031230414; -1.0; -0.22766117913957734; 0.9999999073912793; -0.00018249717115441204; 0.0005682075777889147]
421,246,300,0.3329001807562627,[-0.22876492684289385; -0.0013273687797485665; 0.999999998530632; -1.0; 0.22897846161222252; 0.0009057453950419378; -1.0; 1.0]
422,215,300,0.33290054512176376,[0.22543856328122666; 1.0; -0.225784528070739; -1.0; 0.9999999375059153; -0.0004560967713001218; -1.0; 0.0011258281900318147]
423,54,300,0.33297068443721545,[-1.0; 0.20624988661375804; -1.0; 1.0; 0.032696113922363976; -0.16586923989785257; 1.0; -0.09222605000881497]
424,194,300,0.33290059859777077,[1.0; -0.999998335728987; -1.0; 0.22969546704689925; 0.9999999340291786; -0.23070311825273135; 0.002667117042890896; -0.0006791562447081116]
425,64,300,0.3329295201113654,[-0.012301176737427338; 1.0; -1.0; 0.19381640917647497; -1.0; -0.20215122834106466; 0.026298454770487766; 1.0]
426,249,300,0.3329001930727219,[0.22993647569957074; 1.0; -0.0007426929954338983; -0.0001876666130168035; -0.22947113929835106; -1.0; 0.9999999999727763; -1.0]
427,199,300,0.3329069906342538,[0.22252338349607598; -0.9999963158032331; -0.22027696621140908; 1.0; -0.0011076527140447415; 0.9999906635062848; -0.0032906995822194855; -0.999982908907613]
428,254,300,0.33290101304817765,[-0.9999999983100667; 1.0; -0.005820156545193087; 0.9999972182120088; -0.22763977793995543; 0.22878272071340125; -1.0; 0.0036296083763183227]
429,353,300,0.3329002733731298,[-0.22716307007656256; 1.0; 0.0001836730057509907; -1.0; 1.0; -1.0; 0.00012874709277627247; 0.22700227954183502]
430,273,300,0.3329002388417149,[-0.0005634854695496653; -0.2290982125856262; 1.0; -1.0; 1.0; 0.001373606232421278; -0.9999996476131235; 0.22868804125158987]
431,161,300,0.33290201425059934,[-1.0; 1.0; -0.23583864503049937; 1.0; -0.0043267216890159; 0.008366241930039153; -1.0; 0.23387263142324471]
432,280,300,0.33290057247978183,[-1.0; -0.22535968878260104; 0.9999999919123334; -0.0019078772764628753; 0.0016236659066312508; 0.9999999999617505; -1.0; 0.2255034953900145]
433,353,300,0.3329009442730091,[-1.0; 0.22757073088090568; -1.0; 0.00995888881348018; -0.22929772064413662; 0.999999999373468; -0.006542743162683148; 1.0]
434,119,300,0.33290515742197246,[-0.01742108945149673; 1.0; -0.21633391262104362; -1.0; 0.22488841854887906; 0.0011943464847160683; 1.0; -1.0]
435,139,300,0.3329106522630384,[-1.0; 1.0; 1.0; -1.0; -0.2174009186218485; 0.21760951819636823; 0.021461415494577724; -0.021356237716989773]
436,152,300,0.332903330750175,[-1.0; 1.0; 0.23146300757442684; -0.22873877279050533; -0.0020957354967440626; -0.0028934610481573023; 1.0; -1.0]
437,378,300,0.33290016651692433,[-0.00029257917824889536; 0.22952025655680736; -0.0003635038353405087; -0.22919071887814108; -1.0; 1.0; 0.9999999999325607; -1.0]
438,163,300,0.33290023654976086,[0.22955392942392405; -1.0; -0.22916174707814305; -0.999999866426442; -0.00010976406924670824; -0.0006668794435497262; 0.9999999954033534; 1.0]
439,330,300,0.33290079386796584,[0.22395011310051627; -0.22548153410149327; -1.0; 1.0; 1.0; 0.0005823346300285054; -1.0; 0.0023900591210773633]
440,366,300,0.33290039273532046,[-0.0004853254369905119; 0.22650016668983816; 1.0; 0.000636588235562046; 0.9999996648827256; -0.9999999986759504; -0.2265729348151081; -0.9999999949606284]
441,260,300,0.3329005499019779,[1.0; 1.0; -0.22669048979988995; 0.002366629999591616; 0.22809690278693637; -1.0; -0.005154271172967781; -0.9999993960786256]
442,249,300,0.3329002189127207,[-1.0; 0.22964403714741602; -0.0003238405369867755; 1.0; 0.00011575885105191371; 0.9999999999777764; -0.22954359430549967; -0.9999999983074486]
443,177,300,0.33290041169722706,[0.227344037771766; -0.0034183410115274176; -0.9999999999998896; -0.22819253784705373; 0.005089349331984027; 1.0; -1.0; 1.0]
444,353,300,0.33290019378128977,[-0.0011949287841616126; -0.00012929652108544914; 0.22951248107914887; -0.999999996300202; 0.9999999968679827; -0.2288469335909754; -0.9999999998422022; 0.9999999189597253]
445,176,300,0.3329011381160637,[0.22448223155229685; 1.0; -0.22740806829353877; -0.00041552119425333506; 1.0; -1.0; 0.006187495170572605; -1.0]
446,112,300,0.3329012590482892,[-1.0; 0.005870237908498737; -1.0; 0.23208584141964034; 1.0; 0.9999999992228211; -0.2309199760874937; -0.008265848823351131]
447,148,300,0.33290284583352825,[1.0; 0.008741738911616968; -0.23741685460879947; -1.0; -1.0; 0.9999999795224517; 0.2355366604923108; -0.004843850018298495]
448,255,300,0.3329020342022524,[-0.2232189270892953; -1.0; 1.0; -1.0; 1.0; -0.014009376835799538; 0.007505484303059039; 0.2265691695728411]
449,51,300,0.3329772241509068,[-1.0; -0.031527789168705495; 1.0; -1.0; -0.21519225239624348; 0.17004768956595034; 0.10257610882839084; 1.0]
450,273,300,0.33290144409174516,[0.012010430231951873; 1.0; -1.0; -0.23128683226868288; 1.0; 0.229164982439598; -0.007780571062899456; -1.0]
451,183,300,0.3329010366682446,[-1.0; -0.22778414557108467; 1.0; 0.9999999844783425; -0.009889170251153283; -0.9999999511411173; 0.2287404972676328; 0.008006949605307246]
452,443,300,0.33290021372855133,[-0.002435030309508336; -0.2288487749385373; -1.0; 1.0; 1.0; 0.2287319348711698; -1.0; 0.0026671929043675805]
453,111,300,0.33292593408321103,[-0.0036238788170131087; -0.23038276248793105; -1.0; 1.0; 0.24948017191581878; 1.0; -0.03654898728656436; -1.0]
454,77,300,0.332949217177307,[-0.9998689458284382; -0.20832238799539007; 1.0; -1.0; 1.0; 0.21294324231086814; -0.0417925709267437; 0.030138977844139048]
455,247,300,0.3329003672352003,[-0.23048334500209003; 0.001558598313611972; 0.22905341262456624; -0.999999911368246; 1.0; 0.0013009304294421674; -0.9999997186605677; 1.0]
456,218,300,0.33290019787392366,[1.0; -9.887479645574981e-5; -0.9999999136483079; 1.0; -0.0011037804100118643; -1.0; 0.2298308514211689; -0.22922873144359113]
457,178,300,0.3329004268985589,[0.9999999973858033; -1.0; -1.0; -0.2311654791832168; 0.23113821521895928; 1.0; 0.002685466904612162; -0.002634496443646869]
458,292,300,0.33290019018855666,[-1.0; -0.22943894797397782; -0.001475749775535747; 0.22966585891511887; -0.9999999790821611; 1.0; 1.0; 0.0010224158861590104]
459,298,300,0.3329001939224221,[-4.800670074879478e-5; -1.0; -0.22958566060400143; -1.0; 1.0; 0.22997945835028408; 1.0; -0.0007395591039287013]
460,184,300,0.33290017183649834,[-1.0; -1.0; -0.0005359576466146512; -0.2289980538282409; 0.22914896539852597; 1.0; 0.000232903196216213; 1.0]
461,249,300,0.3329001875227359,[-0.9999999999956599; 0.22832168070513947; 0.0015456760680577439; -0.0008927888285422967; 1.0; -0.22865132911760613; -1.0; 0.9999999640267114]
462,234,300,0.3329017103512517,[0.004217650876894415; -1.0; 0.23106262592616297; -0.012478652337306138; 1.0; -0.22692151283876558; 0.9999999828490999; -1.0]
463,81,300,0.33292080468724666,[-0.21853565568803657; 0.19867014379248799; 1.0; -1.0; 1.0; -1.0; 0.027525175590129812; 0.007879856264876932]
464,355,300,0.3329003717153479,[-0.23002512004017253; -1.0; -1.0; 1.0; 0.23070738656003242; 0.9999999996876329; 0.0027169321510547217; -0.004082254692432444]
465,71,300,0.33296645902649835,[-1.0; -1.0; 0.016851614459405986; -0.16908340606016306; 1.0; -0.08473813641307178; 1.0; 0.21298817729064137]
466,230,300,0.33290067415715263,[-0.22720567256366025; 0.22623248953892078; -1.0; -1.0; 0.007030603400813246; 1.0; -0.005121622187576673; 1.0]
467,252,300,0.33290017195137156,[-0.00043545682999330637; -1.0; -3.459716473929944e-5; -0.22922699779658656; 1.0; 1.0; 0.22946205699531724; -1.0]
468,266,300,0.3329004258215779,[-1.0; 1.0; -0.0022897688951012463; 0.23112143524072307; 1.0; -0.231190498893313; 0.0024348720992632676; -1.0]
469,409,300,0.33290016133137396,[0.9999999994277218; -0.22862306579725344; -1.0; -1.0; 0.2287367459333973; 1.0; 0.0007413365340895755; -0.0009675687914861073]
470,84,300,0.33292191475521765,[0.19748579922051113; 1.0; -0.21255187509445167; 1.0; 0.01648005955632321; -1.0; 0.009767005728250892; -1.0]
471,296,300,0.3329002061345121,[0.2289217664293982; 0.9999999994092795; -1.0; 1.0; 0.000664860545501528; -0.22924905746455634; -1.0; -5.956037829085454e-6]
472,118,300,0.3329084855541866,[-1.0; -0.03275996417186527; 0.22988055075062486; 1.0; -1.0; 0.015166743663157269; 1.0; -0.22076480715098204]
473,376,300,0.3329009970191651,[0.008637121788518849; 0.22536805903386245; -1.0; 0.9999999803390516; 0.9999999970835909; -1.0; -0.226517153318516; -0.006387699281315079]
474,62,300,0.3329561183056876,[-0.21601088480721414; -1.0; -1.0; -0.0817017471628732; 0.0651750879361872; 0.22507658502013117; 1.0; 1.0]
475,266,300,0.3329003080881874,[1.0; -0.22942038697832381; 1.0; -0.9999996173462121; -0.002948866023244062; -1.0; 0.2297174116788616; 0.0023488022223859886]
476,205,300,0.33290054982281514,[-0.99999999699557; -1.0; -0.004169335245791087; -0.0003498230589636544; 1.0; -0.2266579360181589; 1.0; 0.22893426642217665]
477,332,300,0.3329002710311056,[-1.0; 5.8318335408878195e-5; -1.0; 0.2305412886312464; -0.002645791927358879; 1.0; -0.2292464218326357; 1.0]
478,60,300,0.3329245713215091,[-0.2469064123067109; -1.0; 0.2310419183363776; 0.042808827214415396; 1.0; -1.0; -0.009964390071240212; 1.0]
479,94,300,0.33290211306858064,[-1.0; 0.00966841529645886; -0.2277591065356088; 0.9999991370194532; -0.01395839517505322; 1.0; 0.22995394162890329; -1.0]
480,74,300,0.3329391913005103,[-0.027673253695117334; 0.04941649637832204; -0.23150363126844914; 0.9999999280727195; 1.0; 0.21827062343023484; -1.0; -1.0]
481,245,300,0.3329006816881379,[-1.0; 0.2299703205920657; 1.0; 1.0; -1.0; 0.006511607294356693; -0.005471120820318741; -0.23049784071963425]
482,171,300,0.33290239457353876,[-1.0; 1.0; -0.22227526947348883; -1.0; 1.0; 0.0014756334909533618; -0.011875434658674692; 0.22765897187334877]
483,223,300,0.3329011238829628,[-0.22378454486166038; 0.9999990612188063; -0.9999998382840668; -1.0; 1.0; 0.22426183338643108; -0.0023522825276374123; 0.001445030036499443]
484,69,300,0.33290970739195863,[1.0; 0.21965995262616983; 1.0; 0.012842556551651523; -1.0; 0.001177954249706871; -0.22643490513598077; -1.0]
485,85,300,0.3329118701004735,[-1.0; 1.0; -0.018263103327806816; 0.21632849292746276; 0.027254758995654813; -1.0; -0.22148552893538725; 1.0]
486,117,300,0.33290621249751157,[1.0; -0.027750654763997736; -0.22347999050018563; -1.0; 0.012051857840050237; -1.0; 1.0; 0.23149163675324]
487,203,300,0.33290046656075,[-1.0; -0.2317180395475842; 0.23024626175582608; 1.0; -0.0006716862608425658; 0.003625485035322888; -1.0; 1.0]
488,209,300,0.33290054102681266,[0.004244781199478954; -0.2274906785434444; 1.0; 0.22547157460521675; -0.00028031318429005796; -1.0; 1.0; -0.9999999996912337]
489,220,300,0.3329014564585055,[1.0; -1.0; 0.00777992230383227; -0.012637194802703186; -1.0; 1.0; -0.2262126347315006; 0.22868390393845325]
490,102,300,0.33291950963037786,[0.032563234372618426; 1.0; 0.2247963454300838; -0.22159243306001303; -1.0; -0.037443527215668536; 1.0; -1.0]
491,209,300,0.33290070820972684,[0.9999995223839654; -0.22950179114174082; 0.22885227205410083; -1.0; 0.9999999999056114; -1.0; 0.005319846275675184; -0.004055805815797601]
492,169,300,0.3329005416384959,[-0.22832175922797154; 0.005043037759982896; 1.0; 0.22870475959282113; -1.0; 1.0; -0.0058179277689865685; -1.0]
493,185,300,0.33290152586607125,[0.009635900658548; 1.0; 1.0; -1.0; 0.22782298847042362; -1.0; -0.0003813407188293645; -0.23243131453642235]
494,337,300,0.332900153056378,[0.2290110703866859; -1.0; 1.0; -0.22875549340692525; -4.471730541173455e-5; -1.0; 1.0; -0.0004633127464182735]
495,72,300,0.3329202135753261,[-0.19867302262990677; -1.0; 0.21523713087603347; 1.0; -1.0; -0.01304519219327782; 1.0; -0.016175267364257742]
496,55,300,0.3329420082585991,[0.22138029024358152; -1.0; 0.02672314232124586; 1.0; -0.03229360739909895; -0.9999926619889306; 1.0; -0.22100755750723397]
497,199,300,0.3329003693811599,[1.0; 0.22694074088121569; -1.0; 0.0004551721192602446; -0.22844609435830932; -1.0; 1.0; 0.0025033531783975344]
498,158,300,0.33290086511887873,[0.9999985635778444; 1.0; -0.00020512254855320836; -0.22683096670238223; 0.0023387017306510226; -1.0; -1.0; 0.22577278494730207]
499,259,300,0.3329006977746234,[-0.9999994684088148; -0.002146720777531832; 0.22760147527795124; 0.9999993527645529; -0.22557292240565768; -1.0; -0.0018268147619985567; 1.0]
500,59,300,0.3329271524847571,[1.0; 0.03451942709287503; -0.2028841941587236; -1.0; -0.05467073545770618; 0.21439869972067296; 1.0; -1.0]
