nPsoRun,n_iter,S,fgbest,optDes
168,1227,300,0.8362136143243124,[0.4437693968916427 0.9999998333467709; -0.7923362557540661 0.9999997009032474; 0.0012609351160713222 0.14800496173538535; 0.9999996424603081 -0.9999966677757796; -0.010402164586221582 -0.8000961835854248; -0.9999996918318493 -0.06077963565472284; 0.999999955486433 0.1602355392038277; -0.9999908812540714 -0.9999999759473405]
169,629,300,0.8626855886647005,[-0.9999923659028855 0.9997068902158606; 0.999744855003212 0.9998353030627134; -0.9999973006850011 -0.993859076840807; -0.6105291404715574 0.016927399460598694; 0.6148472074944694 0.02030440115696611; -0.0033801544004497053 0.9491343692652136; 0.9998562984717088 -0.9947868112056847; -0.0015755748947595411 -0.9833657323946667]
170,2243,300,0.8333093425763971,[-0.999999999999637 -0.5831773655991473; -0.1427942024037994 -0.018596821521155882; 0.9999999999997452 0.999999999996762; 0.9999999999999968 -0.9999999999996093; -0.09038060050967076 -0.9999999999999343; -0.9999999999998751 0.6894591166217447; 0.7945492059277589 0.0013122967530048773; -0.0276609081635523 0.9999999999955829]
171,656,300,0.8380035697092869,[0.9999454376815965 0.8303575724148474; -0.8028207576536751 0.0116093335472128; 0.1468901789102083 0.002453786087106405; 1.0 -0.40941751230931545; -0.9998825930998464 -0.9999671914680306; 0.18623058247841348 -0.9997928365397086; -1.0 0.9999555959750019; -0.08291780938372159 0.9992383736815599]
172,2474,300,0.8332718703900164,[-1.0 -0.9999999999808767; -0.9999999974134198 0.024915709416304138; 0.9999999842031239 0.07784770884108837; -0.6650559475403053 0.9999999999896761; 0.5779904458126587 1.0; 0.9999999999347918 -0.9999999999710971; -0.0016542888183166567 -0.7951617975671611; 0.009693903345057492 0.13244104035980878]
173,1068,300,0.8588717455064457,[-0.9999999999182986 -0.9999999993965357; 0.05969186491344268 0.9999999999988017; -1.0 0.9052622462297858; 0.9999999997364595 0.8484616979368954; -0.6525152461766545 -0.02775582718920509; 0.03792241648932082 -0.9987160052014258; 0.5373970491061812 0.007823929075550136; 0.9999999992325346 -0.9939730862909595]
174,1574,300,0.8382179245218787,[0.9999999999984879 0.9999999999988971; 0.9999999999987902 -0.999999999997312; -0.8380828784826673 0.010518457587860275; -0.0033401836761974752 0.8331917863132879; -0.9999999999989686 0.9999999999999011; -0.0007976934083183657 -0.84642616629263; 0.8403451143694282 0.013096195984859891; -0.999999999993704 -0.9999999999997224]
175,711,300,0.8592195878795156,[0.623364025019558 -0.021341626788003325; 0.9999992757162308 -0.9329883063801084; -0.5521547165771328 0.05617695317762801; 0.018214198967875978 0.9999889588310046; -0.9999992646873825 0.9998791683455548; -0.0799892465334498 -0.9999987616479992; -0.9999999023003484 -0.843691316879238; 0.9999999121158961 0.9566258030405694]
176,1903,300,0.8343402381603425,[-0.999999661799374 0.9999999162399115; 0.7524974065471518 -0.999999813974884; 1.0 0.999999992730674; -0.5043508891072734 -0.9999999820559724; 0.01081180198783943 0.79714233187904; -0.004349222872487345 -0.16248101034443846; -0.9999999923668202 -0.13169849933437147; 0.9999978207355145 0.0215990853267698]
177,2309,300,0.8600546441538195,[0.9529042264091376 0.9999999999999976; -0.8230962533362776 -0.9999999999999952; 0.0065104965409516794 0.6656731693409654; 0.026963678092953643 -0.5041922365347624; -0.9670471972836624 0.9999999999998379; 0.9999785461424838 -0.9999999999987742; -0.999999999999911 -0.10925297877251397; 0.9999999999989418 -0.022160039564263885]
178,1640,300,0.8338366141830894,[-0.7967086978898332 0.010445279947985739; 0.9999997806448506 -0.5339234656069795; -0.003532633457026517 0.998775566123827; -0.999999974776536 0.999999983689655; -1.0 -0.9999999103792724; 0.11623760052212137 -0.9999999999981906; 0.9999998668238412 0.725880676204913; 0.15618474535425567 0.0004858884202676238]
179,1487,300,0.8382627235046022,[-0.00043135971396815676 0.8470629835479918; -0.8374336465952423 -0.010063117889970441; 0.8408955655700451 -0.01567146965473339; -0.005984813224352378 -0.8326175338571332; 0.9999999999195185 0.9999999998509003; -0.9999999999923602 -0.9999999999520706; -1.0 0.9999999999888292; 0.9999999999938103 -0.9999999991536128]
180,902,300,0.8367475438951422,[1.0 -0.999982033953703; 0.8023330156093557 -0.010746931913291949; -0.17224213888887874 1.0; 0.05296769753651248 -0.997924454351271; -1.0 -0.8139825341663443; -0.1413372886433019 0.015817272379648563; 0.9999933934417724 0.9999513271987437; -0.9999974392192065 0.4567726271504895]
181,1582,300,0.8339614599554874,[-0.9999999990626081 0.9999999998525059; -0.7457606228825878 -0.9999999999992857; 0.529886070401769 -0.9999999151280197; 0.9999985842293123 -0.12767737472817123; -0.012654860787430324 0.7956809941295415; -0.009185797541244328 -0.1683697188149355; -0.99999995268407 0.007857955365464683; 0.9999999926640853 0.9999999910930575]
182,1142,300,0.8345301230088532,[0.999907786614764 0.1342386236636366; 0.9999993858170563 -0.999999905166145; -0.9999436906737693 -0.026153420796148415; 0.4958442962215383 1.0; -0.7573076725059444 1.0; -1.0 -0.999999876815019; 0.005127029808183437 0.1698441325893; -0.011922272754879209 -0.7976461728472847]
183,909,300,0.8337389371677645,[-0.5539768316659609 0.9999997372227282; 0.002900972255174164 -0.795683814710432; -0.9999650230548248 -0.9999991576814926; 0.9999817818384286 0.009195702623834404; -0.013623309317490024 0.14616835858765223; 0.9999999996474764 -1.0; -1.0 0.10392230742778354; 0.7057983841354962 0.9999926519682202]
184,506,300,0.8386271800520195,[0.9999634226116602 0.9999945866090932; 0.8351686678639891 0.016840519659062327; -0.8425129807420679 -0.029813140825380856; -0.9994628969283236 0.9999999945286323; -0.01619034888485872 0.8432485238319071; 0.030490885484743515 -0.8354746298189784; 0.9999994319043755 -1.0; -0.9999674805050104 -0.9999979167406466]
185,2037,300,0.8347875653557025,[0.9999999912706342 1.0; 0.00918546111057276 0.7981845675871091; -0.013529899466620329 -0.15581232447195628; 0.7606207697476176 -1.0; -0.9999999994040557 0.9999999992584996; -0.48851067319053093 -0.999999999827639; 0.9999999814370715 0.030711362260677964; -0.9999999785053176 -0.13669605434896256]
186,2510,300,0.8336013935608019,[-0.9999999999997073 0.9999999999999987; 0.16166600331676825 0.002863663574325173; 0.9999999999999956 0.7268874082450851; 0.9999999999999953 -0.5710457831141882; -0.9999999999998656 -0.9999999999998453; -0.7940192271226961 0.008818749909148233; 0.016762807330215266 0.9999999999997256; 0.11421096704563241 -0.9999999999998381]
187,1557,300,0.8382962185126176,[-0.8363423157518137 0.02116185423183645; -0.018840933005959445 -0.8432511020977417; 0.999999999998784 -0.999999999999799; 0.842708520919741 -0.00576479182702928; 0.008183344549201048 0.8348749462140128; -1.0 -1.0; 0.9999999999998566 0.9999999999999949; -0.9999999999999906 0.9999999999999997]
188,1566,300,0.8354773579346325,[0.46592137558397356 -1.0; -0.012403092158907445 0.7992748262399824; -0.9999993818359336 0.044680209434902494; -0.9999986505900434 0.9999964849076666; 0.008757716107761932 -0.16816796517910584; -0.7807847271454487 -0.9999996540840754; 0.9999978761541339 0.9999978394440534; 0.9999974201812787 -0.14907698266220615]
189,517,300,0.8373069342391071,[0.4315910737551075 0.9999773588433114; -0.9999700836938639 -0.07033781938734554; -0.012678983913403219 -0.8014676553419375; -1.0 -0.9998981772574401; 0.0010208424522866043 0.15784115793342393; 1.0 0.1878335099504483; 0.999987194843496 -0.9999913385137662; -0.8388227631795988 0.9999783853338226]
190,743,300,0.8340080263342413,[0.17252489044339725 -0.009164900604473464; 0.9999993402965623 -0.7494225139047633; 0.9999894781670197 0.5510016408905103; 0.128268368918119 0.9999869920999177; -0.7946855424224963 -0.012638457085793756; -1.0 -0.9999695525642986; -1.0 0.9999970848644463; 0.003942982019055412 -0.9999858151862628]
191,707,300,0.8355974517898602,[-0.9999985303071289 -0.9999662413493617; -0.7828567720781069 0.9999911635256064; 0.9999748637712284 0.15352258613062664; -0.011328661284798076 -0.7989884132760579; 0.4674950211910114 0.9999942026891601; 0.9999842577663943 -0.9999981121911484; -0.9999998145629733 -0.04653785571670878; -0.0024173131621043962 0.14923079485409685]
192,1921,300,0.8341643638766458,[-0.9999999999399471 0.9999999999982964; -0.9999999433545096 -0.12681114745135677; -0.5082507565654809 -0.999999999185388; 0.010390021978399753 0.7969176979920931; 0.9999999997053688 0.018728689552451962; -0.0050881937658080805 -0.16364305774518814; 0.7447051531799017 -0.9999999971095863; 0.9999999955655517 0.9999999995922143]
193,1640,300,0.8382425006482201,[0.8458021863803857 0.008205448724722892; -0.007151513845030184 -0.8416922718140457; 0.9999999999995336 0.9999999999979085; -0.8332391973762706 -0.00011753208488548726; -0.015380748555652368 0.8369869693892485; 0.999999999999808 -0.9999999996276658; -1.0 -0.9999999999976549; -1.0 0.999999999999771]
194,1163,300,0.8383342091239016,[0.9999999999990828 -0.999999999144808; 0.999999998164202 0.9999999998273353; -0.9999999985644318 -0.999999958781658; -0.018277286356439184 0.8385926145332312; -0.8404386775098094 -0.01902652296845277; 0.8381920103376719 0.02136192900891964; 0.02211843322762607 -0.8397616566212902; -0.9999999999766778 0.9999999887944018]
195,651,300,0.8336555003870044,[0.00769547587232567 -0.150404820108836; 0.999999890185772 -0.0012873010673319612; -0.9999909050538789 1.0; 0.9999172610500942 0.9999963375192772; -0.9991331643063092 -0.10907935805673474; 0.008488078320459874 0.7958807056593278; -0.5431764604654041 -0.9999977939279353; 0.7130508478831652 -0.9999952625983582]
196,698,300,0.8351647540888651,[-0.7985522786308068 0.010076551788447831; -0.03544826936971492 1.0; -0.9999682932171775 0.9999864067799347; 0.9999939061027703 0.7759017514303066; 0.9999986427091296 -0.4828253191490938; 0.1554629780991991 -0.01015567951226921; -0.999972477805337 -0.9999982008603674; 0.14674243690716232 -0.9999975207934584]
197,619,300,0.8342835511701152,[0.9999924370752705 -0.9999993319373128; -0.007835257193635637 0.16445262206310254; -0.504445690925196 0.9999998266686657; -0.999997828998349 -0.999999468288532; 0.010295797659006648 -0.7971842581868658; 0.9999990507255844 -0.020795970563090474; -0.9999647931983981 0.12889806441666393; 0.7486404226810255 0.9999769800581637]
198,1341,300,0.834528245804812,[-0.5007081441132493 0.9999999268833166; -0.9999998946911048 0.13722062059045909; 0.9999999689622192 -0.9999986645412381; 0.013076145927908086 -0.7972174423281869; -0.99999543805173 -0.9999856724246747; 0.9999562043765047 -0.02487077585256587; 0.004644800143015158 0.1667809740386862; 0.7603818620704246 0.9999999929]
199,1746,300,0.8344709145095037,[0.999999997121726 1.0; 1.0 0.00700877837650885; 0.7664095138510185 -1.0; 0.020294214647656912 -0.18302831940989137; -0.9999999839490326 1.0; 0.01671210638455541 0.7953310206695687; -0.9999999674819674 -0.1393957861577338; -0.5347858360701054 -0.999999995952679]
200,1113,300,0.8599397927196689,[0.9966651914796139 0.999998704407527; 0.9999999752285215 -0.9999999939672064; 0.9611393489482716 0.02080951819412809; -0.9419465908127524 -0.9999996757030116; -0.9342457877288228 0.9999987983368672; 0.012191863182607461 0.5990158832570246; -0.9999999998368879 0.004483650793504563; 0.04525248616779125 -0.6254768238024084]
201,1101,300,0.8355400887330691,[0.77369591829177 -0.9999997574627567; 0.016268329625290644 0.7997657785069876; 0.007689048118893418 -0.17268300468574432; -0.9999996391907646 0.9999997252235526; -0.468368129086747 -0.9999999679503244; -0.9999989554729517 -0.14687681938489658; 0.9988034125337361 0.0436885875467106; 1.0 0.9999992532813454]
202,696,300,0.837068236270333,[-0.8257156334858218 -0.999956650614521; -0.9999474990699334 0.06865978783834847; 0.012165965910146423 -0.13751826826209124; 0.9999053515555067 -0.18100762443132368; 0.43422094409271295 -1.0; -0.9999994290609637 0.9999957938287617; 0.9999937533358987 0.999997929047962; -0.007764622122537254 0.8014546984581403]
203,1428,300,0.8387368676736909,[-1.0 -1.0; -0.9999999963638351 0.9999999246667811; 0.8536386328481189 0.0001680357166833674; -0.8267404494524857 -0.0020224197476463165; -0.02292464168542632 -0.8385328489959273; -0.025135875744894183 0.8394736765060958; 0.9999999897307236 -0.9999998133017224; 1.0 0.9999961337841051]
204,929,300,0.8353929945064305,[-0.1538346512104362 1.0; 0.9999989221485984 0.9999999883055493; -0.9999998935247059 -0.7865988470579484; 0.7985273673516085 -0.015532754282735067; 0.04096687667247373 -0.9999994138166564; -1.0 0.4758220630313184; -0.17153963156913327 -0.009185370552379614; 1.0 -1.0]
205,1385,300,0.8381314686093854,[0.9999999999980957 1.0; 0.8352399845488817 0.006015177414912035; 0.003654721380971019 0.8384444435877162; 0.012434056725142691 -0.8401434711793802; 0.9999999999999689 -0.9999999999999996; -0.8442777729061415 -0.002749379355984648; -1.0 0.999999999999821; -1.0 -0.9999999999999318]
206,1234,300,0.8346338608723477,[-0.7976490597730553 -0.01139944115554193; 1.0 0.4961340090080977; -0.9999991525070951 1.0; 0.16350768434821064 0.005550296247377443; 0.13746030665147974 1.0; -0.026650298473182094 -1.0; 0.999999904187326 -0.7620818000755918; -1.0 -0.9999998472791951]
207,4094,300,0.8347318658419082,[-0.03285819584015613 0.9999999999598368; 0.15794776374897976 -0.0035577552329979427; 1.0 -0.48550582088939925; -1.0 -0.9999999999351898; 0.13345798457409294 -0.9999999999989816; -0.7979914469949012 0.010590419833704436; 1.0 0.7530879775241044; -0.9999999999727763 0.9999999999967079]
208,631,300,0.8370001213619955,[-0.9999682540594259 0.9999782060495395; 0.9999864268834895 -0.42510119038770483; -0.801074172236756 0.00769710182810715; -0.0735578602147763 0.9999673304632974; 0.9999984142882198 0.8079125328780346; 0.17154535917599217 -0.9999990438067908; -1.0 -0.9999637340146875; 0.13821819802248186 -0.004818237224724194]
209,447,300,0.8640906698252571,[0.9998433135445357 -0.9999899354615376; -0.012767536518948575 0.9999940015133976; -0.6239349590219286 -0.03743473134562764; -0.0041810332396932355 -0.9237764805366103; -0.999849074719831 0.999581716394156; 0.6353539084750176 -0.03331726520005535; -0.9999837499351928 -0.9989232849844378; 0.9999309285752506 1.0]
210,3474,300,0.8343062879921842,[-0.9999999992005193 0.9999999818263079; 0.00383347850540056 -0.16784003645465959; 0.9999975296502841 0.022571734751536905; -0.503278793215725 -0.9999999780906212; 0.7495758295100492 -1.0; 0.9999998890920232 0.9999999678681945; 0.01244218564853948 0.797010802589869; -0.9999633346957008 -0.1306528253897951]
211,1342,300,0.8336051349492685,[0.7939336822215357 0.009078628906907749; -0.9999999999996397 0.7261586560716053; -0.9999999999997825 -0.5727284523630575; 0.9999999999997299 0.9999999999999916; -0.11392275132260132 -0.9999999999987333; 0.9999999999984494 -0.9999999999995344; -0.017525686945840092 0.9999999999996769; -0.16175741547569866 0.004849226879764426]
212,2040,300,0.8335811162554884,[0.7950122428590674 0.007195797152410936; -1.0 0.7267649567724965; 0.9999999999999998 0.9999999999727646; 0.9999999999934902 -0.9999999999366447; -0.11409382959475727 -0.9999999915856808; -0.007861517272916861 0.9999999999841984; -0.1574388106739289 -0.008296713081279454; -1.0 -0.5532051323600673]
213,575,300,0.8337098790099051,[1.0 -0.5694100313181062; 0.11760822542995046 -0.9999865530005574; -0.9999997834184291 -0.9999932366390644; 0.16469264244081405 0.002943821377192353; 0.01556156467998818 0.9999945390182959; -0.9999982937386227 1.0; 1.0 0.7329545348638792; -0.7940271092821755 0.009389383308832317]
214,2136,300,0.8341297212680999,[0.9999997047323428 0.12788038223468112; -0.9999999990226057 -0.017684770420956036; 0.9999999959916483 -0.9999999960064889; -0.01146921504717643 -0.7966728947003515; 0.5111103527977069 0.9999999948053885; -0.9999999997077802 -0.9999999998915482; -0.7458315499156318 0.9999999950590663; -0.0007367004168557261 0.16562417065837085]
215,1330,300,0.8381149602171376,[0.9999999981811113 -0.9999999204752976; -0.9999999969266585 1.0; -0.008450886510464736 0.8370432815307695; 0.9999999985022805 0.9999999236362274; -0.8361272328501096 0.0019066493189303156; -0.999999998174912 -0.999999992248067; -0.003672440137966545 -0.841935881342653; 0.8428801609204756 0.006730654820146236]
216,1211,300,0.8536706712319392,[-0.396652499686951 0.31956856920399335; -0.9999987652744309 -0.360669835579946; 0.9999967482149076 0.3614338841774414; -0.334446370403431 -0.9999996987435417; 0.3928761876449712 -0.32325380286372757; 0.9999859841267864 -0.9999975706902118; 0.3352307315584247 0.9999999980958139; -0.9999905023577936 0.9999999405284938]
217,536,300,0.8352024483375065,[-0.9997380517196769 0.14061429630419967; 0.7648054403260732 0.9999962130817832; -0.9998267294334872 -1.0; -0.003419753103978437 0.16047340212784136; 0.9999520795341604 -0.03952253462330789; 0.999999218351957 -1.0; 0.011478835859202502 -0.7987683279633607; -0.47454573671876876 1.0]
218,3552,300,0.8359751345058346,[0.9999991254230678 -1.0; -0.7975975299594855 0.9999997351551363; -0.9998296239410382 -0.05069781815237805; 0.4593291567022236 0.9999999801825472; 0.9999999978464307 0.16123330243051548; -0.9999986438066834 -0.9999998775503944; -0.011280087677880794 -0.7999758830828129; 0.007408147343597165 0.1553802867303531]
219,854,300,0.858560598802125,[0.0012043897494780423 -0.9999999763481876; -0.9999999977346699 -0.9999781417898986; -0.5721899189852334 -0.018919146178345822; 0.5987465419625547 0.008794239745626485; -0.999999787982496 0.9141969501800451; 0.9999996284793989 -0.9973436608214534; -0.027297030258322936 0.9999999954270983; 0.999995510574673 0.9311917052863964]
220,1502,300,0.8331966515443211,[1.0 0.043286030319420334; -0.0015932677899688566 -0.7948300396396781; -0.9999999997779505 -0.9999999999762044; -0.014670914342896645 0.12987473516911938; -0.6066579680422733 1.0; 1.0 -1.0; -0.9999999998151298 0.06136157659188087; 0.6402543434146659 1.0]
221,1928,300,0.8340190587379098,[-0.9999999999954756 0.5120602223682857; 0.999999999932519 0.999999999588107; 0.9999999997028736 -0.999999997746289; 0.7967011856183706 -0.009503231104793593; -1.0 -0.7303615701940036; 0.016555082687146436 -0.9999999072168824; -0.15617839969682634 0.000996862556794422; -0.11931117966726214 0.9999892607568986]
222,2267,300,0.8343435608075273,[-0.9999999787635255 -0.9999993382496174; 0.9999997925249503 -0.9999999696126782; 0.7528086369362116 0.9999989998731597; 0.9999999135145763 -0.02042967449611036; -0.5057729454127351 0.9999999263429391; -0.9999771340055611 0.1314336314271312; -0.008224790582424873 0.16133341455808856; 0.01009917566774034 -0.7971904749911064]
223,541,300,0.862314190456262,[-0.9999973260670371 0.2879910130664802; -0.9999529768234426 -0.9999999999873639; 0.9999999853566578 -0.2871091096328934; 0.999405816368515 0.9999395114359155; -0.45657052457413844 0.9999931334294461; 0.46246716899944673 -0.9999795355766679; 0.26538459716277885 0.45107921847761673; -0.26180546832906076 -0.4580918620954549]
224,1354,300,0.8382801788229264,[0.8412407687057132 0.02133163187586818; -0.999999999998704 -0.9999999999999348; -0.8368472533124635 -0.008271433489822648; -0.999999999999713 0.9999999999978635; 1.0 -0.9999999999996506; 0.9999999999999888 0.9999999999999988; 0.010546890763820298 -0.8433646504319467; -0.019009830820284394 0.8358024440588671]
225,1142,300,0.8348237792663259,[0.9999994926847758 -0.7654328936636345; -1.0 -0.999985097726501; -0.7981642118965854 -0.009798172157009347; 0.9999953650297554 0.48952505490724574; -0.030248498097206852 -0.9999999933924291; 0.13923650185790235 0.999969132344199; 0.1588291869653915 0.01319306800127081; -0.9999740286211745 0.9999994108453917]
226,2191,300,0.8383197110135312,[-0.9999999999974276 -1.0; 0.9999999999991298 -1.0; 0.8342396999146203 0.01740383874018608; -0.8447952684448129 -0.010539106685037393; 0.023228478750904176 -0.8407198146102867; -0.004737856473577767 0.8373447814331139; -0.9999999999986061 0.9999999999999982; 1.0 0.9999999999998467]
227,1911,300,0.8349192207925255,[0.9999972934089797 -0.9999972374201852; 0.4872413044898258 0.9999996006005236; -1.0 -0.999994247954136; -0.9999999580194656 -0.03254725890897789; -0.014882002848667782 -0.7979344136546235; -0.003799260143454021 0.17699734730802547; 1.0 0.14390786249327583; -0.7725897906728858 0.9999996443210851]
228,1206,300,0.8381114621464681,[0.8392223464491926 -0.006816602543701067; 0.010364806070089013 0.8378385160746031; -0.8396600188838825 0.012937989949339767; 0.9999999982446126 0.9999999913549459; -1.0 -0.9999999931969945; -0.009387183429553782 -0.8412864006310403; 0.9999934543466548 -1.0; -0.9999999969834494 0.9999998997550635]
229,1640,300,0.8578371378996812,[1.0 0.893489159738452; -0.5708620715611257 -0.03493376142720159; -0.048759744268343355 0.9999999999958146; 0.9999999999811122 -0.9988507340586039; -1.0 0.857862364832719; -1.0 -0.9999999999998478; 0.6239681288874446 -0.00029799275047411543; -0.0006492384923316148 -0.9995809200066313]
230,1558,300,0.8358524761629782,[0.9999962095380991 0.9999997562573637; -0.9999926207626536 0.9999995477825577; -0.7921280149720102 -0.999984280210943; 0.005395290462305085 -0.1527605624741947; 0.46168880905864357 -0.9999997787188272; -0.01157295201073386 0.800012353915506; 0.9999858186588934 -0.15832199660096194; -0.9994557456159139 0.0492144579470373]
231,507,300,0.8342323932442343,[0.7456500278146602 0.9999707145053292; 0.9999979432252003 -0.01655020323870067; 0.9999212827242254 -0.9999962773667878; 0.012553677988889149 -0.7965684150194958; -0.9999908793624837 -0.9999575809843301; -0.5142574328095952 0.9999513979183581; -0.9998909095847407 0.1282975221682906; 0.007363611587869498 0.1664183848245477]
232,1761,300,0.8334524020244036,[0.999990720353435 -0.9999999661102802; -8.945982017251365e-7 0.1266141998265589; 0.5816771066739407 0.9999997054235039; -0.6469640470349498 0.9999936386058162; -0.0023766556164202036 -0.7954936190011959; -1.0 0.02698531521787689; 0.9999993246347217 0.06858439612609049; -0.999999593240578 -1.0]
233,1838,300,0.8579520856695816,[0.9932527537094125 -0.9999999977392412; 0.019293559559975183 -0.5658475752081426; 0.9999994038123663 -0.011398968062823188; -0.8953312645099885 0.9999999834355806; 0.9999998771555397 0.9999999951076924; -0.8678940480714576 -0.9999999042944265; -0.9999999999998611 -0.04052249496851182; 0.00709676280618134 0.623240913880158]
234,2378,300,0.8345081466017673,[-0.7976723167186757 0.010924234393854221; 0.9999999997192701 -0.4935086530707057; 0.1663305512000762 -0.007366862882194676; 0.1309268228742095 -1.0; -0.027174418619719733 0.9999999655937181; -0.9999998991792562 -1.0; 0.9999983971547128 0.7514066899975214; -0.9999999784763031 0.999999537772003]
235,1184,300,0.8591354691413036,[0.9455025040299809 0.9999999622416886; 0.9394312897054998 -0.9999999895903563; -0.0005876759746425509 -0.5746497894664652; -0.0024220568132507217 0.5899493028406423; -0.9999996844378751 -0.006105149195048388; -0.9971059969644489 -0.9999952415690336; -0.9971847413248508 0.9999999999423562; 0.999999823396892 -0.008582686258694112]
236,1400,300,0.835787813861368,[0.9999999960551922 -0.9999990944422736; 0.008693377421272063 -0.7997041746279373; -0.46199420574057404 0.9999992196471169; 0.9999986108935207 -0.049011102425408896; 0.7855479064618583 0.9999565408554271; -0.9998078034957889 0.1547113843031822; -0.009949486311780003 0.1444423240658756; -0.9999972075109883 -0.9999997971714218]
237,1277,300,0.8381004320593418,[-0.9999999999999959 0.9999999999998815; -0.8415627993054718 -0.0020844951467363293; 0.8375635704175708 0.010325709702790741; 0.99999999999999 -0.9999999999999982; -0.0027342780003597796 0.8371728572630087; 0.00970263432533174 -0.8417104216746922; 0.9999999999999883 0.9999999999999428; -0.9999999999999892 -0.999999999999787]
238,2321,300,0.8362498761398203,[0.8002110250884806 -0.01105478718085128; -0.16560077683105556 0.9999613819513996; 0.9999999830943586 0.9999989705982985; -0.9999998325709224 0.4490606611067233; 0.05786725365753275 -0.9999974744661377; -0.999997214020284 -0.8029006212437941; -0.15074594159087806 0.0038113512077081325; 0.9999999743328073 -0.9999995704311598]
239,1313,300,0.8355819188605063,[-0.9999993446867265 0.7898062206694508; 1.0 1.0; 0.03636955294066524 0.9996814896493104; -0.9999969171367252 -0.48170479410986333; -0.16048155897181024 -0.01283352597022131; -0.15427824318939132 -0.9998684107671751; 0.7993847324840841 0.010600049684182784; 1.0 -0.9999980865340375]
240,2449,300,0.834190562643032,[0.01348477149189485 0.9999999999915912; 1.0 -0.9999999999829867; -1.0 -0.5190398460394555; -1.0 0.7574018969412472; 0.796311638965333 0.012697015782721529; 0.999999999996165 0.999999999999834; -0.13351895869335145 -0.9999999999982291; -0.17330404085749337 0.000718854015361266]
241,1197,300,0.8381880145277868,[0.0018576948452954693 -0.836257909070512; 0.9999999999999234 0.9999999999999161; -0.8358361630487771 -0.013949443349267102; 0.9999999999999938 -1.0; -0.015129786705333484 0.8422018595991152; -0.9999999999999704 -0.9999999999999948; -0.999999999999749 0.9999999999999781; 0.8434476067798115 0.002975257089337319]
242,794,300,0.834197160922534,[0.9999969927821543 0.9999947431013217; -0.12807175866773016 0.9999969743412024; 1.0 -0.9999995803468401; -0.9999807055989787 -0.7502082802339873; -0.9999753041905994 0.5645489984342326; 0.7938996584040692 -0.012572347856738475; -0.011203725600570822 -0.9999920369037457; -0.17493518923185375 -0.010332420868454036]
243,1616,300,0.8332719134186951,[0.9999999997906713 -0.06931940542622844; 1.0 1.0; -0.9999999999989491 -0.029400611911669622; 0.0013650663907596552 -0.1286853641459667; 0.5859663892227708 -0.999999999998889; -0.0022272105265738664 0.7951905442261197; -0.6494446432861123 -0.9999999999792928; -1.0 0.9999999999989393]
244,4303,300,0.8344684203242982,[-0.028323305952022655 -0.9999984465907048; 0.9999993102684512 -0.7391396998413184; -0.9999999998744108 -0.9999999999556468; -0.7975279510780143 -0.010713193925044353; 0.12525970861119032 0.9999983631140745; 0.1601640167488339 -0.00017635495446996196; -0.9999999999490633 0.9999999999927269; 1.0 0.4923300396466411]
245,3657,300,0.834592198944442,[0.01579005091702156 -0.7970330636697411; 0.9999999997378857 -0.025143064032789344; -0.9999999999751298 -0.9999999998410343; 0.013728876353947383 0.17858972987245095; 0.7637304685174793 1.0; 0.9999999999415563 -0.9999999994773083; -0.9999999922123227 0.13923173875924125; -0.5011243157321219 0.9999999999502062]
246,2540,300,0.834753058705136,[-0.9999999995418636 -0.0309098707190133; 0.007100038523521908 0.1708202009329729; 0.48757119858661385 0.9999999778572064; 0.9999999546791625 0.13675687486470414; 0.999999998933794 -0.9999999997547354; -0.9999999986563415 -0.999999998020441; -0.012079448375956424 -0.79804225725399; -0.7614919821027392 0.9999999989356664]
247,2013,300,0.8340101573949031,[-0.999999999994454 0.5176048801132954; 0.9999999999420758 0.9999999999781266; -0.16402182104085072 -0.006244542506952732; -0.9999999999706182 -0.7408850160417031; 0.7962974705337639 -0.011793050930210991; -0.12547307320655848 0.9999999980813443; 0.01438947764507845 -1.0; 0.9999999999999653 -0.9999999998136966]
248,2695,300,0.8341752475662412,[-1.0 0.7419671429868988; 0.7971338508286016 0.0079557117891609; -0.9999999999987379 -0.5102432858447007; -0.12395514652162061 -0.9999999999949962; -0.15949239527471923 -0.01720384918565245; 0.0163879603139906 1.0; 0.999999999999892 -0.9999999999987002; 0.9999999999976967 0.9999999999998179]
249,2105,300,0.8341019541614609,[0.012903564601012794 -0.7960170434617405; -0.5236429181651179 0.999999999371885; 0.005158279087020184 0.17195284016200993; 0.9999999999657417 -1.0; -0.9999999999682742 -1.0; -0.9999908846518053 0.13166515272925422; 0.7534486145878879 1.0; 0.9999999960609633 -0.011209256910572866]
250,695,300,0.8341099041452471,[0.9999997223266015 0.9999997827543824; -0.12590175053905223 1.0; 0.9999973741908587 -1.0; 0.7971061073897341 -0.011302174307057891; -0.9999999546408442 0.5190477255051614; -0.16408357321421405 0.003996142013556447; -1.0 -0.74332641407718; 0.012249272049836332 -0.9991206939682755]
251,1278,300,0.859192501769555,[-0.03670056482041961 0.9999999999955702; 0.9999999999026764 0.9994042174377817; -0.1342684364226077 -0.9999999999271827; -0.9999999999978222 -0.768226064465193; -0.9999999997408743 0.9999884064572412; -0.4935204969706724 0.025583722479607593; 0.7112772276230677 0.03703371806471862; 0.9999999999969608 -0.9226552483336158]
