nPsoRun,n_iter,S,fgbest,optDes
378,410,300,0.579408832575911,[0.9999999999645726; -0.9999999989562388; -0.779914911474088; 0.7799558229477341; 0.0004577039458830087; -3.226125616511387e-6]
379,389,300,0.5794090140267577,[-0.0007132482289360288; -1.0; -0.7799890522937399; 1.0; -0.00047841939145075023; 0.7798816154308637]
380,546,300,0.5794089054500875,[-0.9999999973494176; 0.7798860184066279; 0.9999999813570815; -0.0005500073547654913; -0.7799848130514779; -0.0005457712802667857]
381,270,300,0.5794108241719358,[1.0; -1.0; -0.7798009102913874; 0.0016355029841536636; 0.0013673449619398972; 0.780070332685832]
382,764,300,0.5794087228284162,[0.9999999999952316; -0.7799296011373362; 0.00025540359207616; 0.7799412304989684; -0.9999999995061954; -0.00012641343508208502]
383,744,300,0.5794097232088238,[0.7800349511080563; 0.001107059327538139; 0.0011064390863040822; -0.7798355537414406; -0.9999999983850579; 0.9999992698158532]
384,325,300,0.579409038229044,[0.9999999973529778; 0.7799985041774589; -0.99999999259075; -0.7798722996786084; 0.0006979877145518064; 0.0007018161406234327]
385,273,300,0.5794090195878392,[1.0; -1.0; -0.7799260479008888; 0.0004373131592569883; -0.00022832269058271708; 0.7799454772797554]
386,362,300,0.5794089553474782,[0.0005998577434958994; -0.779926009107408; 0.9999999999999243; -0.00039533107285368214; 0.7799444946542768; -0.9999996835628475]
387,398,300,0.5794106126667702,[-0.0016026420746217559; -0.780075533139803; 0.7797946245676013; 0.9999993932031743; -0.0015119007592801176; -1.0]
388,210,300,0.5794097762677313,[0.0005303072068503742; -0.9999999694784473; 0.9999999979860756; 0.7799409454449325; -0.7799293228311129; -0.00041766038613915844]
389,564,300,0.5794094354384055,[-0.0010112342130391256; -0.9999999998630226; -0.78002623676677; -0.0010042209715541268; 0.779844479696869; 1.0]
390,373,300,0.5794088303796046,[0.7799282224384559; 0.0003343896874499481; -0.0004921636628534991; -0.9999999792195152; -0.7799424660767463; 1.0]
391,375,300,0.5794093484422783,[-0.7799857194239866; 0.999999624595292; -0.0010094096119148827; -1.0; -0.00011444965170896707; 0.7798843192252574]
392,291,300,0.5794102159710306,[0.7798137624158327; -0.9999999802616605; -0.7800564889203332; -0.0014909430752034927; -0.0012023905087590213; 0.999999965529773]
393,781,300,0.5794087945357738,[-0.00040627611420489615; 0.7799038871889103; -0.779966936201423; -0.9999999999642892; -0.0002930519812009; 1.0]
394,276,300,0.5794090079146812,[-0.9999996848537308; 0.9999993900453104; 0.7799300280492101; 0.00014271206749843972; -0.0002666927485596372; -0.7799408750639453]
395,491,300,0.5794092713900219,[-0.00042270241586838536; -0.7799124051722078; -0.9999999493102061; 0.9999995301363166; 0.0009247597042674011; 0.7799576226478376]
396,418,300,0.5794088045639263,[-0.9999999999854543; -0.00010280624462489765; -0.0004495318302841472; -0.7799602728281695; 0.9999999998244381; 0.7799104757611143]
397,437,300,0.5794087158024976,[-0.00022584801745700555; 1.0; 0.7799327824646788; 0.00016729515958618574; -0.779938062833102; -1.0]
398,369,300,0.5794088494780132,[-0.7799099690169347; 3.9358119347255675e-5; 0.779960715637473; 0.9999999977489843; 0.0005234256126637127; -0.9999999812046296]
399,366,300,0.5794088455942559,[0.0003951735071515646; 0.00043901348961159875; -0.9999999821436466; 0.7799730007762953; -0.7798977994618249; 0.9999999379248325]
400,386,300,0.5794088482827715,[0.00025842632160851333; -0.9999999664994114; 0.9999998023362516; -0.00013147172758434876; 0.7799412899268025; -0.77992975118498]
401,349,300,0.5794087722443606,[1.0; 0.00012818055370169719; -0.7799185986366832; -0.9999997815948712; 0.0002443273430659675; 0.7799522101712016]
402,618,300,0.5794087292890819,[1.0; -0.9999999999985164; 0.779920288959823; -6.594832778835891e-5; -0.00026970004562404203; -0.7799505498712914]
403,726,300,0.5794087277903979,[1.0; 4.3300983817571025e-5; 0.0001880675746894018; -1.0; 0.7799458461110191; -0.7799250704002714]
404,290,300,0.5794103526506411,[-0.000258728804971709; -0.7799440054558859; 0.779928758970237; -1.0; 0.0001193607406444336; 0.9999961523928593]
405,240,300,0.5794089204271351,[-1.0; 0.779894531925231; -0.7799763700381313; -0.00035798689849817216; -0.0005476189329476326; 1.0]
406,818,300,0.5794087525862615,[0.7799417883616033; -0.00019664368473391213; 0.9999999999986883; 0.00033829447552257916; -0.9999999999754875; -0.7799290068370791]
407,248,300,0.5794101988272894,[0.001217279224701574; -0.0016146038881541965; -0.7799523653713006; -0.9999999729691728; 1.0; 0.7799163631368575]
408,266,300,0.5794094767186958,[0.0004403112907019527; -0.7798981046664412; 0.999999806502596; 0.00038133536156917836; 0.7799725962603173; -0.999997718905539]
409,337,300,0.5794087153557788,[0.00017904441646367865; -1.0; 1.0; 2.7583172156324783e-5; 0.7799447824816403; -0.7799261187243628]
410,471,300,0.5794087048749936,[-0.00013074904453282861; 0.9999999606454224; -1.0; 0.7799300499924826; 1.1414038787201938e-5; -0.7799408159532226]
411,313,300,0.5794092083794746,[-0.9999999904159014; -0.0007438899529214657; 0.9999993542109866; 0.7799329712872983; -0.7799375083679809; 0.0006983979477623041]
412,260,300,0.5794114791424583,[-0.0019071044858778208; -1.0; 1.0; -0.0016808421226792675; -0.7800964383192557; 0.7797739767690771]
413,434,300,0.5794088192385105,[0.7799157408742794; -1.0; -0.000483772438767095; 4.863567850994715e-5; -0.7799549624446462; 1.0]
414,601,300,0.5794088232608745,[0.00042144565842120043; 0.9999999969590089; -0.7798966002354347; -1.0; 0.00043981765294690136; 0.7799742481494433]
415,1050,300,0.5794089209001538,[-0.9999999999995269; -0.7799871936646406; -0.0005742987632489882; 0.999999999999198; -0.0005742887197209782; 0.7798836407925374]
416,450,300,0.5794092456104782,[0.9999999981825877; 0.7798572866299103; -0.0008956197372482723; -0.9999999998127551; -0.0008362182864474494; -0.7800134218416448]
417,473,300,0.5794087610059557,[-1.0; -0.0003656983781259442; 0.7799288650044347; 1.0; -0.7799419075796475; 0.0002210341400850056]
418,309,300,0.5794088882320747,[0.9999999869023146; -0.7799717963478625; 0.7798988900350046; -0.0005722029440706926; -0.00023643423835444417; -0.9999999997734179]
419,378,300,0.579409021281178,[-0.0005345712147941432; -0.0006024948580865004; -0.7799869369900483; 0.7798841216819131; 0.9999999664398916; -0.9999999956703524]
420,323,300,0.5794120373030778,[-0.0021090261635454757; 0.7797486183525423; -0.0020245518042119226; -0.7801212225739109; -0.9999992897676855; 0.9999997261058786]
421,344,300,0.5794094275376604,[0.9999998064612023; -0.000735257506244756; -1.0; 0.7798553294714211; -0.780015082295635; -0.0010361681477345694]
422,294,300,0.5794087331266942,[-1.0; 0.00020259036293888592; 2.413703352233606e-5; -0.77992521866182; 0.9999999173499667; 0.7799456268423139]
423,472,300,0.5794087138348951,[-0.7799328777865516; -0.999999959883907; 0.7799379717289375; 0.00018290148449323136; -0.00012648199514103136; 1.0]
424,402,300,0.5794087456671867,[-0.7799220416066573; -1.0; 0.7799488659080046; 0.00019429109101994972; 1.0; 0.00010435669789019868]
425,549,300,0.5794087447824863,[0.00029554994832914675; -0.779911723976612; 1.0; 0.7799591341547517; 0.00023031472982237532; -1.0]
426,462,300,0.5794086889279288,[-6.110713542659784e-5; 0.999999999962643; -0.779937220499135; 0.7799336652317604; -0.9999999999819894; 2.167266190490202e-5]
427,305,300,0.5794089527379297,[-1.0; -0.00045690620459564834; 0.9999999993934493; 0.0006713900092211822; -0.779925598883003; 0.7799449506352002]
428,698,300,0.579409034487767,[0.0007530473189788738; -1.0; -0.00012317496210950766; 0.7799635665753615; -0.7799068086855196; 0.9999998390257725]
429,238,300,0.5794110747964274,[-0.7800487242767984; 0.9999999115989368; -0.9999998543221592; 0.7798197794573174; -0.0005763083510706786; -0.0019639838717118944]
430,1023,300,0.5794097934230331,[0.001248738960995137; 0.7800478979507677; -0.7798227332749665; 0.0012487295121276169; 0.9999999999974957; -0.9999999997832973]
431,981,300,0.5794138523373471,[-0.7796915904167281; -1.0; 1.0; 0.002698034613235485; 0.7801780955785997; 0.0026980324972405677]
432,343,300,0.5794091835397515,[-0.000799374095694347; 0.9999999980694421; -1.0; -0.00015630827786840092; 0.7798920685189829; -0.7799788135274993]
433,270,300,0.5794088554628135,[-0.7799432557330591; -0.999999923809691; -0.0002890387042867367; 0.7799278444130148; 0.00012114724603144535; 0.9999999256417879]
434,326,300,0.5794091457300157,[-0.7799983280085738; 0.9999999661870753; -0.0008122187531949846; -0.9999999995809523; 0.7798723657405338; -0.0005844317236345411]
435,476,300,0.5794087397649763,[-2.738957132104513e-6; 1.0; -0.7799228427686192; 0.0002813948345646863; 0.7799479699126326; -0.999999975323805]
436,468,300,0.5794087051828092,[0.9999999984170626; 0.7799253215865692; -5.7357718731213407e-5; -0.00016696448695379895; -0.7799455462677666; -1.0]
437,454,300,0.5794087533569419,[0.00011593371817470016; -0.0003233996704534899; -0.7799447663689494; 0.9999999788746019; -0.9999999999990042; 0.7799260429709445]
438,687,300,0.5794086971497086,[0.999999999998931; -1.0; -9.057525578586854e-5; -0.00012403883794270912; 0.7799257669344766; -0.7799451156711333]
439,362,300,0.579408751471374,[-0.0002843904540963433; -0.779935238403977; 0.0002888800563597056; 1.0; -0.999999979142497; 0.7799356193141863]
440,536,300,0.5794102515139246,[0.7800691308245163; 0.001484799299971109; -0.7798013940088918; 0.0014848611292035921; -0.9999999999908464; 0.999999999828863]
441,471,300,0.5794087464769431,[-0.9999999976982543; 0.9999998446739258; 0.779922291535959; -8.4545124988635e-5; -0.779948532856513; -0.00020624840054649739]
442,520,300,0.5794088240165787,[0.9999999702796667; 0.0004309528465837047; -0.9999999838934225; 0.7799712315542413; -0.7798995970365012; 0.0003635460261397645]
443,274,300,0.579408793638043,[0.779920394337123; -6.393525079710905e-6; -0.9999999985970646; 0.9999998282561987; -0.779950405214726; -0.00032606066603418373]
444,161,300,0.5794145110958332,[-0.9999861101975335; -0.7800394037385014; -0.00046013007808830796; 0.7798261267966335; 1.0; -0.001956414269790843]
445,340,300,0.5794092178630066,[-0.0008329555277722455; -0.9999999442267228; -0.7800098828350565; 0.9999998759313179; 0.7798608482952175; -0.0008198459752698459]
446,966,300,0.5794089008677319,[-0.999999999929634; 0.0005831056946599729; -0.7798935969502088; 0.7799771246728007; 0.0003433673146547979; 1.0]
447,266,300,0.5794088607433553,[0.7799437739468223; 1.0; -0.7799276802806397; -1.0; 3.7661879203384715e-5; 0.00013385393005698365]
448,486,300,0.5794087435499251,[0.00031543352252971275; 0.7799367536330648; -1.0; 1.0; -0.0002854631706888081; -0.7799340515633026]
449,465,300,0.5794118720771678,[0.7797445205457447; -0.002108026376755842; -0.0021188788649866407; -0.7801256035232813; -1.0; 1.0]
450,169,300,0.5794204182910478,[1.0; -0.003315039571080191; 0.7798520803472923; -0.7800041300252213; 0.0016014400331388727; -0.9999750550038335]
451,553,300,0.5794087374763521,[0.9999999997829462; -0.00027850383370394457; -0.9999999999999973; -0.00020027480898967848; -0.7799570115735579; 0.7799138464207084]
452,911,300,0.5794092666306528,[-0.7799573595450463; 0.9999999610708116; -0.9999999998111397; 0.7799128683549913; -0.000973052018074195; 0.0004824359514565664]
453,548,300,0.57940888880397,[-0.7799388783672996; -0.9999999838203607; 0.0005100752990550548; -0.0005895165814383663; 0.9999999983066544; 0.7799317153119197]
454,591,300,0.5794095157287832,[0.9999999976455911; 0.7798379594343238; -0.7800327356144419; -0.0010804458410947203; -0.9999999999999823; -0.0010799563519369082]
455,461,300,0.5794093950993107,[0.9999999890112131; -0.0010145881863602804; -0.9999996168343414; -0.7799407274787852; 0.0008855550000535058; 0.7799293350186457]
456,141,300,0.5796196447056416,[0.999979650326222; -1.0; -0.016801355115641396; 0.017642493831765558; -0.7797891777400663; 0.779916879390102]
457,541,300,0.5794088793005114,[-0.9999999522483787; 0.9999999823468352; 0.7799661680638447; 0.00017012516770360418; 0.0005117738643864528; -0.7799045915167288]
458,394,300,0.579408823469308,[0.7799686699200923; 0.00046447597506850006; -0.7799021152068877; 1.0; -0.9999999993337123; 0.0002737435624710697]
459,311,300,0.579410737415015,[0.9999999974632571; -1.0; -0.7797819837008504; 0.780088426852281; 0.001699358231368599; 0.0016996242112385027]
460,576,300,0.5794086908957868,[4.953601274627409e-5; 0.9999999998142814; -0.9999999999976169; -8.5069622623978e-5; 0.7799338394692972; -0.7799370431036791]
461,548,300,0.5794099099832417,[0.7800400087568488; -0.7798301743458443; 0.0013397169667612662; 0.0009882126239515365; -0.9999999804248417; 0.9999998378770916]
462,364,300,0.579409316625213,[-0.7800182619136332; 0.999999888487177; -0.0009123248082155663; 0.7798524452544586; -0.9999999999992855; -0.0009266606223639443]
463,211,300,0.5794099031445281,[-0.9999997637163831; -0.7799022992787065; 0.001124318294038244; 1.0; 0.7799677910714645; -0.000384929756623768]
464,336,300,0.5794087883175185,[1.0; -1.0; -0.7799033771698364; 0.0003474004117100963; 0.00036419883235945316; 0.7799675013302008]
465,508,300,0.5794088586043271,[-0.0004918963057728956; 0.7798929350859567; -0.9999999996534332; 0.9999999792945607; -0.0004503844957611048; -0.7799778909689599]
466,248,300,0.5794100831192924,[-0.779861244424689; -0.9999995848935177; 0.0007028930756845588; 0.9999995308467909; 0.7800106673220698; 0.0009259296931129113]
467,456,300,0.5794089423326214,[-0.779886488338462; -1.0; 0.0006122363577527037; 0.9999999755038689; 0.00047223437016928496; 0.7799842674995925]
468,185,300,0.5794119557222458,[-0.0019751517883134623; -0.9999986981801399; 0.999999964932633; 0.7798601937129789; -0.7800100319301357; 0.000343349566189915]
469,456,300,0.5794093347632058,[-1.0; 0.9999999999982054; 0.0010457741321333836; 0.7799760023709505; -0.0001363585780264014; -0.7798939573390526]
470,386,300,0.5794089407684428,[1.0; -0.00048600760499530076; -1.0; 0.7798900705184016; -0.0005256400778868047; -0.7799809747603844]
471,567,300,0.5794087645903794,[7.117454506088073e-5; 0.7799428658423447; 9.464793304058733e-5; -0.7799280457253691; -0.9999999999999989; 0.9999997708036378]
472,353,300,0.5794089819809869,[0.7798787968813189; -0.0006126833659485016; 0.9999999973447845; -0.7799920139801924; -0.000643125657994175; -0.9999999891993105]
473,306,300,0.57941045643974,[0.9999999035781196; -0.0015700650654984806; -0.9999999755987474; 0.7797963440152842; -0.0015102073413707482; -0.780074079501601]
474,610,300,0.5794091664729646,[-1.0; -0.7799044260264956; 0.779965720012311; 0.9999999931626943; -0.00025199336738537554; 0.0009318737089479412]
475,476,300,0.5794088657026717,[-5.7318894372790016e-5; -0.999999472368947; -0.7799246670152239; 0.00029340091541204844; 1.0; 0.7799460893775453]
476,408,300,0.5794087865048274,[-0.0003754722111194947; -0.9999999984311947; -0.7799684734223532; 1.0; 0.7799023845150358; -0.0003575715152595677]
477,1464,300,0.5794131129301607,[1.0; 0.0024974771658536244; 0.7801600987794078; -0.9999999999999365; 0.002497478477899798; -0.7797097594028043]
478,266,300,0.5794090140883674,[6.430497802592067e-5; -0.7799432499081104; 0.9999998122271645; 0.7799281626774811; -0.00022090203823852525; -0.9999997472199542]
479,93,300,0.5795084175716156,[1.0; -0.012043661242149459; 0.007307580766356916; 0.7797302250044715; -0.7800817152578565; -1.0]
480,845,300,0.5794089868032881,[-0.7798777013603486; 0.0006296556121104496; 0.77999311541795; 0.000650379121046524; 0.9999999999924732; -0.9999999999139811]
481,276,300,0.5794093017020123,[-0.00013232959508808787; -0.7799665514801413; 0.7799035949324294; 0.9999980033822029; -0.9999999360156008; -0.0005620170943920307]
482,679,300,0.5794088902972341,[-0.7799245326001664; 0.7799460525474557; -1.0; 0.0005733039647867127; -0.00033492319596470523; 0.9999999966482654]
483,527,300,0.5794092482154186,[-0.9999999827909266; 0.0007734565040945434; 0.7800041989729887; 0.9999998691911329; 0.0007507317630694643; -0.7798665668453115]
484,666,300,0.5794086923831159,[1.0; -9.772207822616926e-5; -1.0; 0.7799301827246309; -0.7799406994398373; -1.8927342180198815e-5]
485,159,300,0.5794104380889056,[0.9999996757735714; -0.7800308073289248; -1.0; -0.0006639649509180241; 0.7798403246601174; -0.0014358216016192205]
486,380,300,0.5794121574300333,[0.9999985211745919; 0.7799730395371733; -0.9999858491514125; 0.00041568663518616914; 0.0004346245352696118; -0.7798940807262172]
487,661,300,0.5794087185708297,[-0.00023250064476654613; -0.7799398034719072; -0.9999999957827528; 0.00013534285651640434; 0.7799310404303749; 0.9999999999181306]
488,324,300,0.5794092155080343,[0.779969073184255; -0.9999999988818932; -0.7799010096819174; 1.0; 0.0009778685247616465; -0.0002229113924907766]
489,243,300,0.5794092678710054,[-0.7798673209119071; 1.0; 0.0008166117103158281; 0.7800033767871505; 0.0006934190977049013; -0.9999995454608734]
490,378,300,0.5794088092345064,[-0.7799028608679586; 1.0; 0.0003855927110665539; 0.7799679654359446; 0.000336330555752255; -0.999999903683113]
491,316,300,0.5794087769982419,[-1.0; 0.9999997811705846; 8.575757908896471e-5; 0.7799458948640035; 0.00014629134063178536; -0.7799250368869997]
492,143,300,0.5794100093791453,[0.0008199042904473387; 1.0; -0.9999995815389969; 0.7800247009164157; 0.001168324040179867; -0.7798450765521858]
493,444,300,0.5794090997311383,[1.0; -0.9999994628681675; -0.0005183075795325541; 0.7799346447793793; 0.0005059708645631482; -0.7799356115761749]
494,496,300,0.5794089730916625,[0.999999999999976; -0.999999998187858; 0.0005988814289416579; 0.0005784649525938739; 0.7799884441049205; -0.7798823022480148]
495,175,300,0.579422492312539,[0.9999986739446958; -0.7796571971593153; 0.003185562474058603; 0.780213898191456; -0.9999811918393784; 0.002820010508609856]
496,284,300,0.5794106298920434,[-0.7798000756177813; 1.0; 0.0013395527316227716; 0.001658539656731437; 0.7800702708731335; -1.0]
497,618,300,0.5794089149206825,[0.0005961893670401728; 0.7799800374802578; -0.9999999999999669; 0.9999999999877933; -0.7798906947080583; 0.0003947827588352093]
498,617,300,0.5794127133895266,[0.780147252693885; 0.9999998629802723; 0.0023485337525879922; -0.779722624365517; 0.0023615486718519094; -0.9999998148270489]
499,622,300,0.5794086934521445,[-0.7799342999732466; 0.7799365788374402; -8.29497676229786e-5; -1.0; 0.9999999998604362; 0.00010822706355358955]
500,200,300,0.5795131531439858,[0.00778173152777855; -1.0; 0.7808221321337587; 1.0; -0.7791987439405974; 0.009051437275136699]
