nPsoRun,n_iter,S,fgbest,optDes
267,2467,300,-40.61580509604868,[0.7946848655586207 1.0; 0.7277038714547538 -0.9999999999999998; -0.7773737033653952 -0.9999999999999999; 0.9999999999999993 -0.8202069230336545; -0.1717705722018848 0.9267684010526003; -0.9999999999999999 -0.7819819622708308; -0.9999999999999992 0.692772316091919; 0.9999999999999994 0.9994922176724231; -0.9993309142089725 0.9999999999999997; 0.7947667825132524 -0.036539593963419964; -0.06125436381287271 0.1117495670203216]
268,3997,300,-40.27881918536957,[0.7450637085760812 -0.9999999999999926; -0.843002370920776 0.999999999998063; -0.9999999989128515 0.7480213872254727; 0.9999999999692751 -0.9995901426732186; 1.0 0.6281786501135941; 0.4505908204444449 0.9999999998024204; 0.9969522885080567 0.9999999999999986; -0.9999999999998928 -0.7891827472659406; -0.9999485033253761 -0.99999999995827; 0.6493635803637284 -0.18342961030273178; -0.07231495540897251 0.5861773776421387]
269,4362,300,-41.2701263588541,[-0.7961468754275636 1.0; 0.9998935243913629 -0.9999864612901282; 0.9999999999999994 0.8480212734206211; 0.9999999999999999 -0.022363410694724903; -0.9999999999999998 -0.7619410966153729; 0.9999999735106582 -0.9918384036791764; -0.8262151786135772 -0.9999999999999999; 0.35304434666000023 -0.007413776021517857; -0.9999999999999997 0.7699656741260203; 0.01643623025831787 -0.7235709933885069; 0.7274427073223783 1.0]
270,3238,300,-42.81903768205705,[-0.8648004262999595 -0.9999900005037264; -1.0 0.8219090438959559; 0.7799990879137086 1.0; 0.9999999999999999 -0.7574307504287799; 0.8524383347234157 -0.9999999999999998; -0.9999999999999998 -0.7626301995611823; 0.13864573201252126 -0.9999999999999994; 0.5893780143169971 0.05102848134932033; -0.1792469612211319 -0.4206959646065341; -0.8023626107040781 1.0; 0.9999999999999998 0.8416625438862609]
271,4991,300,-41.51627118682444,[0.12324133307451389 -0.6808566163515066; -0.7981859751610101 -0.9999999999999999; -0.41393606132518806 0.042715529589187354; -1.0 -0.8459428022466368; 1.0 -0.7575651138010211; 0.9999999999999997 0.7733580228452884; -0.9999999999999984 0.9173096130572411; -1.0 0.20618557478613597; 0.9988035729672808 -0.9999999999999997; -0.6601137812341705 0.9999999999999999; 0.8102539027564383 0.9999999999999997]
272,2967,300,-39.960108986346114,[-0.24902371404124668 0.10180431667811804; 0.9999999999999999 0.7433917140435675; -0.655179341843634 -1.0; 0.782063447572534 -1.0; -0.9987057472730579 -0.09134160553822311; 0.059246583695461916 0.7850876626544179; -0.9999999999999998 -0.8364969784491106; -0.9999999999999925 0.996017846007119; 1.0 -0.7452357017507995; 0.9921253074466251 1.0; -0.9999999999999984 0.9999998963408454]
273,4537,300,-42.48155726764036,[0.8515133871186786 0.9999999999997902; -0.9999999999990762 0.6661214394153447; -1.0 -0.8180142581403462; 0.7759483692888939 -0.9999999999995415; -0.31965967888420177 0.9999999999120452; -0.7842045133502592 -1.0; 1.0 0.8277134020806456; -0.08259286836303517 0.5251140958552151; 0.6419845395999673 -0.002247807596657504; -1.0 0.9991784740638541; 1.0 -0.8332158007688528]
274,1884,300,-39.33631369957103,[-0.9999999999366217 0.9987358230713439; -0.9999999980679617 -0.9952958441017704; -0.8067478833184943 -0.9999999110632619; 0.7439856696804803 0.9999999979619155; -0.1739351008598217 -0.19503435922595566; 0.14480893024102445 -0.9898293470808119; 1.0 -0.6252764671638569; -0.823306072741384 0.06814060591587268; 1.0 0.7655868313818139; -0.7181220602346299 0.999999988041828; 0.9844907986617127 -0.9999999941152845]
275,3733,300,-39.15558498923231,[0.9997453467095463 -0.9999999999993484; -0.999999999999585 -0.9994338107734034; -0.8690479517959805 0.9999999999998535; 0.9999999999950836 0.711207247218851; 0.09722822317663997 0.7774214283684069; -0.9999903723595375 -0.25212143883440546; -0.6086453894117672 -1.0; -0.9999999999914173 0.8008576140261602; -0.36009859059113497 -0.0027813672479105036; 0.9999999954909812 1.0; 0.9999999999998518 -0.7418839909258005]
276,5068,300,-41.61778487659404,[-0.9999999999999992 0.8246904753904689; 0.8085649877338261 -0.9999869551034761; 1.0 -0.7830323642007555; 1.0 0.7665663391301129; -0.9999999999999994 -0.8857905805241155; -0.9999781031293725 0.9999999999999998; 0.8285164070126403 0.9999999999999996; -0.9620723990014121 -0.14956336951742305; -0.6967352180323887 -1.0; -0.17905570589733236 -0.06761999646588993; 0.049789022385003996 0.7127147961914394]
277,10000,300,-41.048730804836,[0.19313001534740312 0.6077630666885672; -0.9999999999999559 -0.7779794317638531; -0.7994930146767357 -1.0; -0.5757646837739108 -0.07650421262412907; 0.6263269966211297 -0.999999999999999; 1.0 0.7916273788470349; 0.9999999999915185 -0.9658409892786747; -0.8277837862245481 0.9999999999999988; 0.7612636526460435 0.999999999999997; 0.9999999999999751 -0.181798858660488; -0.9999999999999885 0.7990913408196803]
278,4851,300,-41.314877436559,[-0.9999999999999999 -0.674493775226073; -0.7641172888381603 1.0; 1.0 0.8250666308822003; -0.0990307046284585 -1.0; 0.7907222818040429 0.9999999999999997; 0.2898275254130977 -0.1403990631378877; -0.3547342894824909 0.4520085965449314; 0.8265306112415333 -0.9999999999999997; 0.9999999999999999 -0.7363707121661323; -0.9059132561938134 -0.9999985437117274; -0.9999999999999999 0.8057464355971191]
279,3042,300,-39.95754820745892,[0.9999999999999997 0.9931887324212229; 0.9999996725211378 -1.0; -1.0 -0.6512457042709919; 0.9999819549065907 -0.9999999999999992; -0.8389053610353524 -0.9999999999999982; -0.7444376541522999 0.9999999999999976; -0.10636221418457224 -0.9999999999999998; 0.0981111514781903 -0.257750192309309; -0.9999999999999992 0.7824830285363379; 0.742364636820705 0.9999999999999999; 0.7831167925307191 0.07098871471265426]
280,5143,300,-40.85485455415266,[-0.9999924375549637 0.9999999999999996; 0.9999999999999999 0.9989683181551745; 0.7137725169573448 1.0; -0.16882467520046987 0.6963987907935012; 1.0 -0.8337584148792971; 0.46874328589723846 -0.0069723435410044094; -0.9999999999999992 -0.7730922261982932; 0.7453009422951012 -1.0; -0.7959706209664588 -0.9999999999999999; -0.9999999999999998 0.7405179518209207; 0.999999999999998 0.3021511698668489]
281,7823,300,-40.63876972337823,[0.09792477654741627 0.01300167758723284; -0.04879063189297929 0.7343793735659062; -0.8007329316182477 -0.9999999997260843; -0.9999999988406263 0.7679702855967105; 0.6001496660086114 -0.999999999998786; 0.9999999999972272 0.9999999996571978; -0.9999999999564751 -0.7597169730496638; 0.9999999999999846 -0.8780663842376835; -0.9884173639613234 0.9999999999999877; 0.9999999999978931 0.8170807193555555; 0.9999679731946735 -0.24079307655326246]
282,9166,300,-39.40210699862505,[0.05270875979232591 0.7589159251119687; -0.4091790608399772 0.06123372048392167; 0.9999999999999977 -0.31772998262613916; 0.4781942043366757 -1.0; -0.999999898699746 0.9999999999999999; 0.9999999999998613 0.9999999999999999; 0.9999999999999991 -0.9403894392609076; 0.9999999999999992 0.776219038848649; -0.9999986553931094 0.9999999999999997; -0.9999999999999996 -0.7448056556411919; -0.7939242550816237 -1.0]
283,2315,300,-36.630740567847475,[0.9999999569873028 0.9998290528647306; -0.999999972032455 1.0; 0.6168880866037664 0.9999999295315941; 0.06585968343897455 -0.19312212748198254; -0.1066416819839894 -0.9985957714184366; -0.8926108329106889 0.7739910497792424; -0.9998293636434645 -0.9999999999797162; -0.9999999999940382 -0.6223112392859945; 0.9518124690919088 0.10450564982953794; 0.99995120601492 -0.9999953684382894; 0.9998226588611412 -0.9999999744524312]
284,3894,300,-38.71432676918237,[0.6299732242362305 -1.0; -0.8491492604240334 -0.9999999999999961; 0.8652270857111903 -0.19382681771415455; -0.9999999999999988 0.9996513035566666; 0.08342932430052338 0.9128211923210806; -0.17506581548343322 0.19413489622608274; -0.9999999999999998 -0.7550997006398764; 0.9999999999999999 0.7414487636341693; 0.9999996969799216 0.9999999999999999; -0.816076383389766 0.9999999999999997; 1.0 -0.9994091523214887]
285,8525,300,-42.719465039637676,[-1.0 0.8572276870774489; -0.9999995384055402 -0.0174281134126265; -0.4805279429852978 -0.05904417917852623; 1.0 -0.7929296829132677; 0.9999999999999999 0.7746232937178836; -0.7414678974160981 -0.9999999999999991; -0.8015082506279615 0.9999999999999999; 0.8197406526251337 -1.0; 0.04208928674428948 0.6261082410279347; 0.8421281976414802 0.9999999999999997; -1.0 -0.9259057750688972]
286,2976,300,-41.71342348774536,[-0.9999999999999999 0.7753359729450547; -0.005602800645920754 0.6741700274813434; 1.0 -0.9939738720210078; 0.6084307446974904 -1.0; -0.8203858395479191 1.0; 1.0 -0.3882965258803647; 0.9697411320063436 0.9999999999999998; 1.0 0.8423158472789917; -0.9999999999999997 -0.7703619634633648; 0.4602501736695319 -0.0045174485092721855; -0.8208490153898981 -0.9999999999999997]
287,3948,300,-39.70499893425344,[-0.9996169951765099 1.0; 0.042367465863897426 0.7687979535350755; 0.9984446648939705 0.9999999999999994; 0.7854742405891768 -0.999999999485466; 0.9999999999999912 -0.7347509147493216; 0.9999999999999785 0.7509833209519574; -0.9999999999999927 -0.2753639261865129; -1.0 -0.8766027906149774; -0.35401537843489045 0.1225008606738619; -0.9990991274260344 0.9999999999999829; -0.5898197202396354 -0.9999999999999842]
288,4455,300,-40.69172620805974,[-0.9999999999999998 0.775599791326893; 0.9365483235824472 0.1958467125508538; 0.9999999999999993 -0.8081965442766605; 0.2027408671721575 0.016746743366823566; -0.9999999999999999 -0.7282470283775909; -0.7834946104830022 0.9999999999999997; -0.8194780271261486 -1.0; 0.6884393319110896 0.9999999999999989; -0.06879600293136613 -0.779140188727694; 0.9999996662554053 -0.9999999999999997; 0.9999999999999999 0.999998559027531]
289,5027,300,-41.768082334230144,[-0.9999999999999997 0.8438569770443058; 0.8101088742858152 1.0; -1.0 -0.31038393992470575; -0.7033620183448508 -1.0; -0.7535970759371851 1.0; 0.9956438203010799 -0.9999999999999997; 0.9999999999999998 0.7936088191041581; 0.10869591442350893 -0.6254989031908191; -0.4431882788104391 0.09589366577651967; -1.0 -0.8952451068118519; 0.9999999999999997 -0.7656500889598036]
290,3717,300,-41.37940253424059,[-0.9999999999999997 0.7141933954278528; 0.9122565818487188 0.9999999362485017; -0.6067462492837833 0.025303661016706586; 1.0 -0.7979139571579795; 0.9999999999999999 -0.9999999999999986; -0.7963143572686269 1.0; -1.0 -0.8500139194358038; -0.8010722252674077 -0.9999999999999997; 0.9999999999999993 0.6877676303335609; 0.11697954036064104 -0.5938078923789352; -0.03377094582374097 0.9999983934540739]
291,5710,300,-42.85563333935265,[-0.8636784848646079 0.9999999999999875; 0.8707251522567535 0.9999999999999998; -0.9999999999999999 -0.8216501430058573; -0.15387914577022227 0.44908293077009365; 0.7834241208207801 -0.9999999999999999; -0.8088069179853682 -0.9999999999999999; 0.2940796379592052 0.9999999999999997; -1.0 0.7761498678386776; 0.9999999999999999 0.7169533710916528; 0.9999999999999997 -0.8449411346686178; 0.5626111833342248 -0.05754741522659247]
292,4800,300,-40.58175667484576,[-0.8323468957994762 1.0; -0.016952692831497914 0.2661694720337102; 0.8220482899140336 -0.16440675835060473; -0.9999999999999998 -0.7848651440718659; 0.0741782904435572 0.8646781826228652; 0.9999999999999996 -0.9292062609660906; -0.7775608249140531 -1.0; -0.9999999999999999 0.7554023531195181; 0.9990379024892256 1.0; 1.0 0.7884081481748987; 0.7019226076749835 -0.9999999999999999]
293,2993,300,-38.5304800390346,[-0.7969079413915142 -0.18194733180313935; 0.08788021248726383 0.3565795798680941; 0.9999999999999806 0.9994090381072643; -0.10764739029083666 0.9815982237741868; 0.8680978665754774 -0.9993837593491444; -0.9963288973560256 0.9999999999996544; -0.9999999999995758 0.7338484997476133; -0.6577146131442859 -0.9999999999999855; 0.9999999999800961 -0.7581458758072765; 0.8188237447749149 0.9999999993066989; -0.9999999999996028 -0.9999999999977383]
294,5495,300,-40.671477957226784,[-0.7690253484933045 1.0; 0.8744688126287292 -0.999999999999997; 0.7601482747721776 0.9999999999999996; 1.0 -0.6076561276847331; -0.9999999999999999 0.9995809029377527; -0.9999999999999998 -0.9819275802305154; -0.7328060195050772 0.02591071855440881; -0.8185901284685431 -0.9999999999999978; 0.9999999999999948 0.7990651385390646; 0.22538067326928746 -0.9999999999999999; -0.02155239025668559 -0.12601991529187095]
295,4885,300,-39.47200099451458,[0.9046373229866774 -0.9999999999999966; -0.7495460817450397 0.9999999999999967; 0.9999999999999724 -0.5532864274368783; -0.12733246499685413 -0.39498709928347797; -0.9999999999996603 -0.9976401563965536; 0.9999999999991566 0.7929262292075345; -0.9999999999999678 0.9994841844083913; -0.9999999999999156 -0.9999999977414259; 0.3441045231891207 -0.9999999999999966; 0.7282985882729686 0.9999999999999656; -0.7630432321822597 0.05354581654986164]
296,10000,300,-40.849357523806994,[0.116754919697802 0.6731824660613341; -0.6067396587855858 -0.045771607707501376; 0.99999999999864 0.9999999999943645; -0.9999999999999855 0.8207313626736442; 0.9999999999997607 0.7830584698158578; -0.7832995858751772 -0.9999999999997324; 0.40816092691510236 -1.0; 0.9999999999995965 -0.502439953750212; -0.9999999999997916 -0.76552515751413; -0.8085956015843078 0.9999999999999043; 0.9999999984544452 -0.9998261666562159]
297,2731,300,-38.8460964204788,[0.9590393365238249 0.9999999999999999; 0.6554161263596362 -1.0; 0.9999999999999994 -0.9859313549293343; -0.8160362378281832 0.9999999999999941; 0.860053549374784 -0.14062772842653254; -0.13541057189824404 0.07288118892789276; -0.999999999999998 -0.760609306665697; 0.09865649367136854 0.8840855098893436; -0.9999999999999974 0.992347128381707; -0.8522237214252222 -0.9999999999999999; 0.9999999999999996 0.7428724002616014]
298,1185,300,-38.41071455312385,[-0.9999832934495402 0.9999976318524173; 0.8148240250745511 0.9999999949594592; -0.9999753189737551 0.7322871571350039; -0.6582024826938271 -0.9999984087733615; 0.8070440895809152 -0.9913279382924141; 0.17462243137578562 0.2857952355578985; -0.09126934781852421 0.9654765491578505; 0.9999900877455004 -0.753796677509265; 0.999993555841373 0.9996219587066015; -1.0 -0.9999536105230881; -0.8312158206481159 -0.10937258645596333]
299,3652,300,-39.37923967122637,[-0.9999534937675172 -0.9999999999999998; -0.9999999999999987 -0.7210689344423308; 0.6132437901271639 0.9999999999999987; -0.9999999999999996 0.7465279340646139; 0.9999999797337092 0.14974339219056154; 0.06048869642042243 -0.07355917047133115; 0.9999999999999993 -0.7854610276254013; -0.7681294936957882 0.9999999999999998; 0.9999937950399419 -1.0; -0.023097204977664994 -0.8258022079228459; 0.9999999999999999 0.9999224549644063]
300,3538,300,-37.73913922385567,[-0.94778224469765 0.25085206618503575; 0.9999999999987431 -0.9999999999999439; 0.23237650137650592 -0.08344616930329252; -0.5384798101816398 0.9999999999027188; 0.9999999999653268 0.7307161339862516; -0.04284181566437484 -0.8808892126285777; -0.9999999999995398 0.999168612518665; -0.9999999999762774 -0.7271072111722278; -0.9999999998756111 -0.9999999999998904; 0.9754266293763456 -0.9999999999876791; 0.9965101838669936 0.9999999999959509]
301,2820,300,-39.44033787355586,[-0.999995368566229 1.0; 0.7226322335653205 -1.0; 0.9999999999999989 -0.9998524950979927; 0.038503106289159685 0.03331124264533797; -0.9999999999999997 0.5973506421442639; 0.8223449853987939 -0.029127902532638195; 1.0 0.9941164256735634; -0.7480101259988616 -0.9999999999999996; -0.9999999999999997 -0.7707870714458226; 0.782435730613264 0.9999999999999986; -0.2047432870335241 0.9922234844876715]
302,4312,300,-40.32496983453711,[-0.8017970508243005 -0.9999999999999999; -0.09866032924334056 0.7062849005241234; -0.9999999999999999 -0.7308757053905209; 0.5883403036970425 0.04588895311276769; 0.471900143905773 -1.0; 0.8101963467764127 0.9999999999999992; -1.0 0.7551226300869921; 1.0 -0.5118463223540747; 0.9657658522467725 -0.9999999999999991; 0.9999999999999979 0.9999179230893662; -0.9948459039662674 1.0]
303,3699,300,-38.81189296473409,[0.9999999999999656 -1.0; 0.9999999999999976 0.9998818041403901; -0.8227645879167983 -0.9999999999999997; 0.9928650844985857 0.13690532338064976; -0.9999999999999999 -0.7461105294688453; 0.11513137573803157 -0.7728127277059914; -0.28178652839428836 0.0780388130077778; -0.9999999999999998 0.9963618620195359; 0.9999999999999972 -0.738392361924654; -0.7682712205537884 0.9999999999999392; 0.6285460352349131 0.9999999999999938]
304,4553,300,-40.787397725588185,[-0.9999999999999999 -0.6707900134753669; -0.7786239598276841 0.9999999999999993; -0.13213091104173297 -0.9999999999999999; 0.8740110092473019 -0.9999999999999997; -0.9365970393263942 -0.999999999999867; -0.11389594078467931 -0.12575508206404734; 0.7666621157767035 1.0; 0.22144378276446552 0.5498655544663951; 0.9999999999999996 -0.7239402169810152; -1.0 0.8212987424499079; 0.9999999999999999 0.7961215416584784]
305,4531,300,-39.66049192992104,[0.4405714050916263 0.9679505144286389; -0.9999999999999999 -0.8001051969005907; -0.7729513734962628 1.0; 0.9999999999999984 0.485817931315378; 0.7559223785583398 -1.0; 0.062311371349244686 -0.2700425812279733; -0.7767829804370533 -1.0; 0.9976683847149823 1.0; 0.9999999999999992 -0.7825513675777171; -0.9999999999999993 0.9999999999999996; -0.7292515143460496 0.03659403957644482]
306,9774,300,-42.38341747627454,[0.8760525936561989 0.9999999999994994; -0.9999999999998754 -0.8463806976447488; -0.9999981745239888 1.0; -0.5369584504559111 1.0; -0.7788498135535461 -0.9999999999999999; 0.07140816466800758 0.5574391052124048; 0.9999999999999999 -0.8112678367033916; 0.8071193605297681 -1.0; -0.9999999999999997 0.59585137202236; 1.0 0.7815029823643227; -0.5444803630537588 -0.11730041755866533]
307,5236,300,-41.22051103649815,[0.9999999999999999 0.7667846616015606; -0.38569883261777627 -0.019631575589415872; -0.999999999999996 -0.9923928267870616; -1.0 0.8701443357844155; -0.7082569177002157 0.9999999999999997; -0.9999999999999835 -0.9999848847158643; 0.9999999999999997 -0.761961097659293; -0.9958535717879861 0.08639144109381659; 0.7957929894232961 1.0; -0.01505970282288003 -0.7262160593909633; 0.824321769342554 -0.9999999999999999]
308,9414,300,-39.32469936124744,[0.9999999993402546 0.999536160847332; -0.5544792371890231 -0.02779678950344101; -1.0 -0.9917240683346971; 0.10984023924132849 0.43930735596336185; 0.9999999999999999 -0.7394274548859621; -1.0 0.8546169476070309; -0.9999999999999994 -0.08933513547375999; -0.7584364512822813 1.0; 0.9999999994000782 0.9988516390825246; -0.6424822525253676 -0.9999999999999997; 0.8176001363712834 -0.9999999999999998]
309,3068,300,-41.68243762563974,[-1.0 0.7540262965336616; 0.5235256643332296 -0.025973996072071386; -0.06593198911449744 0.6886071479775255; -0.9999999999999998 -0.7742356042656136; -0.8038764131849603 -0.9999999999999999; 0.7439770020367535 -0.9999999999999999; 0.9999999999999999 0.9999173050182338; 0.7967448966277163 0.9999999999999994; 0.9999999999999983 -0.8950876301459966; -0.8337326927436701 0.9999999999999997; 0.9994946647146514 0.032551326245044164]
310,1861,300,-38.7662314401129,[-0.8163150004766985 -0.9999999999666778; 0.8859322507564421 0.12864937197322968; 0.9999999999919389 -0.7508441862531833; -0.9999999999763463 0.7547675309159794; 0.9999917722421506 -0.9999999999715572; -0.9999999999917727 -0.9994627881273406; -0.14278173152893023 -0.13054748574383435; 0.6436020690618973 0.9999999999999954; -0.8508310882536612 0.999999999999961; 0.05001748394678938 -0.8994574883439111; 0.9999999999983451 0.9871673462172723]
311,2985,300,-40.92539929700658,[-0.9999999999999989 0.9999556655625185; -0.9999999999999994 -0.8189230387011133; 1.0 -0.7878174037753967; 0.9999999999999996 0.6831550906359634; -0.7462709282862859 -1.0; 0.1877158429328101 0.9784138816843684; 0.9991335002772601 0.9999999999999997; -0.8197030544511429 1.0; -0.749227610794568 0.012948885837902005; 0.0004899144955873326 0.32093670974805016; 0.7708003477733593 -0.9999999999999987]
312,6666,300,-42.60717686769642,[-0.7896366444029539 0.9999999999999998; 0.9999999999999999 -0.8088053357477539; 0.9999999999999998 0.8396852102553151; 0.8562240440362373 -0.9999999999999999; -0.0666540223097279 -0.4919556332059796; 0.6312932716627849 0.09380344947229412; -0.9999999999999999 0.8195378661646323; -0.9481096478058427 -0.9999999999999997; 0.7694286469287452 0.9999999999999996; -0.9999999999999999 -0.7253001213925709; -0.10653297806556691 -0.9999999999999999]
313,9754,300,-40.76017502872771,[0.9819954327223664 -0.3431867537441063; -0.7923904732902511 -0.9999999999999987; 0.1325342525920786 0.697145903740086; 0.9999999999999984 -0.9442084635335063; 0.557593739060743 -0.9999999999999997; -0.8229290643935793 0.999999999999998; -1.0 -0.7697934174774755; 1.0 0.7794605785984015; 0.9999999999999998 0.9999999999999962; -0.9999999999999899 0.8022318796103521; -0.42961410965499064 -0.08958284292120142]
314,3356,300,-39.488761888696985,[0.9999999999999998 0.7165376136131265; -1.0 -0.993377337940635; -0.17479734872754973 0.10533848225529578; -0.964184198629059 0.9999999999999999; 0.08212648229616269 0.8131462244521549; 0.9999784804522655 0.9999999999999999; 0.9999999999999997 -0.7479879046441893; -0.9999999999999988 0.8022617738445458; -0.9753143500920002 -0.21899054429003523; -0.6104362248335977 -0.9999999999999997; 0.771259720937317 -0.9999999999999997]
315,5126,300,-41.071663183705596,[0.5565539548755513 0.058725118422457444; 0.6074250563886996 -1.0; 1.0 -0.3957735001373929; 0.9999999999999989 0.9999752764973966; -0.7995498835777615 -1.0; -0.01119736922400219 0.7013233494036746; 0.9428770641640603 0.9999999999999692; -0.8148601164535694 0.9999999999999999; -0.9999999999999999 0.7622333729444601; 0.9999999999999988 -0.9976635820823622; -0.9999999999999999 -0.7540314115631879]
316,2964,300,-40.563163203704434,[-1.0 0.7939266338465628; -0.9949433033111416 -0.9999997784790761; -0.7547135969904404 0.9999999999999996; 0.6628982342246822 -0.1339480554750272; 0.9999999999999998 0.799220729971807; -0.06509179153643684 0.4503166727543362; 0.7815307212275583 -1.0; 0.9999999999999959 -0.9999999999999747; -0.9999999999999949 -0.33561890750122625; 0.8171400545395376 1.0; -0.5418612141524481 -1.0]
317,2806,300,-36.32722673001151,[0.6219122511410046 -0.9999999999089627; -0.9997011327801588 1.0; 0.999999285435856 -1.0; -0.9846447979297521 -0.7112906575553806; -0.9999999288636742 0.7017765582469551; 0.9999999993293313 -0.13467070140641707; 0.6708885749521433 0.3145454641342598; 0.9999999998865469 0.9999919835445775; -0.9999997739517795 -0.999999988665482; -0.12867241618819691 -0.24164659946023; 0.6243251422113854 0.9999997925676868]
318,3502,300,-38.66392664170128,[-0.7608789603696902 0.9999999999844414; 0.9999999992583753 -0.9959839780554213; -0.9999999984378107 -0.6727604658463039; -0.14888063935544196 -0.7845391863885025; -0.9999999996637919 -0.999999999999833; 0.7379913842065184 -0.9999999700826123; 0.37830922081439144 0.07283114048396058; -0.9998348411766526 0.8471663339661079; 0.9949656245433821 -0.09896202613821085; 0.9808253490690675 0.999999999432174; 0.9999999997343085 0.8200334803337122]
319,4301,300,-38.79385056044837,[1.0 0.9999999999999925; 1.0 -0.9486546398402098; -0.32619372901077187 0.9999894421165546; -0.9999999999999792 0.5072818232655989; -0.746978386718134 -0.994493056145862; -0.04891026355901955 -0.34962449835281845; 0.8108962029597776 0.06321457745950776; 0.7530862463879218 -1.0; -0.9999999999999455 -0.999999975349027; 0.7320049126333176 1.0; -0.9999986491985546 0.9999999999999997]
320,4360,300,-39.939231237229045,[0.9214415373581467 -0.9999999999999998; 0.9999999999999998 0.7972861399421766; -1.0 0.8244556914954579; 0.11584178065324385 -0.9991663217599376; -0.9806301884339605 0.9999999999999988; 0.7599423112072581 0.9999999999999997; -0.778870441620414 -0.9999999999999999; -1.0 -0.9999999999999997; 0.007273988739498785 0.38798456051670993; 0.9999999999999994 -0.6139591252518846; -0.7591694528355644 -0.06683790391433835]
321,7099,300,-42.53132311708687,[-0.8181003690615152 0.9999999999999998; -0.016080621719661712 -0.6134073473688061; -1.0 0.7936345205902334; 0.737884835272193 0.9999999999999996; 0.9999999999999989 0.005545462762502129; 0.7829298728338845 -0.9999999999999998; 0.9999999999999999 -0.8492999201805651; 0.39052008355643075 0.12546258382679673; 0.999999999999998 0.8823935092017151; -0.8364554390566696 -0.9999999999999997; -0.9999999999999999 -0.7776926382395927]
322,4483,300,-39.94019344988791,[0.9999999999999999 0.784459501102401; 0.5679441568665651 -1.0; 1.0 -0.22747553054882252; 0.08357846508894332 0.5488621894087832; -0.9999999999999999 -0.9999999999999994; -0.9999999999999998 0.9839533655445794; 0.9896626614813187 -0.99999993010179; -0.7827895597614205 -1.0; -0.8115399294930823 0.9999999999999999; -0.6984483571371826 -0.015726903892008332; 0.7420818838291627 1.0]
323,5724,300,-40.944963237207645,[-0.9999412519585452 0.45523438166917457; 0.7930357875878841 0.9999999999999998; -0.9999999999999997 -0.7921438214502081; -0.453384380715891 0.9999999999984426; 1.0 0.7753565074978865; -0.7757702684220311 -0.9999999999999994; 0.8144112049411201 -0.9999999999999997; -0.9925652245269164 0.9948548559696859; 0.6270134600969369 0.047159569756948516; -0.06892501783427839 -0.6246284933344285; 1.0 -0.8154035069624519]
324,947,300,-40.1242702236371,[0.8508464300994868 0.9999740838760035; 0.9999984660512139 0.6656448166685356; -0.9996981866895414 0.9999811980108337; -0.10985973862841247 0.34495261765251456; 0.7467492916925098 -1.0; -0.999725775434543 0.962256512806793; 0.1073529389801861 0.9999763869563102; -0.7578256969770648 -0.060571032488982116; -0.7461738847587296 -0.9999999961786846; -0.9999996013120911 -0.9502005647951179; 1.0 -0.7865495517857672]
325,10000,300,-40.96262073608693,[-0.014134712005978265 0.4550101424364074; -0.9999999999997219 -0.9754360315802789; 0.23247871012543744 0.9999999925544842; -1.0 0.8027158760084433; -0.7374240282097728 -0.9999999999993123; 1.0 -0.7995761823218647; 0.9999999999999917 0.9999999999921729; -0.7089818148846828 -0.12585079307223793; -0.8406865206083726 0.9999999999770315; 0.9999999998949344 0.6508013869280974; 0.7643687476583432 -0.9999999999924428]
326,4095,300,-38.81368050125143,[0.9999999999998652 -0.7410739548519589; -0.9967387171448236 0.9999999999975319; -0.31698997349373703 -0.008172585534061328; -0.000810183878448137 -0.8271790427873221; 0.9999999999980794 0.9959215577003699; -0.9999999999986702 -0.7482446714287769; -0.9999999999973945 0.740847029637089; -0.9999999999954529 -0.999999999998022; 0.9990922493844845 0.3428452693187064; 0.48482881245224135 1.0; 0.9999999994024851 -0.9999999999919682]
327,10000,300,-41.89879838932656,[1.0 -0.8299116339369642; -0.09062210575865282 0.2282424865164801; 0.6874097895172766 -0.032618204485503996; -0.07437794678923201 0.9969028761557384; -0.9999999980053297 -0.80926098136422; -0.9999999999938751 0.7104776452127399; 0.7729350957290573 -1.0; -0.8703998830423204 0.9999999999999999; 0.9999999999806828 0.9999974284581544; -0.7836023261034467 -0.9999999999990044; 0.8316633099446824 0.9999999999997116]
328,3566,300,-40.618592869021896,[0.9999999999999999 0.7689149175061337; 0.9999999999999873 -0.7573653730548104; -0.9991201689718374 0.9999999999999997; -0.999999999999998 0.8230384144890006; 0.8053949216396221 -0.9999999999999996; -0.9999999999999988 -0.885912715474328; -0.9999999999999966 -0.24135873531778487; -0.6058323362089676 -0.9999999999999997; 0.022029380334301723 0.7333313637328387; 0.9766568522825337 0.9999999999999997; -0.18891163475952555 0.06638981530987435]
329,5651,300,-40.61905395654145,[0.11783474059204102 -0.12544577395483592; 0.9999999999999998 0.9987374683553722; -0.8623236520590793 -0.9999999999999989; -0.999999999999997 0.7970702345553241; -1.0 -0.6253755255046437; 0.7675460187242469 1.0; 0.9999999999999993 -0.999836319523749; -0.7582441225268907 1.0; -0.16171193318745195 -0.9999999999999997; 0.7469389738497062 0.052785591140809184; 0.8247686541796765 -0.9999999999999994]
