nPsoRun,n_iter,S,fgbest,optDes
444,1999,300,0.42644092646894954,[0.9999986081948348 0.9999999685582799 0.999999306822318; -0.9999999798254111 -0.017785865778404453 0.1877490217799578; 0.1912258509491364 0.04271823104419118 -0.9999999894879762; -0.9999999991481615 -0.9999987060606024 0.9999999338072654; 0.9999997229189213 -0.9999999999858962 -1.0; -0.9999999992558486 0.9999995696318275 -0.9995049649134025; -0.9999967243337252 0.999999118613814 0.9999999412866178; 0.9999999808134333 0.9999995103569428 -0.9999999703882367; 0.09670563725126269 0.9999998200813868 0.06844777732372523; 0.03734752265983449 -0.9999999979526026 0.0342551959450071; -0.9928161077417047 -0.012786432328639298 -0.9999995140663791; 0.9999999926557407 -0.07270531543674306 0.0559362175829351; 0.015962547668609085 0.031685635304737975 0.9999999931098719; -0.029189492489630015 0.003906626683346073 -0.022044790271139193; -0.9999999746873319 -0.999999905862289 -0.9999996482993506; 0.9999997420683705 -0.9999994085087309 0.9999999999999879]
445,2358,300,0.45022702787957536,[-0.999986935901446 1.0 -0.9998820959421464; -0.9999990782541076 -0.9999347067395556 0.9999998759831091; -0.9999953774912567 0.1366521657900819 -0.05166249770689927; -0.041215865229705544 -0.2913754423127456 0.9999983410395918; -0.9999985806780488 0.9999976753147124 0.9997251210237176; 0.9999997749669324 -0.7701526818845376 0.999964370322337; 0.5270047774736887 0.9999665138083229 -0.9999643830155578; 0.3615164839421885 0.9999948885941611 0.9999252649901819; 0.9999783380479116 0.7857099969465685 0.38032040970248915; -0.9999993939352867 -0.9999990404906572 -0.9998455690543581; -0.09610590748847712 0.29199616563034014 -0.06234491980340249; -0.22983190586201074 -0.9999998449655881 0.159316215333457; 0.013905538876134499 -0.6511202529567127 -0.9999842470632003; 0.9999893473733262 -0.9999884826110973 -0.3399810991654537; 0.9999981032160881 0.029269713598306733 -0.9999369809072642; -0.009444655926848726 0.13249221460676813 -0.034170391924901115]
446,2277,300,0.4264142681051732,[-0.008518839659536374 0.9999999992700442 0.06199800341762429; -0.0012942049811194526 -0.9969455300275357 -0.9999981697088225; 0.999999884835008 0.9999999792480433 -1.0; 0.9999999984894039 -0.9999990868641405 -1.0; -0.9999997744470571 -1.0 0.9999999999840359; -0.9999999093959191 0.9999999829979798 -0.9999999958894219; 0.9999997290783321 0.0029363758968325208 0.05212721175964883; -1.0 0.07242605850045801 0.04767495749292802; 0.030949941770917352 0.2078521726895375 -0.9999999977186704; 0.008759096933939739 -0.03326439048383511 -0.003107978828637686; -0.9999999891405418 1.0 0.999999999574327; -0.9999998409464788 -0.9999978618584194 -0.9999997183943687; 1.0 0.9999999139285077 1.0; 1.0 -0.9999998058863278 0.999999972950574; -0.05414351299987133 -0.999999509281624 0.17888563593432352; 0.03994609794762396 0.037747980765539424 0.9999998784432652]
447,1430,300,0.4202317545836454,[-0.9999999753042162 0.9999998325076088 0.999999825188415; -0.015829896400858624 0.011492571167176823 -0.9999982760483416; -0.9999993282016493 -0.010151099652719124 -0.006140400939412885; -0.99999986287406 0.999998157583058 -0.9999999910497512; -0.9999992435168519 -0.9999998824349451 -0.999991416558431; 0.9999996477171211 -0.999999625072961 0.9999958038273573; -0.017516435287987707 0.00333309522211387 0.013670824776227282; 0.02333519523498343 0.9999999939707872 -0.009454245897892732; 0.9999998431139361 0.015612132194571287 0.04316590854879777; 0.9999999186209024 0.999978851781832 0.9999999341407166; -0.06165274931267112 -0.013176559104190456 0.999999999752834; 0.9999992625697903 -0.9999989317023321 -0.9999960396568712; 0.999999996406526 0.9999866872959042 -0.999999800294892; -0.9999999055558877 -0.999999999999758 0.999999223737856; 0.024272845752742665 -0.004694875130695319 -0.006325412691692716; 0.0507976652058795 -0.9999994114651373 -0.03015965586017489]
448,8102,300,0.4222948698081671,[-0.13019615547171368 -0.9999999999979073 0.9999999999865525; -0.9999999999904834 -0.9999999999994471 0.1686420592683658; 0.9999999999999919 0.9999999999985284 0.6564444521028991; -0.3785121758469589 -0.9999999999995653 -1.0; -0.9999999999987358 0.9999999999997334 0.008976430599413011; 0.09021298550708197 0.042872436164879055 -0.043878866319842; 0.08217236880890318 0.04510064193866848 -0.04441709369075938; 0.9999999999997295 -0.6503708199444828 -0.999999999929997; -0.28644581078544673 0.9999999999997755 -0.9999999999954444; -0.9999999999998663 -0.16698423664570783 0.9999999999998527; 0.08255388273988266 0.04885986573142711 -0.041619695255228004; -0.999999999998532 -0.017473689170837012 -0.9999999999995702; 0.9999999999991304 0.9839667942965699 -0.9547429168418873; 0.9999999730558927 -0.2184088267687714 0.9999999999996191; -0.39111805337237426 0.9999999999999777 0.9999999999999734; 0.9999999999608342 -0.9999999999999925 0.1798819365283474]
449,3801,300,0.4263989264091721,[-0.9999999999998995 -0.9999999999992089 -0.9999999999984382; -0.07704052466585658 -0.05870317431474629 0.9999999999982061; 0.9998458040717666 0.9999999999524267 0.012647753880039086; -0.06173254635114199 -0.11410072243154844 -0.9999999999999134; 0.9999999999999903 -0.17563262710419447 -0.010776094328425809; -0.9999999999986476 0.9999999999924619 -0.9999999999989868; 0.9999999999995298 0.9999999999983843 0.9999999999997363; 0.9999999999990935 -0.9999999999995414 -0.9999999999999963; 0.999999999996834 -0.9999999999993042 0.9999999999989451; -0.1907747062473757 0.9999999999960659 0.00041521436378845955; -0.999999999999684 0.999999999998296 0.999999999999862; 1.0 0.9999999999999526 -0.9999999999989739; -0.9999999999999319 -0.013937249045865858 -0.029538030954510797; -0.9999999999963025 -0.9999999999995332 0.9999999999993804; 0.03472556645470891 0.0329027526878876 -0.002240421139946365; -0.026518111020198725 -0.9999999999999984 0.0486821632235458]
450,3097,300,0.4265125937521228,[-0.9999999999231891 0.9999999950437666 -1.0; 0.9999999999857552 0.9999999999993581 0.9999999995114396; 0.12331138977669509 1.0 -0.026887981620190203; 0.03756462783376589 -0.003915488315440508 -1.0; -0.024009671670188346 0.009233982648023347 0.02238563545294657; 0.17443881480552445 -0.04586515149495847 0.9999999994900824; -0.9999999999996427 0.9999999999985614 0.999999977792153; -0.9999999503495325 -0.9999999967789034 0.9999999867687284; 1.0 -0.9999998754551006 1.0; -0.9999999996401194 -0.9999999996127159 -0.9999999999938767; -0.9998221959061172 -0.004242647578592165 0.9922219957294056; 1.0 -0.9999999999987347 -1.0; 1.0 0.9999999998547265 -0.9999999982256903; -1.0 0.05801857535436782 -0.1979459264037887; 0.9999999995349844 -0.015614413956350028 -0.029732033492206225; 0.016268020848719825 -0.9999999960720872 -0.0889338741397294]
451,2853,300,0.426395305781739,[0.9999999997177182 -0.9999999999809116 0.9999999999854344; -0.9999999999901951 -0.9999999999964002 0.9999999999977437; -0.9999999999385102 0.9999999999996054 0.9999999999983356; 0.1819093024832723 0.014188457161180732 -0.9999999980877264; -0.9999999989392921 0.01249978031160365 -0.9914925417540805; 0.9999999999833965 -1.0 -0.9999999999279398; 0.9999999999785605 -0.03750886522931943 0.0200518166612683; -0.9999999999923797 -0.03584476515385123 0.19380024728948847; 0.045265497933054365 0.06572135772270854 0.9999999999961809; -0.9999999999406419 0.9999999999233384 -0.9999999999623179; 0.9999999999999934 0.9999999999413499 0.9999999999739765; 0.9999999999101219 0.9999999999997176 -0.9999999997496186; -0.9999999997182265 -0.9999999999611271 -0.9999999999974564; 0.0692234630375888 -0.9999999999968946 0.09255102403584768; 0.052493764452341676 0.9999999999627612 0.036310201205389664; -0.027643619629025548 -0.025147721934811764 -0.030185781628653253]
452,2104,300,0.46271984178425973,[-0.9999997768279936 0.9999959671261386 0.8036480965523498; 1.0 0.9999999967952657 -1.0; 0.9999997361803304 0.17402110683657313 -0.168648129911385; -0.34834844184976793 -1.0 -0.2140949954447243; 0.6332086051245231 -0.9999994760735733 0.9999997334852487; -0.05374520135464239 0.9999997619727575 -0.1234693988623183; 0.9999684021184798 -1.0 -0.9999998797583042; 0.11257731185796224 -0.04270975102443445 -1.0; 1.0 0.28659067713974296 0.7997632452141451; -1.0 -0.6296265824165248 -1.0; -0.4198868118518867 0.037893703498927164 1.0; -0.2857293470643664 0.04686731162141098 0.017435110226022368; -0.9999988926470325 -0.9997599981499435 0.9286265797258794; -0.9999997906891713 1.0 -0.9997368360955547; 0.9999993961885654 -0.8188833427429585 0.06420483545658566; 0.7610038221656208 0.9999999998679534 0.9999992335485117]
453,4671,300,0.4264924047149228,[-0.9999999999999785 -0.9999999999998489 0.9999999999989083; 1.0 -0.999999999998284 0.999999999977804; 0.999999999998035 0.9999999999813963 -0.9999999999959269; -0.9999999999979811 0.999999999999999 1.0; 0.02856862652256946 -0.9999999999999583 -0.059905912629685754; -0.023388919166726446 0.035498336052191236 0.013284121542076225; 0.9999999999995475 -0.009922184784048984 0.0368423041104613; 0.9999999999997835 -1.0 -0.9999999999807774; -1.0 -0.9999999999964889 -0.9999999999993922; -1.0 -0.20272542901967447 0.018720865280976235; -0.9999999999973539 0.9999999999994336 -0.9999999999998553; 0.9999999999997743 0.9999999999994252 0.9999999999967444; 0.08378693934602684 -0.10515046402949789 0.9999999999949185; 0.09464754084740455 -0.03992300577151688 -0.9999999999993855; 0.16794744226031205 0.9999999999986933 -0.0022268188864033793; -0.9999988060582845 0.9905738324146822 -0.015214030882509114]
454,3992,300,0.4220856550193608,[0.007519868747956858 0.9999999999986633 -0.006341923661893525; -0.0040788740393454285 -0.0015265406159859641 -0.9999999999991052; -0.9999999999984411 0.9999999988196148 -0.9999999999914398; -0.9999999999999999 0.013048615728734654 -0.00027223449047970844; -0.0010402763428656017 -0.8732278882349218 -0.0035683259841239007; 0.9999999999999852 0.9999999999931832 -0.9999999999989047; 0.01180217457014265 -0.9999999999944993 0.002674691435644376; 0.0016406409142064626 0.07484611568663807 0.0002781425851028976; -0.9999999999997569 0.999999999999627 0.9999999999980789; -0.999999999985813 -1.0 0.9999999999336132; 1.0 -0.9999999997985017 -1.0; 0.9999999999880694 0.9999999999988841 0.9999999999999695; -0.9999999999908977 -0.9999999999867977 -0.9999999999874899; 0.9999999999876809 0.011243794836175889 0.0076380184902716565; 0.9999999999965673 -1.0 1.0; -0.01188306381434126 0.006281234775263947 0.999999999992427]
455,2678,300,0.42627803764560246,[0.9999997944250772 -0.999994635800208 0.9999999438381335; 0.03546499188708945 0.02293579458335244 0.9999999999465534; -0.999999961367182 1.0 -0.9999989155318868; 0.2153959258300344 -0.007809423287738258 -0.9999999942697648; -0.029008847257474095 0.00950293451375433 -0.006317973995937139; 1.0 0.999999993817613 -0.9999987213188264; -0.999999915309375 -0.9999991257876928 0.9999999220739647; 0.020879330635697566 0.9999999054085447 0.03316263642699575; -0.9999992688889546 0.9999999877494045 0.9999999999999893; 0.052713092555596856 -0.9999999879234548 0.0733285275392967; 0.9999998993081488 0.009971088461381082 0.06313898239593689; 0.999999999501236 0.9999994076878809 0.9999999998930859; 0.9999999819590366 -0.999999905915098 -0.9999948669026217; -0.999999302967761 -0.9999997963070129 -0.9999993819308723; -0.9999995571193625 -0.01204117442364006 0.17676282431523394; -0.9902470209713892 0.007183849380101251 -0.9999933791621858]
456,4943,300,0.453829918877675,[0.9999995023286079 0.9999998495666259 0.8782639556205928; -0.37658979527072683 0.4563591323462576 1.0; -0.9999999232355917 -0.12150961694474283 0.08273313263026157; -0.9999999896350521 -0.9999999380971337 0.9999999960640849; 0.09986837425572631 0.11654758214589714 -0.03536655087252459; -0.3742923941096676 0.387145303240776 -0.9999999429664089; 0.20305326637979515 -0.9999999705225402 -0.9999999631646428; -1.0 -0.9223667820279444 -0.7860165737463157; -0.022123483315805763 -0.9999995894024059 0.6423532853603974; 0.9588693084961097 0.9999999356972656 -0.7606163667488568; 0.9999999999537972 -0.32537334167214754 1.0; 0.1801176686322013 0.44048048970603626 -0.06154083318960775; -0.9999999885979657 0.9999999910432915 0.5981646212118735; 0.9999999964155063 -0.9999929163170664 0.08044326015345024; 0.9999999780800481 -0.11233519122277777 -0.9999996328348766; -1.0 1.0 -0.9999981546396778]
457,4994,300,0.4470500382142187,[-0.9999999998606379 -0.9999999999082122 -0.9999999999741667; -0.9999999999974875 -0.1607576853887905 -0.07139450636588815; -0.21601538511785146 0.25002289824955015 0.9999999997679269; 0.9999999999897163 0.12779576913607982 0.9999999998349471; -0.059014003030402135 -0.09833155951381022 -0.1084387694261915; -1.0 -0.9999999999998997 0.9999999999997908; 0.9999999999998871 -0.9999999956900402 -0.03960240435661444; -0.9999999997542571 0.999990990004591 -0.9999999996572022; 0.9999999999607161 0.9999999998095706 0.2204545041116497; 0.19042741152845538 0.9105508909268294 -0.9999999999601789; 0.31668262144896525 -0.9999999999600808 0.9759625955992408; -0.9999999999560116 0.9999999999996478 0.9999999999305329; 0.42773654097476616 -1.0 -0.9999999999651492; -0.06649522203548935 -0.101941159623372 -0.10673629653602008; 0.9999999995916334 0.1684412194535164 -0.9999999999234086; -0.1001773064551363 0.999999999924541 0.2913244084389626]
458,2279,300,0.4220033137608981,[-0.9999999999999737 -1.0 -0.9999999999946427; -0.9999999999959706 0.9999999999912165 -0.9999999999997697; 0.9999999999986865 0.9999999999999893 -0.999999999999519; 9.173103046673785e-5 0.1663274218858888 0.999999999998107; 0.9999999999995736 0.010241919786742649 -0.01671947818396321; -0.0005860737326253424 0.03336896457334213 -0.07232858751533632; -0.0013898157172197376 -0.026634816555306844 -0.999999999999727; 0.9999999999993562 -0.9999999999995401 0.9999999999964718; 0.006796694234459016 -0.9999999999996154 -0.012047408512707782; 0.0012095549201453317 -0.24724111780875052 0.794821645077597; -1.0 -0.9999999999952256 0.9999999999982314; 0.9999999999889578 -0.9999999999972733 -0.9999999999999181; -0.9999999999987845 -0.0029437644131992172 -0.014177565830537692; -0.9999999999987703 0.9999999999994448 0.9999999999858873; 0.9999999999926943 0.9999999999996342 0.9999999999984237; -0.005956186121298472 0.9999999999997762 -0.0452301943215463]
459,2312,300,0.42207208857820466,[0.9999999999216022 0.0011429458153743343 0.009458695306182938; 0.00035217841860919866 1.0 0.008690304949655574; -0.9999999997257305 -1.0 -0.9999999999239468; 0.0008342845736503372 0.0008952108442269063 0.07277460767805069; 0.9999999999905271 -0.9999999996332579 0.9999999999402067; 1.0 -0.9999999998488054 -0.9999999999972385; -1.0 -0.9999999999470426 0.9999999999996279; -0.000936512376260609 -0.0033575091880496404 0.9999999999182486; 0.9999999990184184 0.9999999991676473 -0.9999999996791061; -0.9999999989106869 0.0038085757465540866 0.005128478756894399; -0.0024313213001579044 -0.005407696498380614 -0.8744540279067221; 0.00646157034593155 0.0024965930412570773 -0.9999999998254397; -0.9999999999855872 0.9999999999202724 -0.9999999992622783; 0.9999999975905125 0.9999999977861966 0.9999999950389515; -0.0022822361570931722 -0.999999999916785 0.005837047961003992; -0.9999999988618881 0.9999999992403202 0.9999999994039397]
460,3469,300,0.4266011183351883,[-0.9999999367910877 0.9999999986280065 -0.9999999982092198; 0.10098193863577361 -0.037537199961052675 -0.9999999997917087; -0.9999999950909765 0.9999999191390342 0.999999999438973; 0.9999999998776113 -0.04187898483543409 0.0847245293915671; -0.027378038361758436 0.02653052539351225 -0.008371905247270812; -0.9999999971288646 -1.0 0.9999999985460832; 0.18665334901612055 0.9999999962979029 -0.03018845043471421; 0.9999999996185446 -0.9999999971600425 -1.0; 0.9999999986328411 1.0 -0.9999999997820471; -0.9973766532692746 0.9996759768730822 0.00014917613695037703; 0.9999999999852303 -1.0 0.9999999968548606; 0.051169039432969965 -0.08286303610429054 0.9999999980119758; -1.0 -0.19139535022301207 0.03265461174658309; -0.9999999938442544 -1.0 -0.9999999962535785; 0.9999999999999565 0.999999971324529 0.9999999994416584; 0.017923905725191484 -0.9999999964479732 -0.08531822352180375]
461,2665,300,0.45722332893063994,[0.9999999995505829 -0.9999960843110084 -0.6358740947447196; -0.9999999991865278 0.9999999999494488 -0.8739237085240231; 0.05418239038459462 1.0 -0.09533694417820485; -0.9999999998295538 0.6219428403286195 0.9698110756272645; 0.3560418064172841 0.0941550389387375 -0.9999999999804781; 0.9999999983322833 0.10138514815798827 0.10890158812010149; -0.23686655865507264 -0.9999999999955613 -0.9999999999995925; -0.18277817478167635 0.9999999996293253 0.9999999999981454; -0.9999999999497731 -0.9999999999875662 0.9999999999104291; -0.9999999999902934 -0.25192404111403743 -0.9997986006130795; 0.09985758209453616 -0.272326222917094 0.9999999999999793; 0.9999999999182716 0.9999999993059449 0.9999999999958977; 0.9999999993978316 -0.9999999977768086 0.9999999993798085; 0.9999999999705258 0.9999999986640067 -0.9999999999463263; -0.0322605360612756 0.001232124171844178 0.022319135507754318; -0.6519844696389433 -0.6956978740713212 0.05282370868640031]
462,3114,300,0.4265136216794931,[-0.9999999999992919 0.9999999999982608 -1.0; -0.019977965871796333 -0.9999999999994974 0.11369595192326316; -0.1789716903065155 -0.05907575077780089 -1.0; 0.9999999999990932 0.9999999999999953 -0.999999999997182; -0.057700161785096356 0.011959629120228733 0.9999999999998509; 0.9999999994404006 -0.008735209884114125 -0.9938988524456277; 0.999999999997614 -0.9999999999998941 0.9999999999998586; 0.9999999999991915 0.046366157163140014 0.18982951574268672; -0.08188372738579104 0.9999999999998789 0.01339139285345665; -0.9999999999989636 1.0 0.9999999999963837; 0.023774201089709103 0.0034594853642204433 -0.035740980382600464; -1.0 -0.9999999999997795 0.9999999999963707; 0.9999999999993023 -0.9999999999997801 -0.9999999999999333; -0.9999999999999785 0.007532433704765769 0.015184956216929469; -0.9999999999996706 -0.9999999999987887 -0.999999999999872; 0.9999999999965896 0.9999999999998805 0.9999999999999757]
463,2756,300,0.4220173972791768,[0.9999999999992945 -0.012380613551941151 -0.044417573411629524; -0.16846996002725972 -0.012626464400921359 0.9999999999953125; -0.018970334415006087 -1.0 -0.019820308924326888; -0.9999999999843379 0.9999999999996357 0.9999999999966606; -0.9999999999960624 0.9999999999944558 -0.9999999999998781; -0.05009237025318195 0.0022081600770776986 -0.07760113595404233; 0.2871843655939135 -0.015134975221278267 0.7681985709339744; 0.9999999999970853 1.0 -0.99999999999922; 0.9999999999829073 -1.0 -0.9999999999484644; 0.020443736346824313 1.0 0.005698057390677872; 0.009815170472066283 0.00454886016819347 -0.9999999999992769; 0.999999999997672 -0.9999999999975296 0.9999999999887191; -0.9999999999874938 -0.9999999999997564 0.999999999998831; -0.9999999999979291 -0.9999999999989025 -0.9999999999990322; -0.9999999999951106 0.024272881167262294 -0.04167937947964264; 0.9999999999932703 0.9999999999984864 0.9999999999927649]
464,1144,300,0.42297412722820815,[1.0 -0.0020028226119032065 0.0046996568018466515; -0.0009715756267933457 -0.000783534275880283 -0.9999999084760408; -0.000484126894785574 0.9999998586757566 0.005306968444091954; 0.001218098554235534 -0.001959721832411004 0.9999992718566425; 1.0 -0.9999983033845471 -0.9993209226583117; -0.999999638621372 0.9999987040982098 -0.9999895796207288; -0.9999984090810804 -0.9999991389988425 -0.9999942222057596; -0.001147050699656734 0.0019747718596595373 0.01873551945481893; -0.9999999992633031 0.9999985508562436 0.9999992637144897; -0.0008471129928121381 -0.005462744408592737 -0.9999919709300419; -0.999999544320028 -0.999999275248367 1.0; 0.9999993189730769 0.999998843617202 0.9999994143400237; -0.9999999736003489 0.0002550467604359438 0.0049420792720213874; 0.9999955824882488 -0.9999992065318694 0.9999990642473655; 0.9999991910696483 0.9999977494228177 -0.9999995178466684; -0.00018845042300653887 -0.9999999197319882 0.005342143360958363]
465,1751,300,0.44509308153073135,[-0.3551687093276777 -0.9644571115824957 0.9997885054885827; 0.9999137853671904 -1.0 0.9999898376867128; 0.042971362425066745 -0.023396408739701377 0.025028821160893524; -0.9999783937910524 0.19023076760683308 -1.0; -0.34277925532165315 0.9998150373559658 0.9999772604568564; 1.0 1.0 -0.9997764118326303; 0.983658440225548 -0.9999851438323832 -0.46586685466622757; 0.7374747015829894 -0.1888835889217209 -0.9999916226809835; -0.9999997725363011 0.008978410055367135 1.0; -0.9999845975358347 -0.9999744424372604 0.2496941265100346; 1.0 0.9999963908604645 0.9999722277690615; 0.839485512631669 0.18236359130172278 0.34699054736401386; -0.999990748353438 0.9999998466065387 -0.11949430904104898; 0.045832662822166324 -0.03249922010020846 0.025192590854507473; -0.6806343451422657 -0.9999708742848443 -0.9999974154127818; -0.0938674112765209 0.9999885782725936 -0.7526744004968464]
466,3208,300,0.4220124205445414,[-0.9999999999996679 -0.1111428893646126 -0.0017324873920872982; -0.9999999999998013 0.9999999999996572 -0.9999999999993828; -0.9999999999999982 -0.9999999999999765 -0.9999999999994048; 0.024611077030455914 -0.9999999999999951 -0.0023329486121222826; 0.007500505662490345 1.0 0.0013187595159728541; 0.9999999999997061 -0.9999999999987244 0.999999999999864; -1.0 -0.9999999999999263 0.9999999999999292; 0.9999999999999862 0.9999999999995137 -1.0; -0.8472505182356872 0.12575496534258884 -0.0014619931968508286; 1.0 -0.9999999999996438 -0.9999999999999997; 0.9999999999993627 0.0026613895879023983 0.0026909820218223315; -0.9999999999990256 0.9999999999931205 0.9999999999999516; 0.07675642393793884 -0.018638780076781443 0.0007183664516946866; 0.011558931053050767 0.010521175465947432 -0.9999999999999956; 0.006012176875300549 0.006898385894064079 0.9999999999999395; 0.9999999999968231 0.9999999999998952 0.9999999999999907]
467,1650,300,0.4229692543088659,[0.9999999950822936 -0.9999998226665082 -0.9999998714401547; 0.0003162377040773385 -0.018170095400691033 0.00029430449489764636; -0.9999999780396485 1.0 -0.9999999955451963; 0.999999998963092 -0.005328436603747155 0.0002976796469340903; -0.9999999896083795 -0.005580774526909941 -0.00025147537936494037; -0.0012366637568124994 0.9999999934631724 0.0018288094044993793; 0.9999999781944088 1.0 -0.9999999989118397; -0.9999999992755215 -0.9999998127698644 0.9999999833257465; 0.00023099260319897356 1.0 -0.0034866043063578695; -0.0008113202838113267 -0.005924484727325071 0.9999999890714022; -0.0017882285575325705 -0.9999999194001663 -0.0028249819774719244; 0.9999999818876802 -0.9999999564712008 0.9999999999944239; -0.9999999879209295 1.0 0.9999999979139095; -1.0 -1.0 -0.9999999925679781; -0.0005201530746593431 -0.005167440107859226 -0.9999999942403339; 0.9999999751389008 0.9999999635479683 0.9999999544494684]
468,2913,300,0.42219056976631897,[0.9999999999998399 0.9999999999999195 0.9999999999999; -0.9999999999984897 -0.9999999999998909 -0.999999999999047; -0.9999999999995751 -0.9999999999999029 0.9999999999997992; -0.008538609434237445 0.09270278617763177 0.05776874531907318; 0.9999999999997911 0.06023023464884249 0.014716685397329798; -0.0043264548181156754 0.9999999999999608 -0.011199332730911529; 1.0 -0.9999999999985018 -0.9999999999997907; 0.9999999999999639 -0.9999999999982389 0.9999999999991037; 0.056203702759212375 -0.9999999999995175 0.1469372574889441; 0.9999999999971335 0.9999999999989709 -0.9999999999993103; -0.02141398444602471 0.03225499435529209 -0.9999999999999426; 0.03589838291007347 -0.7612613609580483 -0.2817201137306132; -0.03821195089870568 0.016773244472864456 0.9999999999998596; -0.9999999999956223 0.9999999999999548 0.9999999999999507; -0.9999999999999951 -0.017039744598557963 -0.0014780389544839442; -0.9999999999969129 0.9999999999991007 -0.9999999999997703]
469,3929,300,0.42634817321939306,[-0.9999999999952223 1.0 0.9999999999874851; 0.02517417244808585 0.9999999999999938 -0.057694332243029264; 0.9999999999999897 0.9999999999984743 0.9999999999990196; 0.052269213613967004 -0.035830953711148486 -0.9999999999999831; 0.9999999999999198 0.9999999999991438 -0.9999999999995914; -0.9999999999931837 0.013389928168489515 0.993370794442431; 0.9999999999999911 0.05705267178932838 -0.030957928457250372; -0.9999999999988008 -0.999999999997905 -0.999999999998643; 0.9999999999994841 -0.9999999999946152 -0.9999999999989847; -0.9999999999987974 0.9999999999976362 -0.9999999999999463; -0.9999999999955881 -1.0 0.9999999999995913; -0.9999999999997821 -0.003911864858824916 -0.20872665662579326; 0.09630721258357709 -0.9999999999968958 -0.03620646381485128; 0.9999999999999822 -0.9999999999998082 0.9999999999990158; 0.17670882257929518 -0.011142635909135966 0.9999999999994917; -0.013221702309974484 -0.009482884258090293 0.03157421015756866]
470,2526,300,0.4453019738020617,[-0.9999998528326438 0.9999999936669953 -0.9999999761152009; 0.014256152332841047 0.11602956932989199 -0.004690293561741005; -0.17233735533166003 -0.1500745356639395 -0.9999992380140311; -0.999999977686836 0.03318637855591954 0.9999998217013903; -0.9999999856884155 -0.9999978185547178 0.3698283100435089; -0.9999980105087425 0.7590364150806188 0.10333252481833649; 0.6254992822609303 -0.9999996401128538 -0.021136880384146354; 0.9999999626030034 0.9999998324496326 0.8996420838599339; -0.9999789024561447 -0.999993788255123 -0.9999999781525002; 0.999999886300654 0.20509005932417984 -0.7204042068800209; 0.0797926880644704 -0.9999981357429183 0.9999999173443239; 0.0063941157693988265 0.10419029972464885 -0.011681107498803911; 0.6499405008818702 0.9999998004042676 -0.9780445946244372; 0.9999998727110669 -0.3298635465975217 1.0; 0.9999999367253335 -0.9999999553494023 -0.9999999979790252; -0.38606671742502835 0.9999999391933666 0.999999999982841]
471,3863,300,0.4265632015679321,[0.9999999999959821 1.0 0.9999999999993855; 0.9999999999955612 0.04085704810571963 0.017135436539106947; 0.9999999999999458 -0.9999999999999882 0.9999999999943489; -0.00896724347644879 0.9999999999686475 0.11475127105704284; -0.016409113401078854 0.007678556794948735 -0.025298260834310606; 0.07756012998898468 -1.0 0.009678163357770919; 0.1929057508709171 0.0312199893372559 -0.9999999999997693; -0.9999999999880843 -0.9999999999991573 -0.9999999999946689; 0.07539633818067171 -0.047212942411701674 0.9999999999995273; -0.9999999999978971 0.9999999999966815 -0.999999999988771; -0.9999999999928855 1.0 0.9999999999992756; 0.9999999999993706 -0.9999999999997385 -0.9999999999929677; 0.9999999999949883 1.0 -0.9999999999795138; -0.9999999999924686 -0.9999999999988973 0.9999999999942931; -0.9998930815817156 0.01520233991427718 -0.992200601794739; -0.9999999999981636 -0.031494157579744685 0.19251410622800352]
472,4118,300,0.4556760917115227,[-0.5854389642237673 0.17302548082580466 -0.99429677350304; -0.9104321450000452 -0.9999999576251849 0.4954404912802599; 0.019737496868388597 -0.10302329637914011 0.013933058563790988; 0.9999998240998719 0.010237522405338855 -0.999999875851235; 0.9999989271923599 0.9999997663467624 -0.4272171699769659; 1.0 0.4002382804604708 0.9999842256751819; 0.22161366546075822 0.999999990594264 0.7336236309911062; -0.9999990188202847 0.9999860880216872 0.999999898904443; -0.999999931538722 0.6587175349319346 -0.04525282100139744; 0.29590466897929996 -0.9999989626782749 -0.999999995933975; 0.9999982384604416 -0.8098386711801149 -0.050189836489941436; -0.5875888277075625 -0.2738719715449717 0.9999785700117667; -0.999996811259708 -0.9999314444100553 -0.9999999997363198; 0.03113606477508812 -0.09618764875602305 0.024771272089323483; -0.3549582685290889 0.9999999959431903 -0.9999999082913114; 0.9086802884968184 -0.9999947486947792 0.9999993452208183]
473,2780,300,0.42630367538481256,[0.9999999999968237 0.9999999999999015 -0.9999999999996314; 0.999999999997862 -0.9999999999999084 0.9999999999998944; -0.21406095746837445 0.9999999999999635 0.020235935611324866; -0.03457852025865298 -0.028440172902282117 -0.9999999999996932; -0.009729120160363527 -0.9999999999999284 -0.01691619055261491; -0.9999999999999959 -0.9999999999998777 0.9999999999981036; -0.9999999999994954 0.999999999999544 0.9999999999993812; -0.9999999999998794 -0.07027000462499003 -0.02429935844759005; -0.9999999999992183 0.9999999999997425 -0.999999999999257; 0.9999999999958384 0.9999999999992832 0.9999999999999828; -0.07582544019889886 -0.07886808608395655 0.9999999999999669; 0.9999999999997966 -0.17097721139931182 0.009817687649855092; 0.97913477160502 0.9999997405220405 -0.0013920010760820737; -0.9999999999978897 -0.9999999999992432 -0.9999999999999383; 0.9999999999996168 -0.9999999999998056 -0.999999999999501; 0.02581039512858415 0.023183660879939748 0.004971130851799984]
