nPsoRun,n_iter,S,fgbest,optDes
244,10000,300,-32.78992867825831,[0.027044437780372754 0.9999999999847968 0.999132611957151; -0.9999999999642389 -0.9999999999915724 -0.9999999995866684; -0.9999999994000469 0.9999999997062979 -0.9999999994431344; 0.08426437522955718 -0.7325336972576497 -0.9999979742265044; -0.9985619997643422 -0.07304056995331011 0.9999999999734208; 0.9999999999643779 0.9999999999950043 0.9999999999685837; 0.9999999999216188 0.9052144452941968 -0.9999999995346898; 0.9999999989930117 -0.9999999999999808 0.9999999986737653; 0.9999999982727263 -1.0 -0.9999999999873374; 0.9798326459047113 -0.9999933434541896 -0.10963485288418746; 0.9996205411329059 -0.023188425401216333 0.7038618590446171; -0.18163028761436412 -0.9999999999999994 0.9999999999963772; -0.9999999888430782 -0.9988944012884088 -0.0652591386963505; 0.865847753804376 0.9999999999999992 -0.6273216211087456; -0.9999999999885929 0.9999999998807111 0.9999875371775484; -0.9999999992202896 0.37798753723530665 -0.9982372890597868]
245,7674,300,-31.092654746874967,[0.9235546994293364 -0.879706858371313 -0.21837815095482596; 0.4238323256920295 -0.9999999999999969 0.9999999999999982; 0.999999999999999 0.9999999999999996 -0.942865790366273; 0.9999999999999998 0.9987328441287362 0.9999999999999987; -0.6319001316718812 1.0 -0.9999999999999954; -0.6431408041967839 -0.4688031282028048 -0.9999999999999362; -0.9999999999999982 -0.9999999999999996 -0.9999531610664019; 0.26996318016568505 0.9999999999999905 0.9990932406959706; 0.9999999984423256 0.2712663258260058 -0.9987374211753961; -0.9995523584531636 -0.9999999999999997 0.590885604482116; 0.9999999999999999 -0.5966047239673214 0.9999999999999976; 1.0 -1.0 -0.9999999999999986; -0.9999999999999991 0.7357879571752117 -0.49705627405181513; -0.03330184835284926 -0.12819179012007306 -0.05548115367771096; -0.9999999999999996 0.9999999999999993 0.9999999999999994; -1.0 -0.23806569427868135 0.9999999999999937]
246,4748,300,-29.67605023108708,[-0.9999999999295939 -0.9999999996825014 0.9999999999462932; 0.9999998855628937 -0.9999978763181795 -0.30340285756299895; -0.999999999975685 0.999999999992748 -0.9999999999797983; 0.23943515123877582 0.8179847204993034 -0.9750346157653867; 0.9999999994981159 -0.9999999998179194 0.9999999998636542; -0.67438827348344 -0.999999995572738 0.3546233581922506; -0.9999999999971467 -0.9999999999812881 -0.999999999677624; -0.9998557842265619 -0.2590944680823077 -0.7578996213081396; 0.9999999998032569 -0.5163685488454856 -0.9999999998977014; 0.9994668310971117 -0.20568204902103818 0.9138643709459522; 0.0045428830442546045 0.9999999999694587 0.9999999996673447; -0.999506419528334 0.9999119595029125 0.010664806509255938; 0.9999999998285276 1.0 -0.8856131064405114; 0.9999999999997757 1.0 0.8382989265745593; -0.13902749449023402 -0.8836031243126072 -0.9894381777123293; -0.9999999998706582 0.29307447393357305 0.9999999999973567]
247,6389,300,-30.829472652819696,[0.9999999999999996 0.9994023734241758 -0.16630643115768037; 0.5083938452181023 -0.10693822248329352 -0.20220508837700873; 0.99999999999998 -0.23033761610530504 -1.0; 0.9999999999999963 0.9999999999999998 0.9999999999999986; -1.0 -0.9999999999998302 0.999999999999996; 0.9999999999999991 -0.6420962838781057 0.9999999999999999; -0.8314943134189894 0.9999999999999994 -0.8539829985947364; 0.2105857642112659 0.5964655511735348 0.953866695411099; -0.9999999999999977 0.16686188465715612 -0.9999999999999988; 0.6865370147583942 -1.0 -0.9999999999999996; -0.9961012934707997 -0.9999999999999999 0.3767521174090377; -0.99999999999998 -0.9999999999999992 -0.9999999999999996; 0.5055998871157591 0.9999999999999999 -1.0; 0.9469204201032866 -0.999999999999999 0.46391656295618994; -0.9999999999999989 0.37880828251294235 0.9999999999998983; -0.9999999999999988 0.9999999999999998 0.9993880587609213]
248,7110,300,-33.123369678135916,[0.06405030493025367 -0.8164317295599461 -0.9700136912087598; -0.9999999959301697 0.18917536711204647 -0.999999993088026; 0.9999999999999997 -0.9999999999999941 0.4863586043284416; -0.9807726738420003 -0.999999999999999 1.0; 0.9999232260905362 0.999892770048144 0.5118846291548491; 0.47776643622713205 -0.9604514824785215 1.0; 0.9975477779791657 0.9454731437585399 0.9999999999999999; -0.9973590397161984 -0.9921690266787618 0.321575910035985; -0.8547453676480791 0.7485468865127499 0.7221328549075438; -0.23251881541141886 0.9772877548308753 -0.8362858385673888; 1.0 -0.999999999999997 -0.9632294671056641; -0.999999999999995 -1.0 -1.0; 0.9998954361837912 -0.00802748187735087 -0.9999999999830806; 0.9999999999999991 1.0 -1.0; -0.9999999999999999 0.9999999999999986 0.9999999999999993; -0.9999999999999949 0.9999999999999994 -0.9999999578746807]
249,10000,300,-32.920993936101965,[0.9999999843083326 -0.9999999999999999 0.9965390395284047; 1.0 -0.5347273859336826 -1.0; -1.0 1.0 -0.9999999999999962; -0.9895857430356977 0.9996036427071887 -0.10895844794918026; -0.8304538955683998 -0.6287987123520188 -0.9458523536820127; 0.17494655484606617 0.9291899847337718 -0.9416814499396865; 0.998962495560873 -0.9999999999999983 -0.3878086039835364; -0.9999999999999999 -0.4808780068576544 0.9980557084433859; 0.884452675218986 -0.3336969206461028 0.9986006573485938; -1.0 -0.9999999999999957 -0.9999999999999987; -0.8508110871498512 -0.9999999999999984 0.9932071855130286; -0.1445505451557957 0.9770655930957078 0.9453622372770327; 0.9999999999999989 1.0 0.9999999999999989; 0.9767659731755565 0.8853764546892177 -0.015483493479317156; 0.9999999999999998 0.9877582419147809 -0.9999999999999957; -0.9999999999999969 1.0 1.0]
250,10000,300,-32.61743876848659,[0.9981975630870736 -0.9979651227568692 -0.009666729634388766; 1.0 -0.9999999999996019 -1.0; 0.9752067305203034 -0.07078553034233605 -1.0; 1.0 -1.0 0.9999999999995994; -0.5011153745158106 1.0 0.9999494539894531; -0.5156329537769851 -0.8673964345449596 -0.8060871973177953; -0.9999999999999903 0.43672827911306855 -0.9860839030861623; -0.9999999999984484 -1.0 1.0; 0.9400455383886974 0.9748617600606879 0.10301491074645691; 0.7140269681598665 0.09945421403447453 0.9999995302744811; -0.999999999999834 0.4382290625160043 0.9999843861136603; 0.9999999999999989 0.9999999999999923 -0.9999999999999771; -0.8248383117563097 0.9999999999999779 -0.9888202312093376; 1.0 1.0 0.9999999999998077; -0.348353222814942 -0.9999536930537785 0.9872453793369854; -0.9999999999999458 -0.9999999999999224 -0.9999999999999951]
251,5935,300,-30.392020944198798,[-0.9999999993639472 -0.999999999999531 -0.8871060534089162; 0.9999999673705828 -0.2548960864508052 0.8112261140451863; 0.9999999999102569 0.9999999999971229 0.8872877769167068; -0.032195500972714966 -0.9999999999998938 -0.9999990795512076; 0.9999999947789542 0.3246291729799131 -0.9999999999673947; -0.38269259154476687 -0.9256068928945879 0.9986267454753999; 0.08353716270154822 0.9565290258007735 0.9999999999999986; 0.9059943230973722 0.9999999999996637 -0.8684650329870517; 0.9999999971225028 -0.9999999999999988 0.9713378551776534; -0.999999999999606 0.999999971128628 0.9999999999706537; -0.9999999981012532 -0.9999999976790919 0.9908397880142334; 0.9999999999999867 -0.9999999999505186 -0.9999999999999616; -0.15442481402664496 -0.29086137898006237 0.05745873681701122; -0.99999999991181 0.12755451698355286 -0.9999999999973102; -0.999983378330495 0.9999999999996061 -0.9999999999998558; -0.9690050699964227 0.998569703842585 0.10125472367900921]
252,5436,300,-31.428208968482256,[-0.3473899497068463 0.996775695285575 -0.9999998422201257; 0.999423965549708 -0.040317717527635716 -0.999962163945574; 0.9999999999950069 0.9999999999965489 -0.9919334838909925; -0.37714397837897373 -0.9132320201859802 -0.9999193461509778; 0.999993002250889 0.999999999986043 0.8448732721726251; -0.9864239067095372 -0.9656881773561565 0.999999999997527; 0.9999999996391897 -0.9999999999861062 0.9999999999218618; -0.9999109464978874 -0.9999997861511798 0.3040277980004707; 0.9999999999167435 -0.9999999999996101 -0.9999999997774387; -0.9924653547450237 0.4595862018611985 0.9999999999989072; -0.9999999999851037 0.9999999993850672 0.9783074061088817; -0.9999999999650004 -0.9999999999981384 -0.9999999999940258; -0.9480178769061739 0.40837839059044495 -0.36231135490726374; -0.9999999998796838 0.999999999955765 -0.9999999997952407; 0.965692555002166 0.42611822271555166 0.9999822822470984; 0.7175245397881517 -0.9997947159508952 0.47422750333610497]
253,10000,300,-28.803426315405364,[-0.9425690198013262 -0.9999999999999999 -0.16517690656189; 0.0587164870402112 0.45035540717866934 -0.3566063420078859; -0.9828932936417568 -0.9999999999999996 0.9999999999999994; 0.9530471102061344 0.9991659466994758 -0.9999999999999695; 0.9999999999999996 -0.9999999999999978 -0.37704041736129207; 0.44616947469355306 -0.9833273629985391 -0.9999999999999998; -0.9999977909909327 0.09292546232468571 0.04090766664970969; 0.8414733225485687 -0.9999932522723478 0.9999999999998963; 0.32105173211349086 0.9999999999999785 0.9999999999999959; 0.9999999999999969 0.9999999999999992 -0.3935146749953935; -0.9754976844361279 0.9999999999999971 0.9996732885257734; 0.9999999999999998 0.004644616510452071 0.9999999999999758; -0.9999999999999801 -1.0 -1.0; -0.9999999999997091 0.9999999999999357 -0.8600072984438544; -0.9999999999999999 0.14389169754526002 0.9999999999999994; -0.9999999999999293 0.37950412532310657 -0.9999999999999992]
254,10000,300,-31.183500410523273,[0.9796570103104177 -0.999999999982133 -0.9999999999999731; 0.9999999999898358 -0.9999995710692625 0.9999999999611482; -0.999999999998107 -0.9999999999999997 1.0; -0.9675243205746226 -0.999993076723089 -0.9999999999919637; -0.9999999999999615 0.44255730150781686 -0.9999999999990529; 0.9999999999947035 0.10256945009008768 -0.9984899387537258; 0.9954834969100893 -0.999879098993429 -0.12030049061521232; -0.9596990902167817 -0.9957442396392915 -0.37865896871457944; -0.9999999999957937 0.2439218672604787 0.9918126820649499; -0.4770121188141139 0.9999999999999287 -0.8410183862548469; 0.9999999999999274 0.9723334636004674 0.635826695544853; 0.36078880951458764 -0.8338740917888914 0.999994728081957; -0.9999999999999799 1.0 0.9997572697349221; 0.9669611804203944 0.9999999999989659 -0.9999999999997915; 0.4556016242159128 0.9999999999993066 0.9999999999999969; 0.062230151378282875 -0.17178190887520833 -0.29593970829759353]
255,10000,300,-32.802600090359206,[0.9999999999987047 0.9123495776792634 -0.9999999999852069; -0.999999999997489 -0.8386481702955475 0.9999999999008851; -0.673445452822265 -0.9999999999981243 0.6803463370506188; -0.9999999998832454 0.9983145894843627 0.9999999999999993; 0.4004107194571949 -0.9999999999717699 -0.9999999997133799; 0.3435282459896117 0.9350742085849596 -0.9999999999886429; -1.0 0.9715933811985371 0.0894908568466082; -0.34642423804546474 0.48063300899634814 0.99999999702884; -0.9511633318801009 -0.18900480958025234 -0.9142144184397244; 0.9999999999997703 0.9729396543163498 0.3793439620818718; 0.9999999990236015 -0.9942751309359962 -0.9999999999714059; -0.9999999999999971 0.9999999999999979 -0.9999999999997496; 0.9604854615587134 -0.9999999999999993 0.9999999998915002; 0.9996822425456121 -0.5151528519843942 0.8367621042982314; 0.9954199060199961 0.9999999999997415 0.9999999991552723; -0.9999999999999853 -0.9991921725881968 -0.9987525367033203]
256,10000,300,-32.439363964173566,[0.5718618237499635 1.0 0.5934660269854116; -0.4351433996942546 0.8552144727072718 -0.9994236529497561; -0.3584258083325728 -0.999639336273654 0.9998998130934248; 0.8659174605324548 -0.9994364489511879 -1.0; 0.9988161411947659 -0.056227244975128314 0.8054191825970247; 0.9999999999981102 0.41080011894886687 -1.0; -1.0 1.0 -0.9882776179313383; -1.0 -0.9999999999999997 -1.0; -0.9162050312016472 -0.49306915898262493 -0.8249627273240899; 1.0 0.9999999999999982 0.9999999999999355; -0.9999999168271932 0.9999999999999277 0.9999999999999272; 0.9999999999999942 0.9999719897578322 -0.6679767055634699; 0.9584004378713443 -1.0 -0.4085020895624028; 1.0 -0.9999999999999915 1.0; -1.0 -1.0 0.9999002355988925; -0.9999999999998316 0.8468969428265096 0.5575378625504434]
257,10000,300,-31.92064839489483,[1.0 0.9999999999999882 -0.9958107508456976; -0.9999991562163983 -0.9999999999489588 -0.9999999999999927; 0.9996234285851299 -0.521427175096242 -0.9999999999999977; 0.7099741714014659 -0.9999999999981728 0.9999999017572855; -0.9802690866574346 -0.9999999999999768 1.0; -0.9994286725446283 -0.1953796940276323 0.880657841715031; 0.99999999999878 -0.23807393963630388 0.9936008380717456; 0.9254895766643644 0.8456703326848293 -0.22977367374392577; -0.9999999995260147 -0.9999999999998397 -0.4377210682227561; 1.0 -0.9999999999984582 -0.5468789508366892; -0.999999999999091 0.999999999999999 0.7973604358547993; -0.10719092393340289 -0.3365087334372819 -0.7485474480919713; -0.9999999999852459 0.9999999999997805 -0.999999999994079; -0.4953800050451178 1.0 -0.9999999999990431; 0.9999999999976596 0.999999999999959 0.9999999981433886; -0.21198599977352203 0.9369586598779183 0.9034663314925747]
258,10000,300,-32.48323115249504,[0.9990921679490505 0.050386890996301496 0.9946936743063289; 0.8226302157276782 0.9999999960439738 0.09378778345358922; -0.9854698393023479 0.999952934753498 -0.4167645203775845; 0.9596529473569049 0.2096619397647129 -1.0; -0.6310698006256299 0.6897128719598955 0.99003846245301; 0.9999999999999948 -0.9999999999999973 -0.7354188322859591; 1.0 0.9999999999999948 -0.9999999999999997; -0.2025802974161326 -0.9879358832145759 0.9887933252118334; -0.999999999999981 -0.9999999999970596 -1.0; -0.9999999999999973 -0.9999999999999716 0.9999999999996927; 0.9999999999999927 -0.9999999999999968 1.0; 0.3304293019713439 -0.9999999999952439 -1.0; -0.9999999999999151 0.9999999999999649 1.0; 0.9999999999999963 0.9999999999999999 0.9999999999850352; -0.9998043614993942 -0.8803560634953913 -0.30507915679699066; -0.9986648363798252 0.9642264381654723 -0.9999999999985364]
259,10000,300,-32.59770494396784,[-0.22979866679629274 0.8660098056127005 0.9916430976409638; -0.9999999999998934 0.9999999999999452 -0.9999999999999877; -0.9965195070378781 -0.7627934991241601 0.6430039127951507; 0.9992300566516611 -0.43655175167818067 0.9914091156934276; 1.0 -0.8508837667395176 -0.9999999999999689; -0.9999999999998164 0.9999059728488784 0.9999999999999748; 0.022923909894884926 0.8153558727424627 -0.9992541616545509; -0.9999999999999837 -0.9999999999999544 0.9999999999998385; -0.9999999999999918 -0.40955258468385763 -0.9956369388739644; -0.9767995141476445 -0.9999999999999941 -0.9999999999999992; -0.9978210763140997 0.9474057476133372 -0.06505152975874237; 0.999999999999999 0.9999999999951847 0.9999999999999751; 0.9999999999999509 0.8528721846189232 -1.0; 0.956504228916923 -0.9740231672550632 0.9999999928101689; 0.604376591347688 -0.9999999999999951 -0.7055409559499177; 0.9465103008345132 0.9999888670097934 -0.1012185100121049]
260,10000,300,-32.56150508756048,[0.00808032949020157 0.9704755721471934 -0.9999999515109931; 0.9999999999960566 -0.9999999982696623 0.9999999923844346; -0.3921338447317836 0.9999999754092337 0.9999999851399606; -0.9729115788975224 -0.2467221689283658 -0.9707086000309756; -0.0981082770404846 -0.9177965077600891 -0.3690510867173503; -0.9999999216733193 -0.9999983297487739 0.5035066049501391; 0.9999999996569616 0.9999999999836545 0.9999999921917975; 0.9999999994789707 -0.9999999999999983 -0.3845458886523302; -0.9999999967986988 -0.999999999999998 -0.9999999989175539; 0.9999999979757476 0.5030696369880642 -0.9999999999999394; 0.9999999979260097 -0.9386213761407458 -0.9999999999999809; -0.9999999999999447 -0.999999823269437 0.9999999996717182; 0.8919376206396626 0.997523646517374 0.1372903486381672; -0.9999978558259569 0.9999987016360065 0.4951785085024717; 0.7916859256845994 -0.31712461759564037 0.9963765572273661; -0.9999999978787254 0.9999999996213937 -0.9999999952459924]
261,10000,300,-32.46221431538979,[-0.8144596275172042 -0.8226498029934673 -0.5617813087484925; -0.9984925008104883 -0.10182842032159393 0.9999999999562258; 0.9985119508298 0.9999999999993011 -0.9999999999998315; 0.25546118880997676 -0.9999999999998515 1.0; 0.9999999999517813 0.9692897624756424 0.9999999999999922; 0.9999999999847998 -0.5053409520158999 0.9999999999430266; 0.17900579178210646 0.999582103558217 0.812930205027361; -0.9999999999869407 0.9990988801704187 -0.9999999999965228; 0.9999995956084803 0.9723108155796171 -0.43821732510565514; -0.9999999999914875 0.9999999999867061 -0.0381427784941568; -0.9999999999998154 -0.9999999999958489 -0.9999999999936019; -0.694827350339231 0.4807234020825713 -0.9999999999999766; 0.4548329771401343 -0.9886265396579438 -0.9999999999999997; 1.0 -0.99999984898699 -0.45177395030038786; -0.9999999999995018 -0.999999999999989 0.9970392214131978; -0.9999999999987731 0.999999999999588 0.999999999999992]
262,8549,300,-30.93855169923791,[-0.9358816163809764 -0.9968414338122376 0.18223513420553397; 0.9999999999999633 0.9999999999999929 0.9999999999999996; 0.9999999999999972 -0.9999999999999853 -0.9999999999999488; -0.9999999999991567 -0.065058585464921 0.9999999999997541; 0.7744645609831075 -0.9793765793426774 -0.4800243578571451; -0.9999999999999879 1.0 0.9999380155811897; -0.9316593291052154 0.9999999999999413 -0.9999451695584263; 0.9980551288819839 0.9999362859556947 -0.44030001544854575; -0.2756818445875739 -0.9704361365842931 -0.9999971993953756; 0.9272435467376406 -0.37349533884846187 0.9907486881440684; -0.999999999999992 -0.9999999999999889 -0.9999999999999996; -0.18106308549966266 0.9999999999999356 0.9961525919611468; 0.999999999999979 -0.999999999999999 0.9999999999999772; -0.8566690438886043 0.4815433436712601 -0.9999801051586984; 0.9999999999990195 1.0 -0.9999999999999889; -0.908701359953167 -0.9999999999999463 0.9999999999999599]
