nPsoRun,n_iter,S,fgbest,optDes
243,10000,300,-16.45824297580305,[-0.38104880772137956 -0.9964613928498897 0.9305981578398784; -0.9999999999999997 -0.6248960621999088 0.6356616271384989; 0.7519098119362454 -0.12384034099903803 0.40484370856360746; 0.9997438067892804 0.9999999999999377 0.9999044739360371; -0.8358288237038006 -0.9961930070995659 -0.9999999999999621; -0.5522181343981775 0.9487201465396053 -0.08406996041381884; 0.9999928385678717 -0.9999999999999983 -0.9843572780627164; -0.9999819798937932 0.9999999999956636 1.0; -0.9999999999999998 0.6377792912304404 -0.999999999979236; 0.99999999999983 0.9999999999999891 -0.511536898133605; 0.9995565512946011 -0.9999999999999385 0.9999999999999997; 0.75705717788676 0.5466005936370735 -0.9885264571575041]
244,4838,300,-15.513307906148842,[-0.9532784096879552 0.29563048961936744 0.07108974137325537; 0.9996368623732582 -0.9999999999996878 -0.9999999999999972; -0.8343088270329984 -0.9999999999642002 0.1933465410362385; -0.9896862029429698 -0.9999973356051342 -0.9999999999999579; -0.9999982302128673 0.9999495274142746 -0.9871753370656717; 0.9999999999936411 0.9215701443930582 -0.9994295097920038; 0.5079577897871631 0.06320297321179084 0.9995184476846763; 0.9278000935798439 0.9999999999990761 0.9642226434865567; -0.9999202951456732 0.9999999999997757 0.999999999999809; 0.9999999999407431 -0.9800463212617466 0.7635362544713741; 0.0011619346160773227 0.9916939380147953 -0.9999828793183131; -0.9999999999756981 -0.8879809321259687 0.9999999999999961]
245,2954,300,-15.106243948924398,[1.0 0.9999828561966865 0.936894099816677; 0.9467806524782113 0.06269848616277308 0.9999999991008949; -0.9999940171327846 -0.9431626341576583 0.9999954700373991; -0.9999628463728295 -0.9942756958867321 -0.99999985857164; 0.9958992172787792 -0.9955603062302498 -0.9999712847146238; -0.9999998153546023 0.9877082178994065 1.0; 1.0 0.9506057389747731 -1.0; 0.9999645503115019 -1.0 0.7504098424200998; -0.7729484771769823 -0.9999372076581102 -0.09337775979430224; -0.7169291572583403 0.9999127673802822 -1.0; -0.9999746630082702 0.7558276958424588 -0.27013452080786843; -0.15683331740051834 0.6841271132852217 0.9905739113425601]
246,10000,300,-15.079680955172227,[0.9999999997374406 -0.9827355293326767 -0.9974745915985698; -0.9810939673945922 -0.999999999994447 0.9999999996946244; -0.6351187021562974 -0.2996726063676838 -0.2502960547351896; 0.8184625900027712 -1.0 0.8451382200389735; 0.6620998113691995 0.19668833522065773 0.9999998113152259; 0.9992096939166432 0.9983084378085979 0.9999999999734935; 0.9999999999727955 0.999996670625484 -0.9999999998354725; -0.9999999999909025 0.8507757173682688 0.9999999998953102; -0.06471636080272228 0.9940756384507241 0.06961707813116971; -0.7752191039122683 -1.0 -0.9696030823880257; -0.999999999975865 0.9270213282920611 -0.8456648913321949; -0.4372657772876946 0.996651466518891 -0.9964546714945197]
247,7337,300,-15.758408226801064,[-0.9999999999999961 0.9551751797957573 -0.862281049750875; -0.9998164886305286 -0.9037250839581282 0.9999999999999982; -0.25468792402200996 0.2584727550976944 0.10923644626294511; 0.999999999438168 0.06360551632220465 0.9999996143519856; -0.9999999999999993 0.9999956411566788 0.9999999999999999; 0.9999461047664226 -1.0 0.9536965714298442; -0.31169825913146887 0.9999987989446165 -0.9326065546821635; 0.9612516245439635 0.9999999999999989 0.9997947145422755; 0.9991601847764834 -0.9999999849160709 -0.9807185580475234; -0.985906959438551 -0.9999999359161076 -0.15543129212691553; -0.8659085742332979 -0.9997833352235082 -0.9999999999999999; 1.0 0.8924637046505259 -0.99999999991033]
248,7598,300,-15.8118386483263,[0.9999999668744262 0.9503278746032616 0.9999999999747127; 0.901878779376166 1.0 -0.9385010044272569; 0.8305312407961712 -0.9999999904690986 -0.6708090283657382; -0.08541316790724578 0.9999999999999826 0.99905903663728; 0.9999999999970914 -0.1404787188985464 -0.9999999999991909; 0.9173741706806111 -0.9999715022357336 0.9999999999999968; -0.49745822091073105 0.0151091911199117 -0.860773100682467; -1.0 0.6496435072474545 0.6761072464104152; -0.9999999999999947 -0.9999999999993426 -0.6803008463948801; 0.7868149763287615 0.30751732992732705 0.12894525282174857; -1.0 0.999999999999911 -0.9999957406024466; -0.9210316038472148 -0.9999999999861584 0.9853139231074521]
249,10000,300,-14.635217409641763,[0.9999999999998104 -0.9999999999999999 -0.9999999999999999; 0.998698144788925 0.9671293439457769 0.922448856179544; -0.17755556015256924 -0.7354707729031333 -0.8949883308139303; 0.9978772614431676 -0.3656108517830204 -0.7118830135966002; 0.9999999998450322 -0.6680203960336482 0.9999999999999951; -0.9079785413721341 0.9999999999653111 0.9999999999999986; 0.9999999999999994 0.999999999999999 -0.9661912932743251; -1.0 -0.9999999999999996 -0.9245499059609944; -0.9999999999999878 -0.7863457480833516 0.8113875634985696; 0.3331446038104956 -0.9999999999999949 0.5207316027355362; -0.930319269424662 0.9999999999998517 -0.14393602710751333; -0.704530378496034 0.9635178793732826 -1.0]
250,10000,300,-15.59887806931111,[-0.9986329400711953 -0.9507473916500775 -0.9999999999974405; 0.9928236316066639 1.0 -0.9999999997289603; -0.982074419874625 -0.5430340735372335 -0.05787900410724623; -0.9999999999602665 0.9616974359226195 -0.9999999999626736; -0.08539551195890376 0.9832426916741269 -0.2575887089435064; 0.9999999999956165 0.9793925028366597 0.9999999999987053; 0.9999999999887665 0.014719002064085784 -0.9980068899384593; -0.9999999999519876 0.9999999999314033 0.8205634209757533; 0.9980412209339427 -0.9999999999645627 -0.8817923004641608; -0.8126076232812692 -0.9999999999808005 0.9930843069245865; -0.29819527228914056 0.8513463177564855 0.9999999999944016; 0.9999999999739646 -0.9589242557097489 0.9999999999998219]
251,7419,300,-15.628409624640366,[0.9999999999578285 0.8591492637609884 -0.6696822541807924; 0.9999952419735204 -1.0 -0.71589425354353; -0.8036469140711531 -0.9999998349001931 0.5087735647288831; -0.9999886967702831 -0.6203290164111881 0.9999999999999858; -0.7483364330993303 0.6684581325687676 0.2663240427935125; 0.9983252147272319 0.9059177825178534 0.9999999999944713; 0.21712241304588956 -0.2455113414917518 -0.9447114079900161; -0.999999999982339 0.9999999960944818 0.9999999999894837; 0.23381976842454674 0.9999999999997862 -0.9999981507416249; -0.9999999999901452 0.9999999273442042 -0.9999999999928187; 0.9999999999943175 -0.9117073248061829 0.9700783978392215; -1.0 -0.9999999999999426 -0.9999999999994551]
252,10000,300,-14.940658071593848,[0.28310521781171594 -0.9999999999791663 0.999999999999902; -0.9945024601788223 0.9999890572830648 -0.9999999999999901; -0.9999999999999999 -0.999999999999975 0.9993884321145459; 0.9999999999999645 -0.9887394265780506 0.8732380136727881; 0.9935741392263429 0.9818435523146939 -0.9999999999999027; -0.9995224163453262 0.9999835955418814 0.9999999999999285; 0.9999996921524618 -0.9998820792229741 -0.9999999999997914; 0.95978157550239 -0.23255992073618098 0.9992785039565832; -0.9820259516054491 0.9999999998268082 0.023339539090894482; 0.9999999999999876 0.9999999999998904 0.8847643582828599; -0.09702843166279214 -0.3040165124804986 -0.6378228844676228; -0.9999999999999457 -0.9901525450395204 -0.9999999999999126]
253,10000,300,-15.64358861462849,[0.8041603114774964 0.9960979138467455 -0.04705789920099452; -0.7025818597287343 0.35620379438292266 0.989666643227218; -0.9727889099153454 0.8470206587492382 -0.9999999999999168; 0.9999999999998369 0.9999999999999957 0.9999999999998163; -0.999999999999999 -0.9999999999996886 0.8951810470397362; 0.9391502116059289 -0.9999592407469328 -0.9999999999999576; -0.12805694835193374 -0.9993120133445282 0.9882326906667329; 1.0 -0.9893909947488754 0.986867126087325; -0.9999999988173782 0.9999999999999986 0.6762735610337829; 0.9952796114739373 -0.476215817164217 -0.4973346040696243; 0.9987750179430444 0.9999999999999992 -0.9999999999999951; -0.9800231284475426 -0.9912970245354742 -0.9729110686408592]
254,6682,300,-14.55330598129684,[0.9999419983307224 0.9999999999981906 -0.9999999999999921; 0.9999115195978655 0.9999999999999987 0.411064160464845; 0.9999999999999829 -0.13384506203352178 0.8348304181208605; 0.6345703661499942 0.9999999999999921 0.9999999999999983; -0.5875326924982723 0.29950007142870005 -0.973545778468865; 0.7836257251458696 -0.9999999999999998 0.9585294987648457; -0.9998187702989462 0.9996036152662295 0.8989037212738559; 0.3985216240130079 -0.9498610052238758 0.0692567124772848; -0.9999999999999998 -0.9992300190654305 0.6740083689147565; -0.9999999999999996 0.996221628498036 -0.9992441231822372; 0.9999999999999792 -0.9999999999999822 -0.9999999999999984; -0.9999999999999967 -0.9999999999999922 -0.9999999999999983]
255,10000,300,-14.214102889623982,[0.9973614686945952 -0.9725512228420914 -0.44623871912525004; 0.9999999999953177 -0.8370916903370107 0.9999999999541493; -0.9999999999999966 -0.9768249948524599 -0.9999999999908744; -0.07618672755893645 -0.9970914301457828 0.9693905851281875; 0.9088472303770916 0.9999999999190817 0.9999999999446212; 0.999999999995009 -0.9999999999314131 -0.9999999999472747; -0.9999999999633201 0.9999999999999933 -0.9959069892099863; 0.9897420604197207 -0.1867260048277136 -0.9950619262774545; -1.0 -0.9154987355170093 0.9999999999690958; 0.9519698997975211 0.9999999999856392 -0.9958628300083865; -0.33327981916208466 -0.5680189959538194 -0.33735474366256435; -0.9577242433348229 0.9999999999107106 0.8236153033235637]
256,10000,300,-14.881570657639934,[-0.9880423061127219 -0.9999999999999998 -0.9999999999977375; 0.9999999999383569 -0.93252845611638 0.7348353523523498; 0.42655044143554827 0.9999999976887289 0.34603501556877436; -0.9999786446664246 1.0 -0.9999999999948902; -0.6809826936005883 0.3607968872478433 -0.521956070138187; 0.34377976211391664 -0.9999999997427631 0.8879083447232549; 0.9999999999985968 0.9999999967141733 0.9999999989613088; 0.9329340401340693 0.9955620590058649 -0.9999999999999992; -0.999999998792218 -0.9999999999999994 0.8787765219208895; -0.47527384326110733 0.16286232474578458 0.9999999962327528; -1.0 0.9999999999127928 0.928455144507978; 0.9351281673383893 -0.8839002306956157 -0.999999999974892]
257,3573,300,-15.753921736065502,[-0.9999999995096557 0.962172264539403 0.9801815315030554; 0.8764875602575468 -0.9999999999999142 -0.9999999999326602; 0.33557283279354877 -0.639718571810874 0.8534658749065624; 0.6580146686787086 0.9999999986969272 0.9999999999993594; 0.9999999999940857 -0.9999999999875852 0.9723430139166733; -0.9999999996525479 -0.9999999996210703 0.8661679499372565; -0.3992159331373004 0.9947749568539508 0.17708290616815514; 0.9582025499588265 0.11353613784010007 -0.9999993028074206; -0.9816682914250335 -0.9818842582514035 -0.7852003607263147; 0.7368488810567131 0.9999999999164014 -0.9999999998027892; 0.9999999999927226 0.9050106902428545 0.48887627183019455; -0.9999999999967059 0.8407688069563006 -0.999999999999121]
258,10000,300,-14.307567642685695,[0.6932081354750704 -0.6595516766694183 -1.0; 0.9999999999999999 -0.9999999999999992 0.999999999999999; -0.06326508514300602 -0.9602680171792456 0.9146410986803888; 0.8327430783989144 0.39662439095479185 -0.12185552497010335; -0.9009874939649569 0.17610931055385182 0.9999084941552685; 0.9995786360749385 0.9999999999999464 -0.9990033482051695; 0.9999999999999309 0.9963444821978799 0.9999999999997751; -0.9842538823157212 0.9197097597486596 -0.9999999999995208; -0.999999999999997 -0.2893072267746679 -0.9231393864641129; -0.3466984982252004 0.9999999999999989 0.9993954952990405; -0.9999999999999398 -0.9999981422843798 0.9172420137330765; 0.8979706788757074 -0.999999999999853 -0.16723357124998195]
259,7017,300,-15.590355170440258,[0.999971500415276 -0.9764173931267952 0.9999700288615946; -0.9556557307443456 -0.9999999999999991 0.9999999999999993; 0.9999999999999626 -0.9999999999999649 -0.8728344600644431; 0.555627295931929 -0.45162239818191313 -0.9451989617694999; -0.9963811370129291 -0.9566395091597529 -0.9999999999999661; -0.69314004107101 0.999999999999999 0.9999999997918262; -0.999999999999992 0.9999999999999972 -0.9999999999999736; 0.03957803195893761 0.9226685594148996 -0.7773852791757583; -0.9852026177933189 -0.9364515698828116 -0.1254182875916149; -0.9951358017397308 0.3864977682062704 0.6935323663123686; 0.9999999999999992 0.838823678699554 0.964513018974558; 0.9999999999999335 0.9741447122103394 -0.9999999999999998]
260,3027,300,-14.28105512256708,[-0.9999999714596403 -0.9999991761150868 -0.9999999958169742; 0.49276589124041065 -0.9999999611120084 -0.9999834677849686; -0.8313902135791189 0.9999999592249675 0.9486003375707646; -0.1806903856608217 0.08958199455397525 -0.7465164595247207; -0.9999999928857987 0.999999967857333 -0.9901619349660951; 0.8192623545765464 0.9999999971834238 -0.9174779107687145; 0.9998634539214428 -0.9190213765760538 0.9999998484973479; 0.875509642873187 0.9817708352511537 0.9999998327139913; 0.9999999671811222 -0.9999999962183714 -0.7102268695715459; -0.7371134580918022 -0.8480746702929158 -0.10262393994551265; 0.9999995898609175 0.5346921252189506 -0.9990840860419329; -0.8963702924322737 -0.7668507197431461 0.9999999585170427]
261,10000,300,-15.467806228738278,[-0.09125512147702543 0.9999999999999937 0.470599455600603; -0.9999999999998398 -0.9966268161863361 1.0; -0.9999999999996662 0.9999999999999938 -0.9481394350276878; 0.2848116034610324 -0.46217038089866713 0.11608875572372675; 0.11134209872794955 0.39048505959046065 -0.9018957701635786; 0.99842967221057 0.7653179164345206 0.9999999999989441; -0.9808391142864672 0.7263802982352737 0.9999999999999909; 0.9999999999999901 -0.9983457734219261 0.999999999999938; 1.0 -0.8453212260849582 -0.873852304425522; 0.19431046417589795 -0.9999999999999508 -0.999999999999999; -0.9999999999999669 -0.9237902372429753 -0.9529965192703241; 0.999281586851654 1.0 -0.9978849613833154]
262,1875,300,-14.593796141990406,[0.999460293234204 0.3144152698289794 0.9305158387745052; 0.5186783659809342 0.38966936713168426 0.4536179297095542; 1.0 -0.9999560831782368 -0.9805908466679393; 0.045988097574488615 -0.857666730928707 -0.9999343085969136; -0.9999989928867014 -0.972085118333359 0.9999786087156312; 0.787021661152823 -0.9999998902881984 1.0; -0.999969620501347 -0.7850775517595956 -0.8651918389155419; 0.9982515004643959 0.9999981160804751 -0.9999979490003357; -0.9999952917908893 0.9684684765972049 0.8084629313802628; -0.9999988322012192 1.0 -0.9945161095306325; 0.7405088747817024 0.9998480504847582 0.9999881294824247; 0.8885036062528328 0.9999289710371897 0.2980089097960421]
263,9874,300,-16.20063983310178,[0.9999751609961607 -0.999195944885772 0.5635810476979705; -0.9999999999997741 0.12026273454495365 -0.9997806947307138; -0.9835875844829175 0.027932493712155337 0.5813262970566585; -0.8606426334120763 -0.9999999869326054 -0.8667611135133095; 0.999999998977457 0.9638068342941379 0.621412722640447; -0.9966950083678588 0.9830481828795014 0.9999999999073236; 0.5677644047848502 -0.003577269811772865 0.9999999999994925; 0.999999999999143 -0.9999999999987328 -0.9999999937085169; 0.9999999860938629 0.9999999999999529 -0.9999795024498808; -0.8266514976998861 0.9999999992082791 -0.7422904546636645; 0.21420460741734101 0.037915811326791685 -0.615270390834033; -0.9556889760917993 -0.9999999950089696 0.9999999999998299]
264,4047,300,-14.858836624768797,[0.9249863292176294 0.9999977105701428 -0.9999998837496308; 0.999980713984181 -0.9999999905847615 -0.3205362783518293; -0.9999999977804567 -0.9999999218254354 0.9939443149731858; 0.9999999999827822 0.9999999928315887 0.9999986453721816; 0.9443485557962286 0.5395532590057827 0.21774362188734855; -0.6606600887742431 0.9999999233874571 0.9368296984647916; 0.1964124114438293 -0.9995748786436794 0.7997631748760062; -0.7573599939595395 0.9959598648891733 -0.9999999988487899; -0.9999999984618082 -0.5700506234998606 -0.8328539604053937; 0.4515990032174015 -0.8993854744095823 -0.9999999993547739; 0.9999999976530826 -0.9999998855974891 0.999999926187084; -0.9999175150671377 -0.07005564193327314 0.9999999832001413]
265,5814,300,-15.337278782687353,[0.3440407545837002 0.07896844298569923 0.024104987628981316; -0.9998343845829347 -0.999999999986393 -0.8520600892293361; 0.9999999997118996 0.9438704592526816 -0.9998209839426129; 0.9999986089025866 -0.9470555863864591 -0.3706136629434193; 0.13976859528928273 0.9993868276074998 -0.9588546707916997; -0.9999999999953965 0.9960403427887877 -0.9999999999622446; 0.9999999999321973 0.881050625850696 0.9999999997844157; 0.6840287142604713 -0.9593146358683844 -0.9999999999993714; -0.983660459437206 0.0005892011390213405 0.9988054458551596; 0.9998805915585106 -0.8603912827605669 0.9999999999978526; -0.8199373661143985 0.9999999998561729 0.9999999999972531; -0.9920440939881336 -0.9999999999903082 0.9493938844639599]
266,3442,300,-14.269394343117959,[0.9999999999989386 -0.9999997561110059 0.9528445312060627; -0.9342079092151686 -0.9999991364079156 -0.9999999999919559; -0.9999999871468863 0.9999999979784715 0.9363393403203584; -1.0 0.9999999764325591 -0.9999999960758622; 0.24596760532005216 0.4300740911157627 -0.5386407129644517; -0.9273570281484024 -0.9999360844287696 0.9999999992523716; 0.9999999981075572 -0.9996185987997304 -0.9985398376642224; -0.9846510952525552 -0.9999999371422461 0.2152278766737064; 0.9999998188263088 0.9134253939714527 0.9927520407091862; -0.8580593314531597 0.1460901464302146 0.9999972850671494; 0.16781942430191715 0.9999999997146997 0.9999999958109402; 0.999822219573099 0.9999999714274791 -0.999999999022545]
267,10000,300,-15.3630872936478,[0.9999999999999707 -0.9720456171741764 0.9999828354704189; 0.9992612607559399 0.9595550050207043 -0.9999999277352448; -1.0 -0.6330197684393648 -0.9999999999986622; 0.9999999993226136 -0.6958684965476137 -0.8220808083867817; 0.6658132166499472 0.9458572252903361 0.9999999999999524; -0.9999999999999117 1.0 0.9999999999941628; -0.5717982466993375 -0.9999999999999147 -0.7983840329704089; -0.9638082212128997 0.14158331178618466 0.6205237372765797; 0.15488531602247507 0.5676401069391497 -0.9915941396994165; -0.9999999646897042 0.9999999999999974 -1.0; -0.5523940872929013 -0.9999999493448896 1.0; 0.9999999999990674 0.9999999999999908 -0.041259669686896656]
268,10000,300,-13.74937306402989,[0.9976363470445437 -0.9999999999959406 -0.7322950844806349; 0.9928065709779756 -0.41313914736114177 -0.9999999998914466; 0.9999999999993575 -0.500182336149851 0.7994784596065238; -0.9999999999999677 -0.9990421717893632 -0.9999999812830881; -0.9999999999890955 -0.8839407600887601 0.749698129197809; 0.48517526662807975 -0.9993597026342182 1.0; 0.5507840300758631 0.8955335960069531 0.1116265022662524; 0.8601479154372841 0.9999999999998325 -0.9999996659738509; -0.9999999999996986 0.9492705970245787 -0.9906388957804477; 0.6482865883638981 0.9999999693155647 0.9999999999711806; -0.9999999999997629 1.0 0.6819202980304095; -0.13912213955928576 -0.5713514420323803 -0.8913072177820063]
269,10000,300,-16.340300347954436,[-0.9999999999969224 -0.31545969278580327 0.9999995229645391; -0.9999999999999998 0.9999999999969319 0.9998076795102244; 0.41119824332528504 0.3408117720244617 -0.999999999982968; 0.9689247355697892 0.9999999993278008 0.9996495729499347; 0.9999999999997402 -0.9970259025367524 -0.6980874718659945; -0.5290872290928215 -0.9999999999999996 0.7651866330783206; 0.15578886038420828 0.20496844931194405 0.6510821326802538; -0.9459298378844623 0.9999999994370019 -0.9848843870562086; -0.9491930494762845 -0.1596206690148453 -0.6024377533194536; 0.9999999971351607 -0.9923503588795537 0.9999998661050169; -0.6252963664344956 -0.9798127256170637 -1.0; 0.9999999999996191 0.9994187967051885 -0.5489647430534776]
270,7742,300,-14.230530177261404,[-0.3382991399477183 -0.8223532426569681 -0.2912299522638048; -0.999960920757286 0.9999656808726369 -0.9963507253207384; 0.7819171875265122 -0.9126215180575672 -0.9999999999999909; 0.8924513287052316 0.9999999999996304 0.6555842345513679; -0.9896951514620593 -0.02980542830289268 0.9178792424957537; -0.9999999999995991 -0.9999999999999964 0.9999999999929097; 0.9999999999991411 -0.9999999999999882 0.18626299876269806; -0.99999999999968 -0.94120435482337 -0.999999999999846; 0.9999999999985778 -0.3994277561645541 0.9999999999888541; 0.08673083102503992 -0.9999886509743858 0.9664191846342729; -0.9999999999999911 0.9999999999999917 0.9539156085199546; 0.5053241951624458 0.999999999999695 -0.9999999999998855]
271,5734,300,-14.021772395098768,[-0.9999999969722383 -0.08666497964406149 -0.5602710018133311; -0.999999999996541 0.9429264099749138 0.7141339563760919; 0.2598707998115091 -0.10369227635658193 -0.45006553742224803; -0.9999999999098002 -0.9999999999893925 -0.9995572013709564; 0.9999999999901017 0.6617896291072786 -0.9894484179583125; -0.9977402407827276 -0.9999999607204471 0.7075598667597642; -0.6017816092519505 0.3931401888916555 0.9999999999742789; 0.8949111123211427 -0.999999999914708 0.9999999999901378; 0.9069208953102319 -0.9999999998388011 -0.9927544100667246; 0.9999999655692865 0.5790633216178683 0.9999999999926922; 0.7284278390899505 0.9999999999891517 -0.5287094051532942; -0.8397613602535812 0.9998931959132155 -0.999999998696477]
272,6708,300,-15.737209727841698,[0.9999999999954063 -0.9999666836798732 0.9999999999901298; -0.9999999678307016 -0.522962977056034 1.0; -0.8090384349371633 -0.9999999999901267 -0.9999999998404406; 0.9999999999797227 0.738584016967724 -0.45322140153130397; 0.8610416852285722 0.9754918511419991 0.9999999999892648; 0.9999999999098146 -0.9999999999928397 -0.8098197634724608; 0.6199694621441865 0.5712653975691768 -0.9999999998651047; -0.9850458035791964 0.9999999999148858 -0.9918354771775033; -0.9999999999998996 0.9999999999976241 0.9991498250388983; -0.9987852688779095 0.050360551014513116 -0.5543908760969805; -0.6676121478193578 -0.9873295923478544 0.573924564643388; 0.3515856158383937 -0.53638199314468 0.6258699146976002]
273,10000,300,-13.472971964895407,[0.2330434832344669 0.7583506978559604 0.981003097055952; -0.9999999999998984 -0.999999999929593 0.44450953662061593; -0.9999999999721818 0.47320029546747067 0.9999999983241777; 0.014810011894752501 0.9999999999999928 -0.9999999997056861; 0.9999999999985291 1.0 0.999999999999991; 0.9479940944802202 -0.8764315650735363 -0.9999999999990931; -0.9861940710044357 -0.8154917515089997 -0.7271293011197559; -0.9999999999985407 0.9089627956632633 -0.7411313372485346; 0.9999999999824434 0.9145539020250203 -0.35404525193282527; 0.9862751095723342 -0.9999999999967384 0.9999999999872637; 0.9999999999999709 -0.997576122385766 -0.1727272064715023; 0.8567336190321313 -0.09789487079176223 0.8107475101824063]
274,7959,300,-14.05632301465973,[0.9943363896188706 0.9999999999995438 -0.797839474308046; -0.9992134364663733 -0.9999999999999994 -1.0; -0.889452561624497 0.9948517079204462 0.9999999999999852; -0.999999999999924 -0.9999999999999947 0.974314095185654; 0.9997097947492591 -0.9996065080704277 0.9999999999999861; 0.16746573238102183 0.9352673060650982 -0.9999999999999899; -0.311964556623805 -0.9649666713695809 0.4809328563141017; 0.9999999999999999 -0.9999999999999661 -0.7608645623651954; 0.9999999999999999 0.8225596914156049 0.9999999999999858; 0.9495751639492508 0.22055406345034334 -0.7087103332820968; -0.8559343507009878 0.9966292443185151 0.1914368654331579; -0.9999999999999998 0.6199331296662057 -0.999999999999932]
275,8063,300,-14.99604759554045,[-0.9999999999999993 0.9999999999999999 -0.46666434947495444; -0.998840842705306 -0.6389877495628884 -0.05603727197800328; -0.999999999999998 -0.9640510943516812 0.9999999999999996; 0.9999999999999994 -0.9821337654337428 0.9999999999999963; 0.4696677839144783 -0.8957846705376297 0.830891116068609; -0.7493416031038463 0.9508504880966596 0.9999999999999999; -0.5000875104685498 0.3167895803339536 -0.999336340067166; 0.8951601222187074 0.9999999999999998 -0.804508685517978; 0.9998557718263863 0.10150705861636285 -0.9322613887580965; 0.7576250434793909 -0.9999999999999999 -0.9999966909508885; 0.889974550521558 0.9547572016941595 0.8405131345003167; -0.9999999999999982 -1.0 -0.9999999999999997]
276,7345,300,-14.894303584404128,[0.9733069156673171 -0.999999999982902 -0.9886561845514807; -0.6892017984913753 0.9999826548816568 -0.16043137763671295; -0.9999999999999903 0.9957415906410448 -0.9999999999999486; 0.994328321582305 0.9805118156404624 0.9999999999999987; -0.9999999999983826 0.9999999924436015 0.9999999999999998; 0.8699134767994171 0.04632961559608634 -0.9999625292405863; 0.9999999999999998 -0.9999028365699278 0.9285375307072727; -0.999999999999985 -0.430569298255376 0.26710434158079077; -0.9300978980848034 -0.9653126948792383 0.9408437081318571; 0.9999999999984556 0.9999999999999956 -0.6880318118211378; 0.29353267817190976 -0.8357309543331719 0.9714760928657542; -0.9801678740309728 -0.8028908202933979 -0.9999999999999978]
277,3032,300,-14.878336429242022,[-0.9905199758685531 0.9999999082029597 0.989339619112275; -0.5778377637806352 0.05073310204446161 -0.6326558352752382; 0.9999998978595479 -0.826161584843448 0.9999997964492175; -0.9594960842198145 -0.7757437753374912 0.9999999999285216; 0.720365845488318 0.9999999862037289 -0.9805964098997685; -0.9999999949722749 -0.9999996983566742 -0.13983825020488796; 0.9652149465894169 0.46546839700606524 -0.48061760141485793; 0.9999999985950169 -0.9999995987629885 -0.7617675500759298; 0.8483417672206318 0.9898973891870094 0.9999991139947236; -0.9804868105647215 -0.978322631073882 -0.9999999955900926; 0.2946390735978444 -0.9379926397771229 -0.23497891621992872; -0.9999999471165538 0.9999999951709357 -0.9999999794971148]
278,10000,300,-15.569054363530546,[-0.8246374888897576 -0.9999999999999513 0.3110103943902159; -0.9999999999999912 0.9999999486477898 -0.9463104234247518; 0.9632336389689758 -0.9938954011802238 -0.9999999999993511; -0.9999999999999666 -0.9039343508735983 0.999999999999966; -0.906619173178443 0.2825930910171935 0.0828479854277912; -0.14779533329348746 0.9999999872681332 -0.9999999998265285; 0.9743880418319384 0.9999999999999865 0.9999850764989043; -0.9402734418773381 0.9999999999999918 0.9999999999999701; 0.9999999999999892 0.920457311546605 -0.9623405364396129; 0.5082374809337914 -0.1276370107669436 0.9759670100742214; 0.9999999999999274 -0.9999999999999485 0.7495940024480465; -0.999999997978308 -0.9999999999999949 -0.9999999999999997]
279,10000,300,-13.102363057866118,[-0.3797379733104101 -0.9999467355698979 1.0; -0.9999999999999969 -0.881116373510676 -0.0329876830070005; 0.9990707219188988 -0.9999999999999971 0.9999999999999992; 0.9682245178031815 0.9999999999999991 -0.34195159041443945; 0.9999999999999994 0.05746683105183419 -1.0; 0.2861027976065328 -0.9070964296308892 -0.531382051945528; -0.33065767441102667 0.2559856559629149 -0.9131384266006036; -0.9292797583205842 0.9778744723277291 0.9999999999998888; -0.9999999999999998 0.9999999999999999 -0.18075360864570172; 0.9998398680608532 -0.4470586815619512 0.4838524637328263; -0.4821753060578055 -0.9958455730106989 -1.0; 0.8670330302097089 0.9999999999998904 0.9999999999999989]
280,7019,300,-15.374900244229538,[0.9999976352967035 -0.9999999999999457 -0.9999967459945229; 0.7636533207753134 0.1403041091204632 -0.9999999998636945; -0.6140469082203585 -0.9999354576122808 0.2720866641029876; -0.9999697684330524 -0.928953217924002 1.0; 0.9835129483443271 -0.7016759396602322 0.31661584106145146; 0.24578344358649182 0.8183124867279982 0.9990414800926574; 0.8007773576884355 0.9999999999999964 -0.9999999999999334; -0.9999999998012742 -0.9947845265864712 -0.999999999995873; 0.9676050893580507 -0.9999999999991556 0.9999999999984659; 0.999999999999994 0.9895400640845616 0.9668079461518743; -0.9998889266223363 0.9879092945537047 -0.9732794263553057; -0.9999999999998792 0.99912024293359 0.9844336214842957]
281,8749,300,-14.919135642552918,[1.0 0.5145235037187077 -0.664417931333033; 0.5245575247864359 0.9999999999999982 -0.9999999999999982; -0.9999999999999997 0.9679523818410148 0.9999999999368991; 0.21076750305864111 0.972524463892804 0.6486589301043273; -0.9999999999999996 0.9158848692891887 -0.9156945838335596; -1.0 -0.9999999999999997 -0.7012040141745838; 0.9999999702942599 -0.9999999999999999 -0.5606266267239948; 0.6459926715588877 -0.8542344954866132 -0.9999999999999946; 0.9151217231323066 -0.9999999999999999 0.9999999999999997; -0.20103692443101046 -0.2467815121423956 -0.5429529204252793; 0.9369815689381684 0.9814139460310869 1.0; -0.9312263522335823 -0.9677497127351679 0.9999999999999997]
