nPsoRun,n_iter,S,fgbest,optDes
120,1725,300,0.9503151186266466,[-1.0 -0.1811115912788256 -0.18100941537096377; -0.017069102011198625 0.07183778144332256 -0.3069615431826939; 0.9999998852930587 -0.9992070062383022 0.9597764856808336; 0.7813670572241354 0.9999989652701351 0.6518937713781869; -0.7072358694615325 -0.6928434897119892 0.9999999992862886; 0.9999995711481138 0.792555527267871 -0.953056388272352; 0.5461455428396136 -0.07276740711600863 0.9999999483453513; -0.9967683149889925 0.9943137914495249 0.6503159398484945; -0.7879462269008243 -0.8775371757821744 -1.0; 0.9983818842084665 -0.9972085421953375 -0.9464484266227853; 0.10561139940981633 -0.9999976432904426 0.2611539808866799; -0.19301083373549097 1.0 -0.9999923443438746]
121,409,300,0.9625702989222011,[0.9990039380609969 -0.41989433978627677 0.6708905270983945; -0.8050845874820076 0.914760216878496 0.7702150684584418; 0.43535882584099145 0.9996209033675731 -0.4323223939787158; -0.9999916600201979 0.9924877932868774 -0.9813208529502834; -0.9297452295749471 -0.839103534662608 -0.17968845299852065; 0.9925903803043155 -0.9952306458406674 -0.8287250716486856; 0.16810037658858695 -0.9731349018283534 0.971289500823449; 0.9118341113014827 0.15588642783544543 -0.8930572384508706; -0.9952437593462118 -0.8451340230461463 0.9974847338897516; 0.8248046663071624 0.999415700138111 0.9997034128978292; -0.1740457006603457 0.052052842615682764 0.2057209491264043; -0.5047241091240608 -0.3660106130654169 -1.0]
122,593,300,0.9121922368330121,[0.29748850022918055 -0.9979260352058728 0.4743236164235694; -0.9997866405427162 0.9761310188899694 -0.9336250460889204; 0.995327012828211 0.9998640450796756 -0.9959880191162179; -0.9997328954365666 -0.8437478234566896 -0.5257870077782556; 0.5717428360482548 0.9973670579607345 0.7777875336117829; 0.9999705343789973 -0.1548570529259976 -0.009611744437025931; 0.5201908609954604 -0.9999196576388787 -0.9999988450384991; -0.9977862119649727 0.9557702647060885 0.9973241611995798; 0.9987963325718303 -0.26008571966222127 0.9999943238961816; -0.08508028000134199 0.09650236554150952 -0.9553903979605382; -0.11379294832935302 0.26422049662286995 -0.033014630682502114; -0.9944136136738273 -0.8595000561712572 0.9271958191092173]
123,4784,300,0.8812389141189676,[-0.09323507508902659 0.033331360596693616 -0.09423655458443125; -0.968820605075474 -0.9999999999543597 -0.9999999786296087; 0.9999999999989457 -0.04787988476137018 0.28959304466597036; -0.3189711974070674 0.9999999708708001 -0.14261467523048504; 0.3847356339553594 -0.955937138805131 0.9999999901242461; -0.9995549008333 -0.921457878278859 0.8025945968464533; 0.8894832054037674 -0.9999999950193562 -0.1489303027072555; 0.3272983765562669 -0.2578530505428462 -0.9999999997827734; 0.9999999782658279 0.9999998857135778 -0.9999999908680612; 0.7282725342202472 0.996957899799247 0.9795618951337083; -0.9999999937475187 0.7893324711995593 0.9999999940429507; -0.9999999799847387 0.6623581580686559 -0.9771180196675915]
124,2587,300,0.9564589816931387,[-0.06158584698077269 0.17385820288324194 0.5506708522692327; -0.9999833028984406 -0.278563948801394 0.054057148833538265; 0.8126038598730813 -0.5348459827192664 -1.0; -1.0 -1.0 0.999999992841404; -0.9982587820250599 0.9999531961625333 0.7882288793823264; -0.8505274919334738 0.9999999605358574 -0.9999999943726565; 0.9999993904692502 0.9999999997051849 0.9999072125440529; 0.5272489172435253 0.7193569877482753 -0.46198356424177606; -0.8072295855425847 -0.7189195593400092 -0.9933600167969571; 1.0 -0.35481936203349357 1.0; 0.014235337053777225 -0.9999998364520363 0.6693460388699293; 0.9999999999218542 -0.9999341557636426 -0.12226204477961737]
125,4596,300,0.8854385406172678,[0.05883757264178405 -0.11378107144366688 -0.0307086939876751; 0.8355508207447964 0.994873266291527 -0.9354517697539394; -0.9999999589090827 -0.9899821699585527 -0.9999998465357229; 0.7992191533878124 -0.9999999861763497 -0.9969968642284684; 0.7888342858039021 -0.9999998003528774 0.9999999824549407; -0.999999999998425 0.3234009752554711 0.9999999999218444; -0.8885867508579056 -0.999999595620462 0.7695401688107916; 0.9432749279042618 0.7231613715047033 1.0; -0.24888401212495992 0.24549319544033615 -0.9999996172519868; -0.9999999765382629 0.9265292644207593 -0.3149287106084079; -0.15816576083560896 0.9999999999203879 0.41732645795311274; 0.999999784237524 -0.2368908575715138 -0.09328319823937446]
126,3401,300,0.9943500891035242,[0.9999956564105176 0.9984923781866528 0.999968050954263; -0.977138229849815 0.9998119549662307 0.9999999999976396; 0.1385102341584707 -0.9999997998922499 -0.6325466037600181; -0.999999998854941 -0.17332971029339317 -0.9997183639563201; 0.964940913668389 -0.9999994682009493 0.9406760127063679; -0.8823311765070614 -0.9999649275468548 0.17904755183733864; -0.9999999914938543 0.8666681195870201 -0.1799529198733479; 0.14029960689228912 0.4081029628358192 0.11800952943246132; 0.9954970887736232 -0.5243335015694219 -0.7077440472010786; -0.022631600070325126 -0.18077056583599455 0.8802962335088473; -0.45739146892748656 0.9993587521202874 -0.9999949672243945; 0.9999388849299904 0.9999743757336996 -0.6606565714763204]
127,1196,300,0.8943898055892854,[0.9997013544419316 0.999979661978161 0.9999847275015468; 0.9999899398684575 -0.7613255099758744 0.46442038654895235; 0.08061907796537751 0.09264416523134439 0.9999983162233119; -0.9429270178116781 0.9989749483674598 -0.9999743996070464; -0.6968590303625928 -0.9996494722032601 0.9999777000148962; -0.8561070265256759 0.9999341193217695 0.5832366926569129; -0.03193113966053548 0.22060711725117813 -0.22157462453955792; -0.9283327438801201 -0.8113200673113844 -0.9989945727371881; 0.9988692522447915 -0.6294400779648108 -0.9998735879974594; -0.9999966550016253 -0.18475051579302332 0.23148119541846462; 0.9987052975225036 0.9475699110022863 -0.8069446928087417; 0.15853930115032558 -0.9999920611808694 -0.1496340031353743]
128,4586,300,0.8912074546991469,[0.9999999707010562 0.2712601379706507 0.2504353174129099; -0.07608142333661444 -0.08992167080816019 -0.0846891223376945; 0.9999999899145553 -0.9999999897280317 0.8203791685527527; -0.9999998847575963 -0.9817546164077818 0.9593562756098939; 0.9998136429454645 0.9699888284865882 -0.9999999675325568; 0.3516593779675691 0.9999999151046914 0.8412918135612554; -0.9999999866714095 0.990473914024701 0.5250124727053304; -0.07542099578107858 0.05691847270683052 0.9999999946096274; -0.002051559169948037 -0.9999999979634618 -0.21478868304574714; 0.8158716462071876 -0.8050607779670579 -1.0; -0.9999999624698243 -0.8240058424601325 -0.9999999992013536; -0.9169170868159132 0.9639768442388931 -0.9569613018407437]
129,865,300,0.8902399948924715,[0.14526309855768682 0.9999773292524625 -0.21984349940548267; -0.9769729835926108 -0.8545873241643763 0.8199604727580523; -0.17487290374010644 -0.026702855515701965 0.07369400877923148; -0.9999906442848573 0.9814563913479696 -0.5200299062806836; 0.6935549991672033 -0.9921534414949552 0.9999294954728232; 0.8303685087188647 0.8004301074734129 0.988591517452967; -0.1639248685806947 0.012203543774620337 -0.9999874642800638; -1.0 -0.9971752747027204 -1.0; 0.9999778510015972 -0.17125763692637566 0.09061355437859085; 0.6702909137063512 -0.9999964994480103 -0.532338013538749; -0.9796460493590334 0.7986792584146499 0.9999157726839649; 0.9999951152160363 0.5217744040059441 -0.999966503412758]
130,5295,300,0.8925920980601524,[0.04906911728554769 0.012930257098248075 0.04247446486955709; -0.9999999995088281 -0.4251638134289469 -0.1714203156757771; -0.1954227764867036 0.9999999999986988 -0.12567058662241212; -0.9955619949727418 0.41271807031740976 -0.9999999907653964; -0.9999999998618091 0.8556319917394928 0.9847401500795487; 0.4505674983798767 -0.05888170668826396 0.9999999999740633; 0.9999999997211446 -0.9999999965198758 0.5631450109466904; -0.3430195134268153 -0.9999999999998403 -0.9999999999003465; 0.917731639767631 -0.757332275165725 -0.9289583913881658; 0.9999999992672591 0.9374732240735755 0.7750677038493204; -0.7575380285850661 -0.9999999995782941 0.9306453236112071; 0.9093243549440166 0.9783885149061264 -0.9999999925548305]
131,5409,300,0.8902581905757021,[0.8725351236256297 1.0 -0.46851388100848534; 0.8679201239956527 0.7390349207891187 0.8541233706658992; -0.999999980686981 -0.9999999481900262 -0.9108757710670461; 0.305826665663476 -0.9999999115942257 -0.4367679222974895; -0.10138649730377475 0.005944356950503018 0.042759299820304894; -0.9999999995886164 -0.20237026268288086 0.4070990130836078; 0.9999999498765623 -0.1299780616521843 -0.9827494356902617; -0.9985285550717165 0.9998794826894287 -0.6401716879721032; -0.12270203252912909 0.2249546852033221 -0.9999999997978903; -0.5975372206893855 -0.9997962176647639 0.999999999926468; 0.9861641468882816 -0.999998857114373 0.8245014081220436; -0.7494877890210908 0.9999989778218507 0.9999999999955497]
132,1160,300,0.9177911799811868,[0.9999999083717729 -0.9982727651056045 0.8929805246271285; 0.9928669055938107 -0.8649635761825744 -0.9996962079755696; -0.9999432112510279 0.2267538160407145 0.18213270492189512; -0.9720166002753695 0.9817618085330213 -0.9999999996392641; -0.9966704111504389 -0.6371087419223863 -0.9998802304545079; 0.036564816143924525 -0.9986931869745536 -0.3645957799460133; -0.0065808416537419395 -0.0872599012471888 0.9999984441298868; -0.5435357809149124 0.9999850725506778 0.9699375346522958; 1.0 0.9591662721478779 0.4717283071015029; 0.06253818177528314 0.19798822680307723 -0.10295092417621309; 0.9155916032746286 0.9893467311834122 -0.9984641206611568; -0.9020827341885591 -0.9999999971581516 0.573991196526573]
133,4588,300,0.9848737458568356,[0.9999999997076313 -0.9969369054418441 -0.1400543705562588; -0.30232885195283205 0.5709077754938131 0.9517335316974015; 0.005097831899251912 -0.7009125802844438 -0.9999999999000888; 0.9999999999999879 0.5762474854278332 -0.43448199576106644; 0.9999999999899678 0.9999999999869398 0.9957118710341352; 0.054435253218307854 -0.10356090494360248 0.04481805358319028; -0.9999999999532264 0.008747423528483598 -0.7757233115519246; -0.5010099225190608 -0.9999999999973594 -0.08040128127690949; -0.9999999999966588 -0.8420033877813645 0.9999999999998199; -0.9253003979839612 0.999999999999658 -0.19312863518790657; 0.10848963018597826 0.9999999999953758 -0.9999999999973732; 0.6657068526602159 -0.5139124846202945 0.9999999999983663]
134,4051,300,0.9230431774585786,[-0.9999999556573381 0.9922275003853414 0.6762495307204639; -0.18724248176856823 0.23882080588164578 1.0; 0.8937350014237201 -0.9999999989677888 0.8386572446842143; 0.5829525032851521 0.9549580036510917 -0.9999999999917214; 0.9999923069531432 0.7345660492690694 1.0; -0.999999999897125 0.34319483875750684 -0.9995244248523999; -0.9999402784674304 -0.994470427191314 -0.9999999999205124; -0.022929483880404354 -0.08845705221986805 0.014340200689826678; 0.9999999978385837 0.37504290891808184 -0.2667596940811594; 0.829781494606048 -0.9211679578461683 -0.770818136079009; -0.07201105780334659 1.0 -0.11568140700190412; -0.8264063453136761 -0.9733260514634553 0.7980878566511886]
135,4128,300,0.9544245997975402,[-0.9999779679074049 -0.9989694891441327 0.8100374215094449; 0.9807627764988185 -0.9999999878984476 -0.9999999977023788; 0.8955689920992109 0.28852462598611867 -0.995790256463717; 0.9999977801059037 -0.9798209218855863 0.5884399036972568; -0.9999999974573633 -0.05304933881042944 -0.22162042523536757; -0.7138670216927562 -0.9894771385875393 -0.960625992927118; -0.7257679152464089 0.9042518103239322 0.45222959954339464; 0.6334915263663674 0.9999999630997447 -0.28058382719981545; -0.6711849615969815 0.9999971437503923 -0.9996770482811258; 0.08306444153296258 -0.27303914497164866 -0.11112950135181601; 0.999993924320145 0.6491625074082455 0.9724279876291322; -0.009811083620014557 -0.3868305875669206 0.9999999478746295]
136,815,300,0.8874710241864476,[-0.025811401057879227 0.09565887808728661 -0.03916384667793606; 0.35194461955581535 -0.9990480296438466 -0.9992490102723668; 0.8240998686830207 0.9806749035729615 -0.9996929344858114; 0.999372901068602 0.9787774608794901 0.9998522156058173; -0.9994510296429688 0.7498606345069375 -0.9999047317471669; -0.9999288825885208 -0.9792860315359935 -0.8902277480854761; -0.3534535517922038 0.9999505776166051 0.07806859860225168; -0.9999631961534348 0.7484102844266831 0.8645498685114168; 0.1009436992920005 -0.15154815298988678 0.9999474145804835; -0.9175196299245457 -0.9965011241705763 0.9143542063901583; 0.9999507238893454 -0.11260013419770386 -0.3978100501724452; 0.8908459033043274 -0.9983179894461709 0.37282697682098415]
137,1346,300,0.9606598679740311,[-0.999469908278452 -0.8507948002947994 -0.9999507252558006; 0.9738026998250857 0.9992745558616432 0.7612827873911622; -0.20984048126595264 -1.0 0.24862998964051689; 0.9998784471196254 0.5855090293635047 -0.9998770975616269; -0.9998234402848294 0.9992815864340501 0.9732279067845981; 0.2950211013244821 0.31908147270659704 0.9344708606724503; 0.9998923035173655 -0.8934866856902476 0.9999999137936412; 1.0 -0.5513424246527903 -0.10736686259988988; -1.0 -0.6182711023408153 0.9695357441658641; -0.5279718459397433 0.9982814383161689 -0.6246260188461871; 0.04917214934334064 -0.8207944268855638 -0.999999726757018; -0.48344478428812143 0.07017707658815296 -0.203794312934046]
138,3586,300,0.917322382427388,[-0.15848282492633226 -0.9999992648965708 0.34008937772760534; -0.7259702066117658 0.7379499326758643 0.5625683910507892; 0.00530805649210277 0.13023551387403243 -0.12217770112789966; 0.7126712004837676 0.9803533962930152 -0.9906736766014504; 0.9999999999247039 0.308073742446227 0.17078766802443396; -0.9999998842526915 0.9999999988980646 -0.989196965690935; 0.44597880150029573 -0.3251416487043981 0.9999999990337873; -0.8484309414937262 -0.7570839032430368 -0.754847661207993; 0.9999917325205266 -0.9999999996100317 -0.1840637987571131; -0.999998032596397 -0.6170469557315039 0.9999999999174589; 0.6073806150605087 0.9999999739805187 0.9999981791832153; 0.4626897637821523 -0.5073968190748052 -0.9999999951017555]
139,3889,300,0.956807956790388,[-0.3485062244489987 0.40977554682449424 -0.9999999999979776; 0.9999999999942775 -0.999999999999464 0.9999999999999724; 0.6103229689320125 0.9999999999977798 0.3886189777460153; -0.9999999999999494 -0.9999999999995219 -0.9999999999982018; -0.9132398129973576 0.8515183182259565 -0.1050969170543184; 0.9999999999996103 -0.21987692772560713 0.3662090665310678; 0.6199467836788254 -0.6433714107527425 -0.83371027006887; -0.9999999999986875 0.999999999999472 1.0; -0.06564194976128332 0.10034945465880399 0.7724838352355311; 0.2928560436044157 -0.9999999999999247 0.2794678272531585; -0.9999999999997827 -0.584313109480098 0.3028230411294987; 0.9999999999794822 0.9999999999995316 -0.9999999999995274]
140,6046,300,1.0471197266051735,[-0.999999997205138 -0.7492775372966173 -0.20841321661758408; -0.8511132131002026 0.7461511447589898 0.17518279921942298; 0.5977703625194496 -0.06268371788675235 0.9108734464626556; -0.6707349561199158 0.9882069107298447 -0.9999999999919928; -0.14887729934347366 -0.9958874316047466 0.47770213016218954; -0.9999999406301372 -0.7160143826360703 0.9999999999921805; 0.3108888677001368 0.9999999991226672 0.999999999236294; 0.8558158050465671 0.9999999995377895 -0.532113922436953; 0.999999984332773 -0.22370029134661673 -0.8978523580708115; 0.18020531495278239 0.1332056990916556 0.017302984970489432; -0.39030554880036333 -0.6376583162107421 -0.9999998298551422; 0.9999999999997008 -0.9999999993367062 0.5671765398774452]
141,4843,300,0.8917924540598177,[0.9999999999954106 0.7353864459401765 -0.9999999993715556; 0.13176276693117744 0.13514708678943982 0.9999999987770993; -0.6809016174444508 0.7077961850900664 -0.9999999999842902; -0.976327863253084 -0.9999999976427825 -0.8264982493313205; -0.16264179478705004 1.0 -0.21265695431821044; 0.919024189661145 -0.9980787578741867 -0.9967196510917302; 0.09932027775476998 -0.0401967571697982 -0.04204971330036248; -0.9986738081729268 0.9495640010956905 0.9449390347809805; 0.9999994903059022 0.9970595994983106 0.7249997618141479; -0.9999999999244413 -0.11591328965504036 0.16212655203581364; 0.9999999990908055 -0.9920773990014359 0.790906049477007; -0.22205690317012297 -0.9999999998641753 0.9107567090234601]
142,569,300,0.8932112515576356,[-0.7790635919382656 0.9047703072379464 0.9997784156298029; 0.9998816810923307 -0.2889348743670855 0.008573385074394972; 0.31721072050094656 -0.9264375040031059 0.9999266474524947; -0.26941778541517913 -0.9998727237175313 -0.04924747840487316; 0.025300542104241094 0.0291221984278454 0.046125467469624516; -0.009126391312264795 0.37508041477774373 -0.9999990909737756; -0.9990321596818446 -0.5448701644696582 -0.829837668629023; 0.926244714114046 -0.9939099066351675 -0.9963064915324933; 0.9984806723724635 0.7741655605225928 0.9847559315253983; -0.9999916753574776 -0.5782819053792156 0.9994875498374568; -0.998497426111978 0.9991470046881822 -0.5627296183559687; 0.7292841267055913 0.9996544414089625 -0.6335709861328519]
143,3467,300,0.8977146301307298,[0.9062969558139725 -0.831651060433961 -0.9798258637411297; -0.5988509925906248 -1.0 -0.9999999913806001; -1.0 0.03286288153549647 0.00039586665697514023; 0.20520289358145233 -0.1576145004313939 0.9999972503185768; -0.9102729276224503 -0.9999982216763296 0.8512287288059209; 1.0 0.9999997270329221 -0.9689448458233694; -0.7100430208412024 0.9564502535385773 0.999999481338985; 1.0 -0.9999948308310734 0.7340855128749388; 0.9999995632824439 0.7259969543400944 0.833145786039882; -0.8684692960308258 0.5229699775774828 -0.9999998749895235; -0.25643561843789636 0.9999800010326305 -0.20767343796023635; 0.06471286436215083 -0.0514955799849657 0.09511653011163229]
144,2418,300,1.01152998795315,[-0.14726326406296641 0.8274139244117085 0.9999999300579504; 0.7424844932913468 -0.03605795638470822 -0.9999248884808869; 0.102642588625311 -0.9999600228421103 0.8846851411080782; 0.9999997856693611 -0.9999985275561466 -0.500936912163161; -0.8053739324588666 -0.9596021958356165 -0.9976253453328746; -0.7939219564178502 0.9999995930447891 -0.9999673353876469; -0.4391275645699102 -0.25902810580221314 -0.11976739029188659; 0.9820160854089439 -0.13990699876893062 0.921904946962708; 0.49734814993275944 0.757112926661975 -0.2777072971046319; -0.9999999163297707 -0.9988466422410893 0.999999999742672; -0.9999744728905924 0.8020059778240651 0.2973290394716337; 0.9999947971346098 0.9999807454727861 0.9999835350598543]
145,1385,300,0.9479800093593094,[-0.9593825838261127 -0.9999993909712904 0.791750866948662; 0.33105452052427137 0.07941521423441346 -1.0; 0.6933607832348501 -0.9998839598749865 -0.9952916694995534; -0.16238040735877915 0.04065277355514441 -0.0006479779420886685; 0.9999351898083684 -0.6167026636376448 0.04040491536826452; -0.9999870333280765 0.9998923081772545 -0.9610479671714212; -0.938013642062336 -0.8339690427632376 -0.8475752773178259; 0.6788901997877793 0.8564600656953341 0.999839684808175; -0.9999677088039186 0.1343617749013824 0.881530035226426; 0.5870114212494429 -0.9827309401925098 0.9892522391826711; 1.0 0.9469357910805877 -0.4730609474558349; -0.2567668580783886 1.0 0.2376219257191988]
146,5595,300,0.9489441930643217,[-0.09197063527301845 0.9999999986994824 0.9999999988442769; -0.99946250433762 -0.7440745030280275 0.9999998986193661; -0.1455945744003918 -0.4076679449023877 -0.396490061933983; 1.0 -0.995442176868552 -0.9570495561185745; 0.017358959007611963 0.9999999984970177 -0.16952271995340681; -1.0 0.2507073961528973 0.09096624086803022; -0.857115283772218 -0.9999999998751885 -0.9998130829652425; 0.8297181543406881 -0.9999999999729653 0.8202656934421432; -1.0 0.8302698028842271 -1.0; 0.9348204121799898 0.6917787285908265 -0.9999999995574207; 0.9999999868459712 0.9999998750155482 0.48073291028724424; 0.5309387955340377 0.028936757466477222 0.8240589234575053]
147,8990,300,1.0640249424010244,[-0.9999999999972357 -0.6140533012956475 -0.9999999999984227; 0.9005963218453017 0.34024390567965745 -0.20063214620466147; -0.9999999999909225 0.1689220248280799 0.6149120359281466; -0.13455340943035732 0.6753429909662552 -0.9999999996663084; 0.9999999999999492 0.9999999999627492 0.9871914664144001; 0.9999999997181975 -0.9999963551667718 -0.37534879637566687; 0.1826184768674589 0.05676354097092956 0.6617399500487798; -0.5265156989135362 -0.8061689233274713 -0.053945751509594166; 0.7444533266194647 -0.8868648353799571 0.9999999999991352; 0.30272543745375324 -0.9995152090109987 -0.9999999999429038; -0.9999998175883372 -0.999999999999982 0.9999999999998952; -0.4082716014219959 0.9999999999963787 0.2036949626205872]
148,3238,300,0.8926703975825232,[-1.0 -0.9451983718378021 -0.9999678348583585; -0.9999970274237135 0.0854106828246813 -0.17911775242934735; 0.9989139311688201 0.8050512957954836 0.8786467687038552; -0.5661624056528812 0.9798191063909134 -0.9999897119238617; 0.11963384375253361 -0.215472742952622 0.9999999915784881; 0.8251045419768843 -0.8200671486402441 -0.9432602094614502; 0.9999999819858982 0.7613434025972311 -0.9009249920135869; -0.2728677596769692 0.9999999953157664 0.18907164579536329; 1.0 -0.999997722578328 0.7631350910979017; -0.9999694797365957 0.5041495235073115 0.9999997645136722; 0.05168166535702583 -0.014612345857425286 -0.1707643547491032; -0.5661467851137387 -0.9999994121740395 0.6324226785067556]
149,3385,300,0.9427697778810791,[-0.9999993533644002 0.2595694123214168 -0.35557084677771855; -0.8761550166190615 0.999989524601445 0.957576537068415; -0.5234392769326806 0.952187820005924 -0.999999599859877; -0.16852892646105389 -0.9999975969504372 0.17364439242780744; 0.42248965107429903 0.3465919641831374 0.9999999953964279; 0.9999996175130622 -0.8233632130231126 0.9490220683202214; 0.9603686415406477 -0.982255416777223 -0.9748911138849055; -0.9999999953288391 -0.5756171018955706 0.8596169074673121; -0.9422093621657033 -0.8633892059647497 -0.9999977692489991; 0.11290547570216883 0.0784702641029979 -0.06420146410602745; 0.9949300727485461 0.76126724940458 -0.9997294788608693; 0.9999999952229255 0.9999932099460993 0.18638459295255658]
150,8176,300,0.9404882574928864,[-0.6876878374922926 0.7523373255231371 0.9796519516416572; -0.9955431774650384 -0.9830728813613184 -0.6440552962578349; 0.9999999999993143 -0.9999999999989425 -0.8488098508460881; 0.24169788395393246 -0.7929926738844445 0.16756527529052037; -0.9999999999999025 0.9804295527652531 -0.9999865872914231; 0.5973870172911611 -0.5162995593079673 0.9999999999996422; 0.9999999999991785 0.14229016908544537 -0.5911264264377134; 0.9999999999996555 0.9962097820022702 0.6554280825273078; -0.9999999999931768 -0.9999999999836832 0.9999999999982313; 0.018399859960191504 -0.2506057064859577 -0.9999999999989614; -0.6600904771089321 0.2932616382253769 0.055389968214770324; 0.09256966437739893 0.9999999999999988 -0.8230763871131607]
151,1970,300,1.0194077403009327,[-1.0 0.3731371913193515 -0.18767418909658098; -0.9833562947210932 0.9066279517748614 0.9999999965929651; 0.9999999968343991 0.9999242566944873 -0.884659977999677; 0.012508960512848463 -0.9999738458467329 0.9999981265140162; -0.49368526983726996 0.9999996691391426 -0.9999800391025931; 0.6504138646385365 0.6270754005121595 0.9999999698377287; 0.43275954907344966 0.21733294603173464 -0.9999999394118396; 0.999998029262792 -0.47432811508655626 0.36713484599527024; -0.9999878227918831 -0.9999999988442364 -0.9227202867373796; -0.3138509450945223 -0.4173491620260967 0.3363134081705058; 0.3325339971090301 0.9999784385212518 -0.04948489192080937; 0.45556750357995623 -0.9999996011917078 -0.802817652197015]
152,3027,300,0.8908772590308126,[0.8632285929197694 0.8633936883701496 0.9999946692456165; 0.45766294790607265 0.29154576724551495 -0.9999999948521175; 0.9999999630924971 -0.7466735060434717 0.999999999995069; -0.013415680719341785 -0.016507650880298083 0.1647220080809276; -0.9953313667056551 0.9925822704071148 0.9999999986481051; -0.9999965016672421 -0.8634060829289577 -0.9999999986189538; 0.9999999914020197 0.9999999992547345 -0.22882627990940907; -0.9999999904557954 0.22210712508791525 -0.07692927006882856; 0.9999999938100125 -0.8907645846177015 -0.8370121039133755; -0.9444312485666758 -0.938730776238696 0.9999999942038698; -0.11533102698301523 -0.9999999999420136 0.16850433470377565; -0.40837245297269453 0.9999999995850297 -0.824602961553721]
153,5447,300,0.9142031683340485,[-0.9825723080922563 -0.9999999999581308 0.9783536462068981; -0.6473265679560205 0.9999999999951581 -0.597131065080701; 0.9051429845041264 0.9999999999852615 0.9999999999999472; -0.03940325946006896 -0.2159973679951505 -0.9999999999223788; -0.7495598857284975 0.738719605081599 0.9536195301515958; 0.45842225814154014 -0.9704538680733841 0.9999999999999096; 0.9999999999995454 0.9789305058540315 -0.8391424557896027; 0.9974332378930778 -0.16377925206782443 0.21261609086988423; -0.6884900460111966 -0.9999999999749521 -0.336348647172944; 0.054517554804893176 -0.04600033474046421 0.09929835383872444; 0.9999999999999971 -0.9999999999963739 -0.8582415928141529; -1.0 0.053164510414025014 -0.9689170366284908]
154,6460,300,1.0312585565418313,[0.9993398954247411 -0.12437176614013752 0.7396032017220755; -0.7678170711749105 1.0 -0.4214553966075342; -0.5018658994801691 0.3822374788968458 0.7338300513022454; 0.9999999999964783 -0.9864840162431012 -0.7938535679107905; -0.9999999999992883 0.14899296838369913 -0.9999999999761704; -0.8000126299031277 -0.9902867543175821 -0.11611209155881316; 0.20055598497677563 0.25602296090289217 -0.2960981295173023; -0.9999999999993785 -0.9987860480539406 0.9999999999969916; 0.4159635816736778 -0.9999999999991566 0.9969205873031379; 0.940272697779413 0.9999999999985093 0.9999999998642762; 0.9108603257392103 0.9911198039862029 -0.9997913769893414; -0.0686205450844116 -0.9141491993844877 -0.9999999999812957]
155,4268,300,0.8796815917187266,[-0.36606208833061493 -0.09978252794057176 0.9999999999935989; 0.9999978049129078 0.9898577285115231 0.9773481250293214; 0.2571410474796482 -0.99999998896893 0.9126969324354343; -0.0028226972201452205 0.10641529946906694 -0.06295937856478709; 0.9999999999819237 -0.2826201116758282 0.227253028624878; -0.9999999994515434 -0.9999999997229657 0.37989360074865736; -0.9999999999936818 0.7318616018157186 -0.9999999998165156; -0.8509122587238479 -0.9516765264755053 -0.9999997387043952; 0.055813735129545225 0.9999999997223071 -0.3245199120073687; 0.9858601193848399 0.7437276876096282 -0.9999999999948049; 0.9993090393598285 -0.9999999996452497 -0.9639884522262319; -0.9999999973125925 0.9883153051069807 0.8037830604260195]
156,6707,300,0.8883675943186986,[-0.9999999950485564 -0.999937320008898 -0.8656738006510115; 0.4393223997534745 -0.9999999999996181 0.019978819704113002; 0.08213713515901316 -0.07754712213452142 -0.016401658333364807; -0.8165353480985104 -0.9615457782671337 0.9999999998844923; -0.2183337391965332 0.19106704927829116 -0.9999999996754273; -0.2787013083096482 0.9999999942952844 0.9999999999297964; 0.9999999999771796 -0.7918129406702237 -0.9999954409287978; 0.981682928201682 0.9394876674495022 0.7580054461700272; -0.981191440952314 1.0 -0.3601307662983754; 0.9999999884398888 -0.6267104955021644 0.9999999996950729; 0.9999998583271952 0.999999993349673 -0.9916162916203433; -0.9999999999847998 0.19087759619503347 0.39325522140204183]
157,3523,300,0.8997829863684645,[-0.06888194752452305 0.14710806475866053 0.9999726156073944; 0.977446409478108 0.9999999998869706 0.8088965103991875; -0.9999999974257899 0.9999999929905066 0.9999999937123754; 0.36191117249769333 -0.9999999998979718 0.9999999999241925; -0.9999999981729812 -0.5524123165451948 0.24752649840447796; 0.8224026909163654 -0.6054196281307819 -0.9565305455174383; 0.9999999999959011 -0.22977763049202996 0.41737092054050207; -0.714618692543705 0.9776720480327902 -0.7343397833907194; -0.9999991826419385 -0.48103153671536203 -0.9999999994381832; 0.9278583169219302 0.999999999698293 -0.9999999153685247; -0.01371631888379015 0.3273270019793885 0.04015544856328006; -0.14234329936255 -0.999999999656148 -0.2660087557186377]
158,2156,300,0.9357298127935127,[-0.9997818544727223 -0.9763294200013961 -1.0; 0.43881147443104923 -0.8806459781289033 -0.9999976173197574; 0.2301147547359419 0.9999791924288626 0.2654804452233654; -0.1033385992886858 -0.04683072489392429 -0.04553873032611284; 0.999995733314199 0.9181410198279661 -0.9999941497367623; -0.8813065482035863 -0.9709562283114864 0.4985420291232874; -0.5503305106779247 0.5491103526800127 -0.9830824587065672; -0.8218902540570596 0.1833656276599758 1.0; -0.9999789913007148 0.9999999536916188 0.24176013041805136; 0.999998591467541 -0.38900935309966295 -0.18751519028515862; 0.9788416809470678 0.40371132636757423 0.971451641191088; 0.7215854439637657 -0.9999979804682193 0.9999977825935844]
