nPsoRun,n_iter,S,fgbest,optDes
423,7864,300,-19.55144578661336,[-0.9898252269510286 -0.9999999999999996 0.9999999999999999; -0.40690753783537936 1.0 1.0; 0.05578481951159281 0.0013736810409439597 0.19995928127315787; -0.9998843980183202 0.41035875685785755 0.9553761039580649; -0.999999999999996 0.9999948528802637 -0.9999809189118769; 0.7754809054438631 -0.5010411740189449 0.9999999999995306; -0.26670893984939614 0.9899596001975907 -0.9999999999999823; 0.9999999999999999 0.9946174303268368 0.9338517708326003; 0.9999999999999998 -0.9999999999999993 0.09067885648415333; -0.9997676412841859 -0.999999944369452 -0.9999999999999999; 0.9999999999999982 0.9764755218740658 -0.9272224693578026; 0.9201907725722198 -0.7607468145760315 -0.9999872113369985; -0.9993155916761997 -0.9920158213063567 0.03539480393595262]
424,8470,300,-20.291526405872165,[-0.9991763557810257 0.19335853132460176 0.751496399924365; 0.9999999999999972 -0.9999999999999994 1.0; -0.9999999999999998 -0.7085449481828817 -1.0; -0.9999999999999983 0.9995376411124642 -0.9885997660654827; 0.9999741947609325 -0.7615066333205586 -0.3342976296057271; -0.9999904132157911 -0.9187261020734427 0.999999999999998; 0.9999657570039587 -1.0 -1.0; 0.368557352638481 0.9176141645687153 -0.9999999999999999; -0.9999999999999913 -0.9999999999999841 0.03364694365230624; 0.9999999999999876 0.5166112895915653 0.999999999999995; 0.999999999999994 0.9999999999999999 -0.6579317804123871; -0.9999999999999994 0.9999999999999977 0.9790899651791118; 0.11741539479379678 0.8219348277279543 0.929651384259875]
425,8589,300,-18.693050094862162,[-0.9761226512762529 -0.999999999999461 -0.9999999999999946; 0.9999999999745081 1.0 0.8365830476608258; -0.6746081236032899 -0.9999999999989929 0.881536011108105; 0.9998951829778601 -0.27272753475856426 -0.999999999999786; 0.9999999984821137 0.9999999999997187 -0.9188069553393373; -0.9989913397393791 -0.47499501323752236 -0.5268276140487785; 0.038188814662905794 0.825000638468961 0.9918390172730343; 0.15360200618125486 0.6355250268005912 -0.09010895168860539; 0.9999999999999264 -0.6696752773518023 0.9999999999870887; 0.9995971658743424 -0.9999999999888756 -0.09072215466784699; -0.9999999999586059 -0.10219008027015847 1.0; -0.9999999994813377 0.9999999999948225 -0.03604927255544954; -0.9978219576878363 0.9990220836949802 -0.9999999999988166]
426,3561,300,-19.50736632579912,[-0.9999999990607128 -0.8480407470067495 0.2876306099138032; -0.9986767816851547 0.8823433558768572 -0.9999999999988719; 0.16919484241244145 0.8836111955693714 0.8132476112562127; 0.900777189792607 -0.9999999999531131 0.7087676187127209; 0.9999999999545073 -0.26607200267140546 0.8067672340827501; -0.8262611484708038 -0.9985963736461227 0.9999999974072536; -0.9877396250990271 0.9986949901850801 -0.27303808083141795; -0.9999999999382149 0.9959090265938528 0.9999999996408929; 0.5244821265168365 0.4480160000775611 -0.993609865309725; 0.9999874981637656 0.9999999972433422 0.9999999999894092; -0.6358832825570548 -0.9999999997440407 -0.9997666350928456; 0.9999999997426767 0.9973712053790423 -0.9611994858978122; 0.9917730713251102 -0.9999999995167702 -0.9999999991184048]
427,10000,300,-19.604895224252687,[0.8995673156824873 -0.9999999999979191 -0.9999999827199444; 0.9999999999908387 0.9931413150569653 0.9999999999999998; 0.5823145306412446 0.006242510307484733 0.5707345122979885; -0.9999999774256201 0.999999991411869 -0.9999999999992256; 0.6350458230740202 0.7123924698308739 -0.9999999999999964; 0.9999999999502062 0.9990287311993522 -0.038521172440374424; -0.999999999950933 -0.4098149871876791 -0.9999999351301236; -0.9999999999952133 1.0 0.9223818368413259; 0.9999999914229603 -0.9999999954622084 0.9999999999999997; -0.12440690857320995 0.9999897597742256 0.7264251817842767; 0.9999997869357695 -1.0 -0.0755748109806926; -0.9310591359610367 -0.5825403143986403 0.9999999999999343; -0.8093594540392681 -0.99999250842802 0.1657595253808204]
428,8092,300,-19.88798225536594,[-0.88768505425194 -0.9999999999999973 0.8336579283467843; -0.9999999999999999 0.11157369636534668 0.9999999997719129; 0.0762594676662454 0.9999899533165699 0.6171181308003246; 0.9999999999999736 0.4969838442785075 0.9999999999999964; 0.9999999999999998 0.9999999999999999 -0.9539178338603821; 0.2635192816214659 0.998536118569654 -0.9957600514268471; -0.9999999999999963 0.9999999999999999 0.9999999999239222; 0.0053301714272416 -0.999999999999993 -0.9999999999999998; -0.9990854647117592 -0.41411494144484856 -0.17890368319373565; 0.9918835285618498 -0.9999999999999971 0.9997391155314299; -0.9999999999999993 -0.999999999999969 -1.0; -0.9999999999999999 0.9879542382985687 -0.9999994650828139; 0.9999999999999708 -0.919317893655677 -0.6868852845660071]
429,6538,300,-20.79933798300674,[-0.9999320970066955 -0.09935063099992711 0.37512019244861305; -0.9999803852874345 0.976024378055761 0.9999999999999986; -1.0 -0.9999999999999992 0.999999999999996; -0.9999999999999997 -0.9999999999999992 -0.9935766758849538; -0.9813970666747015 0.9999999999999998 -0.3610626076964224; -0.962408577686882 0.39165540271079496 -1.0; 0.9949375316886453 1.0 0.9999999999999998; 0.999999999999998 -0.9670034327577416 0.5198115360451404; 0.1116286497645542 -0.9919035738914511 -0.6887401339941112; 0.3270088213867148 -0.892663837725827 0.9999999266688918; 0.9999999967657998 0.9997073482943934 -0.9999999999999976; 0.999996591699383 0.8929798436426689 -0.035086270442662; 0.9999999999999993 -0.9999999977977965 -1.0]
430,6452,300,-19.39797096698293,[0.837671234128534 0.9870834616513293 -0.9999999398693588; -0.9999999999376035 0.9999999997460505 0.872296458962171; 0.9999999999962157 -0.9999999999999676 0.8875273936480276; -0.34215936731021157 -0.9962484079063656 0.6868450670433256; 0.9999966785076688 0.011536197612550715 0.9950453484808478; 0.9999999999161561 0.9999999996197618 0.26332969021841546; -0.08143750476937625 0.9999993573646249 0.9463952185890856; 0.9999971226947313 -0.9560460314954025 -0.9999999999695125; -0.9999999999885466 -0.9960829766361756 1.0; -0.9955316837100189 -0.31513883632119066 -0.9999999999240015; 0.9929900079992098 -0.7035972822740022 -0.1898192928995394; -0.8919350881138571 0.999999995134802 -0.9999999999995957; -0.9999999999999343 -0.9999999999989263 -0.9999215099346108]
431,10000,300,-20.32676708683846,[-0.9569248035281533 -0.999999999986042 -0.99599243085944; -0.999999999999839 -0.22007574835316715 -0.9915143567564719; 0.9999999999999533 0.9999999482329001 0.10540098174295699; 0.999999998823156 -0.9999999999996695 -0.9999999999960827; -0.9999999695119047 0.06830473358493366 0.9999999999993213; 0.9523874380408327 0.9766138019101207 -0.9999999987903527; -0.9999999577602473 0.9999999949101603 -0.9999999525396522; 0.7186635136234374 -0.905800612129118 -0.25019301282391043; 0.7937113009637673 0.6624037152571607 0.9999999987488731; 0.9999999999409984 -0.9999953953002428 0.9999999837180609; 0.1476358529245312 0.5873345319305006 -0.8579179021834238; -0.8467537937226657 0.9999997878206326 0.999511031229261; -0.593125367736857 -0.9999999999799801 0.9999999999996214]
432,10000,300,-18.676544966380927,[0.999999999999992 0.9999998896017371 -0.47754801022388305; 0.9662715971431096 -1.0 -1.0; -0.9999999999999998 -0.9999999999999997 -0.6760605738036466; -1.0 0.6210287179967278 0.999999999999998; 0.2403640594674896 0.9972764320819069 0.6962252014339146; 0.7389556267383343 -0.8929559250016729 0.11563844491804194; 0.99943823484579 -0.9999999999999993 0.999999999999998; -0.998027974026191 -0.9823462410526059 0.9736011690537802; -0.9999999999999835 1.0 -0.7740322429201306; -0.9723492635788868 0.268429910451744 -0.993109066324004; 0.9999999999999954 0.9969090561653622 0.9999999999999959; 0.66640756235899 0.9999999999999959 -1.0; 0.9999627741764971 -0.4034177766892371 -0.9981189603343995]
433,6013,300,-18.888552402227006,[-0.9999992761190086 0.9999999999994409 0.9999999999884408; 0.9999999998950515 -0.9999999999999875 0.5140346824135286; 0.999999999989327 0.9219191698512443 -0.9999999999729026; 0.9963442554037097 0.9999999999998893 0.9251973858632706; 0.9999999852726714 -0.92651219472058 -0.9990376017714989; -0.9999999975744175 0.4377789800869038 0.3743810117216891; -0.8385983565891078 -0.9999999999747341 0.036273659322312364; -0.9999999999985961 0.9999999999989722 -0.9999999999128587; -0.2357591630407369 -0.7121142956030626 0.9999999949796149; -0.8814117960439355 -0.9999882921825591 -0.9999999999868421; -0.1948090032579485 0.9999999999999907 -0.9792529929887863; 0.999999999383641 0.038849706215699775 0.968227061640797; -0.9999999998417426 -0.9999999997237136 0.9999999999652677]
434,8746,300,-19.954959516004568,[-0.019395245073622624 -0.9996113598319393 0.9792871108428666; -0.9110025200514452 -0.9999999999907634 -0.8816772109689083; 0.9999999999998099 -0.9985724751824063 0.9943271519245096; 0.997269341094646 0.9999999999990554 0.9999999999997797; 0.9873338407398691 -0.9999999999978172 -0.9785055480957666; -0.9999999999936969 0.9773881417180891 0.999999999813692; -0.9993963236228833 0.9999999999947043 -0.9999999412432968; 0.9999999999889994 0.9999998638887607 -0.9939514118875099; -0.6925019587636054 0.999999999953104 0.25686053938700787; -0.9999999999999856 -0.30755107306850377 -0.8035374017294111; 0.6794505050263228 -0.29544408510610876 -1.0; 0.9999621470253911 0.8020629005428669 0.45163598893356643; -0.99999999998489 -0.9849182030962195 0.9999999989428964]
435,10000,300,-18.682601601710466,[0.9999999999738638 0.9999999999999581 0.3947128426923561; -0.9943530903972513 0.9999999999792889 0.9999999999991991; 0.9999999999995458 0.9999999746297986 -0.9999999999985201; -0.7570842725590838 0.9999999998604577 -0.9964217398978485; -0.9765977865666253 0.07984685614570884 0.4074145052450389; -0.9999999999999989 -0.9999999999748315 0.9999999999830987; 0.9999999999984202 -0.9999999999923264 -0.9999999999539706; 0.2585812435386263 -0.9739552288417086 -0.6183364365425436; 0.22824898001874455 0.9642391430327039 0.999999999925541; -0.9999999999825477 0.02643835433844485 -0.999999999999994; 0.7592110645048833 -0.9999999999757309 0.9999999999381453; 0.8760088990382884 -0.10020906699109303 0.9387641084477675; -0.9999999999994537 -0.9999999999969361 -0.733925065081155]
436,10000,300,-20.167423730915644,[-0.9999978115283983 -0.9999999999997415 -0.999755329318663; 0.999999999999999 -0.9999999999669535 -0.9048678410172797; -0.44790338865035023 0.9999999968293821 0.016183912522331617; 0.5997581533691873 0.999988261748963 0.9999999999999999; 0.9395340225894162 -0.37754722120412904 -0.9989266774373186; -0.9999999999998053 0.9999999999458002 -0.999999999999993; 0.06522882583369312 -1.0 0.9999112087663713; -0.9999999999999967 0.8308067932021573 0.9999999999864052; 0.7568149911672116 0.9999999999999994 -0.9999999999971916; -0.9999999999977072 -0.8343520632668704 0.9999999999999958; 0.9999999999999204 0.9998502427083277 0.2322973735625597; 0.9999999999987935 -0.9999987579005475 0.9999990933881631; -0.9989770163109873 -0.45973357522912006 -0.740938817016235]
437,10000,300,-17.90962992036092,[-0.9999999453247801 -0.9535406787896569 0.9999999975836326; -0.9999999988937753 0.999999999952391 -0.9999995905857362; -0.999999999961195 -0.9848822746411428 -0.9548711602721097; 0.999999999999988 -0.6778598832757182 -0.17170596869740076; 0.9999997997740608 0.9955037187262026 0.9999999996754756; -0.9999999999962078 0.9884122802904717 0.9999999999998919; 0.5121459884464777 -0.9999999999320324 0.9999999995501632; -0.9259638743747153 -0.38130843518958585 -0.9236842416592224; -0.10279763681526347 0.9850408646974201 -0.9638147587767519; 0.9999999966360524 -0.9999999998860422 -0.9999999864192001; 0.20704700404204987 0.7530081281173052 0.9999999999999432; 0.8544752925134005 0.999999998126439 0.05339727231180687; 0.9999999995333894 0.9832424495326498 -0.9999999713997271]
438,10000,300,-20.568125350143,[0.9999969215405313 -0.8845002268088745 0.9999999999999932; 0.9999999999689662 0.9999999994567372 0.9999999999085931; -0.9953072202392682 0.999999999999968 0.4483651858711558; -0.9854805188105291 -0.9999999999999237 0.9999999999960385; -0.991473990665991 -0.0002807146318787717 -0.604784542229983; 0.9999999999999974 -0.7743423145770545 -0.5571013298793716; 0.14996432048985306 -0.9999999998892348 0.7124414027045802; 0.9999999999897511 0.9999999999999725 -0.999999999999789; -0.8742618857368598 0.4509330744668886 0.9990563844012009; -0.998404594260553 0.9918838637168743 -0.9999999999971564; 0.3837367441425666 -0.84146488660051 -0.9999999998569896; -0.9999999999899372 -0.999981552712438 -0.9999999999931002; 0.9189613119330242 0.8818476222109016 0.008011428450961587]
439,4683,300,-19.718449329152772,[0.9933757723255623 0.9783920945739674 0.3097491449260823; 0.9999999999953337 0.7753370719374597 0.999999999957348; -0.3809071492593115 -0.9074989629610918 0.9999999999997218; -0.0539439688360154 0.9999999999975977 -0.9991605004731676; -0.7748147615636294 0.7606817456087114 0.41152619813641655; 0.9999999999807804 0.594802546019397 -0.9999999999676604; 0.9999993801526774 -0.9999999999944892 -0.9643554587157263; -0.9999999999994189 0.9999999999967523 0.9999999999999659; -0.9999999999951923 0.9999999999778284 -0.9999999999107126; -0.9999999999931215 -0.9999999998362143 0.8968208767227501; -0.819559614109807 -0.9999999999999876 -0.9999999999699074; -0.8207570861702377 -0.1699813248952203 -0.9086971929881743; 0.9999999998975562 -0.999999999999643 0.854291675461617]
440,3487,300,-18.95418026588458,[-0.43270016030428965 -0.9999999993820234 -0.7067952003047561; -0.9997803823565597 0.07168356680331263 0.9990546182890079; -0.999999988126672 0.9999999991389787 0.9999999999239112; -0.9907657868001662 -0.9999999999915493 0.997135648439126; 0.999999999858163 0.2227303372599809 -0.32477624802327054; -0.9999999998052419 0.9970824897674633 -0.9999999999570885; 0.9999999999583682 -0.9999999999654325 -0.8688096209460824; 0.9999999999185036 0.8206589370719585 -0.9999999999978839; 0.9753908563545611 0.9707710495640189 0.22156920878848288; -0.23324814104971464 0.9989209222887184 -0.9999999430935453; 0.957066953379314 0.4615638284510451 1.0; 0.9999999751781944 -0.9999999955615134 0.9913024366812866; -0.9999999998521941 -0.911049296983286 -0.999999998134955]
441,6246,300,-20.121367064515546,[-0.9999372540669603 -0.4085596613534549 -0.9890743257701042; 0.9999901431927007 0.6962462077856763 -0.9999999999997372; -0.9712259727396055 -1.0 -0.9999999999998624; 0.9999999999983193 -0.9999999999844302 -0.999999999999597; -0.9988454294808135 0.9999999999937543 0.7808261228904033; 0.9999999999992435 -0.8711677308859187 0.9999999999999982; 0.30649323191866285 0.7406552957956598 1.0; -0.9999999999999458 -0.5790361026079218 0.999999999900718; 0.9718725829459833 -0.9416328720755065 -0.017154097571243802; 0.9999999999976024 0.9999999999871034 0.1841635457264122; -0.999999999999987 0.9999999999999991 -0.9999998899717124; -0.08325768558205605 -1.0 1.0; -0.09839097524530183 0.7852611226658854 -0.7466927744564663]
442,5780,300,-18.667075093018035,[-0.5415806560591793 -0.9999999983519423 -0.19925340646541723; 0.9514120191421618 -0.3060748237565722 0.9999999999999999; 0.9988781785107472 0.9999999999999999 0.9989616044356527; -1.0 1.0 1.0; -0.9999999999995463 0.027465824814775344 0.999999999999999; -0.9999991961072171 0.9999999999999972 -0.9999999799769131; -0.9999999999999981 -0.9999999999999979 -1.0; -0.9999999999999997 -0.9999999999999996 0.9350209068576365; 0.9999999999999992 0.9997764888761501 -0.9994509209292587; 0.2300918868367653 0.9568681446713928 -0.9991761047418259; -0.9980812043377056 0.46303957517667416 -0.31318594498180347; 0.996805065490098 -0.8316235728652104 -0.9999999999999998; 0.9999999999999993 -0.9999999999999984 0.27906247907382037]
443,9865,300,-18.44869220939142,[-0.21600700973657297 -0.963217927764779 -0.8613419165962434; 0.9999999999999992 -0.8349459410774532 -0.9999999999999986; -1.0 -0.9999999999998416 -0.9323973272705546; 0.9999999278441526 0.9999999999999997 -0.9865515673222873; 0.999999999999999 0.8077852080777257 0.5759097134837541; -0.10328157455179564 0.9999999999999983 0.8371834864531441; -0.9933381226167846 0.3459653237568596 -0.33472292742288173; 0.999963605204192 -0.9616922455971479 1.0; -0.9999999999999952 -0.9999999999999997 0.9999999999946144; -0.9999999999999963 0.9315428285888725 0.9991325098816409; -0.43445180163270447 -0.441252386102062 0.999973739383224; -0.8630191140034186 0.997203481148894 -0.999999999999998; 0.9458979335457176 -0.9997373672956525 0.16981407163079026]
444,5500,300,-19.97301653023071,[-0.4994157193753752 0.9993090095059598 0.7434740098734346; -1.0 -0.999999999999731 0.8224250163219002; -0.9999999999999885 0.9999999993412371 0.999999999993398; 0.9860043323768156 -0.8434030153244166 -0.9999999999962461; -0.9999716203243937 -0.9999999999986259 -1.0; -0.9992340748608768 0.13239134337819652 -0.9356599849645343; 0.999999999998503 0.9999999998706871 0.9985369686535427; 0.9999999999999997 -0.8181914053753179 0.9999999999993117; 0.9501005627284557 0.9999999997624791 -0.999999999999504; 0.9919427041117588 -1.0 -0.17734129429297377; -0.9982640196353331 0.9999999999999686 -1.0; 0.9999999999994234 0.5124506811169067 -0.3563861595781688; -0.38265701952671 -0.8730303511754816 0.9769793036983987]
445,10000,300,-20.874134353433064,[0.979714665755104 0.2314536595799027 -0.6808129428655417; -0.9989261272601444 0.9999999999928741 -0.9999999999939586; -1.0 0.9669731174850152 -0.24790965987966251; -0.9999999999999993 -0.9999999999999767 -0.5443128092622127; 0.9999999999999964 -0.9999999999980815 -0.9999999998732318; -1.0 -0.9370623349097323 0.9999995763862897; -0.999999999997916 0.910748810991547 0.999999999999971; 0.9825359947574628 0.9999999999924585 -0.9999999999998649; 0.999999999999876 -0.9999999999530041 0.8856344954185442; 0.9999999999432736 0.30066368938070137 1.0; 0.05898687094008367 -0.6667572828916936 0.7226333326857268; 0.707424141764509 0.9999999999995978 0.7663030761122772; -0.4054902629143698 -0.8217709097773438 -0.9999748337207311]
446,10000,300,-20.06272742859625,[-0.07125981052368925 0.9526271381499746 -0.9999999432071955; 0.9999999986966582 -0.9963147801835394 -0.9999999999548607; -0.9999999999999156 0.9172003886727794 -0.853692436190955; 0.9937463633423863 0.5644259049846242 0.1208792061606486; 0.906627561838771 -0.5646151068685241 0.999999999273432; 0.9999999827223094 0.9999999996186012 -0.9999999999984354; -0.9999999999981031 -0.9989787502239965 -0.9999999997373411; 0.5898120577778246 0.9999999528306024 0.9999996411502688; -0.9999999998012578 0.9931998916370093 0.9999990045936419; -0.9999946999153446 -0.6845843405506742 0.9999999944570392; -0.9999999999669608 -0.9999995591016437 -0.10187711631616501; 0.4041626395240746 -0.5024581490970113 -0.3893966035293335; 0.9968567406719773 -0.999999999996275 0.3543574775850569]
447,6450,300,-19.59464820413883,[0.9583805738161734 0.9999927392318512 0.3459900556315711; -1.0 0.04317949204256313 0.9470455989544845; -0.9864313544814373 0.9999999999999915 0.9976368545361912; 0.9999999999999963 0.4853613227411166 0.9999999999999913; 1.0 0.9764550446697547 -0.9999999999999994; -0.27086400436901276 -0.6929110516742585 -0.9610702004752345; 0.9998807286585238 -0.99990671291565 0.9999999999999987; -0.09249499738258286 0.9999999999999992 -0.9999999791952964; -0.9999999999999992 -0.8291911367323201 -0.9435213018827604; -0.999999999999997 0.9999999999999918 -0.9925356297924258; 0.9999999999999921 -0.4205755341607495 -0.02854324966442943; -0.994218287929627 -0.9999999999999982 0.999844562113409; 0.9999999999999993 -0.9999999999999657 -0.9999999160437254]
448,10000,300,-20.477842745297824,[-0.8809365240447159 -0.9904754648434685 -0.9999999986483162; -0.9999999928597322 0.9999999999999837 -0.028387645500817925; -0.56642928994471 0.9701392052872452 0.9999999999708834; -0.9763894837825128 0.7418199783464925 -0.9999999998534992; -0.7713817021806735 0.05259236076748286 0.37174926176075157; -0.47020374968040357 -0.9999999999999213 1.0; -0.9999999999107079 -0.9999999067555078 0.15285260726145683; 0.999999999997114 0.740689212553998 0.9999999999999976; 0.9999999984119422 -0.9220000312518862 0.9999999999940232; 0.5087211413405441 -0.8720796403316765 -0.21392150712518215; 0.9989153720374669 0.43862782642840026 -0.999999999989451; 0.74568992825983 0.9999999999109285 -0.21145025769762216; 0.999999997850755 -0.9999999999612919 -0.9967212486960437]
449,2149,300,-19.1380902968836,[-0.8881051014870689 0.9999990824491571 -0.316040962213652; 0.9999999996216141 -0.9999996662581182 0.9999998340237297; -0.999999979857006 -0.9999997918908595 -0.9999999316547885; 0.8256597808601275 -0.19140616894688803 0.9704024801495204; -0.47570860763721823 -0.6384775370391796 -0.9999999745430477; 0.009412907017057881 -0.9999997003435948 0.9927329410802495; 0.9999999058679889 -0.9789422387933747 -0.9999941329095464; -0.9645766638237612 0.9999916441185415 0.9999999390990838; -0.21154867928263654 0.999999902733836 -1.0; -1.0 -0.7267699044783842 0.969000350941127; 0.9885485193979011 0.986828047840059 -0.5750574426395203; 0.5725948769252025 -0.9462946994956305 -0.5035773929620291; 0.999999802586303 0.9999999864424218 0.9937368604840313]
450,9424,300,-19.598942696620277,[-0.6312392521069982 -0.325076606155728 0.9476939210407367; 0.9999999999999987 -0.09245616809463696 0.9066276202392415; -0.9999999999999984 -0.9999999999999989 0.9999999999989267; 0.8796383413795098 -0.9999999999998888 0.9778443026689579; -0.9999903314166464 0.9999999999999939 -0.9999999999999268; -0.9999999999999992 -1.0 -0.9999985277652595; -0.37155538067595567 -0.9712430287320497 -0.9999999999999993; 0.9999999999998431 -0.9978955248805119 -0.9999999672501506; -1.0 0.9999999999999968 0.9999999999999971; 0.9999999999999961 0.9999999999999992 -0.031187380685825196; 0.9947916516622829 0.7293997512064894 -0.9999999999999803; 0.41640124643557713 0.99999999999264 1.0; -0.8534921316617256 0.9968570997955863 -0.16418003074240525]
451,10000,300,-18.601467377242564,[0.9999999999999979 0.9999999999999972 -0.9999999999999979; 0.9465246133847167 -1.0 0.30520965374973197; -0.9999999999999927 0.9999938259673501 0.9997163061541304; 0.8146685202678593 0.9526599192860528 0.5362504346145163; 0.14839364883642642 -0.9999999999986195 -0.9999356435577698; -0.999972717756852 -0.9999999999990973 -0.7419210210535999; -0.9999999999999818 -0.520149272133923 1.0; -1.0 -0.16467680031902693 -0.9999999999990752; 0.9999999999999836 -1.0 -0.9999999999999999; -0.9999920754890766 1.0 -0.9189099832431378; 0.9938969580497183 0.9951059682631216 0.9999999999999711; 0.7030821623980038 -1.0 0.9999999999996211; 0.6550567171133311 0.4804732408567796 -0.9987633276050872]
452,8230,300,-19.985049786625886,[-0.9999999999607702 0.8053813959375711 0.9999999999980734; -0.9999999999983967 -0.8378075696920306 -0.5179711167905404; 0.9999999999998175 -0.999999999999983 -0.9999999999931448; -0.153098005660435 -0.9872151202838835 -0.9999999999995925; -0.9839922121054219 0.9999999999991656 -0.0731058768560517; 1.0 0.9993553141122145 -0.9999999999997873; 0.03635907965013663 0.4989990470886852 -0.9100918882294552; -0.9999999999999459 0.9690623920605804 -0.9999999999999988; 0.9483966027947814 0.9999999999997421 0.6360900593614607; 0.8589243039414552 -0.7268787915059495 -0.07557257194525988; -0.9959053922850907 -0.9858111936518467 0.9999999999922012; 0.9914201504408912 0.3812785159905001 0.9999999999999893; 0.8658551276819041 -1.0 0.9999999999999936]
453,10000,300,-19.809947479392214,[0.9806163327614852 -0.9954784973377518 -0.9999999999999853; -0.9679475609357753 0.18244411128452612 0.9999999999953256; 0.8175857861219676 -0.9999999999994437 0.9999999999999296; 0.5002340471904172 0.740142954361049 -0.4638915753278831; 0.99999999999856 -0.7341785121946184 -0.051790168513900135; -0.9999999999999993 -0.8415677983393176 -0.9912817303594333; -0.9999999999997168 0.8318999303809728 -0.9999999999999969; -0.9999999999998427 0.9999999999994063 0.22045642264360057; -0.07327785219065677 -0.9999999999999979 -0.9999999999998169; -0.9935259344412426 -0.9999999999999963 0.9754922539006919; 0.9999999999971492 1.0 -0.9999999999999976; 0.9999999999979226 0.32932705469089807 0.9999999999999376; 0.9999734014058814 0.9999999999974971 0.8475363852360197]
454,10000,300,-18.540477730059788,[0.263598139292588 0.9968381078705658 -0.9945442931823563; 0.9999999999993369 -0.9999999999986595 -1.0; 0.9175657726883913 -0.9615821351711915 -0.1770332998959839; 0.9314618973538862 -0.9999999999999373 0.9999999999995026; -0.9427744287799681 0.30233971138865595 -1.0; -0.9999999999990351 -0.9999999999996638 0.9999999999999903; 0.9999987025071485 0.19204473571223993 0.9821525838119884; -0.2553581369101937 0.23771955930936403 0.5896888775414838; 0.9990618132284366 0.9999999999999333 0.9999999999999961; -0.9998503166163728 -1.0 -0.7935065741733783; -0.9999999999999998 0.9999999999999588 -0.4775989619237625; 0.9999999999999468 0.9834533162159284 -0.9566574101957314; -0.9996096589230129 0.6633434669176109 0.9998300088951043]
455,8413,300,-18.984157073573556,[0.6123585501501281 -0.8161751647241468 0.2995756212823087; 0.2340409319271959 0.9999999683315794 0.8630503958929925; 0.9585772340911309 -0.0717386341333027 -0.9750337940582519; 0.9670172555226042 0.9999999987559356 -0.9999975635837223; 0.999999999999022 0.9999999968166469 0.9999999999999911; 0.9999999927147737 -0.9999996485110069 -0.9999947373120698; -0.9522802253878518 -0.8945161248046406 0.9999999981862628; -0.9999999979178958 0.9999999971164949 0.8365580038600464; -0.9999996200231196 -0.5230634893723901 -0.9999999981513151; -0.9999999425891135 0.999999999999937 -0.9999984477672019; -0.999999330932958 -0.9970684843027042 0.4114137469655075; 0.9999999920267627 -0.9999999998213033 0.9999999999924382; -0.07530945885707757 -0.9285026192574297 -0.9999670860829295]
456,6418,300,-19.694093808666345,[0.982392655918425 -0.9999022886548365 0.020477998015189416; 0.9873323417055778 -0.9990237016279431 -0.9999999999999997; -1.0 -0.9999999999999993 0.6434028499944044; -0.9958186671971799 -0.9736351387004408 -0.9999991772357365; -0.9999999999999972 0.7205953338994739 -0.999999999999999; -0.9995431823817612 0.9999999999999987 0.973541994899264; -0.9999999999999735 0.4255746992982728 0.9936020684676237; 0.9999999999999971 0.9924252656096453 -1.0; 0.1754932966699263 0.9999999997412591 -0.9999534157695552; 0.9999999999999867 -1.0 0.9999999999999737; 0.9999999999999967 1.0 1.0; 0.04225351694312192 -0.7947030680704869 0.995916965499649; 0.9971000985843447 0.5533336705869292 0.22213733951597386]
457,3431,300,-18.946662186843945,[0.9998637880083076 0.9999999984633645 0.9999999979641297; 0.4187174528899357 -0.2748367689887369 0.8468305166378807; 0.7130994342981074 1.0 0.0078171151983209; -0.1711400188941462 0.9999041364031924 -0.9975116816008989; -0.9999997965061656 0.42544552303313715 -0.9999999999708304; -0.9999995657294625 -0.9999999999492687 0.9897502138764049; 0.9999999944695609 0.9986934151320283 -0.9999998075721344; -0.9865045563378764 0.22783342073268215 0.9999999987497155; 0.9954975782987752 -0.9999998884076217 0.9999999369312916; -0.9956586368207809 0.9999999998722062 0.9991057220754597; -0.9645478207693386 -0.9999999927698434 -0.9635157185358925; 0.9443437030094639 -0.9996919837602938 -0.9999997286041638; 0.9999999849401485 -0.9869201097259392 -0.09589569598341288]
458,8281,300,-20.27244110597368,[0.6897813259653434 0.9797962428362763 -0.44435796251910387; -0.9496635931631442 0.3512091619140131 -0.9990852240143892; -0.2004882503868849 -0.6852401600077414 0.9772374332669078; 0.9999999917986634 0.9999999969727449 -0.9999999998051656; -0.99999999998229 0.13625396434933748 0.9947058266686638; 0.9999999985193184 -0.9994504435540171 -0.24368518960555716; -0.5581803348466213 0.9999999995854165 0.9999999670089373; -0.9999957716000493 -0.9998966591019091 0.9999905539168373; 0.9999999999989775 0.9999999992853706 0.9999983994209067; 0.9999794331423878 -0.8394252508648731 0.9999999987483194; 0.7779310104901024 -0.9999851197659236 -0.9999999992110955; -0.9999995548594904 0.9999999989099443 -0.9999999672505264; -0.9999999990929452 -0.9999999921016038 -0.999999999069984]
