nPsoRun,n_iter,S,fgbest,optDes
365,2204,300,0.7111731712128714,[0.0653310935827453 0.46515273505959714 0.9999049381194216; -0.9999914045268238 1.0 0.29835481352090365; 0.9999673391726084 -0.06079387370579766 0.13866368780640828; 0.9851852031533691 0.9614096687523735 -0.9153444807645039; 0.9999999116705307 -1.0 0.9940733915988499; -0.017534054411718153 -0.997308183888855 -0.4252657966445496; -0.8793731030818588 0.9693513919342502 -1.0; -0.9999803942892057 0.10629830027650343 0.9981233847812163; -0.9999992995781262 -0.39073702778663216 -0.9960759799926568; -1.0 -1.0 0.6701505975487259; 1.0 0.9999971102852044 0.9807923042674435; 0.14110636277827068 0.023922746632787272 -0.06923241308915883; 1.0 -1.0 -1.0]
366,2246,300,0.7225572002744745,[-0.007634117471147345 0.9999999999801144 0.06786671981064625; -0.8714273913306144 0.999990326891341 0.8985812465031434; 0.9311099719143393 -0.7828010182809267 -0.9999496538932723; 0.9999887100718935 -0.9232480515088156 0.38328620089397625; 0.06266206267953749 0.0664550552184951 0.9999996659901129; 0.9998661856355366 0.9999983153387305 0.9999654750632119; 0.999999917101541 0.9539812499704123 -0.6339545717638372; -0.9999791848692363 0.059749881327970246 -0.43866174786423; -0.7171266530881573 0.9999957725050073 -0.9999979877013345; -0.9999998480974366 -0.9999852275537681 0.5781844154621874; -0.49897108085928416 -0.9999938225459263 -0.9970344352393188; 0.032811598651599216 -0.13443334384943129 -0.10139218080872374; 0.2508124260837082 -0.9999988984739658 0.9838951705024783]
367,6134,300,0.7208467374541737,[-0.999999999999979 0.7672636597859896 -0.9418870784325737; -0.2503840078882585 0.999999999997906 0.13491822880964813; -0.9558483319895145 -0.8549065326367999 -0.7954263196977193; 0.4212504210250689 0.8746949015636128 -1.0; -0.9295969930023671 -0.9999999999993433 0.9999999998618373; 0.9999999999996857 0.999981730385957 -0.06124019363256256; 0.7168285696217932 -0.9999999999999939 -0.8506473243097796; 0.16696862561145967 -0.1338439972756227 0.7972720961673497; 0.9999887576688493 -0.9999999999997335 0.6681058328477507; 0.9999999999838288 -0.026729233811465507 -0.5466969709076207; -0.17915657578972088 -0.1115114448206234 -0.0008091789482787738; 0.9954896865840636 0.9718430996383945 0.9999999999999053; -0.9999999999999669 0.7388642900901751 0.9998424854890714]
368,3826,300,0.7183394385222698,[-0.4256403996568552 -0.9999966600390147 -0.9861641075525039; 0.9705617921037338 1.0 -0.9985945555778067; -0.9773970793974491 -0.3017825097642113 -0.8660649647561549; 0.9999990857133393 -0.9992955210993398 0.31236078638946224; -0.20651017029625462 -0.9999938260081499 0.9999999985524572; 0.9999869859589097 0.8940447678779812 0.9599607909407399; -0.9999999923218681 0.9998712452825371 0.9999699002339383; -0.9999712812254284 0.999370131145614 -0.9999999999333473; 0.08398230445782667 0.1163096879737402 -0.15988419431766376; -1.0 -0.28435328386198316 0.32933348228002507; -0.12800135411240338 1.0 0.04402997523763825; 0.2589585546580187 0.16692959396717716 0.9999587218821145; 0.9999809931700975 -0.6440399612583602 -0.9372648852890711]
369,902,300,0.7203169777024302,[1.0 0.999990375900179 0.9997294908835419; -1.0 -0.9999328755097614 0.4396214413292908; -0.16996902253383253 -0.25488934120514434 0.9997517214795679; -0.945305289784729 -0.003709583411678525 -0.26040817320910925; 0.6464855616889252 0.12313649920563265 -0.4128241161760347; 0.9999732482330868 -0.6998755169980814 0.8876184638766935; 1.0 0.9979235922226274 -0.9999086456733778; -0.9994251986653246 0.8650713503254414 0.9979999148644597; -0.40772736249257835 -0.48730634820139995 -1.0; 0.2741747843619645 0.9999990509859249 0.18776952809019112; 0.06945473441670073 -0.9998830950314048 0.29469534023996513; 1.0 -1.0 -0.9995417058331423; -0.9617933492359136 0.9988416243778617 -1.0]
370,3231,300,0.7194167676730343,[-0.9999935369791741 0.9999999987238396 0.581121583974364; 0.8591633020126042 -0.9877162520106482 0.999999707074341; -0.8436403985926388 -0.9999999984730834 0.7030400734392053; -0.040685629773992905 -0.16744408184798354 0.11516788192319337; 0.9999962761759101 0.9999454722171243 -1.0; 0.10108145196839916 0.9999394179275135 0.025880707097109414; -0.5409235474647126 0.6387646324112316 -0.999999828519327; 0.2587289064660214 -0.903554338877539 -0.9999998756155929; 0.9999981452474935 -0.9999978561242086 -0.34105828488213225; -0.9999992393120519 -0.8154940233090064 -0.8447397975186234; 0.9989706434046858 0.1804842722641434 -0.04309222424348849; -0.6451415057346576 0.1358602662861288 1.0; 0.8125797085650984 0.9999999372883415 0.9999994150295248]
371,2278,300,0.7373443196854178,[-0.800172546264627 -1.0 -0.8714745409937535; 0.9999875670682633 0.9999996872166614 0.9999999749017844; 0.9887389014694159 0.9999999992462305 -0.9538331456816236; 0.06993559455769795 0.4425374717623625 0.034770087921252156; 0.6361853280023003 0.05290852547691103 -0.9999961361936681; 0.9999961513349991 -0.038594998721640766 0.1605895044360522; -0.9999939902304847 0.4097593557246891 -0.9817722352026478; -0.9999995678665714 -0.5824100208685993 0.6380922052981063; 0.9999458239389618 -0.999999615814019 0.9999999827990016; -0.5304230896518668 0.99999916172495 -0.38884380188716616; 0.8697254252303968 -0.9999992066686391 -0.6484249283884865; -0.9999162571900907 0.864704799279968 0.9999993616523439; -0.03767027793757477 -0.45803851074663626 0.9514888484240317]
372,775,300,0.7156340320241972,[0.26481684064849165 0.27803655789494175 0.9990701297006906; 1.0 0.9999669339919245 -0.9999988811222601; -0.9886660814307583 -0.9996163452361618 -0.9953986580568985; -0.9999995105322318 0.710009483436221 -0.77560103131457; -1.0 0.8649113379432227 0.9999999736053702; -0.2876681987495708 -0.9986427033855657 0.5564066332095451; 0.7775359356692647 -0.9999519387500706 -0.8688797678471535; 0.9999994021070812 0.999992909067725 0.3679795960590614; 0.26044396601245895 0.2603700797153669 -0.9726526879241747; -0.9992424935691658 -0.39893878362308716 0.3556712605442805; 0.7531337972159405 -0.19997378568055654 0.010247900114439355; -0.19137016035102786 0.9997078160454698 0.0695240134710825; 0.9987540191905874 -0.9999543556042331 0.9998418128840462]
373,657,300,0.7414899960540289,[0.3849726495681987 0.9998879528878504 -0.1195680453653494; 0.9526464948218996 0.8471553721753969 -0.9999817602154293; -0.9909560447997657 0.6858322684073305 0.9995126992888183; -0.999952372647057 -0.7529712877397332 0.6157307957945306; 0.9412705959600812 0.9718739582096907 0.9999894928821899; 0.9993845820033809 -0.98035009962857 0.9419114120257779; -0.2927373230717286 0.28452848435992295 -0.9999972306172763; -0.676587165575727 -0.9930880054183108 -0.9910147347866726; 0.9999141877322839 -0.9992510263181403 -0.8971565989560324; -0.999975017853 0.9999547627301538 -0.37838092548218993; -0.04232522920376898 -0.836295556132011 0.9580093022144348; 0.995916738768872 -0.060629049372049076 0.08200916271830981; 0.00810760831914441 -0.04168461436644748 0.10066105850620323]
374,8380,300,0.701000661911413,[-0.9297115629301564 -0.9522972255389601 0.9999999990713432; -0.9999999982272769 0.9999999879549089 -1.0; -0.777291288033995 -0.9999999182794339 -0.15134918921624077; 0.9999999995542138 0.4043534439236184 -0.2673134636183766; -0.9999999999450673 0.5886257344459566 0.535376570352592; -0.02169729084019263 0.10695201992524143 0.017279271806977227; 0.9999999976739499 0.9981747028692559 0.9999999998576061; -0.41555482762888124 -0.4552417445330348 -0.9999999999950941; 0.49125418152112194 -0.2379448929113171 1.0; 0.45236679518484013 0.99999999922887 -0.9968473381557553; 0.9999999943821046 -1.0 -0.999999993536333; -0.024790351412540174 0.9999999741503625 0.8424600426202375; 0.9027333546897225 -0.9999999994277645 0.2277957516231102]
375,3865,300,0.7336547218885409,[0.8830224916206777 -0.9999992902211079 0.9991307869922031; -0.9999987305937733 -0.3244612298699175 0.8775507474470362; -0.9999999480309517 -0.9501720351837585 -0.5920640384786369; -0.12547141518527552 0.05274239534371846 -0.821581221048153; -0.976257564574461 0.9980332550959334 0.9999989833409871; -0.17811974026872407 -0.9999999987779821 0.4157004081915405; 0.9995597258509727 0.9999985527834929 0.06327930876345789; 0.8343573708926708 1.0 -1.0; -0.9999999938777716 0.9899844698572137 -0.8676951730474157; 0.8639109057416656 0.760402426341898 0.9999999969161694; 0.8529957460804947 -0.9999990074581302 -0.9528335055051832; 0.999999999963949 -0.09909590747579371 -0.21001478220269343; -0.046313845706797224 0.37233576353846504 0.0799563800584381]
376,3769,300,0.7203595989136696,[0.10720001130188328 -0.0032209352494195482 0.13125573358019685; -0.3515916873807116 -0.09545182205551883 0.5918440815918132; -0.8332305432987741 -0.9999999999987459 0.9999994118726571; 0.030887339287228265 0.9999979494773799 -0.6275641402418967; 0.982895926594558 0.9977142508283722 0.9999690450975732; -0.9999999999321388 -1.0 -0.5153383277295165; 0.99999981978466 -0.508300344098049 -0.9999954810333184; -0.966928735266853 0.9999988417846223 0.9999975442790109; 0.9999999977960679 0.8264817350816049 -0.4548470481840687; -0.32267306802652596 0.22705679000828113 -1.0; -0.9999999964032491 0.5698685951562351 -0.4261505880310944; 0.9999999998526333 -0.8449325244999566 0.971173134919773; 0.5807728515571503 -0.9999999966008082 -0.17724805265650745]
377,3164,300,0.7209330104264713,[0.03748361084398408 0.7736983459422565 0.14927860165130533; -0.01132884073445347 -0.20972960616538716 -0.9999999699158291; -0.9999998512700221 0.9999999922508763 -0.9999814598170093; -0.9999999798108665 -0.9999998186542666 0.9999999119401397; -0.99999643377736 0.18868561911105985 -0.14225124929290203; -0.9440315067508469 -0.9999999739770731 -0.784948225131492; 0.9999993483435835 -0.9999999664969672 -0.8952559613083774; -0.7969522476519479 0.7711273250725973 0.9999999846755384; 0.4629484684564552 -0.3892703381310544 0.9989556215193188; 0.37437923432950215 -0.9440690418695905 0.3745273798134263; 0.9999999997383818 0.3528548613649692 -0.514649386048917; 0.13058536161514814 0.9999903888198444 -0.9999990329864983; 0.999999652417146 0.9851713281779318 0.9999989824060932]
378,2130,300,0.710102753017829,[-0.9944845803744667 0.9999999993668417 0.56748756643227; -0.9999999763040085 0.05213748407283627 0.9999999736443793; -0.9999998863277628 -0.9999994986767252 0.38784507531158613; 0.9999977794139322 -0.977397062971087 -0.9993144069340776; 0.9999999958201279 1.0 -0.999999987244856; 0.999999756937926 -0.9999999938422099 0.9999992136266925; 0.9999990772543357 0.10260656205034498 0.23021340454994738; 0.9999999826121772 0.9999999999932389 0.996640134940908; -0.9999998461857398 0.4994155203802215 -0.9981099842959976; 0.0626019519824507 0.9978520205992901 -0.35015820421046; 0.31041399770635986 -0.0915376040781359 -0.10398580305358475; 0.02394740517461866 -0.4335894275537236 0.9999999945297576; -0.8373656719013766 -0.9673519766031963 -0.9999999054918806]
379,8061,300,0.7588934515215877,[0.9999999999967593 0.9388401750607632 -0.8631850531006695; -0.4317836490157402 -0.7163661829466028 -0.9999999998419903; 0.7526766696330714 0.9170091463081859 0.7070947050673021; -0.9632873824240451 0.10899785506074663 -0.03582301431340632; -0.8955658127292009 -0.1715461756591739 0.9999999999830871; 0.9999999997601756 -0.9976167790956826 -0.999999999314086; -0.8961815239291223 0.9999999998507558 -0.9999999999965975; 0.4084352705554239 -0.6307393816575182 0.024159000307873133; -0.13939341176053088 -0.9999999998829698 0.9029778869813692; -0.8141404212268041 0.9999999999943524 0.6713261020500721; 0.1301379712819643 0.255219911141284 -0.6347427931676514; -0.999999999995869 -0.9999999999987936 -0.07381915817684065; 0.9999999999778826 -0.6044736836643694 0.9993054668803877]
380,1902,300,0.7177269195231748,[-0.9684135690509822 0.997932471053934 0.933916323288015; -0.9999957008503287 0.999623440091078 -0.8915696690261646; 0.5721025624783245 0.1542470008355781 0.9999788054589793; 0.9999927840218059 -0.5015595894226418 0.1311824573767243; -1.0 -0.359596152427399 0.5339913996328959; -0.11511871542736576 0.5177793713635186 -0.8303183860837192; 0.09049094822910916 0.1266964268973009 -0.043698201224054316; -0.9999767659935491 -0.6983769100595312 -0.9999532522905937; 1.0 0.9862320702856068 -1.0; 0.9307313882867816 -0.9999999920603524 -0.9999254564283391; 0.9434164516005764 0.9999935768122915 0.5268033369029131; 0.38077302612909975 -0.999999570324694 0.9999999964468265; -0.38868247572375186 -0.9998380752835478 -0.03071656066360807]
381,2738,300,0.7070164119831569,[0.9999999982128606 0.8965750124204339 0.9423133934361569; -0.9999114590270746 -0.180192162622784 -1.0; -0.8744329461299694 -0.7218271836024656 0.9999999790477327; -0.9999999598998137 -0.9999999999970097 -0.27004070939120955; -0.5520695983991873 0.9999991803676912 0.9999999959112335; 0.9513862941519607 -0.7811092816604487 0.9999999983528953; 0.02118415565101197 0.0214676147934943 0.138660521990197; 0.027544173907090404 0.005392973092618021 0.13995648552697712; 0.9999999999942598 -0.9999999299977926 -0.35814653831934845; -0.00756405804285656 -0.9656754184218782 -0.9999999999999473; 0.2995343437501189 0.9999999989899395 -0.8667006941523183; -0.999999982756988 0.9811310327202475 -0.6841650913594248; 0.999999999840194 0.4644126327077418 -0.791142927370011]
382,4183,300,0.7109379268882681,[0.9999999997357286 -0.6701453846786691 0.8750020988393509; -0.9999999993352159 0.7901885889778999 0.9999999997260322; 0.9999999999785514 0.256656022955617 -0.8290324489580595; -0.9999999985681283 -0.5504589399458566 -0.00845499694315363; 0.9999999967782592 0.9999999998917922 0.9770732251740513; -0.9999999964523373 0.8869499674516923 -0.9923467132214465; -0.05219745160377403 -0.01746545183945001 -0.0549810848785783; -0.05582132612281276 0.08631187757987632 0.9999999949725986; 0.4487178502655579 0.9992601847219614 -0.9999999985241274; 0.07534951724060203 0.9999999530440056 0.20313747234335425; 0.7926000671538221 -0.9999999999999993 -0.7512407119803896; -0.7407644798033826 -0.9999999999985115 0.9896093822944892; -0.6512165671200946 -0.8403032350570484 -0.9999999999998552]
383,4195,300,0.7252294183780343,[-0.8653381356512504 0.9999997563112331 0.5669373311683139; 0.2437158928590653 -0.9999999898682764 -0.045847645922301915; -0.06926044937285115 -0.7167175323716738 -0.999999934258472; -0.999998243689417 -0.93909403734142 0.9999999993829634; 0.9999999999853696 -0.5284622902350596 -0.9999999597155924; -0.9999984521836367 0.8934867372528139 -0.9563283810492123; 0.9605311991807236 -0.8542699181594848 0.9999999945660422; -0.06637173839694648 0.05514924782609775 0.023168030509088642; -0.36109840150022204 0.17655527298360688 0.9999995087775133; -0.9999999990426885 -0.7366266345787416 -0.7457521846249455; 0.9566546681955896 0.28809360670362644 -0.030522145582770645; 0.589375697503632 0.9999999831484248 -0.9980140243132933; 0.9010633180481347 1.0 0.9999992881847934]
384,3376,300,0.7256567749097557,[0.5618176680239761 -0.0819983713211473 -0.15240662967364596; -0.18551322299770673 0.07286203683347564 0.9999999990709053; -0.6602347136717096 0.7885238717733246 -0.9999999999916637; 0.9965911574629217 0.9993600583819962 -0.9983933170009861; -0.9999999999974003 0.9999999988818783 0.42663882695102145; -0.7694132527574918 -0.09307218246154059 -0.16922804170231887; 1.0 -0.5822172364551563 -0.999999999926708; -0.07725769338553098 -0.9999999999951328 0.2553632951483935; 0.9999999999476742 -0.9999999972249644 0.960571497160148; -0.5393962331340476 -0.9999999998327714 -0.9999999999875607; -0.9999999973128368 -0.841696095969077 1.0; -0.01572138593170306 0.997016434470143 0.7897509642117817; 0.9999999980722 0.9398645543542178 0.931582762995385]
385,2462,300,0.7049927904574288,[0.9999999992356174 0.08963308443457901 0.2928947991672977; -0.9999999988339865 0.7112841610756545 -0.5958824915507818; -0.39257720100324156 -0.46563307549901933 0.9999999968215426; -0.99999998541553 0.9867647951568252 0.9985684497333237; 0.9484286413568189 -0.9999999845756768 0.9999999776897645; -0.9999999652160924 -0.9998052018253669 0.2628095811885324; 0.9999999836954304 0.9999999921520645 -0.9999999738517915; -0.7814252226990873 -0.9930112300623875 -0.999999997811708; 0.6642307613253458 -0.17287550604560278 -0.9995339336596453; 0.7902180069434089 -0.9999999888010392 -0.45691894616352147; 0.6552881665548594 0.9999999989703166 0.9724375779455416; 0.029063616395693093 0.06944406414084663 -0.041191039714009524; -0.05333279957831996 0.9999999991735842 -0.522671181032716]
386,1687,300,0.7213660653899738,[-0.579890490419455 -0.4310781101700057 -0.9999944255933858; -0.9972526448574703 -0.9999605282432762 0.7982862677049938; 0.2396878963991158 -0.2708636833372214 0.9999998084425124; -0.06485476343819792 0.16751897946513702 -0.016143426873887503; 0.9999980999722188 0.9934637946958352 0.999987131604659; -0.21198827786438967 0.9999971518123905 0.9999512040955749; -0.4297651872265626 -0.9999969623177206 -0.28463095457332954; 0.6015141460555514 0.9932698946031253 -0.9999997714470992; 1.0 -0.8958157444936886 -0.9997632386614022; 0.9305634523765952 0.4879011879035258 -0.2182650825178599; 0.9913007809059619 -1.0 0.5967532230159975; -1.0 0.9999981658272592 -0.8380752372399715; -0.9999989179783861 0.31198565861729555 0.7627200079680249]
387,2721,300,0.7157469158509304,[0.9999999968147021 0.6420911947603625 0.468659102742606; 0.17422522411592897 0.7730238214411062 0.9999997614399365; -0.9978152673649966 -1.0 -0.8586171905007421; -0.9999996939511752 1.0 -0.8659319062525113; -0.5730353263074259 -0.0032955366135462728 -0.9999999998741705; -0.9999999933551885 0.6237959257493106 0.9987406789443586; -0.7156848545372403 -0.09547555444324701 0.08931431286179706; 0.9999999638803632 0.432265239119573 -0.9999998602714951; -0.7997387767499303 -0.9999999986518113 0.9999999626370659; 0.975327078493799 -0.9999999855653792 -0.9006929144293502; 0.03074291223877263 0.9999996802154851 -0.19791750943775377; 0.21909961332504893 -0.49902919957759134 -0.0959163847197778; 0.956131227624157 -0.9867255862775057 0.9995030719173116]
388,4152,300,0.7240443811492021,[-0.9999999863085397 0.888566774224127 -0.8563205823415615; -0.9999999317972449 -0.3335150987871147 0.6820852373636963; 0.8966346174090645 -0.8051577021768509 -0.9999999256231098; 0.9999999993759789 0.9999999999999609 -0.9999999999506684; 0.2081531484019802 0.9999361375950979 -0.3890142716908318; 0.9909710730566196 0.7107352559844217 0.804048590707302; 0.6530360993911881 -0.9999995970944002 0.9999999999958414; -0.15336065225117038 0.03656544748989503 -0.5404199983512981; -0.999999996784098 -0.9882776380077098 -1.0; -0.10263679175658653 0.00441824213004843 0.9999999993068058; 0.9999999979529102 -0.3994666879457873 0.046347637144442316; -0.9999999954809303 1.0 0.8281611845803053; -0.2382486251753601 -0.9999999999943435 0.161955659597521]
389,735,300,0.7541960266864752,[-0.17956001244606645 -0.9981742654378499 0.9844787655397335; -0.9973192942677052 -0.5776175245059026 0.25040414313161713; 0.9999994066813807 -0.3574510171745088 0.9999968249436029; 0.03746228414368026 0.05099764975466722 0.14043289302274858; -0.3260427012821026 0.17973740420165757 -0.9709308617176673; 0.9965596279712814 0.9999995694877688 -0.9996990458579678; -0.9999700755305106 0.7855245633240288 0.9997312443251806; -0.9142485875956672 0.9989886963517357 -0.3576885896678334; 0.6700748658244156 -0.8201311295629392 -0.9998451597426823; 0.16021655317180838 0.9997147752205263 0.8059586777609202; 0.9955952730851619 0.5849118379504933 0.2013268565269372; 0.9996909773045917 -0.9992376776816522 0.3272493578271813; -0.999955751778841 -1.0 -0.9994747188769337]
390,5685,300,0.722958136134155,[0.03677688479055006 -0.14794665682700842 0.9999999999973725; 0.9206145409293677 0.9999999978914479 0.9999999999810566; 0.9999999999999737 0.6450673467800907 -0.05511615698718433; -0.9999999996001289 0.9262830418408805 0.9999999999928136; -0.9999999999943191 -0.9999999705236641 0.9775459468259121; 0.7311060644474201 -0.9999999999973614 -0.7547410501629526; -0.047219287624188096 -0.08416086523468973 0.29600003418813314; 0.9471863861744207 0.036753261166705506 -0.9933281088808569; -0.9295576689339458 -0.8986568136967515 -0.7127145321115338; 1.0 -0.9960139895556679 0.8647104464110141; 0.3159112374627157 0.9999999997720668 -0.9999999997560053; -0.9999999997992545 0.6758828093459857 -0.8945582014926443; -0.12126071508562579 0.9004434208213571 0.038014644706770635]
391,1614,300,0.710815164406416,[0.14102520332923307 0.9919041648905333 0.10225974014061219; 0.9999941110769732 0.9990291208593896 0.9999911065651105; 0.42147970252827255 -0.9999377596576107 0.2764560661536944; 0.7421517493367079 0.9999959909683924 -0.9999999999568139; -0.6367773074808747 0.697141274477326 1.0; -0.999999975221583 -0.9999902976558463 0.8600957380592649; 0.29510021761241473 -0.39038866464312905 0.9999850355349937; -1.0 0.44935157461764563 -0.2612498531729024; -0.9013186385146932 -0.999922137541936 -0.9745914999913892; 0.9999983433083037 0.035068830073410405 -0.1952733969137842; -0.05642866990730514 -0.10934596215346343 -0.7418093360573991; -0.9999998274897706 0.9999998320982132 -0.9999641430645054; 0.9999812814396104 -1.0 -0.9998151298387609]
392,5718,300,0.7036854281886292,[0.9999999999511059 -0.7331048518004725 0.5570427855431973; 0.10203756698130569 -0.7154742629927846 0.9999999993687452; 0.506378873329667 0.1670472142714299 -0.9999999999872173; -0.9999999995975586 -0.8354313077803326 -0.9999999989901013; -0.7879168821040238 0.9999999976420942 0.7539252998945113; -0.9999999883079107 0.061731023883697264 0.32572456114235265; 0.991647712638187 0.9768749479810985 0.9999999935588463; 0.02605007458952654 0.015237836902573446 0.08542171329867095; -0.9999999999920715 -0.9999998492301413 0.9999999939150631; -0.962726326445046 0.9999999960092111 -0.9999999994302177; -0.07201627288749855 -0.9999999999646882 -0.16772280670263612; 0.5963171423447862 0.9999999309229797 -0.5982895416311417; 0.9999999893684537 -0.9999999795790436 -0.999999995656095]
393,5537,300,0.7170774947138352,[-0.999999999147178 -0.757522714926305 0.999999999994958; -0.9278296302051168 0.9999999999310992 0.9891189093094402; 0.8749231727630614 0.9999999999272386 -0.7486330660728546; -0.8204369491439137 0.9999999979286981 -0.9331749903777429; 1.0 -1.0 -0.28590057187303103; 0.9999999999840666 -0.852546657777476 0.999999999982621; -0.06972309445397963 -0.7069296480687043 0.2190647195472746; -0.005725377355914598 0.11317324423345142 0.10077427133420161; 0.9999999998316402 -0.002752781177749204 -0.9639812359585647; 0.7389631042716741 0.8149164298662407 0.9377104109653897; 0.1311674439597163 -0.7467796807035114 -0.9999999999999994; -0.9999999999996155 -0.9999999996700811 -0.7973233743340818; -0.9996218676551891 0.14631955570962624 -0.2520506420353879]
394,6455,300,0.7125913438835825,[0.9999999995960376 0.4285860049804012 -0.9991416893146458; -0.20927284466354398 -0.5146242129154563 -0.9999999999999905; 0.12319382155857533 0.037582718201876315 -0.005498594441868878; 0.47350155330086097 -0.9999999999988551 0.4548844563015924; -0.44396508012909197 0.7186611725442235 0.9999999995246186; -0.9999999985252438 1.0 -0.9999999988414772; 0.999999958887674 -1.0 -0.999999733674471; 0.9999999027007715 -0.17254431259450828 1.0; -1.0 0.5755654147846646 0.19509290623802195; -0.9245504700730037 -0.9858205035671763 1.0; -0.9999999999863359 -0.8083255831510153 -0.38699125092916065; 0.9999999991643036 1.0 0.6873615452953565; 0.07387833310142701 0.9991504522844613 -0.5543023955362743]
395,4709,300,0.7148505353537105,[0.9999999999994151 0.4385020358154755 -0.16311404809244373; -0.8598014893546858 0.9999999999982392 0.10381747927536628; 0.9999999999922973 0.34904987634382534 0.9999999999975617; -0.8765222800383772 -0.9999999999946648 0.6872119572521926; 0.9999999999999565 -0.9999999999908981 -0.9999999999946455; -0.9999999999996396 0.3362121580730532 0.9999999999996962; 0.018744673097347262 -0.1706220637758029 -0.719795127813167; 0.09508790828444533 0.9999999999998893 0.9988611281260765; 0.7345927747377261 -0.9999999999992127 0.5270286397356843; -0.1267304119492691 -0.03729937111944907 0.010226589390739936; -0.9047160581072933 -0.999999999996127 -0.999999999999997; -0.999999977851401 0.7714953969931926 -0.9999999999993088; 0.6705880898675486 0.9999999999973815 -0.999999999998327]
396,4988,300,0.7274584726258753,[0.9999992981070532 -0.806234337438673 -0.9999993631800767; 0.13975811524288817 0.42652174786997327 0.9999997732918255; 0.5151076058523018 0.8650653079101673 -0.9999906909894756; -0.9277366605607816 0.9999999721499852 -0.7094545219229621; 0.999998703439312 -0.813174958007871 0.9999908375463795; -0.9580357569890315 0.051755347091552814 -0.9999998016423869; 0.13605690049091732 -0.979167230204899 0.14564107706113905; -0.05552785899503724 0.03965129785101309 -0.08293841213711366; 0.9999993398024029 -0.04545185202932739 -0.08805376220984401; 0.999994173626632 0.9999279412563676 0.6317226922776026; -0.9999999833346094 -0.9999989253220795 0.9999995449892666; -0.9143561998858809 -0.9999969768951084 -0.876817174261536; -0.9999786281966908 0.5956908512123876 0.811942876375067]
397,3058,300,0.7139893673663409,[0.9999998920465768 -0.796831782613656 0.8520735061556701; 0.8817781455653859 0.9983007596454067 -0.9999982097592468; -0.9999999749340884 -0.9963762077413802 -0.10881913729627486; -0.5598863602889267 -0.9999993589625331 0.9999999919705056; -0.9110695672688338 0.3425596138144914 -0.9999986003162576; -0.9828822838527642 0.9999999457160823 -0.40405340604430845; 0.9999999815670942 1.0 0.5851952832755695; 0.9999998173030366 -0.7633540668459387 -0.9046542977341416; 0.07182183668983556 -0.08973950278486821 0.04634609306465815; -0.9999999877869576 0.08101320393368643 0.999930764454308; -0.49678770352265034 0.999999994832111 0.8923666313705069; 0.19856179856867603 0.19882026103523753 -0.22410972875919394; -0.2813646039742772 -0.9887109000036767 -0.9999977744814439]
398,4060,300,0.7223663451116051,[0.02658848662452674 0.9999977792088275 0.9999999999999598; -0.9999999999996184 0.6996664042247482 -0.9999999999999521; 0.6015395908387147 -0.07860468007511509 0.9999999999956309; -0.9999999999999329 0.9133053363862963 0.9127909032526947; -0.057985610515817396 0.9999999999996354 -0.33793929477089946; -0.6945954953249698 -0.05272149293452262 0.19918345425305947; 1.0 0.8623915793906242 0.380792144867838; -0.7666010020392285 -0.9999999999997146 0.9470128850187125; 0.9044108844179416 -0.999999999999743 0.6542143915848846; 0.9957485122433697 0.8845321351432308 -0.9999999999999967; 0.02111809493625816 -0.08315487746478713 -0.3596562705009057; 0.8306542465663386 -0.8818402738135269 -0.9208882276331164; -0.9968128545882816 -0.9999999999999908 -0.8613513112365369]
399,4974,300,0.727574738958057,[1.0 0.9999998413278576 -0.9999999646250923; 0.6598526776697339 -0.9999967767234286 -0.9803692001556917; -0.7761308726581622 -0.9999998560503475 0.16395046854003062; -0.9999999185049578 -0.1282684115698969 0.9999999991531172; -0.9999976023969863 -0.7985656217115504 -0.999999314528437; -0.7016497128306151 0.999999992269139 1.0; 0.036097908336960444 -0.6978379097755257 0.7867974169572189; -0.9999999893476943 0.9999999457459401 -0.22143209042208908; 0.9999999280729199 -0.15397072181887506 -0.2196580637344733; 0.9999981381701817 -0.9999924514423503 0.9999999995914703; 0.9286207557014883 0.9589462000820597 0.7777774416765607; 0.01040134153133911 0.01984670859813241 -0.05186318541641338; -0.3272334480388915 0.6275221610112267 -0.9999994756164076]
400,2150,300,0.7481073048764153,[1.0 0.6551586874233286 0.9999999959099016; -0.07114352371384255 0.9999984909860666 0.05711076290166355; -0.5477623858655606 -0.9999977256814299 -0.988101835746243; 0.9999999965779626 0.4104610391679118 0.14540049085421033; 0.018630792880492887 -0.05268102791731158 -0.9999988213754127; 0.9999972820685985 -0.9999200677447372 -0.9298577775458851; 0.6739777795180506 -0.9999994959129791 0.6932677062233129; -0.9236895108121109 -0.999999245634294 0.9999999702165943; -0.9913972417206762 0.9677843083729157 0.9999987027348964; 0.5186861614417356 1.0 -0.9720532624239573; -0.9999999066775855 0.8105161351273741 -0.9999989051419823; 0.006623901775226944 -0.0908161715828053 0.495860995346781; -0.9999999727905219 -0.38685902457924914 -0.16822190886725066]
