nPsoRun,n_iter,S,fgbest,optDes
269,458,300,0.2974821738333726,[-0.9999999999630157; 1.5057111535055725e-6; -0.9999999999605161; -1.4021776262936e-5; 4.004577432516446e-6; 0.9999999999990349; 0.9999999999940864; -0.578270474566007; 0.5782704868849077]
270,475,300,0.29748217382750286,[0.9999999999868614; 4.415121275931044e-6; -1.0; -0.5782704928133485; 1.0; 8.320880791325536e-6; 3.791126703719744e-6; -0.9999999999978885; 0.5782704688037158]
271,147,300,0.2974920676530036,[-0.010244660659339908; 0.578000775489543; -0.003122982473263387; -0.5779647782438531; -1.0; -1.0; 1.0; 1.0; 0.0091705122685171]
272,530,300,0.29748217382344,[1.0; -8.062985952345434e-6; -3.98255546607107e-6; -1.0; -0.5782704710272345; 0.5782704906421675; 0.9999999999974823; -1.430610017682849e-6; -1.0]
273,641,300,0.29748217382050984,[0.9999999999987997; 0.5782704876697363; -0.5782704739675852; -7.265116656399556e-7; -2.405337938910697e-6; 0.9999999999988783; -6.289287629407048e-6; -0.9999999999995985; -0.9999999999998733]
274,455,300,0.2974821738215759,[-0.999999999999549; -0.578270476510613; 0.999999999996993; 0.9999999999999272; -7.8218525961693e-6; 5.287236039771076e-7; 1.3922451411424931e-6; 0.578270485076344; -0.9999999999921056]
275,675,300,0.2974821738178821,[-0.5782704789570494; -0.9999999999999996; 0.9999999999994675; 0.9999999999996877; -0.9999999999986523; 0.5782704827546852; 5.585470436271148e-7; -4.672011419636328e-6; 1.500658650196587e-6]
276,645,300,0.2974821738205133,[-0.5782704807983855; -5.6196992326406656e-6; 0.99999999999971; -1.0; -0.9999999999987347; 8.162354649729484e-6; 0.9999999999997465; 0.5782704808303852; -2.565965529833878e-6]
277,683,300,0.29748217382310116,[7.239153823010636e-6; 0.9999999999992907; -1.0; -0.5782704801090878; -1.1045626789398517e-5; 0.9999999999998851; 2.887522227982506e-6; 0.5782704814506995; -1.0]
278,624,300,0.29748217381975267,[0.999999999999923; -6.528692874128022e-6; 5.189263972891312e-7; -0.57827047455065; 0.5782704871287727; 1.0; -1.0; -2.6358976849183558e-6; -1.0]
279,709,300,0.29748217383269593,[1.3506398585734362e-5; -1.0; 0.9999999999913194; 3.0264432936450297e-6; 0.5782704796163833; 1.0; -1.508472572141274e-5; -1.0; -0.5782704816889622]
280,484,300,0.29748217383582526,[-6.154051097058444e-6; -3.5043293278019876e-6; -0.9999999999641764; -0.999999999980078; 0.9999999999931295; -0.5782704856368759; 1.0; 1.645030813875123e-5; 0.5782704756816012]
281,556,300,0.2974821738305852,[-0.578270466148302; -1.031374592987679e-5; -8.887332723881216e-6; -0.9999999999996297; 1.0; -8.999695170114108e-7; 0.5782704953904518; 1.0; -1.0]
282,400,300,0.2974821738848893,[2.0755940972963597e-5; -0.5782704680943693; -0.9999999999925061; 1.0; -2.9308577488311593e-5; -7.2474058831913106e-6; 0.5782704907802086; 1.0; -0.9999999999907587]
283,415,300,0.29748217383437314,[3.1660243326816714e-6; 7.390667365270435e-6; 0.9999999999803175; 0.5782704784625091; 0.9999999999960008; -0.5782704832758365; -7.389883384368257e-6; -0.9999999999817272; -0.999999999957887]
284,429,300,0.2974821738276642,[0.9999999999981053; -0.57827048565496; 1.0; 0.5782704760811292; -1.5836232861457468e-6; 3.614783490416482e-6; -0.9999999999535754; 4.50973297771165e-6; -0.9999999999706809]
285,444,300,0.2974821738715986,[-1.0; 1.0; 1.0; -1.1121683330382891e-5; -1.0; -0.5782704809198487; 1.4839555726675288e-5; -3.140146448516087e-6; 0.578270478911195]
286,509,300,0.297482173835128,[3.3100965256802776e-7; 0.999999999990613; -0.5782704947925335; 0.5782704663868884; 1.2449552674064285e-5; -0.9999999999987483; 6.742790158985765e-6; 0.999999999990168; -0.9999999999917836]
287,342,300,0.29748217390357323,[-6.044043820379472e-6; -0.9999999996874043; 0.5782704951075747; 0.9999999999996222; -0.9999999995347547; -5.265685801377139e-6; 1.0; -8.919752904573834e-6; -0.5782704667663521]
288,550,300,0.29748217382007824,[-0.5782704826334576; 0.5782704790723207; 0.9999999999922311; -1.2886321631223036e-6; 0.9999999999878189; -1.0; 2.3601179988802878e-7; -0.9999999999999067; 3.501672371665576e-6]
289,523,300,0.2974821738815796,[0.99999999995553; 0.578270472290972; -0.9999999998287094; -0.5782704894060718; -4.5450992738635655e-6; 0.9999999999765891; 9.150187815979956e-6; -0.999999999759492; 7.110009110557089e-6]
290,402,300,0.29748217382328435,[1.0; 3.933527399042597e-6; -0.578270479575937; 0.9999999999819501; -0.9999999999990083; -5.412099999870389e-6; 0.5782704818390211; -1.8591581372412197e-8; -0.9999999999999571]
291,605,300,0.297482173821391,[-2.7730440749293234e-6; 1.0092935913656842e-6; -0.9999999999943614; 0.5782704870809092; 0.9999999999979082; -0.9999999999942559; -0.5782704745625196; -6.844450179980751e-6; 0.999999999999586]
292,577,300,0.29748217382301656,[0.9999999999975218; -1.0; 0.9999999999999533; -5.633746829917856e-7; 0.5782704737343835; -0.5782704877979369; 3.938228508227045e-7; 9.83374833045713e-6; -0.9999999999976208]
293,584,300,0.2974821738195449,[-1.0; -0.5782704787754218; -1.0; -3.8713588844202285e-6; 1.0; 0.5782704828441673; -4.9076291719124276e-6; 1.0; 5.98222483929513e-6]
294,487,300,0.2974821738391212,[1.6771912766555568e-6; 1.338660286322696e-5; -0.999999999999476; 7.444534836083048e-6; -1.0; 0.5782704641497644; 1.0; 0.9999999999961722; -0.5782704968243227]
295,371,300,0.29748217394309584,[-0.5782705079632856; 1.0; 2.5337977273901843e-5; -0.9999999995005519; 0.578270452480916; -0.9999999999736907; 1.113906485284565e-6; 1.0; 1.0677136221382574e-5]
296,725,300,0.2974821738326455,[1.2733004393569108e-5; 2.513398298631026e-6; -0.5782704963685463; 0.5782704650927055; 1.0; -1.0; 0.9999999999996544; -1.0; 6.252194655563423e-6]
297,401,300,0.29748217385114883,[1.0; -6.0018080649130205e-6; -1.634274760310907e-5; 0.5782704789499035; -1.0; -0.5782704810378132; -1.0; 2.3784837063664078e-5; 1.0]
298,679,300,0.2974821738218393,[1.0; 1.0; 0.5782704769118973; -0.5782704846004423; -0.9999999999960969; -2.885178649105477e-6; -4.0699794035401067e-7; 8.554101571678131e-6; -1.0]
299,499,300,0.29748217381974157,[-0.9999999999926387; -4.082067945201709e-6; -0.5782704810896175; 0.9999999999920955; -1.0; 1.6436910461183108e-6; 1.0; 0.5782704806181882; 2.763527301604404e-6]
300,482,300,0.2974821738331604,[-0.9999999999938318; -0.5782704864758316; 1.4580188486566047e-6; 1.0232330369288907e-5; -0.9999999999384324; -4.042949852897596e-6; 1.0; 0.9999999999819702; 0.5782704752237313]
301,392,300,0.29748217382366804,[1.0; 0.5782704773552352; 4.733765337169872e-6; 1.0; -0.5782704843424993; -0.9999999999759168; 5.942515771697889e-6; -5.926454010691936e-6; -1.0]
302,527,300,0.29748217383748665,[-1.0; 0.9999999999895299; -1.0; -9.19806943311178e-6; 0.9999999999958659; -0.5782704661693028; -1.318520234449432e-5; 0.5782704948611151; 2.6998678199788224e-6]
303,332,300,0.29748217395494403,[1.0; -0.5782705119078204; 2.3813399022201774e-6; 1.8799944555578536e-5; 0.578270445673147; 0.999999999682205; -1.0; 2.4892068572873743e-5; -1.0]
304,483,300,0.29748217383613346,[-1.0; -0.5782704944815054; 0.578270467047103; 9.326260130040872e-7; 9.86520399705688e-6; -1.0; 0.9999999999859136; 0.999999999960563; 8.154767941617791e-6]
305,507,300,0.2974821738216795,[-1.0; 0.9999999999984704; 7.321633115701645e-6; 0.578270479273169; 3.2753550215859243e-6; -0.5782704823229183; 0.9999999999990422; -1.0; -8.498233441673851e-6]
306,426,300,0.29748217385182224,[1.8308094332843554e-5; 8.833321708765691e-6; 0.999999999997481; -0.5782705026328715; 0.5782704584098076; -0.9999999999955006; -0.9999999999998792; 3.2804966759697114e-6; 1.0]
307,579,300,0.2974821738169514,[0.9999999999996112; 0.5782704827503218; -0.9999999999999997; -0.5782704789798445; -8.316626691651724e-7; -7.8186961117869e-8; -1.0; 1.0; -1.6803744107751749e-6]
308,60,300,0.2979074787131379,[-0.08011701249425594; 0.5662064473204527; -1.0; 1.0; -0.5659262969260088; -1.0; 1.0; 0.06446990878828637; -0.004485940911314666]
309,510,300,0.29748217382922504,[1.0176579522681564e-5; -0.5782704913197427; 0.9999999999981362; -0.9999999999949011; 0.9999999999943018; -0.9999999999754413; 0.5782704703120262; -1.889586974948798e-7; 4.418135216448096e-6]
310,485,300,0.2974821738242712,[0.9999999999640986; -9.246139202691197e-7; 0.9999999999880842; 0.5782704777058053; -0.9999999999999981; -0.9999999999990709; -0.5782704840027525; 6.924580622005789e-6; -1.6080946658642666e-6]
311,539,300,0.2974821738325536,[-1.0; -5.4366161358911815e-6; -0.5782704795561213; -3.883101548488153e-6; 0.9999999999493538; 0.9999999999399276; -0.9999999999998204; 7.985610959208764e-6; 0.5782704816338432]
312,593,300,0.2974821738203662,[4.816312897896072e-7; 0.9999999999883696; 0.5782704842040974; -3.677809732115441e-7; -0.5782704773983374; 1.0; -1.0; -1.0; -4.759704869795857e-6]
313,468,300,0.29748217383035624,[-0.9999999999867395; -0.5782704793291712; -0.9999999999981418; 7.315044139097192e-6; 0.9999999999819226; -1.3623555088621576e-5; 0.5782704821628947; 4.365551281266331e-6; 0.9999999999985512]
314,539,300,0.29748217383357656,[0.5782704924689884; -1.5394355673780083e-5; -0.9999999999989915; -3.6975107247208323e-6; -1.0; 0.9999999999933415; 0.9999999999881911; 2.8546212154534495e-6; -0.5782704688301924]
315,546,300,0.2974821738224539,[-1.0; -0.9999999999891959; 4.382100997964651e-6; -0.5782704753857423; 0.9999999999997423; -6.101974185262378e-6; 0.578270486278439; 0.9999999999999734; -5.790145128264376e-6]
316,599,300,0.29748217384254244,[-7.4462681120530595e-6; 1.8177094277053882e-5; -9.942902465146029e-6; 0.9999999999505246; 0.5782704800671516; -1.0; -1.0; -0.5782704810230836; 1.0]
317,456,300,0.29748217383716996,[-1.0; 0.9999999999995809; 0.9999999999980198; 5.6087102958685916e-6; -0.5782704773925756; 0.5782704837437542; -0.9999999999800803; -1.9017080335103066e-5; 9.006765221331092e-6]
318,742,300,0.2974821738299465,[0.9999999999999384; -1.0; -0.9999999999999902; 1.1163051217959725e-5; 9.50765097173823e-6; -3.827698472053899e-6; -0.578270492988448; 1.0; 0.5782704684854858]
319,473,300,0.2974821738252793,[2.1342983667894168e-6; 6.063667537572879e-6; 0.9999999999993904; 8.007556634985829e-6; -0.5782704926107081; -0.9999999999989883; 0.999999999999474; -1.0; 0.5782704690322525]
320,671,300,0.29748217382996045,[0.5782704943554288; 0.9999999999998421; 1.0; -1.0; -0.5782704671675231; -1.0471707279613058e-5; -9.303035026596206e-6; 1.0874052754666765e-6; -1.0]
321,382,300,0.29748217383846115,[0.5782704732962308; 1.5152063239673733e-5; 4.423245045385973e-6; 1.0; -9.824024625089673e-6; 0.9999999999699247; -0.5782704874052398; -0.999999999997091; -1.0]
322,551,300,0.29748217382508374,[-1.0; -5.6776589511866984e-8; -1.0; 1.290150401777633e-5; 1.0; -5.941796831469821e-6; 0.5782704756930359; 1.0; -0.5782704857401065]
323,557,300,0.29748217382405184,[7.661874901576034e-6; -1.0; 0.9999999999929561; -1.0; -0.578270478266788; 0.5782704832379055; 0.9999999999967127; -9.974365264722914e-6; -1.085763684635853e-6]
324,567,300,0.2974821738269129,[-0.5782704758881657; 0.999999999992683; -1.0; 2.981494685509437e-7; 0.5782704853529234; -1.0; -2.706565492989632e-6; 0.9999999999569168; -4.011067707371809e-6]
325,408,300,0.29748217382457354,[4.3260668047866386e-7; -0.578270488921978; 0.5782704727683907; 0.9999999999919836; 2.9656353540702865e-6; 0.9999999999905773; -0.99999999998767; -1.0; 7.69690222048216e-6]
326,510,300,0.29748217383835956,[0.9999999999935302; -0.5782704619256973; -1.0; -1.328845458768084e-5; -5.584777977883425e-6; 0.5782704996461595; -7.042064929079325e-6; -1.0; 1.0]
327,538,300,0.2974821738455472,[0.9999999999806624; 0.9999999999864339; -0.9999999999997116; -8.035223624851135e-6; -1.1639130303018432e-6; 0.5782704998560388; -0.5782704614408567; -1.7176857352717445e-5; -0.9999999999989391]
328,542,300,0.29748217381749326,[-1.0; 0.5782704808071543; 1.7460740830119284e-7; -1.0; 1.9457152869671927e-6; -0.5782704809221213; 0.9999999999957423; -2.0324777771476317e-6; 1.0]
329,552,300,0.2974821738210366,[-0.999999999994614; 1.541466655328596e-6; 0.5782704751599326; -1.0; 7.322537526766687e-6; 1.0; -1.0976912547142948e-6; 1.0; -0.5782704864887248]
330,99,300,0.2977780996708135,[-1.0; -0.5755074034971651; 1.0; 0.582584402218747; 0.0024924937498495277; -1.0; 0.004741705176155117; 0.9997562225102582; 0.036244804656473284]
331,566,300,0.29748217382326403,[-0.9999999999997293; -6.214186492982282e-6; 1.0; -0.9999999999943328; 2.2788991018323877e-6; -0.5782704842984565; 1.0; 8.753192736732785e-6; 0.5782704773129681]
332,522,300,0.29748217382025294,[3.1946790405122032e-6; 5.031579099603962e-6; 1.0; 0.5782704733758026; -1.0; 0.9999999999991205; 2.016520439367949e-6; -0.5782704882747443; -1.0]
333,823,300,0.29748217381937264,[-0.9999999999999996; 0.5782704878554183; -4.195170406993758e-6; -0.5782704738629605; 0.9999999999999709; -3.083308116980973e-6; -1.0; -2.3394941617991312e-6; 1.0]
334,470,300,0.29748217382989567,[0.9999999999922954; -0.5782704699659189; -8.53589014638787e-6; -0.9999999999982639; 1.0; -0.9999999999978982; 4.795288334250706e-6; -1.1083583534301592e-5; 0.5782704915442698]
335,663,300,0.2974821738193323,[-0.9999999999999161; 0.9999999999997545; -1.0; 0.578270479225415; 0.9999999999978005; 5.811854918759816e-6; -0.5782704824055459; 1.3231842819010899e-6; -4.944727305831447e-6]
336,634,300,0.2974821738361172,[0.5782704626144094; 1.0288346994736496e-5; 6.725177841562066e-6; 1.0; -0.9999999999993842; -0.9999999999995395; 0.9999999999978585; -0.57827049902414; 8.03242868964059e-6]
337,522,300,0.2974821738371297,[-1.0; 1.0; 0.9999999999922575; -7.111956904217143e-6; 2.616697795866212e-7; 0.578270496992808; -1.549717393585351e-5; -0.5782704644520242; -1.0]
338,566,300,0.29748217382910114,[-0.9999999999978537; -0.9999999999992567; 0.9999999999865489; 1.189646436312236e-5; 0.5782704690125442; 3.489519611872237e-6; -0.5782704925891545; 8.405649212400061e-7; 0.9999999999974033]
339,611,300,0.29748217382646236,[-0.9999999999960582; -0.9999999999958505; 0.9999999999997838; -9.569089276814155e-6; 1.0; 7.920369845195107e-6; 8.873916249436888e-6; -0.5782704860178667; 0.578270475493425]
340,493,300,0.29748217384673437,[-0.9999999999892827; -1.1348081736781874e-5; 0.9999999999682866; -8.631970037703606e-6; -0.5782704648223591; -0.999999999989756; -1.679810147980389e-6; 0.999999999928685; 0.578270496515191]
341,682,300,0.2974821738266038,[8.369716551719185e-6; 8.184177220277016e-6; 1.0; 1.0; 0.5782704704860996; -0.9999999999950641; -1.0; -2.425662993268538e-6; -0.5782704910428077]
342,620,300,0.29748217382193504,[5.244552713419251e-6; 0.9999999999998632; 0.5782704729768448; -0.9999999999999645; 7.530332268778834e-6; -0.9999999999996496; 1.0; -0.5782704886564496; -1.9977359276638154e-6]
343,525,300,0.2974821738320086,[-0.5782704949819673; 1.0; 1.582869799474269e-6; 6.391363966098597e-6; -0.999999999993281; 0.5782704664275841; 1.0; -0.9999999999911915; 1.1638975247155869e-5]
344,446,300,0.29748217385209647,[-8.694555917090764e-6; 1.0; 6.520069193252081e-6; -1.0; -1.0; -0.578270495368342; 2.3111964924102927e-5; 0.5782704649471505; 1.0]
345,511,300,0.29748217382515396,[1.0; -1.0; 4.585774572040431e-6; 9.531417705124308e-6; -3.1734582971510662e-6; 0.9999999999970295; -0.9999999999989646; 0.5782704726876486; -0.5782704886031508]
346,457,300,0.29748217382566944,[-1.0; -1.0; -2.489675183604177e-6; 1.0; 1.0; 0.5782704717886992; 2.1129291121734803e-6; -0.5782704897063909; 1.2692689727916694e-5]
347,576,300,0.29748217382189107,[-0.5782704723379083; -3.0611806888520006e-6; 1.0; 1.0; -0.9999999999926404; -1.0; -3.967308613270177e-6; -4.712286649048777e-6; 0.5782704893888085]
348,393,300,0.2974821738665639,[1.1725998266481024e-5; -1.0; 1.0; 1.0; -2.1097733792269065e-5; 0.5782704723597963; 1.8063370741418264e-5; -0.5782704850244635; -0.9999999999999998]
349,627,300,0.29748217382188813,[-7.84978129278183e-6; 0.9999999999959878; 0.5782704883621043; -1.0; -2.9026655814115023e-6; 0.9999999999998779; 3.895759992899718e-7; -0.5782704732740034; -0.9999999999993239]
350,550,300,0.29748217383807124,[-1.0; 0.999999999997257; -0.9999999999996126; -1.0474660774715673e-5; 0.5782704999095799; -4.954360703370864e-6; -0.5782704616586073; -1.085871021477957e-5; 0.9999999999996543]
351,564,300,0.2974821738279141,[1.0; 1.3721742606687682e-5; -0.5782704823076267; -0.9999999999912097; -1.0; 0.5782704790673281; 0.9999999999973161; -5.99068245735167e-6; -5.51060317476733e-6]
352,560,300,0.2974821738257333,[0.9999999999994544; -1.0; -0.5782704738622862; -9.861387345418963e-6; -7.476476668432602e-6; 0.9999999999992667; -0.9999999999998437; 7.840508982653977e-6; 0.5782704876807899]
353,441,300,0.29748217385911785,[-0.5782704604297553; -0.9999999999999265; 7.878100434726101e-6; -1.0; 1.0; 0.999999999976233; -1.555341998553302e-5; 0.578270500589976; -1.9895817851786455e-5]
354,368,300,0.2974821739453936,[-0.9999999993790324; -1.4320969557235831e-5; 1.0; 1.0; 0.5782704920587765; -1.0; 1.4240536695134995e-5; -0.5782704677405406; -1.7844396685663447e-5]
355,509,300,0.2974821738170426,[-0.9999999999998465; -2.025343060890556e-6; 1.0; -0.9999999999999906; -0.5782704789409998; 0.5782704827628579; -3.2295911300576833e-7; -2.790493768967591e-7; 1.0]
356,505,300,0.2974821738342194,[1.0; 0.999999999989213; -0.9999999999931752; 0.5782704756805437; 2.3482515261995615e-6; 1.5990388459665884e-5; -1.1540056368228835e-5; -0.5782704855564886; -0.9999999999995676]
357,707,300,0.29748217382082803,[1.0; 0.5782704763733764; 1.0; -2.7472021738321015e-7; 9.090388130711215e-6; -2.70822377885197e-6; -1.0; -0.5782704852644467; -0.9999999999976313]
358,568,300,0.2974821738297582,[-1.0; -0.9999999999993671; -6.715796313946104e-6; -7.183691525265315e-6; 1.0; -0.578270465605051; 1.0; -7.022295965828446e-6; 0.5782704960340002]
359,385,300,0.29748217394791826,[-1.744059162194376e-5; -3.2006514687140893e-5; -0.9999999997672215; -0.9999999998178039; 1.0; 1.0; -0.5782704589382057; 2.231238482602093e-5; 0.5782704978353317]
360,613,300,0.29748217382151304,[-0.5782704731118025; -4.446051750226598e-6; -7.285811435064808e-6; 0.999999999999201; -1.0; -0.999999999999524; 1.0; 0.5782704885304826; 1.134274928401472e-6]
361,433,300,0.2974821738630202,[-1.0; -0.5782704676728955; 0.99999999999795; 0.9999999998607456; -2.0467120065347285e-6; 0.5782704935218237; -1.900130973733376e-5; 3.7239796582019246e-6; -1.0]
362,408,300,0.2974821738447307,[0.9999999999999295; -0.9999999999999473; 0.5782704859840391; -1.2306256796937468e-5; -5.943959502593176e-7; 0.9999999998779276; 5.547270964164409e-6; -1.0; -0.5782704749289528]
363,486,300,0.2974821738486657,[-0.9999999999879223; -1.098113341313786e-6; 1.0; -0.5782704698821673; 0.5782704910311631; 1.0; -0.999999999997676; 1.1167424594864528e-5; -2.4615494381260553e-5]
364,445,300,0.2974821738367708,[0.5782704768354563; 1.296005136921014e-6; -0.5782704846531537; 7.912273848747947e-6; -3.6421056585651343e-6; 0.9999999999414807; -0.9999999999950223; 0.9999999999486597; -0.9999999999923372]
365,519,300,0.29748217382006986,[-1.0; 3.244830737604091e-6; -0.5782704879613251; -0.9999999999999303; 0.9999999999969466; 0.5782704737192182; 3.4766484556933253e-6; 0.9999999999993441; 3.0734963934092154e-6]
366,425,300,0.29748217382692704,[-1.869690074248048e-6; -0.5782704789171499; 1.0; 0.5782704824728895; -0.9999999999817141; 0.9999999999993446; 3.2037481125502474e-6; -3.873595403628091e-6; -0.9999999999555939]
367,669,300,0.2974821738386485,[-0.9999999999983686; 2.023232130395092e-5; 5.5462583724186655e-8; -0.5782704939342352; 0.9999999999957079; 0.5782704672547404; -1.9456023537021696e-6; -1.0; 0.9999999999969966]
368,411,300,0.29748217382072695,[-2.423166459550665e-6; -4.6636685168029776e-6; -0.5782704769343738; 0.9999999999985992; -1.0; 1.8128705502500773e-6; 1.0; -1.0; 0.578270484673099]
369,434,300,0.29748217382059294,[-1.0; -0.9999999999967333; 0.9999999999998742; 1.0; -0.5782704788134011; 0.5782704826208862; -2.1039822818148958e-6; 1.6283451922488947e-6; -2.111979902725813e-6]
370,466,300,0.29748217383165176,[-3.840332487037707e-6; 0.5782704942164559; 0.9999999999798879; -6.005663946061636e-6; -8.590761012839355e-6; -0.9999999999963544; -0.9999999999909912; 0.9999999999999963; -0.5782704673565575]
371,581,300,0.29748217382471526,[1.0; -7.098442705240032e-6; -0.5782704708675458; -0.9999999999880305; -4.365492504748903e-6; 0.9999999999975839; -0.9999999999950631; 0.5782704908235815; -2.269512455339232e-6]
372,674,300,0.29748217382652226,[0.5782704780310848; 1.0; 7.338551560239561e-6; -0.9999999999993904; 8.464436726983928e-6; 1.0; -0.9999999999996809; -1.2112666159217675e-5; -0.5782704834014318]
373,428,300,0.29748217383463194,[-0.5782704847588221; 0.5782704766615774; 0.9999999999359452; 2.718250307660387e-6; 1.0; -1.0; 8.155020370690898e-6; -0.9999999999988227; -5.259092297740819e-6]
374,657,300,0.297482173819374,[-0.5782704788244943; -1.0; -7.47401569003418e-6; 0.9999999999996482; 1.0; 3.587826963538164e-6; 0.5782704828097295; -0.9999999999999991; 1.1476063940511222e-6]
375,535,300,0.2974821738267726,[1.1919047103608266e-5; 0.5782704720401718; 0.9999999999913668; -0.9999999999995409; -0.5782704895072533; 1.0; -1.8647528848422808e-6; -0.9999999999938705; 1.9580384030655144e-6]
376,560,300,0.29748217383430586,[9.936671926001067e-6; -0.999999999999563; 5.41118961354968e-6; -0.999999999999688; 1.0; 6.53360707552249e-6; 0.5782704645967813; 1.0; -0.5782704964215946]
377,410,300,0.29748217384930475,[-1.0218358537934757e-5; -0.5782704768860462; 1.0; -1.0; 1.6931163160236763e-5; 0.5782704820519796; 1.0; -0.9999999999831974; -1.0338584048905872e-5]
378,73,300,0.2979074922105108,[0.06947417216108442; -0.0032807289350646612; 1.0; 0.5561333676223903; -1.0; -1.0; -0.04544632677014745; 1.0; -0.5569919714587326]
379,522,300,0.29748217381776454,[-1.0; -0.5782704840215537; -0.999999999998194; 0.5782704776608676; 1.0; 0.9999999999994639; 1.434846728760706e-6; 1.5396732199445317e-6; 1.395453878935377e-6]
380,575,300,0.2974821738205308,[-0.5782704791314385; -1.0; -1.5421211169889906e-6; -3.593320142210145e-6; 0.9999999999999084; 0.9999999999930699; 0.5782704824476865; -0.9999999999903948; 2.8504268276335424e-6]
381,654,300,0.29748217381875464,[1.0; -3.077259224345988e-6; 2.8123668981667485e-6; -0.9999999999986562; 5.005495297557813e-6; 0.5782704773897093; 0.9999999999999727; -1.0; -0.5782704842905444]
382,531,300,0.29748217386025655,[-0.9999999999905241; 0.9999999999710731; 2.3028415606298327e-6; 9.408609704984971e-6; -0.5782705008197513; -0.9999999999640335; 1.0; 1.5627311167811466e-5; 0.5782704607235265]
383,429,300,0.29748217383506337,[7.769500651913028e-6; -0.578270481091225; 6.34836057990939e-7; 0.5782704805953978; 0.9999999999926356; -8.223597945388169e-6; 1.0; -0.9999999999099806; -0.9999999999842671]
384,457,300,0.2974821738187178,[1.0; -0.9999999999999613; -0.5782704794638344; 0.578270482065863; 2.6562800445777543e-6; 7.996114996939815e-7; -5.24441193450307e-6; -1.0; 1.0]
385,392,300,0.2974821738183082,[1.2941469892655754e-6; -0.5782704822235925; 1.2797473769488526e-6; -5.121953482513025e-7; 0.5782704792269272; 0.9999999999999948; -1.0; -1.0; 0.9999999999990318]
386,442,300,0.29748217382576303,[-0.9999999999999378; -0.578270475982245; -1.0; 0.9999999999936636; 0.9999999999890781; 0.578270485283546; 5.353016449961753e-6; -1.0660441928195108e-5; -1.070485953547016e-6]
387,552,300,0.2974821738274654,[0.5782704685706886; 0.9999999999980396; -1.0; 3.391451101070294e-6; 1.677582002667268e-6; -0.5782704930292155; -1.0; 0.9999999999986597; 1.1748109389922628e-5]
388,524,300,0.29748217381960207,[1.0; -1.584949776156928e-6; -0.9999999999922875; -0.57827048474504; 6.045055270566137e-6; 1.0; 0.5782704769563918; -1.0; 8.774543732763639e-7]
389,677,300,0.29748217382796255,[0.5782704681322661; 1.0; 6.088347997365423e-6; 1.092048371427532e-5; -0.9999999999989314; -0.9999999999978388; 3.8294089564871265e-7; 0.9999999999999105; -0.5782704934396345]
390,570,300,0.29748217382298536,[0.5782704869664899; -0.9999999999902157; -5.985546511800739e-6; 0.9999999999966968; 0.9999999999985311; -0.9999999999999953; -6.30019102398702e-6; 3.825826691021992e-6; -0.5782704746804508]
391,637,300,0.29748217381886943,[-2.1015093423550185e-6; -0.9999999999998153; -1.93117508857302e-6; 0.578270486939815; -1.0; -0.5782704747701242; 1.0; -4.332216621128976e-6; 1.0]
392,598,300,0.29748217382744396,[-0.9999999999998576; -3.4661276559125863e-6; -9.08623502394473e-6; 0.9999999999934271; 1.0; -0.5782704689247449; -0.9999999999935552; 0.5782704926755292; -3.7767053383067994e-6]
393,502,300,0.29748217383158637,[0.9999999999977831; 0.9999999999504506; 0.5782704854451007; -8.33312107160553e-6; -7.38438740731139e-6; -0.578270476205817; -1.0; 9.468113987923257e-6; -0.9999999999991975]
394,698,300,0.2974821738302804,[-8.380234239005396e-6; -0.5782704665339663; -0.999999999998075; -9.09535685554218e-6; 0.9999999999982472; -2.1155677929665635e-6; -0.9999999999965988; 0.5782704950325933; 0.9999999999968288]
395,632,300,0.29748217382219194,[-0.5782704844834483; -3.1519441445058547e-6; -0.999999999999164; 1.0; 1.1146730699590334e-5; 1.0; 0.5782704770991892; -2.9207891733561584e-6; -1.0]
396,378,300,0.29748217392704923,[-0.9999999997488567; -1.249915247910008e-5; 0.9999999999641497; -0.9999999999919817; 1.0; 0.5782704834272308; 2.5873160649887606e-5; -2.138811844830026e-5; -0.5782704724559858]
397,633,300,0.2974821738200606,[-0.9999999999999996; -0.9999999999856302; 3.1600858200781335e-6; 0.9999999999997848; 1.0; 0.5782704795199717; 2.8602021592185134e-6; -4.22774985145792e-6; -0.5782704821703248]
398,432,300,0.29748217381693204,[1.0; -9.493731815933129e-7; -0.9999999999986637; -0.5782704813581847; 0.5782704803764492; 1.0; 7.180256029713794e-7; 9.045232688011893e-7; -1.0]
399,592,300,0.2974821738348481,[0.999999999997867; -1.0; -0.5782704937156413; 0.5782704675877951; 1.3610801679663158e-5; 1.0; -4.945592186010001e-6; -1.0; 9.323067809721709e-6]
400,456,300,0.2974821738313711,[0.9999999999853726; 0.99999999998765; 3.999169941352494e-6; 8.949819620245343e-6; -0.5782704940891418; -0.9999999999879992; 5.2814917896230824e-6; 0.5782704675804043; -0.999999999997256]
401,530,300,0.29748217382641085,[-0.9999999999953625; 0.9999999999880049; 5.075052455046121e-6; -0.5782704821267073; -7.91535565900964e-6; 0.5782704793101353; 4.809879458416763e-6; -0.9999999999969913; 0.9999999999741552]
402,552,300,0.29748217384574344,[-0.9999999999998828; -0.5782705032868155; 7.287189660827665e-6; 1.0678667343252219e-5; 0.5782704582292034; -1.0; 1.0; 1.3010658102071572e-5; 0.9999999999970965]
