nPsoRun,n_iter,S,fgbest,optDes
383,598,300,0.6310685472574412,[0.9999793266995308 -0.9998670696999387; -0.055756227474042186 0.8070256791531276; 0.021115970098677682 -0.08552509145422486; 0.048424029689024504 -0.9314227406161711; 0.9993186795340833 0.11617391336773807; -1.0 1.0; 0.9999855975614802 0.9999084538572531; -0.9998869079600652 -0.9998207616601513; -0.9999980683666969 0.01922700867570249]
384,1620,300,0.6281020989772689,[-0.019646284324422385 0.9568220503078056; 0.9138146519364527 0.016044620415465716; -0.9999999999991478 -0.99999999999889; -0.8643420859388792 0.025329872409218482; 0.9999999999997427 -1.0; -0.03209183570861504 -0.9994387331492962; 0.999999999999185 1.0; 0.03711962219835323 -0.0230967492571654; -0.9999999999979508 0.9999999999998143]
385,1801,300,0.6280558404375233,[-0.018082421354479693 -0.9039758402948069; 0.029690759175118042 0.9471432378259834; -1.0 0.9999999999990643; 0.9332658869538601 -0.04507054144884101; -0.9429716680571592 0.0017995203419549058; 0.0023538552353359345 0.030806749631018954; -1.0 -0.9999999999999051; 1.0 0.9999999999995655; 0.999999999998704 -0.999999999999568]
386,477,300,0.6287199291216341,[0.9999904312325684 0.9999436443201242; -0.9999082682953252 0.9999668469843893; -0.999998464382466 -0.9999938913611985; -0.8637450328658778 -0.027518441486179934; 0.9998887902626508 -0.9999808456626526; 0.05830746436304444 0.03006308216813555; -0.05995874741080284 0.9729087767744985; -0.0132403458972509 -0.957724755798618; 0.9369794974205984 0.01822631608171983]
387,958,300,0.6293373338833284,[0.007623403043188372 -0.05646560172230727; -1.0 0.9999980952797345; -0.024805926772197336 0.8353568684138363; 0.9773536095256581 0.08193038582231407; -0.9913742245744063 0.024728308936010683; 0.03700188437810095 -0.9306795879087608; 1.0 -0.99999998970185; 1.0 1.0; -0.9999972021019182 -1.0]
388,1012,300,0.6285563885029819,[-0.9999999698084429 0.9999999994028964; -0.914976640556898 0.008986314483061975; 1.0 -0.9999999998692747; -0.05352577134727593 0.012132853082949277; 0.0424011972778405 -0.9990166261960816; -0.9999999999798748 -0.9999999966897508; 0.057473448669485776 0.9995647103931067; 0.999999988546162 1.0; 0.826849343269106 -0.006456430178945477]
389,1321,300,0.6281850333045395,[0.017502160533732488 -0.9562985125044321; 0.8737530565583438 -0.02834796753466693; 0.9999999996975556 -0.9999998759709487; -1.0 0.9999999890652396; 0.9999999993111057 0.9999999999030005; -0.923519905651679 0.00020651278196293194; -0.9999999999288289 -0.9999999999999526; 0.046279988571137076 0.9775478387779369; -0.006948558772760302 -0.001027691509126007]
390,1423,300,0.627453515086159,[0.87596463412638 -0.0007092361036943208; 1.0 -0.9999999999996049; 0.9999999999764893 0.999999999999518; 0.006801859345540569 -0.986122401470148; -0.020429876765290254 -0.015100093021150297; -0.9999999999992056 -0.9999999999984389; -1.0 0.9999999999998498; 0.019400671745660302 0.9701910975208476; -0.9013877365172529 0.012799916611657186]
391,840,300,0.6272937591869437,[0.9996576727502698 0.02350030010846592; -0.9999880459460309 -0.999999995480306; 0.9999999692605951 -0.9999999999998954; -1.0 0.9999995818603097; -0.020321834635214014 0.8662624124450593; 0.024729397611008175 -0.8740363766631105; 0.9999996696153038 0.9999999874098793; -0.9988302307928323 -0.020535643948750133; 0.013081007909745677 -0.018867614310280195]
392,2498,300,0.6295406510073138,[-0.03523822786486451 -0.9216520767153344; -0.039545157019272116 0.9992055232802209; -0.999999999925101 1.0; 0.05725200593664724 0.05751735096330371; -0.9999999999973949 -0.9999999998551977; 1.0 0.9999999999925373; 0.9429442434451915 -0.03794743847563814; -0.8693579183750453 -0.03300655544490049; 0.9999999995931199 -0.9999999997521063]
393,974,300,0.6288579614597001,[0.01432532760898388 0.044404082423347334; -0.9999999968588816 0.9999980798313725; 0.9999992272930917 0.9999993972558431; 0.0008009901981963189 0.9205618582575408; 0.9999998445140434 -1.0; 0.005749782141100169 -0.8266209571993438; -0.9960474013112639 -0.057663589073638; -0.999999992982757 -1.0; 0.9961105928168901 -0.053635786134206304]
394,1196,300,0.627334069458825,[0.01275209734362019 0.976760398570301; -0.9999999999999961 0.9999999999999529; 0.9999999999900159 -0.9999999999989166; -1.0 -0.9999999999355353; 0.9999999999420618 0.999999999870849; 0.8754430745067234 0.0047181388201907246; 0.004163171179412157 -0.9996715195023139; -0.8844631691497663 0.013657331321955459; 0.010129356432162636 -0.018971920870037826]
395,1299,300,0.6276307950834163,[1.0 -1.0; -1.0 -0.999999999999769; -0.9999999955622437 1.0; 0.8983113312335055 -0.003431079317340173; 0.9999999997485589 0.9999999999826525; -0.03284885154436599 0.9999983841715765; 0.010707769512114357 0.005648203073234083; -0.8524966917301039 -0.009524928084108519; -0.02621118441566785 -0.9870308693295473]
396,1144,300,0.6289389730523627,[0.05950508666913203 -0.004699682111160111; -0.05501997563240907 0.9794932521893857; -0.9999986249824554 -0.9999992813132716; -0.8367219079212147 0.0004368343289967134; 0.9999916944837552 -0.9999939434695493; -0.9999931832369393 0.9999935375876724; 0.9310881937074013 0.008041467573530555; -0.04913880868851744 -0.9890704801364189; 0.9999999457229929 0.9999975912960588]
397,1145,300,0.6323109126356199,[-0.11783501096676235 0.0017152013535637; -0.9999999983922144 1.0; 0.04755359647564368 -0.9507744949833697; -0.9998166919064875 0.035270802121701236; 0.8471382321643649 -0.02286381867342332; 0.9999999992693783 -1.0; -0.9999999607377302 -0.9999997173766981; 0.09901293267790647 0.9362201942765014; 1.0 0.9999859526234463]
398,1222,300,0.6276590639568874,[0.9999999999337854 -0.9999999998045692; 0.9999999997519552 0.9999999999917744; -0.9999999999711787 1.0; 0.9840139286853804 0.02954802550347629; 0.017211960850434506 -0.017936672534728287; -0.9999999999867318 -0.9999999992368849; -0.03191022944528885 0.8844805763606831; -0.9597235838229032 -0.01208766313266875; 0.009395436976945438 -0.9033696838402503]
399,1150,300,0.6298061381717515,[0.999992104183466 -0.9999999694592305; 0.9999976680627176 0.9999999656901218; -0.9999995800441485 0.9999966034132671; -0.057669525832069926 -0.837561429216102; 0.9922732563045801 -0.09931061691334103; 0.044014188107196865 0.9266142621587492; -0.9999988901617025 -0.999996224960943; 0.04193852625681694 0.05142753208359863; -0.9752999632563896 0.0008254571038176294]
400,1327,300,0.6287780872485698,[-0.9999999883019512 0.9999999883852176; 0.062443220074696666 0.8965957830169828; 0.9782615196861397 -0.07308355078290357; -0.05274451059444597 -0.8569775402607852; 0.9999999815327252 -0.9999999952395535; -0.9995712215939438 0.03820001005507318; -0.9999998142069214 -0.999999971059019; 0.9999999997777279 0.9999999772246987; -0.023966525756480717 0.04649683758239261]
401,1399,300,0.6277593295287539,[0.8976784987991516 0.038334844929870306; -0.906212981611642 -0.015315359193765692; 0.9999999999999972 0.9999999999981394; -0.008023474283302958 -0.00791839174644183; -0.9999999999998946 0.9999999999989571; 0.030378949357654318 -0.9733311318266492; 0.9999999999962598 -0.9999999999999836; -0.9999999999704199 -0.9999999999997847; -0.023171874229945915 0.9519374789627832]
402,427,300,0.6281228805768936,[-0.0190677551674168 -0.04047842433463388; -0.0009705278439181932 -0.9091765751002839; -0.9999010244378485 0.9999718847781982; 0.009188434980529852 0.8421511657946251; 0.9999948944982622 -0.9999009355880426; 0.9869001290775992 0.032248334545638725; -1.0 0.043502398196082516; -0.9997433039757656 -1.0; 0.9996459457866905 0.9999919858915363]
403,854,300,0.6296159953343646,[-0.9999995281707627 -0.9999980109410558; -0.07056712383462248 0.003994520084940464; -0.9347699252668005 0.04338872231730388; 0.017319031645511452 -0.9890187162071816; 0.8368340933490717 -0.03135085403423141; 0.9999993012742405 0.9999993457221459; 0.9998198381370436 -0.9999506819230247; -0.9999611853275422 0.9999226608599419; 0.08636483163309829 0.9730055868813673]
404,1272,300,0.6283405860513819,[-0.9999999583123887 0.9999999685390426; -0.9128300228549407 -0.003385019884009168; 0.9999999996474432 -1.0; 0.8358527967300916 0.0061880054883026924; -0.9999999525306882 -0.9999999147844832; 0.04129813593932543 0.9908216304707974; 0.051848780273604095 -0.9991734772254217; -0.03207871639879923 -0.01888061594369898; 0.9999999799967556 0.9999997181271509]
405,1607,300,0.6604145935797084,[0.9999999924447824 0.9999998385999875; -0.27137356436173327 -0.6006280602300694; 0.4978187513741113 -0.9999999782653045; -0.9999999946802931 0.04556213894784123; 0.058643579200458484 0.9999928303783419; -0.9999999992131253 -0.9999999807900196; -0.9999999747704797 1.0; 0.15233681138757707 0.1443818722209523; 0.9999996923942267 -0.3347752873429896]
406,2042,300,0.6281666745242189,[-0.9994346300136343 0.003157335452215862; 0.998131335051694 -0.06931590524296585; -0.9999999994318882 0.9999999997928699; 1.0 0.9999999999990045; -0.9999999979582479 -0.9999999999247007; -0.041162738910951464 -0.8450904964127756; 1.0 -1.0; -0.0053930581865688 0.004382220652935017; 0.03420342300861738 0.8943900820566456]
407,756,300,0.6277422131848132,[-0.9999991733195402 0.03308470938380155; 0.9999970362079167 -0.9999968251701717; 0.9999667356456592 0.029002154667524045; -0.9999959565125228 -0.9999999368451395; 0.002741264677180803 -0.8987832181718386; -0.9999983844324515 0.9999988362042166; 0.023378082895893965 -0.041309093515402975; 0.00738296798786776 0.8417055979277551; 0.9999983393886591 0.9999992913002712]
408,1361,300,0.6274242199909836,[0.024380823890473132 -0.8842597278469189; 0.9999999999828899 -0.9999999999866176; -0.9999999999916181 -0.9999999999980308; -0.9999999999308057 1.0; 0.9999996858513674 0.0399404118553037; 0.005514249738258232 -0.020536084487462178; -0.024788962624471115 0.8551608116793382; -0.9992945904340972 -0.008100274220972356; 0.9999999998075109 0.9999999999711601]
409,1062,300,0.6285963494098953,[1.0 0.9999987306567325; 0.9999999964098676 -1.0; -0.04440722739734436 -0.9182379981201517; 0.022047035766843075 0.8526157315797352; -1.0 -0.9999988653332635; 0.9911278453625566 0.005114280039062587; -0.9711274421939383 0.06810206324864945; -0.01024166427168055 -0.04052209388970648; -0.9999999619306426 1.0]
410,1427,300,0.6286837288108738,[-0.036792458192865383 0.02191990627915996; 1.0 -0.9999999999999991; 0.03138321865856183 0.9604324631795349; 1.0 0.9999999999997604; -0.9999999999477617 0.999999999325945; -0.9999999984528203 -0.9999999999788637; 0.8693752688601789 0.014927154745882649; 0.05413396145789807 -0.9552194665379911; -0.9454238257740581 -0.009925509190856935]
411,1329,300,0.6284449123271024,[-0.9999999999993255 -0.9999999989930373; 0.9335534629934139 -0.019750449663629592; -0.044745954506406574 0.036907394808865415; -0.999999998427511 0.9999999996816612; 0.026289161164950014 -0.8810189576209455; -0.9991385132917129 -0.016343953819825955; 0.03397149372863847 0.9190513187217378; 0.9999999998508659 -0.9999999999953961; 0.9999999999882603 0.9999999999886515]
412,1596,300,0.6276384098433625,[-0.9999999995756857 -0.9999999998812015; -0.014255133428991953 0.9731085263666485; 1.0 0.9999999999669666; 0.01851959782022447 0.021083800043242514; 0.9042518506497398 0.007908312757693554; -0.9024727852070092 -0.02667390348666358; 0.999999999197131 -0.9999999999984405; -0.9999999999931256 0.9999999999906517; 0.020252109220165557 -0.9501737116817546]
413,966,300,0.6272100222729378,[-0.001311157515612816 0.9955380540509479; -1.0 -0.9999999957975028; -0.8646010251437783 0.007945449532752401; 0.9999999954705028 -0.9999999906896075; -0.017352111631969428 -0.993646065141957; 0.8842366415733859 -0.008503653438549162; -1.0 0.9999999976682097; 0.020353641155023926 0.0029671010482968056; 0.9999999999778386 0.9999999999070581]
414,1324,300,0.6279768000552488,[-0.9999999702265828 -0.021480769837429196; 0.9999998462571348 0.9999999988759007; -0.9999999225094937 -0.9999999785842754; -0.9999998776408884 0.9999999988693068; 0.9999999564670198 -0.9999999910190555; 0.042129889837514235 -0.8885459317715386; 0.015567642803403139 -0.044529685784023824; -0.03822335765504876 0.8496699381085152; 0.9992672073106521 0.05681531877068824]
415,1398,300,0.6277750003801552,[0.03722191686337114 0.8675030201249707; -0.9999999999983074 0.9999999999985715; 0.9999999985808052 0.9999999934127549; 0.032210046364205554 -0.011227410213410054; -0.02924485757719553 -0.889217806633685; -0.9999999999857091 -0.9999999985579839; 0.9922880550879005 -0.019950604727688413; -0.9857795314006057 0.044704581593127145; 1.0 -0.9999999969076104]
416,1172,300,0.6281485260838336,[0.8798369264616679 -0.041078775719876705; -0.026989802869482715 0.03222552043655268; -0.999999999999283 0.9999999999974731; -0.006346860217595403 -0.9483350723538662; 0.9999999999999909 0.9999999999787115; 0.9999999999897745 -0.9999999999934526; -0.9999999999921979 -0.9999999999205992; -0.9197137219207573 0.011252781494779302; 0.04760129884510072 0.9823995947400194]
417,1962,300,0.629407421161195,[-0.018726349708275684 -0.04836803589952961; 0.8942555034649122 0.07484572420803227; 0.9999999998051046 -0.9999999959536223; 0.05894718505352426 -0.9881581894871917; -0.9999999994294232 0.9999998949566345; 0.9999999952017893 0.9999999997893856; -0.9338754955257901 0.0022829596326339606; -0.9999999699179829 -0.9999999865129084; -0.018784349145012248 0.9115163672669658]
418,2113,300,0.6306576925153655,[0.07553619984084677 0.8187314581196953; -1.0 -0.9999996485500485; -0.0034747411986340735 -0.060156497512771016; -0.9941609960752005 0.12061466894684614; -0.06497018687548 -0.9187988102381791; -1.0 0.9999998725929511; 1.0 -0.010779167078098954; 0.9999999157996191 -1.0; 1.0 1.0]
419,1381,300,0.6382920607387959,[-0.007150458448137894 -0.9999994807184434; 1.0 -0.9999996594614782; -0.9996748627525653 0.14275411892699624; 1.0 0.9999989419369227; 0.9998323472315359 0.12379843409816625; -0.9999999312916027 1.0; 0.018093735378631782 0.7498047014681107; 0.007795548351479915 -0.16708095308800047; -0.999997589183496 -1.0]
420,1400,300,0.6292647514658388,[-0.9275937564980181 -0.049446285031115395; -0.02096843491415836 0.9703666018339616; -0.9999999999922567 0.9999999999992975; -0.9999999998980027 -0.999999999983605; -0.04279977800122476 0.02829699647353149; 0.8658985157307875 0.05962467350832853; 0.9999999999979146 0.9999999999938346; 0.08419240913858106 -0.9629388561896951; 0.9999999999809065 -0.9999999996954909]
421,975,300,0.6279003106791525,[0.974519611151343 -0.025067548364614757; -0.9999999812802526 0.999971930729008; -0.971402900950838 -0.018627430292736297; 0.9999949043552683 0.999999997978074; -0.005535904803867021 -0.8682061260190598; 0.0007211726607591857 0.9194115757670621; 0.9999823740006246 -0.9999999988281857; -1.0 -0.9999997874032883; -0.001820035403000844 0.0608961069137304]
422,869,300,0.6282949070382382,[0.045440045125632496 -0.015892268210122695; 1.0 0.9999998970539105; -0.9999999937307036 0.9999998505905882; 0.009942176983574294 0.9977694585035942; 0.9043315722648861 -0.049366068091366594; -0.9999997318324925 -1.0; 0.9999999967604843 -0.9999999999956745; -0.8565127712571055 0.021115880758788622; -0.0574487949617652 -0.975874021657071]
423,2013,300,0.6280698931396813,[0.9999956937227887 0.05070339883040913; -0.005788105753522669 0.8356977734504601; 0.9999999990234644 0.9999999999989919; -0.9999508711338668 0.0329760160166746; -0.9999999999996922 1.0; 0.9999999999173891 -0.9999999999968355; -1.0 -1.0; 0.019597259211000726 -0.02867724684265206; 0.012055802047817322 -0.9044399605537263]
424,1932,300,0.6270778815808001,[0.8725954591748905 0.004450605247289002; -0.00373779268993479 0.9995918004741958; -0.8677516505921881 0.0012550039004389812; 0.9999999901797388 0.9999999542522475; -0.0006130091063474906 -0.9997836900709672; -0.9999997200805522 0.9999997325959097; -0.9999999798130579 -0.999999949608392; 0.9999999655038995 -0.9999999990743582; 0.0057204857078109045 0.013157175510109502]
425,812,300,0.6272233266729114,[1.0 -0.9999997196057511; -0.878104160338383 0.012329280842793845; -0.006448551462720224 -0.9968486032370941; 0.023219162982078812 0.9970912474998834; -0.9999999096914576 0.9999996226665141; -0.9999999719864691 -0.9999997500224843; 0.8663721116199319 -0.018100084992352408; 1.0 0.9999986007344334; 0.0012426243148968988 -0.011605132726899793]
426,2757,300,0.6594118811794004,[0.9999999999829355 -0.5653452139625608; 0.9999999920197501 0.9999999999920538; 0.6182277300101676 0.2543415741562782; -0.9983822796584346 -0.057196002780819495; -0.9999999982528033 0.9999999973796695; -0.9999999339139147 -0.9999999998732526; 0.3199219985525252 -0.9999999998632809; -0.13877615682680786 -0.1304798799762371; -0.02544044676612789 0.9999999999160006]
427,1218,300,0.62750279772462,[0.8636606490429756 0.005753142154333219; 0.9999999999980522 0.9999999999982977; 0.020619920213771605 -0.9986214120019871; -0.9999999999855894 0.9999999999998644; 0.019035222970204147 0.9776664156745674; 0.9999999999915034 -0.9999999999990018; -0.013936140681740017 -0.03118188750730093; -0.9999999999947335 -1.0; -0.8965882489935999 0.005466642472850346]
428,1624,300,0.6280443270586203,[-0.0016378004700901526 -0.013360714662279985; -0.9999999999999575 -0.9999999999994926; -0.9999999999996867 1.0; 0.9999999999999951 0.9999999999996068; 0.9014697966026202 -0.046491494108090815; 0.025728563814121985 0.9770394751229946; -0.8837071926164134 0.03145118882985138; 0.9999999999978104 -0.9999999999991505; -0.05126512897863784 -0.9672980846796778]
429,391,300,0.6287278876204032,[0.9092034231707459 0.016469221981092883; 0.9999992975592675 0.9996090377208653; 0.000654261630901244 0.9205083972605739; -0.011025512448359382 -0.9811542024784989; -0.99981864763825 -0.9999530240044902; -0.999916771510988 0.9999541892907745; -0.06119377317536942 -0.0698229056323173; -0.9209740791402126 0.029589501705392714; 0.9999179340266765 -0.9998091201056939]
430,585,300,0.6280160217045819,[0.8724576600829029 0.0028661005249871795; 0.02721729703907554 -0.9707156123606681; -0.9990431774948799 0.9999479110644136; 0.9995932984999606 0.9998413222999528; -0.007992832866975622 0.9935761300743242; -0.8975054279481325 -0.03439732176361561; -0.9999696266689562 -0.9996382191200626; 0.9999612538755949 -0.9995898948969646; -0.03661646396804672 -0.011922361827232632]
431,1395,300,0.6291047783819412,[0.030275148743595173 0.044243457739719605; -0.9999999477800658 -0.9999999999597213; -0.9376563809257965 -0.006283975398625496; -0.009470137571168536 0.9287873764063371; 0.99952156636064 -0.057730427710610564; 0.9999999999763568 -0.9999999973916557; -0.055520293423390744 -0.8660877017353809; -0.9999999467608285 0.9999999762916131; 0.9999999934319909 0.9999999979212008]
432,1640,300,0.6281358471711239,[0.9999999999782587 -1.0; -0.9989076615784392 0.04314578198094444; -0.007147360190175056 -0.9099781619368077; 0.009030493469474607 0.8396262006824946; -0.9999999997804299 1.0; -0.02058011876996625 -0.06640796031362509; -0.999999999995293 -0.9999999999998029; 0.9909863599558404 0.026425341229382785; 0.9999999961954459 0.9999999999878466]
433,1137,300,0.6275025964219086,[-1.0 0.03737563433106162; 0.9999999999386843 -0.013241166650805769; 0.9999999280934652 -0.9999999860925047; -1.0 -0.9999999974651239; 0.03142039375074753 0.8565373377061346; -0.02043866325856022 -0.8824566771471968; -1.0 0.999999886639366; 0.022701011185758402 -0.027459981306701985; 0.9999995457076787 0.9999999645059002]
434,1280,300,0.6285620882695307,[0.002575984227468703 -0.03816284597855929; -0.9751983699059101 0.06563066354322282; -0.9999999812953918 0.9999953046225831; 1.0 0.9999999999255781; -0.9999999982587406 -0.9998834762970883; -0.03207410697253192 -0.9200301059052772; 0.024109377032191334 0.851226625253584; 0.9873473508057931 0.011921320905468033; 0.9999898893373295 -0.9999997834054467]
435,1105,300,0.6322794515119263,[-0.9722284051897149 0.016578312275836855; 1.0 -0.9999972727448805; 0.9999912468444815 1.0; 0.0733229998586174 0.9367839291115978; 0.08375920386080062 -0.9842833000920008; -0.9998534049485329 1.0; -0.9999858028183933 -0.9999999988592141; -0.03286242870910777 -0.05886475570574389; 0.8419810487700392 0.01939504719104263]
436,1814,300,0.6668410068662894,[0.9999999999734143 -0.39645745232890384; 0.34923417250276756 -0.9999999999877273; -0.16614064901682266 -0.2516866971118247; 0.9999999998563726 0.9263807703870609; 0.0375967815134254 0.9999999999959029; 0.3111752786390866 0.1502132766699696; -0.9878463271120218 -0.9999999999993759; -0.999999999974089 -0.03730188479832596; -0.9999999999077167 0.9999999999998858]
437,846,300,0.6275805495372999,[-0.036176462983603205 0.878265614314704; 0.9999565280408452 0.020812497968912585; 0.9999999999977592 0.999999999928794; 0.9999999999999988 -0.9999999999982222; -0.9999999949307845 -0.9999999992851066; -1.0 0.9999999986573191; 0.032780443879326354 -0.8595159297866914; -0.013620462573409278 0.0007466182465260383; -0.9999962230651668 -0.04671979570192167]
438,2026,300,0.6285748958041663,[-0.9605352473833494 0.0198460984543353; 0.9999999655749175 -0.9999983352864433; 0.037089491620980804 -0.9547162697408125; -0.023315316209733917 -0.025517896154843032; -0.9999999365297766 -1.0; 0.9999999561392395 0.9999998816958668; 0.9124113654738826 0.03984149627338745; -0.9999997709674445 0.9999996687480014; 0.01341872286491117 0.90101780988663]
439,739,300,0.6275581157360843,[-0.9999970499477682 -0.999997617834682; -0.9569330244593348 -0.007087222222197665; -0.0245421105309063 0.8947656765555252; 0.9851356637496129 0.012521989217816732; -0.9999997815281302 0.9999997982246501; 0.9999996991787291 0.9999957122819665; -0.004549794660764422 -0.8951371958839893; 0.011523405733565042 0.012226159876691792; 0.999978707546562 -0.9999693747779099]
440,1578,300,0.6290929495539275,[0.8810853816970725 -0.067789610861431; 0.9999997655537148 0.9999999696244063; -0.08989297170353262 -0.999952876699623; 0.04752874440240672 0.9999753108913216; 0.9999999917372744 -0.999999985879842; -0.9999999995467789 -0.9999999754669731; -1.0 0.9999999971668604; -0.0009886400764519913 -0.004706541807392669; -0.8500628100915437 0.07329253914788031]
441,1767,300,0.6288366641140284,[-0.03461977612038854 0.9913753241671097; 1.0 -1.0; -0.9999999999989333 0.9999999999869503; 0.8485869407180071 0.06798576270387667; 0.07934670785720929 -0.9980471876910966; -0.9999999999589557 -0.9999999999751829; -0.04072648187543204 0.013904484826988781; -0.8946568421237463 -0.048571353452007464; 0.9999999999648767 0.9999999998734368]
442,620,300,0.6288929775812967,[0.9999999368886132 -0.9999902449587376; 0.013129053918296182 -0.9061267931324046; -0.9233678948358255 -0.05162018249128891; -0.9999977116311343 1.0; -0.01278124669976569 0.03853198116586786; -1.0 -0.9999998966097866; 0.911607601258897 -0.035146048760984865; -0.00196779499814719 0.9888647176737763; 1.0 1.0]
443,766,300,0.6285301230695288,[0.03983579888221135 0.003129652124265001; -0.02012149564657969 0.9788654294475391; 0.9999998387297035 -0.9999999848402938; -0.06175795944035493 -0.9724733339621976; -0.8543720526307601 0.020804941476503934; -0.9999936448028873 -0.9999931407522707; -0.9999481374159565 0.9999666384320071; 0.9270252429572778 -0.023183260004744372; 0.9999999967161506 0.9999774008591692]
444,1545,300,0.6278698255338205,[-0.9999999991611299 0.9999999906893771; -0.9999999995734483 -1.0; 0.9999999860732603 -0.9999999933958704; 0.0030875178279654793 0.051853959208081044; 0.9999992235677551 -0.0462293185461594; -0.014694022544243108 -0.8389892061935263; 0.9999999999998422 0.9999999937904509; 0.012733511958150026 0.9020344200572874; -0.9990748294077448 -0.01963783023945696]
445,1130,300,0.6280870558502463,[0.01820544225871576 0.8353468268701515; -0.012684854597380528 -0.9061027006148676; 0.0013217309665586588 -0.044721925822654336; -0.9999939428394128 0.05457279037594656; -0.999999965261036 -0.9999980650874871; 0.9999999975890139 0.9999998745387791; -0.9999999885986043 0.9999999880185397; 0.9982580551231564 0.024840045793669982; 1.0 -0.9999999968988351]
446,1082,300,0.629212769913635,[0.999999815591972 0.9999995390891628; -0.9999999524986354 -0.9999997469554425; 0.09045798052631805 -0.985770318468804; -0.9999997087508924 0.9999999192635861; -0.05124259470910159 0.006703733108856311; 0.9999996839352464 -0.9999999079580565; 0.8334947522813336 0.04668724684501017; -0.9152553605590666 -0.04980611594429429; 6.796322104255149e-5 0.9999856036793972]
447,1500,300,0.628677259662305,[0.9999999538130111 -0.9999999994123675; -0.9999997094952711 0.9999986661038169; -0.014334827207811651 0.8548392594746785; 0.9999998899361277 0.999999671209576; -0.9999999898261489 -0.9999999940625148; -0.01203952247440566 -0.047890171682301017; -0.9652492384869298 0.04006522491484167; -0.007117715296483887 -0.9349021138180782; 0.9781831021042938 0.04790370355822913]
448,1297,300,0.6282753954320588,[0.04063110267771065 0.8773322085964965; -0.999026392745951 0.03516749259674393; 0.9442063555388197 0.007721755767300759; 0.9999994212863549 1.0; -0.9999998280154614 -0.9999999825739154; 0.015375264702694048 -0.9120167460880955; -0.025508190984845015 -0.008200503204461767; 0.9999998092772192 -0.9999995214930886; -0.9999995457574562 0.9999996063660932]
449,1168,300,0.6277995043978425,[-0.9999999672644432 -0.9999999871188442; 1.0 -0.9999999994665458; -0.02824978633728356 -0.963781778343126; 0.9999999998250231 0.9999999814802266; -0.015409344987088841 0.03152497183634473; -0.9999999621833222 1.0; 0.028948332196324464 0.9993772061243749; -0.8880800381737165 0.014530610264584699; 0.8821755721770593 -0.04285043799246363]
450,1574,300,0.6283342608046552,[-0.02400899353888875 0.8925246432977871; 0.04159763712316807 -0.01521113997032542; 1.0 0.9999999998179049; 0.9788356080554943 0.025196098357191315; -0.9999999998510845 0.999999999744438; -0.9250343496154393 0.02310681679861891; 1.0 -0.9999999999896317; -0.02523377076163996 -0.9336872924040217; -0.9999999999998281 -0.9999999999972041]
451,1652,300,0.6291644678514663,[0.037808734626894915 0.976063880800799; -1.0 -0.9999999829360596; 0.9999999970470871 1.0; -0.05820610166402262 -0.9142566564386536; -0.9999999999210999 0.9999999308349011; -0.9148177858667791 0.022337541933818622; -0.021918544234643195 0.05607649509753535; 0.999999999724689 -0.9999999999957461; 0.9205177123862067 -0.0732937391068899]
452,2925,300,0.6295082916537584,[0.021685179835543793 -0.9443847338760055; 0.9999999971241526 -0.9999999998064685; -0.018459076761332523 0.84865025105837; 0.04105263616507634 -0.042392697961411006; 0.9736220716950207 0.07596582104465135; -0.999999999496987 0.9999999995624774; -0.9659064471273533 0.03511939085586645; 0.9999999912976496 0.9999999999324919; -0.9999999999879562 -0.9999999949961029]
453,1380,300,0.6284120773550219,[-0.050961419605336004 -0.015478061218989488; -1.0 0.9999999953250688; -1.0 -0.9999999999791818; 0.06639247670167807 0.9850566829244262; 0.8426023860569213 -0.030821432513310022; 0.004961301418452595 -0.9986065208754275; -0.9099890800027587 0.034529432091167565; 1.0 -0.9999999983948321; 0.9999999876993215 0.9999999959210697]
454,1636,300,0.6275993799812345,[-0.9684716174356108 0.02634136442506283; 0.019892878023507605 -0.016325746797637916; 0.9999999999997392 1.0; 0.0077796088167825005 0.8769060476145392; 0.9999999997792081 -0.9999999999991304; -0.9999999999999413 -0.9999999999999933; -0.03558903501580396 -0.8892208543379139; 0.9999684584522681 -0.015716360613079024; -0.9999999998563747 0.9999999999805717]
455,1462,300,0.6280278354329115,[-0.047150755297622 -0.9995668311834837; 0.9999999999928114 0.9999999999986643; -0.8624392707183628 0.04049847996506924; -1.0 0.9999999999998266; 0.9054288580422303 -0.010102510043009489; 0.037600747427626 -0.024211073021830128; 0.9999999997697464 -0.9999999999965057; 0.004905834190842809 0.9669335891709612; -1.0 -0.9999999999755369]
456,686,300,0.6297690938054614,[-0.08956508185560796 -0.003036036998504475; -0.9949457090654203 -0.0007222005937331484; 0.05883647718810197 -0.9311906862346879; -0.999999224811514 0.9999998119907209; 0.0402977068784966 0.9194467620655907; -0.9999922005797759 -0.999939885083903; 1.0 0.9999999271801393; 0.9999992415474301 -0.9999996657405654; 0.8861814961172436 0.016489595849483642]
457,1918,300,0.627948963388672,[0.9999999946955688 -0.9999999713874338; 0.9013043261943398 0.006071315322061044; 0.04000451069798037 0.014983309987422245; -1.0 -0.9999999989091727; -0.9999999922657503 0.9999999997225357; 0.9999999876529418 0.9999999850869522; -0.8685690504367655 -0.041654413405759476; 0.011124937590146987 -0.9649149455526964; -0.038081159612697806 0.9994600140537379]
