nPsoRun,n_iter,S,fgbest,optDes
368,173,300,0.40000000000000296,[1.0; -0.9999999999999961; 7.058840391749558e-8; -1.6096837366525244e-9; 1.0; 6.546257891291119e-8; -1.0]
369,206,300,0.40000000000000013,[1.278039042960587e-8; -2.010549722510787e-8; 1.0; -1.0; 1.0; 9.760544453915517e-10; -1.0]
370,178,300,0.4000000000000248,[1.0; 1.6833762528926294e-7; -1.0; -1.7559995867123241e-7; 1.0; 2.3511121097863067e-7; -1.0]
371,218,300,0.4000000000000295,[1.0530837403405979e-7; 1.0; -1.0; -2.1212741786535415e-7; -1.0; 1.0; -2.3259585365175405e-7]
372,195,300,0.40000000000000013,[1.0; -2.6409565653350837e-9; -1.0; -4.1802684489380444e-9; 1.0; -1.0; -2.519866025347233e-8]
373,193,300,0.40000000000000613,[6.028968693601094e-8; 1.0; -1.0; 0.9999999999999793; -1.0; -6.323273132854372e-8; -1.2490348592777012e-7]
374,234,300,0.3999999999999999,[-1.502666158656421e-8; 8.56091273140561e-9; -1.0; -1.0; -2.7274430243200108e-9; 1.0; 1.0]
375,254,300,0.4000000000000046,[1.1637843325816059e-7; 4.937616158956249e-8; -7.315037154752236e-8; 1.0; 1.0; -1.0; -1.0]
376,235,300,0.4000000000000006,[4.713218780771244e-8; 1.0; 9.178047644693018e-9; -1.0; 1.0; 1.4129684846589737e-8; -0.9999999999999992]
377,209,300,0.4000000000000008,[1.0; -8.405220528610391e-9; -1.0; 5.964695692326377e-8; -2.5161394560757698e-8; -1.0; 1.0]
378,181,300,0.4000000000000015,[1.0; -1.0; 1.0; 3.944517374246981e-8; -1.0; 5.668439006528429e-8; -2.413351409440408e-8]
379,211,300,0.400000000000001,[4.146636884874272e-8; -5.4153665749283756e-8; -2.9700840288299507e-9; -1.0; 1.0; -1.0; 1.0]
380,204,300,0.40000000000000024,[-1.0221090883596532e-8; 1.0; -1.0; -1.0; 1.0; 1.3189543215249109e-8; -2.9593124240444614e-8]
381,189,300,0.40000000000000424,[1.0; -6.66684354921697e-8; -1.2701318139952492e-8; -1.0; 0.9999999999999992; -0.9999999999998772; -6.060313503379253e-9]
382,213,300,0.4000000000000005,[2.2814533934339468e-8; 3.867462752604255e-8; -1.0; 1.0; -1.92585175504572e-8; 1.0; -1.0]
383,153,300,0.4000000000000108,[-1.5992299112032274e-7; 1.0; -1.0; 1.555059840983195e-7; 8.672629914067381e-8; 0.9999999999999915; -1.0]
384,212,300,0.3999999999999999,[-1.0; -1.4075050017596978e-8; 1.0; -1.0; 2.017593940024421e-9; 1.0; -1.7178618567613734e-8]
385,167,300,0.40000000000000097,[-0.9999999999999997; 4.117929246980766e-8; -9.64393753991138e-9; -0.9999999999999841; 1.0; -1.6754594471008393e-8; 1.0]
386,189,300,0.3999999999999999,[1.0; 1.0; -2.4466838684410666e-9; -5.618404422811012e-9; -1.0; 2.0147462193919627e-8; -1.0]
387,198,300,0.4000000000000129,[8.665275109408522e-8; -1.0; 1.0; -1.0; -4.926935755938634e-9; 1.9321804395661278e-7; 1.0]
388,192,300,0.40000000000000285,[1.0; 0.9999999999999774; 1.0462339322545134e-8; -6.591260173047454e-9; -0.9999999999999164; -1.0; 1.9915355229870416e-8]
389,101,300,0.4000017697331704,[-0.9999914058705754; -1.0; -0.0015728501044125882; 0.0021840322948182495; 1.0; 1.0; -2.7038520168013624e-5]
390,223,300,0.4000000000000007,[-0.9999999999999897; 1.0; 1.0; -1.0; 4.590654342757487e-9; 3.916570924463124e-8; 6.738007586731773e-9]
391,202,300,0.4000000000000002,[-9.976279862522059e-10; 1.0; -0.9999999999999923; -2.2728267271442355e-10; 1.0; -1.198952670273402e-8; -1.0]
392,204,300,0.40000000000000163,[-1.0; -1.0; 1.0; -4.1294533284124656e-8; -6.051584486430011e-8; 3.7343289443588205e-9; 1.0]
393,175,300,0.40000000000000135,[-3.4588902477595327e-8; -1.0; -6.045199489411977e-8; -1.0; 1.0; 1.0; -8.362629634897588e-9]
394,186,300,0.40000000000000013,[-1.0; 1.0; 8.913453558371991e-9; 1.0; 2.7574939580165964e-8; -1.0; -3.1099329020155475e-9]
395,222,300,0.4000000000000752,[-1.0; -1.0; 1.0; -4.72845687142472e-7; 2.1238802994978943e-9; 1.0; -1.9530184400014143e-7]
396,209,300,0.4000000000000101,[1.0; -1.001024195213872e-8; 4.9848905253900705e-8; 1.667495828002367e-7; 1.0; -1.0; -0.9999999999999322]
397,205,300,0.4000000000000015,[2.9594518376086976e-8; -1.0; -1.0; 1.0; 6.735979934947179e-8; -2.9224697049921208e-8; 1.0]
398,177,300,0.40000000000000296,[-7.207214839525622e-8; -1.0; 9.451250109633177e-8; 1.0; -5.711682429898994e-8; -1.0; 1.0]
399,152,300,0.4000000000000056,[-1.0; 1.0; 5.8396820181265897e-8; 1.2270674196580828e-7; 6.219464909324213e-8; 1.0; -1.0]
400,177,300,0.4000000000000006,[-3.5843316016155506e-9; -1.0; 2.321751560285564e-8; 1.0; 2.8052633026025576e-8; -1.0; 1.0]
401,211,300,0.3999999999999999,[-1.0; -1.0; 1.6834402644938304e-8; 4.650269592107769e-9; 1.0; -6.981669236557237e-10; 1.0]
402,153,300,0.4000000000000016,[0.9999999999999997; -1.0; 1.0; -4.249378308281259e-8; 6.592522402877157e-8; 3.1610937979931835e-8; -1.0]
403,190,300,0.40000000000000024,[9.732491029856745e-9; -1.8504557774770588e-8; -1.9348260947361888e-8; 1.0; -1.0; -1.0; 1.0]
404,160,300,0.4000000000009287,[1.0; 5.15035998984383e-8; -1.0; 1.5156345682266372e-6; -1.4396972908694006e-6; -1.0; 1.0]
405,239,300,0.3999999999999999,[-1.0; 1.0382949572608538e-9; 1.0; 1.0; -1.0; -1.3472957097158207e-9; 8.849391691415327e-9]
406,241,300,0.4000000000000009,[-1.936586481087229e-8; 1.0; -1.0; -1.0246077588002423e-8; -5.108650464575199e-8; 1.0; -1.0]
407,160,300,0.40000000000000163,[-5.444395688145685e-8; -1.0; -4.964942653107553e-8; 1.0; -6.79104314889187e-9; -1.0; 1.0]
408,151,300,0.4000000000000025,[-1.0; 6.432021791749733e-8; 1.0; 1.0; 6.551808285122474e-8; -6.062933605579865e-8; -1.0]
409,252,300,0.3999999999999999,[1.1318642918598108e-8; 1.0; 1.0; -1.0; -2.0809302183817262e-8; -1.0; 1.0587186652995699e-8]
410,158,300,0.4000000000000654,[1.0; 3.8653499133200304e-8; 1.0; -2.254843288115983e-9; -1.0; -1.0; 4.967654682094834e-7]
411,234,300,0.40000000000000047,[1.0; -1.0; 1.68433712423052e-8; 1.0; -3.937766886734849e-8; -4.910255470784569e-9; -1.0]
412,150,300,0.4000000000000006,[1.0; -2.366460947056945e-8; 0.9999999999999931; -1.0; -2.2962810256684114e-8; -1.0; 3.554749663833519e-8]
413,199,300,0.40000000000009994,[-1.890290284673668e-7; 1.0; 0.999999999997098; -1.0; 3.009696251000898e-7; -1.5622008443306443e-7; -1.0]
414,199,300,0.40000000000000074,[-1.0; -5.029519487608103e-8; 1.0; 1.4484534344075388e-8; -1.0; 1.0; -1.0393080261303528e-8]
415,188,300,0.40000000000002134,[-1.35976528987762e-7; -2.300766302121636e-7; 0.9999999999999858; -1.0; -1.0; 1.0; -4.768051444903649e-8]
416,149,300,0.40000000000007296,[1.0; -1.0; -1.0; -5.327703045878225e-7; -1.287722959323174e-9; 1.353912498207586e-7; 1.0]
417,182,300,0.4000000000000008,[9.382593361606271e-10; -5.741486823852539e-8; -1.0; -1.0; 1.0; 1.0; 1.824634075751712e-8]
418,183,300,0.40000000000000213,[-1.0; 8.446784721738034e-9; 3.1392713364006784e-8; 3.760664498138718e-8; -1.0; 0.9999999999999457; 0.9999999999999994]
419,163,300,0.3999999999999999,[1.0; -1.0; -7.981864962548834e-9; -1.0; -1.6193422584739733e-8; 1.0; -5.956949260123744e-9]
420,159,300,0.40000000000000097,[1.0; -1.0; 3.736545526916719e-8; -4.944763334873412e-8; -2.830126926608953e-8; -1.0; 1.0]
421,183,300,0.400000000000004,[-1.0; 1.0; 1.0; -3.3921974766335684e-8; 8.95656926207614e-8; 7.360593426255172e-8; -1.0]
422,169,300,0.40000000000000435,[-1.3109061761759145e-7; 1.0; -1.0; -1.0; 4.061550490780248e-8; 1.0; 7.21144939258755e-9]
423,194,300,0.4000000000000146,[1.0; 8.716183801048255e-8; -2.3064463006691832e-7; 1.0; -1.0; 1.1314703672427165e-7; -1.0]
424,178,300,0.40000000000000024,[1.3370846516786122e-8; 1.0257820936134018e-8; -1.3750703737134601e-8; 1.0; -1.0; -1.0; 0.9999999999999922]
425,195,300,0.4000000000000016,[6.90803096849256e-8; -1.0; -4.1144925216064143e-8; 0.9999999999999913; -1.0; 1.0; -9.869285947490638e-9]
426,212,300,0.4000000000000004,[-3.134584167607724e-8; 1.0; -8.352769471110525e-9; 3.371116794768098e-8; 1.0; -1.0; -1.0]
427,235,300,0.3999999999999999,[6.875651381687716e-9; 1.3903240155937683e-8; 1.8779734024524464e-8; 1.0; -1.0; 1.0; -1.0]
428,209,300,0.40000000000000047,[1.0; 1.0; -1.0; -5.731331046808218e-9; 8.417230840253966e-9; -3.713438179808367e-8; -1.0]
429,235,300,0.3999999999999999,[-1.0; -1.531987589992701e-8; 1.0; -8.05758963466843e-9; -1.3580990325720337e-8; 1.0; -1.0]
430,165,300,0.4000000000000004,[-2.9801265538953292e-8; 1.0; 1.539728202393009e-9; -1.0; 3.174988486978345e-8; -1.0; 1.0]
431,188,300,0.40000000000000047,[1.0; -1.0; 3.885451057609557e-8; -2.3221054369399715e-8; -1.0; -9.911813557014239e-9; 1.0]
432,199,300,0.40000000000000097,[1.0; 5.3127967520596704e-8; -1.0; -1.0; 3.0100027282735075e-8; 1.5437026709948655e-8; 1.0]
433,199,300,0.4000000000000003,[-7.105757212138723e-9; 3.1515285132377495e-8; 1.0; 8.244735268309479e-9; -1.0; 1.0; -0.9999999999999989]
434,275,300,0.40000000000000013,[-1.1437598504245659e-8; -1.038015785328646e-8; 3.145266078368111e-8; -1.0; 1.0; -1.0; 1.0]
435,197,300,0.4000000000000042,[-5.240137087803789e-9; 6.585486229662352e-8; -1.0; -1.0; 1.0; 1.010597174893648e-7; 1.0]
436,205,300,0.40000000000000124,[-8.837018275742431e-9; 1.0; -1.0; 6.429599905249482e-9; -1.0; 0.9999999999999473; -4.420871541871294e-9]
437,255,300,0.4000000000000002,[1.0; 1.8567236262196156e-8; -1.0; 1.0; -1.0; 2.9253540253725123e-8; 1.658062607897333e-8]
438,193,300,0.4000000000000003,[-1.0; -1.0; 1.4709558339286237e-8; -1.668024541192137e-8; 0.9999999999999953; 1.0; 1.1564069439965123e-8]
439,163,300,0.3999999999999999,[1.0; -1.0619764260442265e-8; 3.3454764175136693e-9; -1.0; 4.155557407616139e-9; -1.0; 1.0]
440,206,300,0.4000000000000004,[1.0; 2.6138847064610344e-8; -1.4977047167072326e-8; -2.0409734391238344e-8; -1.0; -0.9999999999999887; 1.0]
441,170,300,0.40000000000000013,[1.0394903728796353e-8; 1.0; 2.2177497327749476e-8; -1.0; 1.0; 1.1342994045102125e-8; -0.9999999999999956]
442,211,300,0.40000000000000335,[1.0; -0.999999999999929; 1.0; 2.5012267454532112e-8; 6.820667024872703e-8; -1.0; -5.556056297532662e-8]
443,188,300,0.4000000000000004,[-1.2124223904010522e-10; 1.8799878862509262e-8; 1.0; -1.0; -1.0; -2.9706008786960197e-8; 1.0]
444,183,300,0.40000000000000213,[-1.0; -1.2213688451700535e-8; 1.0; 1.0; -1.0; 6.170056549505554e-8; 5.9059430988475165e-8]
445,158,300,0.40000000000001035,[1.5368383499607392e-7; -1.0; -1.0; -1.5947689353674808e-7; 1.0; 8.630666188602737e-8; 1.0]
446,168,300,0.4000000000000029,[-1.0; 1.0; 5.663897939611195e-8; -1.0108074594875129e-7; -2.1801978490533606e-8; 1.0; -1.0]
447,187,300,0.3999999999999999,[1.0; 4.133754110674043e-9; -1.1843162285767545e-8; -1.0; -1.0; 0.9999999999999998; 3.819150905700875e-9]
448,203,300,0.4000000000000035,[-0.9999999999998844; -8.911000160777851e-9; 1.0; 8.8071122759075e-9; 1.0; 4.87475261059823e-8; -1.0]
449,158,300,0.4000000000000008,[-1.5578025411095034e-8; 1.0; 3.186543240796588e-9; -1.0; -1.0; 1.0; -4.941150872447298e-8]
450,224,300,0.3999999999999999,[1.0; -1.0; -1.0; 1.0; -7.534341005284969e-9; -2.0456062925079815e-8; 3.819811424824567e-9]
451,217,300,0.4000000000000009,[-0.9999999999999963; 4.571134067289909e-8; -1.0; 1.0; 1.0; 2.0995600236660982e-8; 1.8761094223680267e-8]
452,213,300,0.40000000000000213,[-4.713191999888609e-8; 1.0; -1.0; 5.812240263979371e-8; -1.0; 1.0; 5.7097693879943087e-8]
453,325,300,0.40000000003383684,[0.9999999996684745; -0.9999999991756744; -0.9999999999033558; -2.2772314032989345e-6; 1.0; 6.817214252606912e-7; -1.8057724237076365e-6]
454,164,300,0.40000000000000047,[0.9999999999999853; 1.4973427176146098e-8; 8.679576876966509e-9; -1.0; 1.0; 5.3001290159991116e-9; -1.0]
455,181,300,0.3999999999999999,[1.0; 1.331806518878473e-8; -1.0; -5.3341657171748055e-9; -1.0; 9.92843801917659e-9; 1.0]
456,174,300,0.40000000000000013,[-1.0; 2.9061863779658893e-8; 1.0; 6.281208948423322e-9; 1.0; 3.135002681111199e-9; -1.0]
457,197,300,0.400000000000001,[-4.131641180639129e-8; 1.0; -0.9999999999999913; -3.147683481681463e-8; -1.0; 1.161634700499876e-8; 1.0]
458,202,300,0.3999999999999999,[1.0; 1.1344947796013777e-8; -1.0; 1.0; -3.844044194157013e-9; -5.106505232420517e-9; -1.0]
459,169,300,0.4000000000000016,[-1.0; -0.9999999999999415; -1.2844659216975175e-8; 2.4442457264913116e-8; 9.821759257783313e-9; 1.0; 1.0]
460,164,300,0.40000000000001024,[-1.0; 3.8772953027227015e-8; 0.9999999999999198; 1.6862754097032083e-7; 1.0; -1.0; -4.87403835941941e-8]
461,157,300,0.40000000000000036,[1.0764920965595714e-8; 1.0; 9.570406932737954e-10; 4.014748873004684e-9; -0.9999999999999938; -0.9999999999999927; 1.0]
462,146,300,0.4000000000003607,[-0.9999999999931442; 1.0; -7.965929952086954e-7; -1.7915419814607252e-7; -2.14172596060668e-7; 1.0; -1.0]
463,162,300,0.4000000000000019,[-0.9999999999999653; -5.353417731909662e-8; 3.709390765416853e-8; 1.0; -1.0; -2.5255440658920275e-8; 1.0]
464,178,300,0.40000000000000047,[1.0; -1.0; 7.514278567220223e-9; 1.0; -4.275029258235986e-8; -1.0; 1.4914231395065353e-8]
465,160,300,0.4000000000000033,[-1.0; 1.0; 1.0; 8.325572627015404e-8; -1.0; 3.65118901771854e-8; -8.954957454206417e-8]
466,163,300,0.4000000000002134,[-1.0; 1.0; -7.850431317563047e-7; -1.0; 1.0; 6.181897180932181e-7; 4.131668774534715e-7]
467,181,300,0.40000000000000263,[-1.0; 1.0; -4.782673466638235e-8; 3.096133776195549e-8; 1.0; -8.430742814397132e-8; -1.0]
468,230,300,0.40000000000000735,[1.0; -1.0; 1.6253630242355054e-7; -3.174516211538863e-8; -1.0; 1.0; 2.514550303208439e-8]
469,172,300,0.4000000000000006,[1.0; 4.04751201709838e-9; 1.0; -0.9999999999999999; 3.8953185811667456e-8; 1.827479055104994e-8; -1.0]
470,229,300,0.40000000000004693,[-1.0; -1.328911931222718e-7; 1.0; 1.0; -2.6050333004571023e-7; -1.0; -2.980888277413968e-7]
471,205,300,0.3999999999999999,[-1.6478403494883238e-8; 1.0; -1.0; -1.0; 1.0; 6.087018748428101e-9; -6.461231631654824e-9]
472,163,300,0.4000000000000013,[7.611168072419693e-8; 1.0; 1.0; -1.2988177637805384e-8; -1.0; -1.0; -2.0706144857414097e-8]
473,196,300,0.4000000059967498,[1.0; -1.0; -0.00010833389693787076; 1.0; -1.0; 2.246108886297659e-5; -9.108416490685161e-5]
474,145,300,0.4000000000000121,[1.0; 1.0; 2.1971943996466855e-7; -1.451431842285123e-8; -1.0; -1.0; -5.26485257695802e-8]
475,174,300,0.40000000000000047,[-1.0; -9.23775912195788e-9; 3.630496339409075e-8; -1.0; 1.0; 1.0; -1.8883861700147688e-8]
476,184,300,0.40000000000000135,[1.0; -5.954131468146335e-8; 2.7200961162106327e-8; 1.0; -1.0; -1.0; -3.628693741389971e-8]
477,290,300,0.4000000000000013,[-1.4232050983949852e-8; -1.0; 1.0; -1.0; -1.0329913804070717e-8; 7.38023800065492e-8; 1.0]
478,179,300,0.40000000000000524,[0.9999999999999828; -0.9999999999999458; -1.233035010293383e-8; -1.2106159712546625e-8; 1.1585457914750381e-7; -1.0; 1.0]
479,204,300,0.4000000000000007,[-3.0923193718344453e-9; -1.0; -1.0; 1.0; 4.255574899997283e-8; -3.631933698645089e-8; 1.0]
480,194,300,0.4,[1.0077677554432914e-8; -1.0; 5.163569753972141e-10; 1.0; -6.587756007525498e-9; 1.0; -0.9999999999999997]
481,194,300,0.40000000000000213,[-1.0; 1.0; 6.737044947281219e-8; -4.1482126288733674e-8; 1.0; -7.235685326683996e-8; -1.0]
482,195,300,0.4000000000000007,[2.2289373333336454e-8; 1.0; -1.0; -4.179997485542313e-8; 1.0; -1.0; 4.6487219883228854e-8]
483,216,300,0.4000000000000017,[-1.0; 0.9999999999999997; 2.1794190715203946e-8; 0.9999999999999631; -1.0; 4.353402550988493e-8; -3.177252359422374e-8]
484,206,300,0.40000000000000135,[-5.348910936149558e-8; -1.0; 1.0; -1.0; -4.282226242176934e-8; 2.766614760320813e-8; 1.0]
485,201,300,0.4000000000000002,[2.1025472840589362e-8; -1.0; 1.0; 1.0; -4.662976771010475e-9; 2.456056307656374e-8; -1.0]
486,202,300,0.3999999999999999,[-4.881136037873744e-9; 1.0; 1.0; -1.6887144516475908e-8; -1.0; 7.247827228297846e-10; -1.0]
487,170,300,0.4000000000000019,[-8.459432539898809e-8; -1.0; 1.0; -1.0; 3.59770608383334e-8; 4.563435203078203e-8; 1.0]
488,218,300,0.400000000000004,[-4.481308150490416e-9; -1.0; -1.0; 1.0; 1.2800709041444194e-7; 1.0; -6.365137486261721e-9]
489,251,300,0.4000000000000141,[-1.0229858442925426e-7; 2.2939621063487056e-7; 1.0; -1.0; 1.0; -1.0; -6.78167366728001e-8]
490,219,300,0.4000000000000078,[1.0; 1.7741412118732601e-7; -2.8750995779635726e-8; -3.6553248304736245e-8; -1.0; 1.0; -1.0]
491,217,300,0.4000000000000006,[-2.965777947361599e-8; 1.9923736893367326e-8; -1.0; 1.0; -1.5701255527457278e-8; -1.0; 1.0]
492,234,300,0.4000000000000055,[4.520808246075812e-8; -1.0; -1.0; 8.326202549122067e-8; 1.0; 1.0818595935904938e-7; 1.0]
493,164,300,0.40000000000000596,[1.0; -0.9999999999999863; 1.0; 1.0840783695245026e-7; -1.0; 3.279938776028382e-8; 8.65138908090467e-8]
494,195,300,0.4000000000000006,[-4.705691906985708e-9; -4.3377969825906437e-8; -1.0; -1.0; 1.0; 2.1809247731793e-8; 1.0]
495,174,300,0.4000000000000101,[4.193137931079043e-8; -2.9644138392660673e-10; 0.9999999999999998; 1.1216386736594329e-7; -0.9999999999997589; 1.0; -1.0]
496,235,300,0.4,[1.0; -1.8113748596706837e-8; 1.1233119489602157e-8; -1.0; 0.999999999999999; -9.623456087471444e-9; -1.0]
497,197,300,0.40000000000000246,[1.0; -0.9999999999999407; -3.095971558543494e-8; 1.0; 6.167548926055119e-8; -1.0; -3.1541547058718465e-8]
498,188,300,0.40000000000000013,[-1.0; -1.0; 1.3761434741030214e-8; 2.5107148126496624e-8; -7.343076329385384e-9; 1.0; 1.0]
499,186,300,0.40000000000001745,[3.863677422705448e-8; 1.0194467697708892e-7; 0.9999999999995468; -1.0; -1.0; 0.9999999999999079; 5.2454433118213404e-8]
500,187,300,0.4000000002739058,[1.6548506495473724e-5; 1.0; 2.551242697130432e-5; -1.0; 1.1685596167715267e-5; 1.0; -1.0]
