nPsoRun,n_iter,S,fgbest,optDes
260,6633,300,-6.463893533168741,[0.999999999922145 0.26171023171896135 -0.9999999966611142; -0.904741809808204 0.2606437751682578 -1.0; -0.7449118479805246 -0.999999999691468 -0.06700563635375902; -0.999999994678845 0.9999999864324606 -0.8405289273365671; 0.9251022399185311 -0.05068805696691673 0.9372700968728376; 0.9116540532014399 -0.9999999979409268 -0.6251459602547427; 0.9999999999552736 0.9999999991188084 0.9661969642475996; -0.9999999996478656 0.3478058625217342 0.35783107245888424; -0.6724865944737631 -0.9936214588946527 0.9999999999990854; -0.41557283006854934 0.9999999916437959 0.9999999995234852; 0.19168675007541838 0.9165808154084623 -0.3819289916517016]
261,5324,300,-7.3030430292569894,[-0.4833138377534004 -0.999999537319859 0.9894065533105222; 0.9999999995108524 0.8319226673027746 -0.9999999819767168; -0.8508550854906839 0.19528983320586388 0.15830351308492072; -0.9999999998899715 0.911513327754769 0.999999964248462; 0.9504280404227435 0.9420983049082142 0.6944391997966922; 0.8282263545481029 -0.22214028134612968 0.9999998682197826; 0.9999999934337608 -0.9999999996874046 0.23153357257087415; -0.9716817275454495 0.999999976389341 -0.9961255821193198; -0.2513208995024554 0.8788711804563859 -0.3440370345270679; 0.9845145363453618 -0.8406877639463939 -0.9832156589525836; -0.999999992488505 -0.9915505781449186 -0.9248714664840618]
262,8874,300,-7.785288930859781,[-0.9120072018349102 -0.9999929611481094 -0.620920183061164; 0.9999999999548601 0.9990242075971852 -0.9637437224526857; -0.9664254152464214 0.02235759044506632 0.06778215515109397; 0.9982562963425518 0.9954775194408663 0.9999515154092747; -0.9958269377619502 -0.9999999999990722 0.9999999999971322; 0.9829669405234401 -0.9667665328452786 -0.9985133783744572; -0.9999999999623301 0.999999999988938 -0.997111053297755; 0.07646169445240496 0.8735215558419225 -0.9963837318030778; -0.9825404505859773 0.9999670324226491 0.9998545693799545; 0.6538295545310557 -0.8710958870505389 0.8470818437592181; -0.9222934393085416 0.33091729958905014 -0.9913162509682144]
263,10000,300,-7.566319814286491,[0.9999999999999802 -0.9906443473495209 0.7444626095075294; 0.8446844704853687 -0.001069425200195474 0.9999999999999629; -0.1652042947944466 0.8945061710545659 0.9341791014545979; -0.8794444347925988 -0.9999999999999843 0.9999999994283943; -0.21714906661205172 -0.5740558738776221 -0.007692987588572903; 0.9999999999999793 -0.9979534886379143 -0.9999999999999768; -0.9847121844802447 0.993134783207081 -0.8903263844718708; 0.9999999999999828 0.9999999999982863 0.6344976042304293; -0.999999999999914 -0.02236713921586108 0.5946382920452079; -0.7813685072797751 -0.7880997211025276 -0.999999999980607; 0.9999999997909494 0.9965953245134298 -0.8590669214641514]
264,9134,300,-7.1311746453031555,[-0.9999999972736571 -0.9989171980077509 -0.9598216741490627; 0.028650434641459478 0.1851302175770513 0.4907764303380424; 0.999999999993339 -0.9999999921719135 -0.2391653535158098; -0.9999991123587861 0.938671082520366 0.44488334608084257; 0.9999999838914606 0.9999999824771693 0.8304503846580016; 0.9999999645349036 0.972805019378221 -0.9999614934857033; -0.9929587489572199 0.5911180937592557 0.9999999999548576; -0.970790326770256 -0.9999999991959645 0.39986338076208233; 0.014406979769794022 0.9999999989658599 -0.999999999680956; -0.999999995950362 0.5177431291112855 -0.9993924122608981; 0.9999999997528533 -0.967530988861341 0.9999999999210418]
265,7240,300,-6.446181297411924,[-0.8014679898454843 0.06865916034654032 0.6793133177090551; -0.9846135032526098 0.2059464329984293 -0.9999999999999628; 0.9999999999999852 0.5483703959183783 0.4296006688857966; 0.5432047237298394 -0.11001750012636312 -0.9447604279943519; 0.8904765270546252 -0.9999999999772956 0.1700069543195071; 0.25590273200983166 0.9999999999995767 0.8686265390930269; -0.3413974566604993 0.999999999999991 -0.926962452994608; 0.11466899011388912 -0.8426845248439323 0.9999999999999791; -0.8550054886917241 -0.9997975700364853 -0.6654488618174657; 0.9999999999920591 -0.7881382988811605 -0.9999999999960122; -0.9999999999999851 -0.999999999999958 0.797292311245432]
266,664,300,-7.4203933497333265,[0.2235658075040802 -0.31820592045126256 -0.21803399238907128; 0.9913705962535402 -1.0 -0.6911487599041749; 0.871780544973647 0.9597933924232128 -0.9437756023126802; -0.9234070146529593 -0.968976107946433 0.9999390053551112; 0.865367157327236 0.9877388988503436 0.9987131413921653; 0.727621547595612 -0.9977214083132494 0.6923880556186003; 0.9991488424750087 -0.12842299030809282 0.9811826131151621; -0.9647695842130475 0.7211950590486951 -0.9534750238983672; -1.0 0.9988263472503367 0.9135144324957624; -0.9999976111511947 -0.7432949316000855 -0.2278371097926898; -0.21597637470944078 -0.9442963767401905 -0.9999841941858197]
267,542,300,-6.828719333603012,[-0.5067198383011159 -0.689435016196033 -0.9969086176861384; -0.9998658509287626 0.9676998655517421 0.9965989244879289; -0.29987538408914965 0.0651604583302458 -0.14951094995275527; -0.6969709499444777 0.7498428122736764 -0.9969644260760563; 0.9857098466434838 -0.9793529725992065 -0.8225835151301841; 0.978450938919674 0.9061802980958472 -0.7707571011107835; 0.8268662780556318 0.9995206184190984 0.9999116671640669; 0.6985192948585588 -0.2095451863619441 0.9985133582743028; -0.081379928298986 -0.9938617492381435 0.2781527830693201; -0.9997777625272213 0.2578406041823888 -0.5293304609591942; -0.9943548105052897 -0.6374622583450639 0.8201007093725623]
268,10000,300,-6.94108360551059,[-0.147166391112977 -0.9999999932475647 0.653733332472725; 0.9999999999934135 -0.9973364584472022 0.9925089636598629; -0.9999999999954448 -0.7410916885735734 0.9999999928588827; -0.6131401249640108 0.9999999690987366 -0.9656230073369336; -0.3896524435983308 0.9999999999127268 0.9990132882858017; 0.14320044864618633 -0.9583517759637201 -0.9999999999964178; 0.8375512358226846 0.4971538084086408 -0.9910228907265204; 0.9999928197641522 0.9999998771571176 0.9994367184723751; -0.2581901554673733 -0.13526031891803847 0.8368368719498986; 0.9999999976886688 -0.9869564644001576 0.0394110487058024; -0.9999999999918311 -0.7204492385513919 -0.6631419691632128]
269,4545,300,-7.956736344916841,[-0.9999999533768826 -0.9339072584439027 0.45702208373012865; -0.8704535799491913 0.9999999851056586 -0.9939934524846239; 0.9603398397111721 0.9999989910309887 0.9999999371772909; -0.16549555098732963 -0.6062011693531825 0.9999998504868739; 0.9999999975666943 -0.9999999999982583 -0.9999999641413202; 0.5674862582444129 0.12850435473862293 -0.14461339423351877; 0.9619332762550532 -0.49168088464390314 0.9246686951823953; -0.9180013608277778 -0.6184863462120621 -0.9611812132227259; 0.06615537539005063 -0.9999999725170349 0.1855804528850204; -0.8648608244992169 0.9999910368099093 0.9835336770474182; 0.9604513902522636 0.9835280356126922 -0.9018176604575505]
270,2352,300,-7.295048852205964,[0.9999977019725041 -0.9999999997615293 -0.9978168379300059; -0.2639281258749692 -0.3761372244330069 -0.7614005901820335; -0.9999909124061014 0.9999951384346975 -0.9966426443791891; 0.9635796307987871 0.5304005990695523 -0.8850292401505019; -0.47509446885841644 0.9624501555351637 0.995210587096007; 0.9678508566560331 -0.9999896405626053 0.999545073363155; 0.999983355855485 0.16500201967062353 1.0; -0.9975286568482444 -0.9999998053025425 -0.99999546912864; -0.9999082620850736 -0.7210574667510056 0.9999313133925367; 0.9477739057802159 0.9999997783279835 0.16874988873026922; -0.9621581423657996 0.2275693486162933 -0.11092289297822933]
271,10000,300,-5.424079248914213,[0.36550770953596523 -0.2763013001473068 0.9734863539055082; -0.856351201308274 0.9957376192954445 0.9999999999951092; 0.9999999999993117 0.9999988340413163 -0.6054161510110034; 0.8375127829117767 0.9999999999999949 0.9999999999963101; 0.9999999999999535 -0.7137356659196064 -0.7328120781794738; -0.9999999999980418 -0.3785302879130476 0.6517549344315736; -0.9999999999999972 0.4720714075839607 -0.9999999999994625; 0.11361143829117393 -0.9999999999996214 -0.2690696194193065; 0.2117004146939511 -0.9999999999976384 0.9999999999992325; -0.5579625806000128 0.9999999389457064 -0.23587345180283875; -0.1908025599812812 0.23200232061870177 -0.9999994619232587]
272,1673,300,-7.492349732722234,[0.9942978404502387 -0.6104865546754218 0.8556497314213637; -0.9999999817324706 -0.9906825791188169 0.42188516180965985; -0.34668890736353597 -0.5924765927760489 0.9999997705143446; -0.5801694103518718 0.3630189227883271 -0.024112931085266347; -0.9228948579681373 0.9934142244294552 0.9992523853916234; -0.33046367637433677 -0.9695471699561676 0.25932464600374794; -0.8898994161442871 -0.28847339186288146 -0.9882687641748554; -0.995935547648009 0.9999995854493978 -0.9997178811022518; 0.9924798275778276 0.995230392120889 -0.8548836436800359; 0.8977887853518399 0.999552569998415 0.9759232481043745; 0.9983250950878607 -0.7219508575110732 -0.9940209049624721]
273,4809,300,-5.864411165052556,[-0.9681095955320486 -0.994199175522361 -0.9043250524231659; -0.9737624280504651 -0.9999999757306012 0.999999999997414; -0.12664673948522776 -0.8747852483170752 -1.0; 0.9998560198033021 -0.6957267888031567 -0.9862745200410589; -0.999999657830487 0.9999992618265849 0.9770227870942494; 0.999996839358786 -0.9999898854298723 0.9432484883549739; 0.82665401516953 0.8853428606019415 1.0; -0.9628275506898746 0.6528625230729976 0.19892122894587239; 0.5885419138854825 0.5998107972873897 -0.8700912649439397; -0.8914038444111325 0.0734645805534085 0.9551289177012172; -1.0 0.6215155815353849 -0.999995757566079]
274,4396,300,-7.526071933010008,[0.999999981672054 0.24103937759984823 -0.7774613077240008; -0.8277601266759914 0.8803122929583367 0.9962572066049371; 0.9999999957880704 -0.9999999994911943 -1.0; -0.7217763698581318 0.9768781572056441 -0.07873806473416292; -0.04231981252019383 -0.39300152161051805 -0.9985678539682897; 0.8235175315893033 -0.9525887639279149 0.7387033980768616; -0.8324628524077714 -0.9999991005865846 0.9999990142514108; -0.9999999999960032 -0.9999999994555956 -0.9997588424879782; 0.999993533342937 0.9780015471331172 0.9999999998185546; -0.17810380711117846 0.9999999999818797 -0.9813347866425693; -0.9999999995118102 0.7140281843515545 -1.0]
275,2476,300,-7.606393585594525,[-0.9983374578741333 -0.9936742709649177 0.9981393571468867; 0.9988966620607361 -0.9999943066902053 0.962264845676388; 0.08211274219858725 0.022304064610270076 -0.999979904659929; 0.7300092355302513 0.9999852616895629 -0.7346678291096855; -0.9999726874902555 0.999838468863239 -0.5469180349661136; -0.5569426958231005 -0.1681285732575346 0.007097974277569277; 0.9999973382014103 -0.09421386024021558 -0.9999964111822701; 0.6635304895087832 -0.9999728798355146 -0.9727947150224241; 0.9977691310958743 0.5913893318409209 0.7318653883466331; -0.9999988324692166 -0.9371684913979224 -1.0; -0.6288942965900567 0.9866432513047338 0.9999781528002668]
276,6960,300,-6.335318517384573,[0.9999999999999549 0.9999999999871884 0.05593720360464261; -0.9728892208541413 0.4507927645190619 -0.9999999999996477; 0.27023027775870606 0.3309335691615138 -0.5838458193025664; -0.9054689645588856 -0.047832219488772906 0.9999999995466499; 0.9014212441579426 0.4617608380004516 0.9935172255789149; 0.13764872247850732 -0.9999003060431245 -0.8477236171701091; 0.999999999834004 -0.4889337161209186 -0.9818326491171699; -0.9971427324163294 0.9999999999844218 -0.04427747360228862; 0.7581803462714694 -0.6775396657883903 0.3457195438667864; -0.44346770681060227 -0.9999999999786783 0.9999999999998173; -0.9999999999999721 -0.5893525294145193 -0.512966570588321]
277,3244,300,-6.495006208182072,[0.9594007063182061 -0.9010941126535452 -0.6105539379520856; -0.8542174410208635 -0.8134843306940936 0.888417537978078; -0.8380419504554113 -0.08797553814350556 -0.9997332086481546; -0.9999932490857627 0.947706556175234 0.7398701793200451; -0.762174619771189 0.9999994643955232 -0.8128625801979995; 0.6519422835516491 0.6657465810903768 -0.9999165544270294; 0.12768632813782962 0.7199768363373573 -0.09218432452217863; -0.9716674113999092 -0.995769538861635 -0.7826839470358319; 0.1551725122629024 0.9998737493926434 0.9999999983334534; 0.9933788448044142 -0.7422784069965622 0.9999987674177793; 0.9999346344152675 0.7697650980640189 0.21592427998921174]
278,1565,300,-7.726778769161459,[-0.4969296362495896 0.010864345007171986 0.25907558290090055; 0.3268479392794914 -0.381309183958507 -0.9999999921859035; 0.994980568963996 0.9324663244967901 -0.47150305346989757; 0.9999976787251224 0.9999959807246963 0.9999951639911121; -0.997268783209453 -0.20965668372857413 -0.9991296725973902; 1.0 -0.9997673298394038 -0.2539956363602453; -0.9915600847332594 0.8368318066889117 0.9938085179299853; -0.9999894888036968 -0.9954365620435741 0.9999501141696183; 0.5099738598908543 -0.8972814666496423 0.9938189423763208; 0.10498809544243154 -0.9888117826735576 -0.2905520229399913; -0.7495309755957617 0.9999984832915475 -0.7736324489760565]
279,3138,300,-7.461316661196952,[0.946394785461748 -0.9943473499345223 -0.9972415046524327; 0.8816992115885434 -0.9999999321425355 0.23164868084679002; -0.8578571190699905 0.999999856757655 0.9999921696995836; -0.999999997564768 0.981473383094181 -0.9790441417989911; 0.9999726419385118 -0.309570716925817 0.9999996058534018; -0.5435705455977013 -0.2858652136626275 0.4678339263897906; -0.4904780538003269 -0.9999857781764354 0.9824527481592007; 0.9395594266813377 0.9980171483235236 0.8711433948031301; 0.35355530889677655 0.9999999245005007 -0.9999999254508787; -0.9999999999761142 -0.9401749046618945 0.7769726869495255; -0.48248268781949194 -0.918024250574757 -0.9999999671014885]
280,1251,300,-6.744357162110747,[0.7259378198076865 -0.10924392448677733 -0.5162213215585753; -0.6656946133094968 -0.8478870349083802 0.9999636242531137; -0.43856046485396216 -0.7213077456728765 -0.9999999074751761; 0.9778843029360442 0.9818194437161627 -0.6886558437785635; 0.8450851897644525 0.9997306938733284 0.9979086119779246; -0.4070061065053497 0.9999177699481373 -0.7573488411815154; 0.9985843102449226 -0.9998947873925563 -0.7584615382849281; -0.9542719850253336 0.8818179166664446 0.9582773389839766; 0.999988422510184 -0.7621402412613445 0.9103781930078381; -0.4295785138207932 -0.7903747614329929 -0.329507513361184; -0.9999977159114467 -0.6309510586502677 -0.6308021631049301]
281,462,300,-7.392711830307365,[-0.8725947961220564 -0.9966648488226609 -0.999999979798319; 0.925827409101093 0.9996294934766459 0.6725926223123241; -0.9998792625930736 0.6629228744585741 0.9913239975037854; 0.01574124099185838 0.9988812930344716 -0.2819163055423817; -0.8407302517816809 0.22060519908408138 -0.9941918384642631; -0.9999945117195411 0.9999223790632185 -0.3576922756580715; -0.8871750155729982 -0.9969270592591291 0.999858949662908; 0.9999734841169609 0.9976869706589883 -0.9989963141630727; 0.9911285848406738 -0.8915826489503343 0.9877933197499761; -0.9954826436670666 -0.30116140214666426 -0.10846420227726195; 0.7952394828199633 -0.645785646522564 -0.9021711408122658]
282,786,300,-7.469103276576325,[0.9886984390615526 -0.9998930247852181 0.3303549433092587; -0.8184360387025943 0.9885766697319485 -0.06978344037661001; -0.6614630514028114 -0.973969763463602 -0.9968760102847913; 0.9519072646228428 -0.655101026808422 -0.999961507479893; -0.9556672694967852 0.9999150385902459 -0.9998337502974082; 0.9933364530480137 0.8524160186218742 -0.5592588818845059; 0.10394770156121695 0.4106605575802065 0.9965471752821995; -0.9999657873159237 0.5045169803417585 0.9891333075970767; -0.3890071858712279 -0.9952310898674185 0.9648990063496481; 0.9996915855068882 0.9977888731924149 0.9463831369033018; -0.9605736307243802 0.3534162972559756 -0.9286232037648325]
283,1902,300,-6.829153907993175,[-0.9978450766395619 -0.11804317920144189 -0.23117644610864324; -0.9999980624454876 -0.9200535396489135 -0.8571778095619972; 0.9999382497921818 0.992525844951567 -0.584762524957922; -0.04374509878860673 -0.8616388890410468 0.35531729732618356; -0.5209795915524866 0.9999989797997234 -0.9999830180597811; 0.9379424747304334 0.6729289389509951 0.8882235587179156; 0.2047385735521571 0.1985261721758829 -0.9999814796385608; 0.999998874272357 -0.7040511125718345 0.9999975917027946; 0.7052226584952328 -0.9578848950865714 -0.7701578113023017; -0.999999507777436 0.9993584543862863 0.9681427997883267; -0.8813068174731701 -0.9998586009535696 0.9999999371171182]
284,1083,300,-7.721149234157587,[0.11149287099052652 0.03765578643661139 0.9384969198685676; -0.9984631759139233 -0.9988486798458194 0.5695647966690436; -0.8428494694492975 0.9961501050211203 0.998993488200934; -0.8897389888730746 -0.7534112887484289 -0.7987911030532687; 0.0198074282008317 0.9993393275605286 -0.999876794713574; 0.9999452386492172 0.9984603975263423 0.9997607181862407; 0.8349476074880186 -0.9412866945092758 0.9999841139811912; -0.9999414597048588 0.7773698362990886 -0.4840346368268042; 0.9986507761036697 -0.9920153829909327 -0.9933668710448418; 0.9999906309004271 0.8599365219930472 -0.9980458708969155; 0.20305242381520103 0.8126794046569847 0.14344390152352923]
285,5605,300,-6.953767866055993,[-0.7753382550709732 0.7297552589876704 -0.999999999403425; 0.9999999990199856 0.9999999998298523 -0.5192734629903865; -0.5094443830164163 -0.9999999999625224 -0.9164675411785395; -0.8394985808112475 0.9999999911144247 -0.30887314044948544; 0.21272638504980199 0.22585931909445123 0.345018626037774; -0.9999999943753601 0.4784158796505205 0.9999999660110113; 0.8877075182369195 0.983072523098339 0.9999999367615218; 0.9337670420987855 -0.11273829519849556 -0.9999999724414089; -0.9894168677669984 -0.004080644513391507 -0.5119844255617011; 0.027839672174003533 -0.999999999861368 0.8843049024245422; 0.9999999997629081 -0.729778819609243 0.7350454934909819]
286,5664,300,-7.672730395595922,[0.3402672718121742 0.9979956275006766 0.8763968558210007; -0.998031572080386 -0.9999999994088863 -0.40806151205422486; 0.8861858028548566 -0.999999332836709 0.5498211830614088; -0.6377929165503469 -0.998879681575825 0.963514331102736; -0.9999999159877492 0.7513531609420859 0.9977511438768814; 0.9951940599696958 -0.9999999967552287 -0.9731015008651218; -0.9999999995494161 0.3742341139730987 -0.9954737890267887; 0.525898320725898 0.9999999999965032 -0.9999999957758147; 0.9999999996513185 0.9944365453880132 0.9999999665145861; 0.2873807942963356 -0.1816624913713104 -0.9635299537311813; 0.9999999951319045 0.8529296308382744 0.18675939308233527]
287,10000,300,-4.058653562057475,[-0.532463317959062 -0.9959474472004675 -0.9999999926975167; -0.9999999999941581 0.9932586250966986 0.5415389371205978; 0.4124068201773036 0.9999999997109053 0.7732133445939948; -0.9649957858221279 -0.8407638640381997 0.8822394200993406; 0.6846457105279421 -0.6225635929248244 0.9899813529911139; 0.9999999961846583 -0.9999999977965952 0.9471496052674871; 0.44470202765542743 0.7275137571692136 -0.9999999716777949; -0.5084170050931104 0.7587810146375064 -0.5565888971028252; 1.0 0.8808965589195499 0.9999999998668986; 0.9442639757971688 -0.2717703838639719 -0.5762040457359325; -0.48981812969859545 -0.9999999999870608 -0.36830415308798714]
288,7381,300,-7.064945731006948,[-0.9999999996360815 -0.7645285530659747 -0.7251909640746171; 0.26054531907435746 -0.5028553246432578 -0.7725247931068155; 0.9990714650845517 0.4925905958585627 0.7370125664573949; -0.9846993198386133 -0.9932678692986004 0.9999999833963282; -0.35020969966753107 0.9428018794686999 -0.0701297973264177; 0.9863925646266933 -0.962064220295033 0.7710727053680072; 0.6905751488121965 0.9999999998829076 -0.9861071510434768; -0.7768211398831547 0.9920745164150224 0.9996859382880396; 0.999999998387917 -0.9777565798226723 -0.8968411106378825; -0.22033385173778172 -0.9999999992266578 -0.9999999998561993; -0.8190023435270379 0.6610186067444285 -0.9999999999691082]
289,4952,300,-6.951410353936536,[-0.6627024168454794 0.942385469907745 0.997676574749075; 0.9153295686133464 0.6864893606513478 0.8271002010596531; 0.9921039790213706 0.9977846042336767 -0.9992312424850127; -0.9999986603711152 -0.5848123242056782 -0.9748775546814231; 0.7450042542736727 -0.9999999975286337 0.6416758485972376; -0.9999999979028835 0.5418767500956545 -0.1280721778337571; -0.5876764485893938 -0.4542720355343885 -0.23166715397834772; -0.4726607355946285 -0.7234089713287876 0.9999999957887938; -0.8768685014211733 -0.9999999722311873 -0.3750507337594491; -0.3650031288400651 0.9885008792134459 -0.9797055791965488; 0.9441885822778406 -0.9023696039229135 -0.9999994624895336]
290,759,300,-6.955285188867964,[0.5416344222009362 0.33653078865389857 -0.34849629739352306; -0.9927163408290682 -0.999960030521421 0.9786470031279496; 0.9999746406355126 -0.997106002805168 -0.937506102534447; -0.05157050922585869 0.9997637629643624 -0.7594580728624114; -0.8410420128822438 0.9273030394524777 -0.9982897982148635; -0.9694636300773303 0.8398056363684582 0.9431976214698902; 0.9999921984291186 0.9998955356070501 -0.09274869020022695; 0.8419816825202698 0.20501999504122573 -0.9999410045100705; -0.9141957428050611 -0.8915406675859798 -0.8380132773031733; 0.8380240297266752 0.9949234056736755 0.809949261291194; 0.8650598096364966 -0.9964811058815625 0.9557499683023447]
291,3287,300,-5.736817664885328,[-0.8976281230277332 0.6155287277419195 0.8997284658759005; 0.7992271545031674 1.0 -0.2272973381922681; -0.9628631396785945 -0.9495361878129776 0.9611327477561808; -0.9893091689947704 0.996132621366898 -0.7609181549341879; -0.9999978173107823 0.16934566337057608 -0.8648189353487282; 0.7841553096236418 0.999988599505345 0.999999025023241; 0.9720468819109799 -0.7478415711779645 -0.603029259527291; -0.41722666792177304 -0.3167692382214045 -0.6836632322474839; 0.8264534148058169 -0.9954159544325872 0.9997435019073256; -0.8108991092809338 -1.0 -0.4497939738890526; 0.6432846689877005 -0.6765491533211057 -0.9999999993660059]
292,2081,300,-6.728592006174516,[0.9999961152771262 0.9999985168959391 0.9999928311634161; -0.5852320806368568 -0.12573443138928864 -0.7475200206399235; 0.940905438143834 0.2737652045334322 -0.9999999763359849; 0.9999983867838491 -0.9999998350009282 -0.6096194522809045; -0.36779013158365703 0.999927266225658 -0.8754493073499755; -0.9999999982543452 0.8948239984486098 -0.9215734106021406; -0.8810485110723717 -0.9999917674000028 -0.8273647303464019; 0.23344566648737602 -0.8320449306128107 0.9999916167311744; 0.9679651059738211 0.755522389812591 -0.005807759643158701; -0.9999374723802783 -0.5845495817865604 0.9999999916881183; -0.4912680310549062 0.9502338546665918 0.9775986985761941]
293,762,300,-6.643836826298019,[0.6196354856475856 -0.9998330191016469 -0.8672629243836929; -0.995645495367818 0.999887617529139 -0.6340331057826833; 0.36463222261889006 0.8569055038142132 -0.07576406492211663; -0.7363518334871875 0.9778344783755123 0.9990654721423089; 0.38748000948576006 0.9999196296360594 -0.9996674311007908; 0.9913411325923147 0.964111971761443 0.8288765521785787; -0.9999909756239296 -0.9982624604432938 -0.6504872492273988; -0.866592608137703 -0.9396966537057486 0.9483728391627225; 0.9366291221350707 -0.750511912472214 0.9995114076432733; 0.4221698369441065 0.14149680812367854 -0.9033625208303379; 0.9993946542317523 -0.1377234309079733 -0.9990496603991981]
294,2671,300,-7.555627711945834,[-0.9999848761004972 0.7967519303369539 -0.9996364703079719; -0.87154029848296 -0.9999829175646117 0.9825457512624244; 0.9999998549132499 0.36874460226858236 -0.21728752281969743; -0.9999998296568567 0.9349035615910515 0.9374397522304613; 0.557465127206877 -0.3668757961834296 0.9999990903383842; -0.99999725617494 -0.9606735123238377 -0.9897628145447618; 0.3287737706754227 0.04365473787846902 0.024021398047403657; 0.9540504271956068 -0.9968781323842189 -0.873712009963625; 0.42896609485546205 0.9997564765718114 -0.9999999870299349; 0.5507755983288254 -1.0 0.28733783897693965; 0.7674528455285311 0.9902163977385182 0.9103407272127195]
295,10000,300,-7.233636156181962,[0.9999999999776704 -0.9999999976017979 0.7243142267289558; 0.0613106529399585 0.2584491036688065 0.04210284250722246; 0.9999672093885101 0.8156740621986214 0.8208636192477105; -0.9984904724714986 0.9731639046929338 -0.6503374691481763; 0.585435289296708 -0.822762107433414 -0.9999999999999963; -0.8763370632115828 -0.999999996977392 0.9019162749862036; 0.9999999999998125 0.9936480346309601 -0.7070135860853017; -0.5925246953724792 -0.9999999977666819 -0.6456744998994206; -0.5874529799941329 0.3535852845753529 -0.9999999999999983; -0.999999999992945 0.06250005305844211 0.5229643745686969; -0.4265820365217532 1.0 0.9999999999770462]
296,10000,300,-7.3605559127010665,[0.568652871516245 0.9850289681937228 -0.9999999961595809; -0.9999999816397966 -0.13199620428550804 0.3699109515523441; 0.8955004869650549 0.9999983075479628 0.99992108678708; -0.9999945648544444 0.7793476418116474 -0.7332922450039623; 0.9305134523760331 -0.7586611655784696 -0.9800620755506876; 0.8157778598064636 -0.9999999999999971 0.2471196741547612; -0.4657219826250968 0.9999999955443585 0.9999999888317825; -0.9999999665978514 -0.8778161105355936 -0.9999998021837475; 0.7509593838014947 -0.14670842635208717 0.9999999829869102; -0.411154784506239 -0.43300210394022565 -0.2019582865010158; -0.5432044364779665 -0.872215428744312 0.954921314506557]
297,1119,300,-7.764548752388903,[-0.9999114937095819 0.9085148239209956 0.3673781143144092; 0.5913750792512977 0.07695184464744768 -0.15629835681108983; -0.895370355019653 -0.9999691357507274 -0.773552511480817; 0.999944835924675 0.9999471235134143 -0.9999997365940997; 0.9989649016845837 0.9966214192375219 0.9662792178656366; -0.8352856847068139 -0.7398719571010286 0.9932459381477691; 0.17466964578714306 0.9931299748684307 0.004841151559529735; -0.8563232191413142 0.7317386732649868 -0.8752864160762202; 0.9780759982283994 -0.9989463409086001 0.999953733146333; 0.9825412096767329 -0.9963995058987801 -0.6346029721406998; -0.1397064243053173 0.9999937807918595 0.999914895373637]
298,2313,300,-7.565166573007201,[-0.9884203467949689 0.07529682049791156 0.999999927631293; -0.8652927077317216 0.9999998331791673 0.42485028695983756; -0.9262867282846626 0.995571090407732 -0.8776993472149367; 0.9999998797142514 0.28983817815311635 0.24170451965785106; -0.7000959265635448 -0.9994159331810702 -0.9999371062058128; 0.6525400157770852 -0.9999991264633084 0.9999963366155137; 0.6674244289679565 0.8688237125106892 0.9968412300488908; -0.9864325315406909 -0.9996745466504707 0.9046499099642114; 0.99931621161649 -0.6874873775294772 -0.8924871756061038; 0.054713086833725215 -0.04734663092147016 0.2466436913152472; 0.6907754465693554 0.9277120110799446 -0.9999936846967126]
299,1024,300,-6.515685972899427,[0.24936774165100412 0.23137118851431204 0.9991473447229913; -0.6284934589908036 0.9999917406824822 -0.8209426690567753; 0.9999986640195202 -0.9999001376873055 0.6313783423069536; 0.9983487807821761 -0.6284004257762874 -0.9997620608349356; -0.3815990040246806 -0.9806713489201229 0.9999887711374642; -0.9999975678280625 0.5304230709483418 0.9999999928762348; -0.9998842219764456 0.6429853670698865 -0.9937127940399137; 0.999947093069576 0.5918896039564869 -0.6880839366449694; 0.9977035518877942 0.9882443383443154 0.9994512155566678; -0.8406816025755725 0.6005911093410558 -0.04845390544993974; -0.9879950766913599 -0.9999995790162501 -0.9999998601753596]
300,3664,300,-6.7569561992410865,[-0.9999994400630948 -0.9999970991566903 0.44464705495840795; 0.5096619017993506 -0.9988288660804803 -0.08190318324233571; 0.9319191776455205 -0.9993922485415461 0.9999995117326342; -0.9838179787027584 0.9945328423258447 0.636577463133343; -0.6144736784300723 -0.2606470044431449 0.6506875893805263; 0.9995335480877686 -0.13995831823095617 -0.999999976214504; -0.7557713411231034 0.9999991243508204 -0.7942589041008549; 0.9999980335097688 0.9993390630845173 -0.32137587164784714; -0.355501742216329 -0.7515482744113494 -0.9999965411612504; -0.11036243617264915 0.9999999842800606 0.9999972512871727; 1.0 0.506459517142359 0.8158863153235242]
301,1612,300,-7.865872396787915,[0.04283185626043136 0.7225040151085936 0.9999998683171253; 0.9308680032510992 0.7841282236344905 -0.9190508288659147; 0.9999951416862041 -1.0 -0.9975322290609703; -0.9999918308701419 -0.07652255292025914 -0.5754275376499447; -0.9999512395340847 0.812069831285809 0.9625413688205011; 0.8413370978349907 -0.9676940716319704 0.9989228115857179; -0.74739945151055 -0.9995123875047695 0.9928075008834618; -0.9963052982234321 -0.9999995212859137 -0.9397188627582045; -0.9999643983122242 0.9999848610785168 -0.9999995350930095; 1.0 0.9999999174826932 0.14418559385730076; -0.5111889825964054 0.7694910405466183 -0.10413856430960992]
