nPsoRun,n_iter,S,fgbest,optDes
244,3413,300,1.7009034030567654,[0.8479831619027182 0.9768661456306312 0.9999999982220154; 0.9776659301423737 -0.22917384593724463 -0.999999999997251; 0.9327578426464819 -0.9999999999953884 -0.6535333978090605; -0.9991029840778923 -0.7275257184067062 -0.971323502226299; 0.0958452129247902 0.9999999788172351 -0.884956791114733; -0.9610056218621431 -0.9999991917066722 0.9582995631237908; -0.7060338973554647 0.37706292351301635 0.7369252406127422; -0.9999999989251801 0.9417976164390476 -0.7607106057140168; 0.2270683196762728 -0.42635035204023747 -0.09376603832272855; 0.9999999850784088 0.6752260601693804 -0.24933290555301485; 0.7739216563240296 -0.4044472940595694 0.999999999406803]
245,2665,300,1.6142916967145589,[0.5541870378444501 -0.9998266785208348 -0.7958359572207183; 0.9962233610544353 -0.5187894716789944 -0.16736197962955054; 0.11442990834949057 -0.3081206372141026 0.9999975351602992; 0.5663921020529771 0.9999954944611082 -0.7249940818405487; -0.7337270812511169 -0.7503123181720311 -0.9132210556970473; -0.9999628927359271 0.681365665856778 0.8187050530685352; -0.9999866182525685 0.9595360374896632 -0.9523975070917668; -0.89514817802087 -0.9999155184749576 0.8562089505827689; -0.18590702370100504 0.1793512036253637 0.18056945818816195; 0.9999777508243263 0.18814718955185364 -0.9999999992950479; 0.9342450826896447 0.8527669382420582 0.9999741336336403]
246,3644,300,1.6404343748316168,[-0.9891493923690314 -0.34623127388802355 -0.31485443500876503; -0.9999999999566648 0.1149826780204997 0.9999999987380367; 0.9999999486079215 0.999999972146944 -0.4833673061133055; -0.1027712888522523 0.2581385038625479 0.28151698438866185; 0.9999999921290113 -0.7150882022764508 0.4068169775164564; 0.6944877892328073 -0.00415617912884337 -0.8212740013330256; 0.613884805646574 0.642598605951953 0.9952417481769533; -0.9575090618151851 0.9999999938178894 -0.16184183185097403; -0.2802393448898571 -0.9999999997330506 -0.8772458198731312; 0.12281997623144118 -0.9387939020971215 0.7119793704490323; -0.9193120323960711 0.6341908474737149 -1.0]
247,1274,300,1.5216357181859397,[-0.9988429795397292 0.9521973556609095 0.9795114571523686; -0.9899837099722338 -0.8065630341343542 0.17392886035976707; 0.4976415253927247 0.9998818743119516 0.2290595990165572; 0.9934616045710628 0.9570196213017484 -0.9999741346910656; -0.7254001293382432 -0.9999999999616498 -0.999997109037325; 0.26145013992502997 -0.9999982496777327 0.7054055995772355; -0.997928726283914 0.7743490565145992 -0.9999705344262895; 0.1538901580786047 -0.11655793878449557 0.9999232833908598; -0.3158616219056903 0.21814858491019373 -0.17439325232765465; 0.999981939980949 0.09371431711412408 0.6288997455740029; 0.801901241530856 -0.6341355472937273 -0.6894303480092591]
248,3365,300,1.7480366813936714,[-0.9999033161890393 -0.09888840058281367 0.9999999072168074; 0.5291508402828689 -0.32301719330369033 -0.09563177722575861; 0.3803502200066032 -0.9945432713415839 -0.9999999966561053; 0.9999999969518325 -0.9996793074497823 0.46678995462226225; -1.0 -0.991484564537701 -0.9978968435699725; -0.40073545988143766 0.5754814615484816 -0.9574111251149268; -0.5955446383730366 -0.9934724171734559 0.135243506477984; 0.9999992408383175 0.9998060071948979 -0.99906605136321; 0.3056212721835835 -0.9238183017917351 0.9998604739398914; -0.8631534870787833 0.9999671970429772 0.6873961503747006; 0.8646890461425241 0.951086937363352 0.7004054210555082]
249,6558,300,1.5227351088670775,[0.6223013479526702 0.706366062122061 -0.659980228155253; -0.6261976425229663 0.9999956371381706 -0.009199081534525685; 0.13812290143492478 -0.2691770195147724 0.1452895774668154; -0.685589803158705 0.2626206813974838 -0.9999999996061162; -0.9999999415656572 0.258060165250806 -0.11639375428652764; -0.2789516457449841 0.55514329594333 0.9999458481697441; 0.9999999931519508 -0.800617548301343 -0.9999715053907238; -0.9999992436463145 -0.9999986872160892 0.9999605019283612; -0.34520746607521746 -0.9873628621212451 -0.8143819384043134; 0.9390006350186726 -0.8712726037305203 0.7225885349007702; 0.9999995608268749 0.8593273169775222 0.9276811348255389]
250,3515,300,1.834404333373898,[0.3208345967204289 0.13376450324972777 -0.238878347979668; -0.17243343918124 0.9948622720367982 -0.909601342290037; 0.999999970408329 0.5654438371137489 -0.6715392003685801; 0.7993034094745363 0.9999996735359561 0.6210067297701254; -0.6058858887594909 -0.8563379738221704 -0.6259618264785314; -0.6651718355677162 0.583249539195995 0.5838862738291208; -0.2760866748814054 -0.9663683502632449 0.9999996540294651; 0.9997665783722631 -0.8350901261845843 -0.9999999544229009; -0.999999871105914 0.6705781516881393 -0.667488818346231; 0.6845564717299888 0.09693953991621262 0.9999992898469915; 0.9994683779190288 -0.9999989298982728 0.037126162652675605]
251,3064,300,1.7112818898427868,[-0.7946868681023106 -0.8361982638050841 0.8873518003939227; 0.8766457289730251 -0.7929290283135604 0.9989089408883985; -0.11196909728973164 -0.03297239382665821 -0.0198997505765331; -0.10731067288555682 1.0 -0.5370247691689748; 0.9597369484609517 -0.9776749501345822 -0.020077329851484547; -0.9999999596799498 -0.031160434583803704 -0.592708473449488; -0.9999996832155909 0.9110580544970818 0.4443657898302047; -0.4675992711176844 -0.9915259223465311 -0.8819739901829302; 0.6416501258301861 0.7580686472771091 0.7295888717992736; 0.5439795809916085 -0.30800609515597516 -1.0; 0.9999998992177881 0.7806201506444181 -0.8401278222980649]
252,1667,300,1.5971963681555086,[0.8004592696886323 0.8147317030918494 0.9667768398735758; -0.9999977263332187 -0.2473417059196606 -0.1339805292218982; 0.9999672967284006 0.9999993464495377 -0.9432299641508759; 0.587483741816908 -0.39893997648883356 -0.7457577757284931; -0.19924560201759878 -0.8642380415479058 0.9999760518089807; -0.8819028686183777 0.247093576999725 -0.9999999048865216; -0.5091660871533338 -0.9999957431446853 -0.5362198945186911; -0.7971580953395064 1.0 -0.5403406257390946; -0.999999998103332 0.6153680383667169 0.999993845344936; -0.018719316470977222 0.3044335796253549 0.2759080033593638; 0.9999996633612006 -0.9212322821748994 0.7246413770388318]
253,3668,300,1.5689179030425018,[-0.9999999675263231 0.9999999994890629 -0.4531349035069284; 0.8568690277655793 0.6799889708223137 -0.9999602571390094; 0.9032821051221257 -0.15969128405052554 0.25432445593256164; 0.591258500873018 0.9999998606538943 0.36044233908400586; -0.3718449074480602 0.15130946080479593 -0.7762502831193528; -0.9999996341021868 -0.9561000038642168 -1.0; -0.9999999857491286 -0.3376922948513038 0.2176673812633699; 0.6100686958767786 -0.9999999448829671 0.9999902833127442; -0.316970930685054 0.34220546375768274 0.9999999564446584; 0.9999896993285631 -0.9999999999043647 -0.9587802975672807; 0.042992686316237115 -0.9923860155653053 -0.011694152821777298]
254,3051,300,1.6063118351963181,[-0.008494191975272097 -0.9687190840350457 0.38838496370261005; -0.9312522591006704 -0.6429170881000216 0.9999999367670706; 0.9999997240740084 -0.6734367162769713 -0.992779977349647; 0.9992376897735238 -0.9999992748483346 0.999999985569111; -0.6018775147855016 0.9999999390391447 0.30112289960962957; -1.0 0.0566853366923423 -0.4324300954980313; 0.16467514328198926 0.03518466165808987 -0.8348730646528046; -0.6741934844795892 -1.0 -0.9999991385341578; 0.958703981955204 0.5243386343266879 -0.0645420697693028; 0.8104246686555803 0.9999998015406918 -0.9999998513288852; 0.40192327455517035 0.621893092497148 0.9901152986037434]
255,1168,300,1.7301481625612924,[-0.915770452316722 -0.5058696258561219 0.9892723904976246; -0.13918326282364565 -0.9727584532118825 0.4204794847268541; 0.9546834381893723 -0.3429229329181937 0.9978478175590761; 0.8718097185604777 0.5288778415057707 -0.9999950368263103; -0.2686035721274752 -0.2813746797169265 -0.7662548168739987; -0.8289350323990661 0.344613417253029 -0.04204058046269339; -0.4581817622822862 0.9999514651701638 1.0; 0.8298189942511381 -0.9874251173302632 -0.29822152854119416; -0.9996302459678692 -0.9987708157992737 -1.0; 0.7963877409339762 0.87242420930376 0.614167427553781; -0.9593414906222187 0.9987260210633843 -0.9899716155471977]
256,2033,300,1.5377045464508865,[-0.7995818741095752 -0.25486320050796063 0.9999838311135466; -0.9999778866679897 0.24098863961841627 0.025188745597309065; 0.9999843698398919 -0.7464875953373038 -0.9885414585856936; -0.8343721415587506 -0.7888490964262758 -0.9999995117914666; 0.9999947795981843 -0.9863434085466372 0.9962371098836894; 0.9999999208249684 0.9900502324640141 -0.623015328742085; 0.6278644406522956 0.5169947267329769 0.8032025005475594; -0.42699281984203796 -0.9999972489734559 0.4385126512080415; 0.07216290727726868 0.8681448187654219 -0.993909230204341; -0.609562515295915 0.9999731465298004 0.3340987137709162; 0.19635384442309387 -0.14482167574387242 -0.3223169111192821]
257,744,300,1.8416716213179758,[0.9915957093114575 0.9999181632504632 0.9871288914903097; 0.9971263658319194 -0.8994445019331953 -0.9970409352645779; -0.7653783626053675 0.9985919537293921 -0.09553577097649461; 0.994003047453654 -0.44080459759113927 0.9218978178647058; -0.9999739464685612 -0.48488123872424926 -0.9998692092909225; -0.7110346525228775 0.43852152596139093 0.7007144839959952; -0.9981302381233296 -0.9147076261301844 -0.1881455632181644; -0.1125838183900688 -0.9845865532196569 -0.8347421261985835; -0.6474732111844804 -0.9973804866113116 0.9992795356271512; 0.5355759363926458 0.991481414094065 -0.8567418703286066; 0.2736651030520355 -0.10983027275982687 0.028737482877624322]
258,4771,300,1.5331529701802513,[0.6250121071476443 -0.37290080628303457 -0.2396852136791021; 0.9999999999800387 0.9116581499968727 -0.7107721648161964; -0.9999999958878569 0.06492147416443128 -0.4341807147699203; 0.9319984065067902 0.5938118499316294 0.9999999993589422; 0.22093810076767414 -0.9999999999912078 -0.9999999987969376; 0.06320112062653888 0.9226763033001627 0.15515824505013587; -0.7212342430031132 -0.9999974957034299 0.39253782644616275; -0.4448289570857299 -0.03662419897553605 0.9978927078190896; -0.18813649273761882 0.7397252410930429 -0.9999999703663847; 0.9999975345833287 -0.9999999841215361 0.9894872335332862; -0.9999999957430714 0.9999999660933677 0.9200178936828622]
259,1161,300,1.6228485789885387,[-0.9594998840339919 0.1663907204362174 0.3478106473055345; 0.6708120582992598 -0.5529283702813124 -0.755113648577933; 0.7427114501086595 0.998605758449408 0.9680773569351239; 0.9996018552390483 0.9486787922086729 -0.9947368467139042; -0.9995343819333493 -0.9573400396413833 -0.9497588461406934; 0.9999946228123792 -0.8636384311113234 0.6618127750505346; -0.6410165713995639 0.9401186856640045 -0.9999998523938298; -0.3732477768175737 -0.9999699954596956 0.8013061053002936; -0.004057924206521224 -0.1010391033792706 0.9999876366521125; -0.9999677215639521 0.9999769544670559 0.9998405525514826; -0.020813147362178187 0.7094888886369506 -0.07712025386580057]
260,4742,300,1.6958799116776495,[-0.030873264835659754 0.9999976484553901 -0.9999933350125884; -0.9999956155156371 -0.04232947549142287 0.9999908477091546; 0.4830238000468639 -0.5477672388518732 -0.9141958960043621; -0.8760932454567941 -0.17244771697517453 -0.6468876981771499; -0.31797762621115916 0.9807286296148517 0.32006123622238786; 0.18718727776084404 0.1462593325910385 -0.19298934947913507; -0.6390871589971634 -0.9999999913233923 -0.5348525944624668; 0.9658138786209404 0.9049093889257526 0.21656341512133387; 0.029485875173815696 -0.8118259435145554 0.984748924599232; 0.593543268870483 0.8707494117689728 0.999999119468171; 0.9999961541818703 -0.9999615813291546 0.396134212502202]
261,2799,300,1.9677381334358264,[0.9860481313666652 -0.9999331032954007 -0.07354694671602927; 0.9147668943805382 0.3984606772382721 0.13288466839425292; -0.9854364746665807 0.9999314662969914 -0.44161408138787006; 0.8559807399505631 1.0 0.9496120728585471; -0.9999997572989465 -0.5860707212019134 -0.9210992072139467; 0.7701054711290265 0.04449460431478018 0.9999999989573592; -0.9999991484335347 -0.9999999236464338 0.9999936948314857; -0.6271312738766655 -0.13331606989634343 0.6686173150602776; 0.36565527857109825 0.7800132143662283 -0.9774325763360153; 0.9999735030712446 -0.9584596765485534 -0.9999995417486098; -0.14833489551360385 -0.8778459140142069 -0.5383917495882705]
262,445,300,1.6906280654551575,[0.20061544008316484 -0.4583734131663754 0.5728259850246648; 0.9964912849726187 -0.9999007067079002 0.6655829710085088; -0.2998414167799076 0.7738589083384919 -1.0; -0.9995896463061638 -0.9991967074815962 0.999202855543627; -0.7198189907414213 0.29468445660760756 0.9961123022063776; 0.9601400486844771 0.9988382145542745 0.9993434196793154; 0.8409783548943776 -0.3906630683957878 -0.9718093620943749; -0.9998660560786068 0.14508210714267109 -0.6968552831935977; 0.8226169310799077 0.48589706677096683 0.09389071645080342; -0.6892109771859424 -0.9548437916604811 -0.4656051344247891; -0.4985477066329768 0.9981787603762584 0.07128787073898855]
263,1767,300,1.5340815992499655,[0.8068738015309078 0.6171228310044299 1.0; 0.48082526921477914 -0.9988993812696113 0.999969944599303; -0.9999985490078702 -0.8852457179073218 -0.23920924542716512; -0.593986998951277 0.999795501927881 0.8018846732630834; 0.0247471451884472 -0.5248604425072085 0.010962799207993973; 0.9999986793789808 0.11068435300260665 -0.29197834874786677; 0.7940591115439448 0.9999762805431791 -0.6620985719271043; -0.9206015698105571 -0.1458280204077534 0.9999058760250896; 0.8718203787753623 -1.0 -0.9999733152875016; -0.9870025366758542 0.7809820906289529 -0.6624733487932496; 0.1300240495798005 0.23014215648773156 -0.9999986781228427]
264,674,300,1.5539017484736724,[0.5308938408230752 0.9948189494097414 0.8770355146925707; -0.11402326608220685 -0.9994180518750554 -0.20319142998005255; 0.9994144718297304 -0.994400113631298 0.9878545016048755; 0.729867590693088 0.9991655609364886 -0.9977374141985993; 0.977430709317592 0.025483272118547524 -0.6645300441521839; -0.9697263303923912 0.7426153564717736 -0.795045103846049; -0.2961189730430873 -0.6819957502381229 -0.9998789408454775; -0.9989791212528567 0.9999562202124659 0.9410565468785036; 0.15998729846632645 0.21953218769555052 0.2333607592212015; -1.0 -0.8451274117559414 0.09287615810227479; -0.5868997044347756 -0.4952082768421228 0.986280240195167]
265,2910,300,1.4833254773236757,[-0.4871575748186032 0.4475739533217254 -0.22510413704567842; 0.6949078189193159 0.9999980190281729 0.8362771561081298; 0.9999999985631487 0.1907008330474332 -0.03922704917982993; -0.8687780868548625 -0.9825709926203553 0.6852745078721202; 0.9999999731338423 -1.0 0.9893617440274407; -0.9999997283835047 -0.8497034706444672 -0.9998389434664312; 0.29445033456544545 -0.9999999096417224 0.011242414151151462; -0.9999999984617018 0.9952249870213775 0.9168134356767031; 0.3374316865459799 0.9999998914260341 -0.9999973228849539; 0.5912701785170624 -0.4691849499540466 -0.9999996823105276; 0.14891616729173354 -0.1368982844035725 0.999999623864313]
266,5683,300,1.5266475616123323,[0.6437463643038485 0.9398838965472016 0.9096346597365487; -0.9217354771346851 0.26088980468214235 0.9999999998394243; -0.9962304238636768 0.8101391070159277 0.011278358828880291; -0.3197759998471716 -0.9306050678339632 0.7494773487993381; -0.19228615429427587 -0.22191271690983044 -0.9999999975311492; 0.479486789788798 0.9999999998924549 -0.9999999966108322; 0.9999999999839045 -0.6334741726461551 0.999999999999996; 0.13143134493073677 0.3799116399799124 0.10091567475319806; 0.6829086924997083 -0.9999999999982168 -0.8633847623768104; 0.9999999997961881 -0.15720387689100768 -0.6113041722189204; -1.0 -0.7750010445063316 -0.5271238888009445]
267,2449,300,1.529202704688519,[0.02615269878112933 0.09715065790862629 0.29114367389071427; -0.4212197126993939 0.9997983142927815 -0.46245078612147567; 0.8712887255776589 0.5623940702528518 0.8854101171330555; 0.9999966889251155 0.9499154278471216 -0.7437522901125869; -0.9999826479791921 -0.08367592128704705 -0.2804238921533634; 0.6357945281179614 -0.5727539363446916 -0.8372470237367581; 1.0 -0.9990702151038069 0.712583504011429; -0.6640611073714321 0.3564143375825787 -0.9999932692776312; -0.29890083829535385 -0.8946468667919676 0.9910611029560338; -0.6277541325091267 -0.9999834700783394 -0.6187865992621923; -0.9791944379158499 0.7308212703305688 0.9998217720643716]
268,1795,300,2.0560594658789824,[0.8924362612029555 -0.7865060841295372 0.9997813882387863; -0.9999197438545768 -0.99962527526905 0.9987609934732793; -0.2702245543395935 0.9999994251833845 -0.529927831877598; -1.0 -0.09702370189280672 -0.991972763156769; 0.9747827769207102 0.9975059442302076 0.8634137095619285; 0.4138581449848794 -0.999421902818769 -0.9999492810478762; 0.6070659708675525 0.4122694766357558 -0.665905285987074; 1.0 -0.6884788908450674 0.10788219203602145; -0.027750331289852295 -0.3068710975597102 0.5910388649417285; -0.6929790176524451 -0.9883648627885593 -0.5848854278026516; -0.6262135829304442 0.6956279410144981 0.6301672584719298]
269,1066,300,1.5369049547696028,[-0.5047865017270804 0.9996075148564556 -0.5897214507446202; 0.9968275785130147 -0.7412410008932169 0.9231006124348949; 0.9987594363044101 0.8601827736270611 0.23993904910239022; 0.6962863110989211 0.5786782170185603 -0.9985938840256937; -0.9998283902293935 -0.9987530001585652 0.9994159541720444; -0.9919711398171386 0.20954152852973468 0.027034164804645197; -0.5105890329952716 -0.9620771297680453 -0.18324537349654094; 0.9782721055427469 -0.9974393343097382 -0.9107756796646598; 0.39095407600686305 0.9999150445813788 0.9992579725114904; -0.9925941478332817 -0.5059897920337438 -0.9999602761300319; 0.15345712801109093 -0.05352186541602478 0.546003332520957]
270,1891,300,1.5371909693579564,[0.035938976380562176 -0.9999700440555005 0.6969397000965973; -0.7855039281834396 0.6357540518312971 -1.0; 0.9999858611033041 0.053215549107581105 0.7994292071559227; -0.6201052829859094 -0.9995961322789427 -0.9999982865996818; -0.9999999813051641 -0.7169246487495606 0.05271614224234143; -0.2709702267105634 0.11712527138752939 -0.15615525893777304; 0.5912558174478789 0.9999379940808972 0.23355211861326192; -0.07065901160846896 -0.11023267601942828 1.0; 0.7796644889592403 -0.7297866100510317 -0.48038360511451356; -0.9999785035628063 0.9217753141865864 0.5220753611430529; 0.9999999756822553 0.6994128349249403 -0.9996173542970773]
271,732,300,1.5186412248879126,[-0.9993847048820426 0.3081092574506209 -0.5314378219977134; 0.9931166896875286 -0.22709840423133718 0.9987495132445204; 0.626421184520247 0.9993364719131351 0.6518815654739281; 0.9989808793475292 -0.9315582736686498 0.09404819459773624; 1.0 0.6066019899607376 -0.5608322238116666; -0.9066974833813904 -0.9992564852750784 -0.9745120625541934; -0.5409015479590283 0.9994290031169873 -0.9333968853151831; -0.0836449125416841 -0.4788601931889007 0.08527578051458604; -0.9706033937839772 0.9316121998784941 0.9891544678768819; 0.0316765457351616 -0.03154261710341785 -0.9970389858254347; -0.7623761764290774 -0.8906880051512277 0.9999681202009002]
272,1675,300,1.6544854651133503,[0.2398706401720461 0.9999990628528561 -0.8103507347768215; -0.7907370126447 -0.9809041572398643 0.8191904857123726; -0.9786500944893468 0.7082535155250547 -0.7636170422652601; -0.925528079525271 0.9834277903063732 0.9969426126394896; 0.9995272337665204 -0.9944777450008411 0.9717448517481252; -0.18357513874311232 -0.22720757255169427 0.19057834800442394; 0.7937109449296215 0.6547676633584327 -0.15608485469756173; 0.5780808175060062 -0.9886451684777023 -0.9906600456145438; 0.08831450312288587 0.088343242050042 0.9999996686416542; -0.9999999789089054 -0.9999621804956007 -0.967669361685496; 0.999999852209236 0.12219310946627364 -0.9999481316845817]
273,6318,300,1.5504325254949207,[0.18499158809268895 0.9370797559662933 0.6515167243803708; 0.09291395672964735 -0.47492365252305635 0.021651400937891058; 0.774163039183818 0.9999999999960669 -0.9995264730025873; -0.4754366684829333 -0.9999999999999948 -0.999999902729486; -0.9999990919656621 0.9999999999994026 -0.4436532104101586; 0.9999999999805338 -0.423201049801896 -0.7475200399339085; -0.5477524301613049 0.30501136241227017 -0.997096483706102; 0.999999999999968 -0.04160609493547682 0.9365845294269354; 0.3945798992961613 -0.9708523027808322 0.9999999999998634; -0.9999999999999785 -0.4679271702436856 0.14270136234602196; -0.789368085302021 0.2278970724428049 0.9999999999999851]
274,5499,300,1.5593903972712353,[-0.5284258053596335 -1.0 0.9999959040976416; -0.9999982439631974 0.8871062277976038 0.9697776601827942; -0.16502238069641578 0.06594942073274174 0.6771243272271784; -0.9999999978011186 -0.6814426252688397 0.11504905413258691; 0.9959362254216931 0.5469132574101473 -0.9999999449873763; -0.9869170191396799 1.0 -0.8854380724005201; 0.4912098158572987 -0.9999999022273218 -0.48681234396797984; 0.999999395980935 0.9999978275210769 0.9999999965766412; 0.4675010587857081 0.9509308260224054 -0.08318838977734486; 0.9999999991321191 -0.18052916827708745 0.09604066598428508; -0.6793829247243749 -0.4477534237824213 -0.9999995896602788]
275,1594,300,1.6940563599624272,[0.6663934292828476 0.6740006101171687 0.9998259393998803; 0.39151009746466087 0.7972594545767842 -0.1063225461418623; 0.004994119639574517 -0.9999997949473792 -0.24004063629436978; -0.08795458175992402 0.023721972182870102 -0.9369896055245017; -0.9996990123011288 -0.8350787788027493 -0.6235247338894309; -0.9972945923127646 0.9348363825160749 0.8964492830695471; -0.7090549624299575 -0.27324567780733033 0.42185018675849467; -0.5533355378529885 -1.0 1.0; 0.9999300771338769 0.3350393133098543 -1.0; -0.9711851385149564 0.9999989845206223 -0.8693266349725871; 0.9999727926534644 -0.6107658345246982 0.3378696695568178]
276,6902,300,1.6216172277686043,[-0.12788934024653217 -0.9999999962406012 0.9999999999874706; -0.46542065114661685 -0.7480753271893628 -0.8798049565555595; -0.9999999999959293 0.995557108261145 -0.999884822447353; 0.54346049524985 0.9999927037490277 0.9999999999347143; -0.1813308746362473 0.9999999999896507 0.08995552051921595; 0.4505155979973201 0.11821211413695562 -0.20840573747374302; 0.9999881825718107 0.9953131952469363 -0.8144598787896051; -0.7250872380314445 -0.22201572133161518 0.8459519187651727; 0.9999999986914826 -0.9999999998818372 -0.9999999999874304; -0.9999999999929123 -0.9018910276322053 0.2657521992540811; 0.999790864336229 -0.9554142416147187 0.747643746658862]
277,2706,300,1.5880163138575039,[0.018814100341421794 0.999999974233014 -0.41491566679315506; -1.0 -0.30223811186085475 -0.9312095152138077; 0.8180299662393443 -0.9539597831038901 0.9999981251146672; -0.6451041261692125 -0.18924339819430952 0.9999350209400953; -1.0 0.7342204847414344 0.12277010795739006; 0.03808657426273925 -0.08205785155229853 -0.4816061587770175; -0.9044912832033466 -1.0 0.0819441026087283; 0.6610614416573205 -1.0 -0.5013996569097278; 0.5104324736280567 0.8946231436832308 0.9999948354389742; 0.9999990212234143 0.2177373698887293 0.2711755391398171; 0.9959444498923087 0.08192389346587686 -0.9999990529469656]
278,5255,300,1.518727344291478,[-0.9999999820248607 0.9924717317374819 0.9999997704175142; 0.3383315833072489 0.9999999824596514 0.38627423808555067; -0.5442471244776329 -0.9999999695216475 -0.9999999998868482; 0.7053459399625566 -0.9999999996813159 0.8716441678183355; 0.8742856095894956 0.9986917637624875 -0.9999999997853606; -0.9663053548860085 0.6519047504610006 -0.9997810898074602; 0.9999999990375951 0.5005304242384744 0.6703378063232207; 0.31267207053786256 -0.03053137627349596 0.9999999992422867; -0.9808701961415472 -0.998407261105041 0.19914244769175174; 0.9837512956260116 -0.6034510089571384 -0.7689781227543946; -0.35718699535213727 0.0838718084055589 -0.04512357780333363]
279,6789,300,1.4899225635300093,[0.22963805192355383 -1.0 -0.08796715712729482; 0.3016264412509439 0.7428071836942367 -0.24542796848136997; -0.9999999998961745 0.9820999405772349 0.9215240644345961; 0.9999999997625052 0.39834585091478397 -0.9999999920882826; -0.5073095077719999 -0.31493763836710637 -0.9999999999999865; 0.9999999994131771 -0.3446077801748814 0.6391572125804836; -0.09884925791200856 0.0015068361565601504 0.9997055876864993; -0.9999999978540273 -0.9996749548153335 0.9703732091701017; -0.9999990189791934 -0.09709004236931297 0.07526984361598066; 0.9211964940079806 1.0 0.9916272244412633; -0.9999665156491409 1.0 -0.9999999716654927]
280,4151,300,1.8322345247658727,[0.9616584185445776 0.04556895289167219 -0.4602756550284386; -0.19987856379917038 -0.7586016149000496 -0.7698960074399576; -0.06460467642890812 0.8123925596355426 -0.9999999375349151; -0.9999999399822932 -0.5967120430746994 0.49317432066905126; 0.9994901268784555 0.7139752582386983 0.9999996271304897; -0.9515473594431152 0.9109906566597276 0.9999992793288115; 0.28568630440939524 -0.7210623042684062 0.8625334189689875; -0.34720857903538177 0.42481559536360586 0.1017910670234792; -0.9999999838837039 0.6923073504431091 -0.5955840620697945; 0.7699185836168825 0.9999994529855657 -0.05265793631166678; 0.9992672759935455 -0.9999814455509386 -0.5471887098443824]
281,8109,300,1.6060716064422738,[0.9999988474060932 -0.9999999307563686 -0.1613395710534152; -0.9999997561176712 0.020391470975181698 -0.999999986999525; -0.6993356641591715 -0.9999983880535578 0.05677084176796091; 0.21358617491752668 0.9999999999698865 0.9999980602864704; -0.5194228174093847 -0.9836601535986187 0.9999996641636774; 0.1918281322944332 0.9999999914046152 -0.7452065339207097; 0.34615013951631257 -0.4440190500529314 -0.9552965844892414; 0.9654445114291659 -0.10301527104796655 0.860070304630194; -0.20013532522519575 0.08043765896048251 -0.07025426740841421; -0.9659651897505204 0.31953166116060183 0.6011030739749; 0.9999941326642279 0.693447908865249 -0.800472460544049]
282,5887,300,1.943212639982754,[-0.7518096023881157 0.7534346368165911 0.13261628532022782; -0.08707065365383085 0.9999661295786882 -0.9999999999999999; -0.0821386199159551 -0.09030068836916219 -0.5754677396023264; 0.999999948204375 -0.35724670152219096 0.25195507234314785; 0.9999999778266297 0.12842354755599816 -0.9999979913557883; -0.41842887268437745 0.9988235947456603 0.9999992807957213; 0.6247544065182158 0.9185787923052426 0.3081448933215964; 0.21221809997295882 -0.9999999992051758 -0.2008395987613634; -1.0 -0.9627118998743489 0.19401200103965285; -0.19397285667822417 -0.5401204160091695 0.9482049811883998; -0.999999802018117 -0.04279632010193436 -1.0]
283,5049,300,1.5800013980221437,[0.9999999999991123 0.9685023503673058 -0.3863748703645352; 0.9999999999998569 -0.8048529398782013 -0.6132676860668255; 0.9999964472944591 -0.0784327262876122 0.8262090301666716; -0.05884283320953552 -0.9999950785764171 1.0; -0.9999999997263244 -0.10178298097844247 0.9493077215688116; -0.33203311886485004 -0.9999999999995243 -0.34039086099233745; -0.29881888994681993 -0.026117719688243692 0.0648586209262465; 0.40599831916516665 0.07998316585529454 -0.9999999999999954; -0.022058285380192062 0.7601359469033513 0.9999999999990784; -0.9999999998396071 0.08174312492614506 -0.9862510455171869; -0.27059394045412977 0.9999999999999436 -0.12944974261192804]
284,2649,300,1.5738363964977897,[0.714071652211327 -0.9129186541083241 0.9958876446156258; 0.9885019788490079 -0.03996826509084646 -0.6219302741667039; 0.22699360244372618 -0.07506852774638849 0.32731223149331345; -0.013083810950440464 0.9861811534505812 -0.33920514885118613; -0.15705044113973027 0.5418022234203664 -0.9999683970396601; -0.7604070925630685 -0.6190994493792444 -0.5339014928947139; 0.7076063933872537 -0.9999990865942582 -0.695565450277412; -0.999970663605702 -0.9999535171464361 0.9999531662127438; -0.5538076995630841 0.6284093547903776 0.9741379630795316; 0.9999908613265633 0.9999927016690294 0.9738502110568266; -0.9999932468257122 0.8318465933680086 -0.044368432551125686]
285,2300,300,1.6108331255988984,[-0.8095544395106606 0.28619452155619374 -0.9999708005099714; 0.9998437291334088 0.9999735308046911 -0.2514304965736947; 0.9520511031520617 0.21770942839865673 -0.9999999778213172; 0.18434621395273088 0.6557416232607458 0.9999973596252184; 0.021019902488821525 -0.9999994929693397 0.9999887997768155; 0.7572012032291496 -0.8761573803803886 -0.1612519628839428; -0.7886279349391605 -0.3072497551349502 0.6819389353645803; -0.11479092518346508 0.4317410214023687 -0.07741854715257943; -0.979807115194774 -0.9999939732037127 -0.7684318984344956; -0.9999999992186247 0.999092073332409 0.6236950848161373; 0.9999945514134188 0.1341435169007899 0.8287734564681624]
