nPsoRun,n_iter,S,fgbest,optDes
254,837,300,0.5125529271072884,[-0.05632035139214271 -0.9999981410638793; 0.9999998675367462 -0.05429420830138551; -0.9999897009008453 0.9999958658971192; -0.023415928081601763 0.00533620536996742; -0.9999999708911338 0.05503612740526567; -0.9999968038170026 -0.9999876935635811; 0.05305312197364161 0.9999990124573221; 0.0066584377971236975 -0.0029067732780256664; 0.9999870550402788 -0.9999989831494442; 0.9999999720892783 0.999995782451926]
255,1206,300,0.5138068493716463,[-0.019905701912594557 0.019993627585349217; 0.16374891094366342 -0.9999999942871228; 0.9999999754889808 0.16286461935304233; -0.9999999998825779 -0.9999997147559181; 0.9999999978077044 0.9999999998391753; 0.008210730335023496 -0.03724134895150203; -0.9999998073398162 0.9999999734504454; 0.9999999999260569 -0.9999999999770269; -0.9999999637757627 -0.16641674689374042; -0.16512723081555344 0.9999999663194921]
256,944,300,0.512866151715877,[0.9999999820063672 0.9999999750313652; -0.10517074872362142 -0.9999999998838297; -0.999999937159896 0.9999999949886891; 0.1045437589239045 0.9999999996535327; -0.9999996693195278 -1.0; 0.0008119388175297786 -0.013793634053115221; 0.9999998589966593 -0.10647757046719335; -0.0015166145246203126 -0.0033359525716106612; -0.9999998996296448 0.10323270477477836; 0.9999999373220626 -0.9999999999930373]
257,973,300,0.5125532863660495,[-0.999999999850755 0.9999831416993497; 0.9999979971603674 -0.999999984540311; -1.0 -0.9999884210121144; 0.04836595955767794 -0.9999999593889701; -0.006551791234407159 0.005009994873413074; 0.9999962443646893 0.05231500288106949; -0.009120085347770165 0.01901961800134304; 1.0 0.9999999394537149; -0.0518114928392652 0.9999967457713; -1.0 -0.04778502730875015]
258,1881,300,0.5139712737231978,[-0.17583093764760188 0.9999992991349319; -0.9999999432976453 0.9999999971409129; -0.013522932506061455 -0.0008612396397201215; -0.0016632530875938312 -0.01058457719013387; 0.9999999997659218 -0.9999999171953847; 0.999999641141546 0.9999997664738618; -0.9999996767926344 -0.9999999801382806; 0.9999999995847709 0.17344010168902455; 0.17364449947864832 -1.0; -0.9999999933503465 -0.17610314418617465]
259,1778,300,0.5128563590643564,[0.9999999999999996 0.10436708869141854; -0.9999999999540309 0.9999999999997814; 0.008698184553620848 -0.0053496783589265795; 0.9999999999999984 -0.9999999999851461; 0.00045767045348454026 -0.0007686637065218044; -0.9999999999977185 -0.105270082687926; -0.9999999999981908 -0.999999999990599; -0.1038619147459844 0.9999999999999779; 0.9999999999938982 0.9999999999984461; 0.10578291280678186 -1.0]
260,1680,300,0.5128043465472074,[1.0 0.09752778583036946; -0.007281311759035781 -0.0027176224310066425; -0.09878239744009787 0.9999999999996907; 0.09866224237187496 -0.9999999999999367; -0.9999999999990444 0.9999999999990287; 0.00491388415807679 -0.00951734399025757; -0.9999999999945639 -0.9999999999993848; 0.9999999999995994 -0.9999999999985811; -0.9999999999994134 -0.09993719263476003; 0.9999999999998384 0.9999999999977822]
261,1147,300,0.5133462755321093,[-0.9999995700555745 0.9999999874840463; -1.0 0.14316639720719818; 1.0 -0.999999955483623; 0.9999999999319187 0.9999995483955413; 0.015175244716186764 0.0003681922126075971; -1.0 -0.9999999954666287; -0.1400132001015502 -0.9999999966589905; 0.14239282315417778 0.9999999204914239; 1.0 -0.13910926358514825; -0.006971926180356842 0.023387535337477852]
262,791,300,0.5135088628920579,[-0.01394895259933867 -0.006714855789371933; -0.9999999964499814 0.9999967359470002; 0.010116309421662858 0.00956590448279023; 0.9999992448072526 0.15291932751764054; 0.9999979518215307 -0.9999970667226014; -0.9999993873840675 -0.9999986597285672; -0.9999972576774625 -0.15254638089515013; 0.9999935954817253 0.9999970959860016; 0.15236983434953835 -0.9999999362857234; -0.15317699206046298 0.9999998399858042]
263,1274,300,0.5124921628833746,[-0.9999997044600081 0.9999997961652226; 1.0 0.9999997546639454; -0.03165238673552411 1.0; 0.9999999322284345 -0.9999999421279; -0.9999975008421583 -1.0; 0.9999997788004397 0.030379144924084955; 0.030741567352565193 -0.9999999886927688; -0.009434798682187525 -0.028388957319466012; -0.9999998750985141 -0.03190029990016849; 0.0045073765370237575 0.020970751033870375]
264,1360,300,0.5124678843695112,[-0.9999999132007266 -1.0; -0.003913331687026915 -0.012664064979963068; 0.005050293975876294 0.02099270702394329; 1.0 0.9999996981297212; -0.9999998269606941 0.03034120278008629; -0.999999992406987 1.0; 0.9999995304918512 -0.028691268425401456; 0.02963604538708647 0.9999993048657946; 0.999999999897291 -0.9999982591745155; -0.02933774857458203 -0.9999996729026283]
265,1149,300,0.5124604419717372,[0.9999999974251511 -0.999999923452327; -0.0051487874054135935 0.999999985564758; 0.9999997258608886 0.9999998316035136; -1.0 -0.001790495143604461; -0.9999999980764258 0.9999999109263569; 0.001257123993835339 0.0027266349939070247; 0.0032392458399762365 -0.9999995565862756; 0.9999999961059737 0.006584690300361779; -0.010655429648855215 0.02130194113832481; -0.999999924390812 -0.999999968739118]
266,500,300,0.515469601491492,[0.21891319823630132 -1.0; -0.2234784868942652 0.9999995480238795; 0.9999999601424032 0.22246995927788427; 0.007211268361864779 0.020238713223432184; -0.9999725346433554 -0.21964709823007078; -0.027928345738120544 0.0030013514186560913; -0.9999819267113382 -0.9999392086451914; -0.9999902660452415 1.0; 0.999949035298098 -0.9998892729966452; 0.9999988775362759 0.9999984928411246]
267,1326,300,0.5124590642228434,[-0.9999999995524171 -0.006185737586834965; -0.003402142109345025 0.9999999994217044; 0.9999999983220864 0.004159914442833099; 0.9999999990042469 -0.9999999996210013; 0.9999999989981287 0.999999999968718; 0.006864995586975792 -0.9999999996400566; -0.006705425434915619 0.005662136069597399; 0.023959557844277588 -0.015944991958783735; -0.9999999962397739 -0.9999999994033335; -0.9999999999536494 0.9999999917573404]
268,1360,300,0.5130556358474999,[-0.9999999999890642 0.9999999999924203; -1.0 -0.12113134503879798; 0.014980637485779474 0.010179461023374229; 0.9999999965584524 -0.9999999998465838; 0.9999999999689303 0.12348732637867656; 1.0 0.9999999988222745; 0.12272266328338134 -1.0; -0.12192722987597956 0.9999999995530859; -0.008724970132891445 0.0013076644531640732; -0.9999999994050435 -0.999999999174886]
269,791,300,0.5124739965049856,[-0.028778414608849535 0.999998583869976; 0.9999991753298441 0.9999937484324712; -0.9999992504547036 -0.9999988253795306; 0.0008505451239515505 0.012277913286250813; -0.9999999448236304 -0.025918687591715294; 0.9999978970880994 -0.9999984060110829; -0.9999938509640954 1.0; 0.9999993842275137 0.02791378259309287; -0.01861061185818534 -0.0015788295453475507; 0.02515102318252457 -0.9999998661557641]
270,934,300,0.5125617448312886,[-0.9999961402850874 -0.9999975278451629; 0.9999900806835118 0.9999999914791239; -0.05903778178408098 0.999998251362755; -0.999998819070692 0.9999983202605045; 0.9999969485410423 -1.0; 0.06139118867431636 -0.9999992079615913; 0.001679495027326399 -0.0006663110551138692; 0.011030069766842296 0.00914779626530135; 1.0 0.06116367556696654; -0.9999993903487967 -0.05927447809587157]
271,1642,300,0.5134365048954268,[1.0 -0.14803268967413663; -1.0 0.9999999999016909; 0.021917237820591497 0.007355865515924649; -0.9999999998757466 -0.999999999900388; 0.14934082082057937 0.999999999649939; 0.0006160709604295429 -0.009909161787258921; -0.999999999973409 0.14671274800047915; 0.9999999997224528 -0.9999999999083866; 0.9999999999995025 0.9999999998459169; -0.14533488949740858 -0.9999999999751334]
272,1570,300,0.5139626697375456,[-0.17560069316569268 -0.9999999999984287; 0.9999999999971234 0.9999999999946214; 0.002330183336477191 -0.0002005660008836149; -1.0 0.17512342459526506; 0.999999999999816 -0.1755451887586621; -0.00464610165349521 -0.00276334651803324; 0.9999999999968818 -0.9999999999999931; 0.17506788033958007 0.999999999999032; -0.9999999999997675 0.9999999999995101; -0.9999999999970157 -0.9999999999992673]
273,615,300,0.5143573969709534,[-0.9999993041037526 0.19069753055232697; 1.0 -0.19016319392865558; 0.9999999841913678 0.9999999932378261; -0.1907484039132975 -1.0; 0.005617861061408387 0.005305587989601963; -0.9999997959585083 1.0; -0.009934593010136349 -0.003329895471409579; 0.19009369809606072 1.0; -0.9999983123088045 -0.9999980893424552; 0.9999891123056747 -1.0]
274,1416,300,0.5148746029417686,[-0.9999999873897367 -0.9999999153926664; 0.9999999657647437 -0.9999999999573067; -1.0 0.9999999997113843; -0.9999999942117808 0.20687544458427246; 0.20548172244465204 0.9999999999961173; 0.9999999733227003 -0.20623159572450836; 0.005974850695524566 -0.010611728714116074; -0.019396479864045656 0.01071555645544969; -0.20772491992422135 -0.999999996275691; 0.99999999907077 0.99999998866634]
275,1128,300,0.5134334437610353,[-0.14834584949001534 -0.9999993451528834; -0.9999989541298513 0.14711552356045465; 0.9999994191037436 1.0; -1.0 0.9999986252932079; -1.0 -1.0; 0.1449081469537694 0.9999999836750839; 0.010175648112469265 -0.006984961978910847; 0.9999999082688084 -0.9999984951893468; -0.02948828275381322 0.00914645201842701; 0.9999991452777627 -0.14599717884218352]
276,1541,300,0.5125595962435994,[-1.0 0.9999999999938449; 0.05898573843402693 -0.9999999999999988; 0.006835471320144919 -0.016265137995881293; 1.0 0.9999999999863323; 0.006219536908584914 0.017832637701197647; 0.9999999999999994 -1.0; 0.9999999999978311 0.05798621682669328; -0.9999999999997614 -0.05746030121187698; -0.9999999999987724 -0.9999999999985302; -0.05643967385552792 0.9999999999999986]
277,1159,300,0.5128098838253766,[0.10086385280988537 1.0; 0.9999999999995618 -0.10063238751410507; 0.004100552626700844 0.000597621104065951; -0.9999999999939818 -0.9999999999278951; -0.09982816222486149 -0.9999999999987467; 0.9999999999997565 -0.9999999999997595; -0.9999999999993314 0.999999999999992; 0.0016210407853297561 -0.0027398143139280976; 0.9999999999981779 0.9999999999992402; -0.9999999999999893 0.10006404306991962]
278,521,300,0.5125564321867527,[0.04563697633329454 -0.999982012897992; -0.027856183914378736 -0.00860216879215245; 0.999997962995337 -0.9999836345704007; -1.0 -0.04920142778157788; 0.012147480317598271 -0.011446408483457425; -0.04847260770380657 1.0; 0.9999828090664672 0.9999710092570185; -1.0 -0.999999980461155; 0.9999997202762698 0.04498280504137662; -0.9999949956257107 0.9999937105369701]
279,496,300,0.5125786302135708,[0.9999873486992128 -0.9999960669019978; -0.9999853271562914 -0.9999987421101394; -0.9999998578943364 -0.051209022371537884; -0.9999098372358973 0.9999483122929721; 0.9999970634311397 0.052699196985584264; 5.605835285385837e-6 0.013995872624049199; 0.9997974515140067 0.9999331409265519; 0.05402443264673577 -0.999999397298661; -0.04976137263876248 0.9999364791943368; 0.022114244362828776 -0.008194794554870943]
280,896,300,0.5124552071339392,[-0.9999996814536669 -0.999999825210185; -0.004279774343419001 -0.0010758059949019124; 0.9999998433226849 -0.027864319708091105; -0.028994877197579122 -0.999999952206922; -0.999999651862626 0.02755032802321562; 0.9999938834343598 -0.9999997440898004; 0.026426078786636248 0.9999999946016069; -0.008512158708813177 -0.0010798953224986818; 0.9999997471014421 0.9999990361515697; -0.9999981158426405 0.9999986184082813]
281,1326,300,0.512890069807701,[-0.10576382027641379 -0.9999999991451396; -0.9999999962953843 0.10774166466398356; 0.008269237871292268 0.0029794671547977774; -0.9999999980806481 -0.9999999984938112; -0.9999999997286575 0.9999999983994257; 0.9999999933243676 0.99999999936314; 0.9999999955217227 -0.10708271032919757; 0.10908505745485894 0.9999999983842337; 0.008264881765867097 0.003036869976240565; 1.0 -0.9999999920855208]
282,1676,300,0.512520435817909,[0.05404507381107814 0.999999998816834; 0.9999999995708069 -0.05318166524135365; -0.9999999999839831 1.0; -0.053338286946021135 -0.999999999917206; 0.9999999812439418 -1.0; 0.0018235003386163507 0.0016951854848348256; 1.0 1.0; -0.9999999999932752 -0.9999999999999961; 0.0013311238426998503 0.0036947324595780298; -0.999999999999753 0.05419746901680823]
283,675,300,0.5135624669467344,[0.9999989408573857 -0.9999981347078459; -0.999999963692426 -0.9999937732193751; 0.9999960447327697 0.9999997852734467; -0.004955313818783196 -0.002341299792662368; 0.9999999208111013 -0.1553776297948757; -0.9999988743653162 1.0; -0.9999996113647942 0.155717791544069; -0.012857928046878093 0.0003381292017552783; 0.1539100738436638 0.9999998960368985; -0.15720210279174507 -0.9999999822021254]
284,617,300,0.5125904625619158,[-1.0 -0.05888755811675374; -0.05984121931961973 1.0; 0.012467401857778353 0.011148032624223286; 0.9998680490773172 -1.0; -0.001773844765607213 0.006942817804614085; 0.9999999678062889 0.06259917866323918; -0.999995554932921 -0.9999999999990046; -0.9999974954376973 0.9999930551972555; 1.0 0.9999999123600704; 0.06167510730618558 -1.0]
285,1577,300,0.5124788561450732,[0.9999999999999193 -0.041395578354148914; -0.999999999999934 0.041875879667321814; -0.04177536220628463 -1.0; -0.9999999999982127 -0.9999999999997516; -0.0028427077636285765 0.00514395056759042; 0.9999999999984082 0.9999999999999998; 0.9999999999948904 -0.9999999999963798; 0.0013185221166719502 -0.0028178573616088557; -0.9999999999996321 0.9999999999998654; 0.041500952644528834 0.9999999999979822]
286,867,300,0.512457601454403,[0.9999996476588885 0.028495272820474694; -0.9999968600762252 0.9999997991273432; -0.999996788050097 -0.9999991190556664; -0.004444601040902384 -0.0009169206746953252; 0.02963482155345892 -0.9999963125337432; 0.9999986764115683 -0.9999978559802387; 0.9999920892760709 0.999986422891759; -0.02930433123320681 0.9999942365947001; 0.005690338805619515 -0.008968529823675542; -0.9999997641125784 -0.03045702045659323]
287,2330,300,0.5147981411515792,[0.999999999764846 0.9999999891884397; -0.013020212721182286 0.011741326858386912; -0.2049944563276341 -0.999999802646379; -0.9999866634854158 0.9999997326717475; -0.9999999999121488 -0.9999981472338484; 0.9999999132728074 -0.2031670796403743; 0.9999999992444759 -1.0; 0.0032087774431410012 0.000899592622642834; 0.20393317979684755 0.9999998917616126; -0.9999999999998034 0.2057483521403006]
288,760,300,0.5134128098941518,[-0.9999755218170991 0.9999980254836179; -0.9999999925021249 0.14199699246175695; 0.9999999653172402 -1.0; 0.9999999626457636 1.0; 0.9999988182843184 -0.138135319945232; 0.01474854222789403 0.025551484261727167; 0.023561769961694606 0.0030100868196581156; -0.9999998713619622 -0.9999989642918912; 0.14424849867890288 1.0; -0.13615444346353295 -0.9999999384498274]
289,1027,300,0.5129633066256042,[-0.9999999958183773 0.11434009234362956; -0.11477902081745311 -0.9999991704488497; 1.0 -0.11327427016247603; 1.0 -1.0; -0.9999999996487385 1.0; 0.11290867857443855 0.9999955524957616; 0.0044290486873721875 -0.009506716575867189; 0.9999968992043118 0.9999999959494119; -0.014935244028616753 0.013359240666639351; -0.9999995350446041 -0.9999913364667096]
290,918,300,0.5124424189520833,[0.9999999999870051 0.9999999337560761; 1.0 -0.9999999982011593; -1.0 0.00812541816173652; 0.009981310673940914 0.999999963346061; 0.9999999999403539 -0.01195405127396436; -0.002459358975539584 -0.004709234773815518; 0.002111044914040942 -0.014434505337187204; -0.010107803630621127 -0.9999999759967021; -0.9999994877899245 -0.9999999919563596; -0.9999999999950594 0.9999999104455889]
291,751,300,0.5124589797338412,[0.02084455210635354 0.0051150788425349415; -0.9999979613244121 -0.9999930401301826; -0.0078518217802561 0.999996531024907; -0.0064933833506430364 -0.01694074291591839; 0.9999995535962058 0.9999985418568237; -0.9999988235384716 -0.010387200030472717; 0.9999998273220155 0.008059462055897991; 0.9999946821953009 -0.999997830311515; 0.010745251122715627 -0.9999982287364829; -0.9999999123781157 0.9999904510905905]
292,2372,300,0.5128057810944745,[0.9999999997492821 0.09847630150546734; -0.9999999999408639 -0.9999999992331877; -0.999999999397992 -0.0986672850936641; -0.09778545574393331 1.0; 0.010000556957295284 -0.013096805806218888; 0.9999999996924669 1.0; 0.09929896167656688 -0.9999999990080409; -0.0023952354138066317 0.011014887499950977; 0.999999996344116 -1.0; -0.9999999999092714 0.9999999995660889]
293,2112,300,0.5137106821941819,[1.0 0.9999996589057; -1.0 0.9999999999988575; -0.1618502252799843 -0.9999999999463594; -0.999999946292459 -0.9999999545481486; 0.004136285578406782 0.016521802859879305; 0.9999999999993411 -0.15982454234288673; -1.0 0.1645465951492018; 0.162490525517257 0.9999999783426013; -0.006411344134865993 0.00937250561257459; 0.9999999992101166 -1.0]
294,1050,300,0.5128583679423059,[-0.9999999998974739 0.10535977892247914; -0.10518211732217969 -1.0; -0.9999999988988101 -0.9999999719748494; 0.006518601097352318 -0.005203907827546; -0.9999999990983724 0.9999999901489102; -0.010303090289925418 0.009809187189898318; 0.9999999999940118 -0.10437386863576555; 0.10459376318713853 0.9999999999856061; 0.9999999969402228 0.9999999999825958; 0.9999999890142084 -0.9999999992878043]
295,892,300,0.5129099449457052,[-0.999999541973612 -1.0; 0.9999969791470834 -0.10556286446661163; -0.10325264140437304 -0.9999999980177389; 0.10826951988885541 0.9999985607173856; -0.9999999774939407 0.10589694153995483; -0.0029359508485996707 0.0025322839783215433; 0.9999889429840729 -0.9999998141963957; 0.028458663296749523 0.0031436533006017906; -0.999992734343152 0.9999993071646055; 0.9999980824040683 0.9999995104229568]
296,1067,300,0.5125449219629169,[0.05368045418376679 -0.9999999979161951; -0.0538769891425821 0.9999990252738766; -0.9999999954410108 -0.9999996313312249; 0.9999999421122421 -0.9999999898769966; -0.007170372110038114 -0.017748222693358563; -0.9999999999798042 -0.053252034152106796; 1.0 0.9999999999941993; -1.0 0.9999999999702779; 0.006568874689870395 0.022681070337397958; 0.9999997322935638 0.05421761251019236]
297,1232,300,0.5128942428806257,[-0.007435913453682743 0.005608256391522929; -0.9999999623694033 -0.10690811142540926; -0.004371066553028711 0.006729480174602939; -0.9999999789072093 -0.9999999845465446; 0.10662043578731031 -0.9999999532794094; -0.10922872424475333 0.9999999838249769; -0.9999998977028788 0.9999998917222636; 0.9999999195586711 -0.9999999142044211; 0.9999998840491847 0.9999999948834258; 0.9999999951137589 0.10890558116604783]
298,1465,300,0.513269194935386,[-1.0 1.0; 0.010349357351735412 0.015538065890635631; 0.9999999983357161 1.0; -0.13725329071265932 0.9999999986974384; -0.9999999991686056 -0.9999999862124327; -0.0013150737058053594 -0.01354075921183324; -0.9999999996912758 -0.13768471299240834; 0.1388446531888249 -0.9999999996963135; 0.9999999962078266 -0.9999999994559162; 0.9999999999278859 0.13837610310985168]
299,2442,300,0.5164553950887479,[0.004122886955950141 -0.00881543377270012; 0.011032549256526818 0.006278554313160679; 0.24643499699453741 -1.0; 0.9999999988592966 0.24535482717919618; -0.24393009464750126 0.9999999995977099; -0.9999999999931148 -0.2449900731183068; 0.9999999989325181 0.9999999878812673; -0.9999999746861168 -0.9999999997058326; -0.999999999983239 0.999999973898155; 0.9999999998261798 -0.9999999993912987]
300,1202,300,0.5126184227764446,[0.9999999999988883 -0.9999998621421569; 0.07149561389029568 0.9999999967767159; 0.014223897985126167 0.009736288008552533; -0.9999999247485105 -0.9999978645253852; -0.9999998898136834 0.06977707464358777; 0.9999989718589903 0.9999988361191428; 0.9999999766832709 -0.06907885465265903; 0.006277007905760835 -0.004089398503130757; -0.9999993764543164 0.999999760816554; -0.0673701239908519 -0.9999999547884383]
301,601,300,0.5124762642384676,[0.013091600879233159 -1.0; 0.01142286256113839 0.015853091101610137; 0.999999906034214 0.012782528110032148; -0.02134401322049007 -0.02727334175952888; 1.0 0.9999997138584192; -0.9999999997510076 1.0; -0.9999999998072726 -0.9999999999999969; -0.015018287249551674 0.9999987167221441; 0.9999999997862511 -0.9999999999800975; -0.9999999797285184 -0.015096137182883102]
302,1240,300,0.5124795608560163,[-0.009491643079382913 -0.006180778468536748; -0.999999240629099 0.999999999984909; -0.03529373874749009 -0.9999999156904745; -0.9999992856210733 -0.9999995677089915; 0.031916775299587814 1.0; 0.9999980462686167 -0.03323800900337181; -0.00761847566614898 0.008942688246320865; 0.9999999449195605 -0.9999996214623582; 0.999999197236677 0.9999999973276134; -0.9999999552741216 0.03397206616820016]
303,1428,300,0.543236495451302,[-1.0 -0.6176255534787223; 0.999999999875196 -0.409166829139293; -0.48747253726553164 0.9999999990769803; 0.5236290508896777 0.8191782385134719; 0.9999999999649081 0.9999999981972701; -0.44579009825483995 -0.9999999525070176; 0.7721268997161089 -0.9999999996687389; -0.005846549638028352 -0.01763454567042657; -0.008082302103174604 -0.006828181862011323; -0.9999999997781164 0.5571945497417228]
304,835,300,0.512694926343225,[0.02116778489963252 -0.019572583221683124; -0.0791249622730862 -0.9999992507514637; -0.006500477836839861 0.009060019551329583; 0.9999998974590536 -0.08156161633151843; -0.999999999624489 0.07918931440654098; -0.9999982617788739 0.9999998876371422; 0.0817329573276247 0.9999994484967447; 0.9999999699655382 -0.9999999999972767; 1.0 0.9999948421133238; -0.999999997881449 -1.0]
305,717,300,0.5124791578020947,[-0.9999995033222325 0.9999959448124625; 0.029415660929673723 0.9999999967639862; 0.999987624661613 0.9999903522976988; -0.027935033378541987 -0.9999995180347984; -0.01106556408606269 0.012111505731314025; 0.9999987514796065 -0.999999972939299; 0.9999999134340315 -0.029375764520707618; 0.01886197779689396 -0.01961574953493023; -0.9999997035600162 -0.9999999886306277; -0.9999993978082466 0.027811777101640615]
306,848,300,0.5126706925807989,[-0.07652410706913415 -0.999999565720623; 0.00036813921920622036 0.028488945036399628; 0.9999982709579553 -0.9999999923450941; 0.9999971543064783 1.0; -0.005982035390171244 -0.011185602347988195; -0.9999999935434916 0.07795885383963778; 0.9999996830806671 -0.07447107777621183; -0.9999620355189744 0.9999999973516845; -0.999997900654069 -0.9999998737878348; 0.07581288221464723 1.0]
307,1053,300,0.5124543109982522,[-0.9999999999479944 0.026575516314254637; 0.999999999998956 -0.9999999223907248; -0.025260689864822432 -1.0; 0.9999999994774154 1.0; 0.005866695551150571 -0.009669085706525606; 0.026915713158950156 0.9999999999889019; -1.0 -1.0; 0.0022264820215670365 0.014985726394223138; 1.0 -0.025576828390556017; -0.9999999998859685 0.9999999996495095]
308,1174,300,0.5134019458869395,[0.14514370754568162 -0.9999997232174516; -0.008816979254020661 -0.015962362934986162; -0.9999998032859035 -0.14778795823102436; -0.0018239573039514117 -0.004097622664183616; 1.0 0.14372848399689064; 0.9999996185529082 0.9999992721642741; 0.9999997361199612 -0.9999974620239958; -0.999998540551897 0.9999985799540111; -1.0 -0.9999983967153238; -0.14633306057003395 0.9999987977755367]
309,1428,300,0.5129037930752189,[-0.9999999999983528 -0.999999999991112; 1.0 -1.0; -0.1089325976566582 -0.9999999999996975; -0.003933789142428869 -0.009767124924446261; -0.9999999999717317 0.999999999999744; 0.9999999999891153 0.9999999999999766; 0.999999999998373 -0.10996613679315924; -0.9999999999998026 0.1090268297894758; 0.110014139331952 0.9999999999982452; 0.010254668801977848 0.005813702273923467]
310,1321,300,0.5124370386814318,[-0.014382370478571391 0.9999999950287148; -0.013116301782383332 0.002191523294005808; -0.9999997841778013 0.9999999989300906; 0.9999999992812306 0.9999997953602531; 0.01280807694556987 -0.9999991444251412; 0.999999977319822 -0.9999999750526871; -0.9999999525662497 -0.9999999821030738; 0.9999999984436608 0.01446796104696674; -0.9999999821003291 -0.01268725279636077; 0.005425773849988967 0.006869471357530237]
311,1368,300,0.5133002952587398,[-0.9999999954315764 -0.1412696286956122; 0.9999997986837023 0.9999999171176454; 0.13909416289767979 -1.0; 0.9999999979248297 0.13897728934862763; -0.9999999926418828 -0.9999999997915296; 0.9999999999964826 -0.9999999417084917; -1.0 1.0; -0.014572641915639983 -0.008059564873238433; 0.0014460632092485996 -0.0018192398258609558; -0.14114643811155422 0.9999999938225256]
312,568,300,0.5126554480164373,[0.9999432866017446 0.9999988362530824; 0.9999813041842929 -0.9999886218336712; -0.07203910960131227 -0.9999936083587886; 0.02249486189282277 -0.013801230967570285; 0.9999985821212981 -0.07247724081061731; -0.9999999414207995 0.9999425984348458; -0.9999845860705666 -0.9999722003194907; -0.9999916683178358 0.07084990408312583; -0.02439242708512042 0.005253266329002773; 0.0714792276008271 0.9999890420193839]
313,259,300,0.5128516632936065,[-0.9992069449139447 1.0; 0.05429171755359566 0.01716822865089125; 0.045301751718552864 -0.9999981162008796; 0.9999281212580873 0.042725558539153455; 0.9999261322488078 0.999313758848755; 0.9997093626733038 -0.9996558187763288; -0.999999883236512 -0.9991372467848032; -0.9997499646822477 -0.04346298628187882; -0.03462943785284812 -0.02300185006660875; -0.041619131607747745 0.9998484128954662]
314,285,300,0.5127657336756152,[-0.9999727879406649 0.06804540309575831; 0.9999445100324634 -0.0700843840037712; -0.9999405914428632 -0.9997754873280525; 0.06824613745605794 0.9999898294949844; -0.015045516862807506 -0.04653917792165141; -0.06933608107901791 -0.9998438039747458; 1.0 -0.999982107153465; 0.009709418075088629 0.036369490777602535; 0.9999139341618765 0.9999995437100702; -0.9999186027038973 1.0]
315,1095,300,0.5127286708444708,[-0.0037371488743905426 0.014985780167172861; -0.08987910344407042 0.9999999999395889; -0.9999999997816995 -0.9999999979691035; 1.0 -0.9999999998446265; 0.08811921987287216 -0.9999999997983637; -0.004344918448709353 -0.006998281611490356; 0.9999999994031066 0.9999999999677551; -0.9999999942106146 -0.08832356542031622; 0.9999999986071751 0.08966500906239151; -0.9999999994323994 1.0]
316,715,300,0.5153800138796474,[-0.9999731103146612 0.21885924227325473; 0.9999967875942426 -0.2216555833286081; -1.0 0.9999987908023852; 0.008791052764068418 -0.014228721537745763; 0.9999997004132548 -1.0; -0.9999995038925175 -1.0; 0.2210523397016787 0.9999851513868976; -0.2193873871470745 -0.999999317085786; 0.0052502751864034036 0.0009348150188837943; 1.0 1.0]
317,827,300,0.5129082760897072,[0.10961111115869762 0.9999999942083269; -0.10974628615478088 -0.9999999810621958; -0.9999999999991779 0.10886172734994538; -1.0 0.9999998974126346; 1.0 -0.11054017443920454; -0.00885944274616377 -0.011342442179935106; 0.999999958880841 0.9999999581679476; -0.9999999766942456 -0.9999999987653413; 0.009520401636457489 0.002600315125801314; 0.9999996009475639 -0.9999999790663106]
318,694,300,0.5125202039642947,[-0.01783525571563838 -0.015569205206992657; 0.9999995275911873 0.035145006768189206; -0.9999997831896106 -0.038644797543544454; -0.9999999191139256 0.9999985877759816; -0.03579485587482108 0.999999824371989; 0.03816749252605598 -0.9999994367102514; 0.9999997432960448 -0.9999999996136879; 0.02877574116070022 -0.002625903234798104; 0.999995293130515 0.9999983097044404; -1.0 -0.999998201812594]
319,1695,300,0.5143056981260398,[-0.9999999995088695 0.9999986746732996; -0.9999999994333281 -0.9999999989589445; 0.9999999984163989 0.9999999986095388; -0.0007424539061966899 0.003308357842115036; -0.18640215864620724 0.9999999999381006; 0.016124635289021718 -0.00877050793636769; 0.9999999988599845 0.18771299297232985; 0.1892789597209494 -0.999999997928263; -0.9999999997518796 -0.18801452406563446; 0.9999999996559495 -0.9999999927070098]
320,1199,300,0.5142091905924429,[-0.18404364632955542 1.0; -1.0 -1.0; 1.0 0.18430656175877447; 0.999999784702731 -1.0; 0.0014864218845939373 -0.01812772985399531; 0.9999999148403291 0.999999999999993; -0.9999999878525705 -0.1847362786053284; -0.9999999215761209 0.9999999808531218; 0.0029361589270470406 0.01450776801572398; 0.18497063042023185 -0.9999999964050669]
321,1312,300,0.5127749777555917,[-0.0070201061400557456 0.013343593832079111; 1.0 -0.999999991623761; 0.9999999873399839 1.0; 0.9999999983366882 0.09482672170386713; -0.09291414930046994 0.9999999999617245; -0.9999999985658448 -0.0928546452339233; -0.9999999998932152 0.9999999986858134; 0.09467209442407677 -0.9999999999559285; 0.017355025357707946 -0.004502897065488274; -0.9999999609615312 -0.999999998711891]
322,521,300,0.5130776423124772,[-0.9999999983556868 0.12363845993344422; 0.005603782592177242 0.025255844180732293; -0.12072079506812064 -0.9999982736977382; 0.12369197227120712 0.9999992272173015; 0.9999935634238943 -0.9999994590598494; -0.9999998931574207 1.0; 0.007159636995509847 -0.007527181510315965; -0.9999997931277637 -1.0; 0.9999995581991912 0.999990562087107; 0.9999991104421154 -0.12073596852394576]
