nPsoRun,n_iter,S,fgbest,optDes
279,1798,300,-10.192908549851708,[-0.9999999999999999 -0.37517638070435455; 0.999999999999998 0.9999999999999999; 0.9999999999999978 -0.9955044587045212; -0.11951142964384286 -0.9999999999999997; 0.27349221472644164 0.9999999999996639; 0.5140429230312901 -0.26804789760969167; -0.9999999999999987 0.999999999999989]
280,1361,300,-9.504052599139222,[-0.9999999927864743 0.8335709901520689; 0.9999999963265004 -0.7015771755664539; 0.06862758472954729 0.9999999981615892; -0.936388680560334 -0.5662411718605109; -0.00018108386189997824 -0.9999999938856254; 0.9999999961862795 0.9885769273146463; 0.2820944215601087 -0.3675533583181439]
281,4509,300,-10.201681646415818,[-0.5228318463022742 0.25344459401963254; -0.28138388151724364 -0.9999999997048911; -0.9999999100436224 1.0; 0.11368109692442728 0.9999984078690932; 0.9999999980384543 -0.9996461427390751; 0.9999999999844846 0.3624644932209853; -0.9999999618455359 -0.9996515068202102]
282,2534,300,-10.120373586887203,[-0.9120429866416941 -0.9999999999995928; 0.9999898041688497 0.999999999945498; 0.9953550132411442 -0.9999999999999261; 0.9999999999896796 -0.19105660688991202; -1.0 0.0918519372734249; -0.32864838921522377 -0.4230281146198925; -0.4817027578200106 0.9999999999997816]
283,1068,300,-10.198236515040616,[-0.35681506523374756 0.9999999622314169; -0.9999996249855365 -0.9999985037397907; -0.24575223257772855 -0.5272121457935165; 0.998655879387914 0.9999810043512924; -0.9989693554054734 0.1098279295395205; 0.9999995761198198 -0.9999998837236538; 0.9999998512089101 -0.2843509788915073]
284,1046,300,-10.132040453635806,[-0.33440565308108966 -1.0; -0.9999999143638607 0.9999995880586775; 0.9975902190145691 0.9999999996887785; 0.9999997995282418 0.3023937755070603; -0.22544100161312203 0.5577017285081334; 0.9990349841877281 -0.9882605100502931; -0.9999998910404225 -0.11783422019338953]
285,3307,300,-9.760742877657831,[-0.8738366093959113 0.9624341765027976; 0.7646904565381845 -0.2163655780669145; 0.9999999999248557 0.9982983577191679; 0.41135476064841625 0.9999999999188102; -0.9999999988119621 -0.2241615621530489; 0.9999999813411621 -0.9999999999622226; -0.2264951912139842 -0.9995856037616458]
286,6863,300,-10.178090247903263,[-0.3870443817154025 0.999999999999999; 1.0 -1.0; -0.9999999999999997 0.14363026922984826; 0.9999999999999997 0.9999999999999992; 1.0 -0.27049068340932725; -0.2945146894239341 -0.5114028490600913; -0.9979939086580709 -0.9999999999999996]
287,3900,300,-9.651852933034478,[0.16618289977463468 0.999999999999808; 0.10864823689717076 -0.7830360754579571; -0.9999973515021799 -0.9999999956068133; 0.9999999879133056 -1.0; -0.9940276927810817 0.9246518941410499; 0.9993553812102439 0.21573948924243797; -0.999999996369325 -0.4663491721533802]
288,7182,300,-10.17223698974965,[0.27039244066140267 -0.9999999999998933; -0.15323635396912966 0.999999999999999; -0.9999999999999958 0.3902450796854807; 0.9999999999999996 1.0; 0.5112858849080498 0.3034983513981251; -0.9999999999999974 -0.9999999999999992; 0.9999999999999994 -0.9999999999999991]
289,3941,300,-9.920121826954755,[-0.9999999999999998 -1.0; -0.9999999998840645 0.9999999999999986; 0.38001241135733677 -0.38020416265866736; 1.0 0.09969491642896794; 0.8173601689116856 -0.9999999999999999; 0.5975594055635896 0.9999959088092408; -0.9999999999999989 -0.1181977952739746]
290,2296,300,-10.206434856288388,[0.9999560568251843 -0.9999662722325002; 0.9999474978674341 0.9999999999840976; -0.356750931423269 -0.9999999999899837; -0.9999926257385325 -0.1038157248838733; -0.9999999998627057 0.9999999999921353; -0.2411802846674431 0.5243882191192146; 1.0 0.2833085357466368]
291,429,300,-10.195929274770407,[-0.28228384265120987 -1.0; 0.11138620992832617 0.9995105031890089; -0.5254328690880691 0.2518411026764549; 0.9999999615934183 -1.0; -0.9999580753066244 0.9998166424104338; 1.0 0.36081470790011305; -0.999988399323719 -0.9998222456590332]
292,1522,300,-10.125907675993863,[1.0 -1.0; -0.181555040918788 0.9999999999934391; 0.49753196564466823 0.3407732625142608; 0.2577068256174349 -0.9999999999971363; -0.9999999999849795 -0.9999999999928612; 1.0 0.9950023409412421; -0.9999999999968818 0.4167467927367688]
293,2842,300,-10.156115908808946,[0.29336061237790123 -0.46016823346161195; 0.43152737831665094 0.9999999999999899; 0.9999999999999994 0.0937372314885847; 0.9509451393635948 -0.9999999999999982; -0.9999999999999941 -0.22689523014961333; -0.9999999999999998 0.9999999999999999; -0.9999999999999998 -0.9999999999999996]
294,752,300,-10.100322142398086,[-0.9999939573672526 -0.9999224509633188; 0.09149437323514792 0.9999987287412364; -0.1766929662370172 -0.9999998428589072; -0.4110957427421355 0.34242234225237406; 0.9999123028564755 0.5050261822300011; -1.0 0.9000753719515141; 1.0 -0.9999423163918059]
295,4166,300,-10.198721244380637,[-0.36358845166575104 -0.9999999999738055; 0.9999999999999993 0.2814918656260723; 0.9999953625492495 -0.9999999996620115; -0.9999999999988316 0.9999999999922218; -0.2567296695190231 0.5230577847374054; -0.9999950848424067 -0.11775116865075935; 0.9985318540440992 0.999999998201976]
296,1964,300,-9.95206373476663,[-0.9999998277540707 -0.9999999974689047; -0.9999999998440238 0.9999999999705024; 0.8402194291982648 0.9999999760271199; 0.5778146854014201 -0.9934786414488006; 0.37600684582399435 0.3739866826980016; -0.9998037234722151 0.1299375887884102; 0.9999999981752068 -0.0940772749952171]
297,1643,300,-10.19405661715705,[-0.27571443853213656 -0.9999999999999998; -1.0 -0.9999999999999992; 0.12486912115319107 0.9999999999999996; 0.9999999999999853 -0.9999999999999997; -0.9999999999999998 0.9983810792006305; 1.0 0.3738704976107347; -0.5167375734171454 0.2710161685117445]
298,1920,300,-10.170785931198903,[-0.2699932545266502 -0.9999996207046192; 0.9999999999954959 -0.9999999999979463; 0.9999999995219083 0.39117943475536887; -0.9999999999735049 -0.9999999999678727; -0.5108492320287604 0.3050057677056441; 0.15444670829795706 1.0; -0.9999999999941721 0.999926074397426]
299,4028,300,-10.19907451519296,[0.522284157511439 0.25828570580213506; -0.9999999999999998 0.3647208279605447; 0.9999999999999999 1.0; 0.28081417754206284 -1.0; -0.11830083221849566 0.9999999999999993; 1.0 -0.9989304225445841; -1.0 -0.9999999999999695]
300,442,300,-10.1481914090305,[-0.4034726081611507 -0.9999701770083467; 0.9999987824924671 0.9999726351500368; -0.9999919362455956 -0.17266859921168068; -0.9998636471715642 0.9999983894093016; -0.3259015954061367 0.5055456573874366; 0.9999966077462286 -0.9999195307088905; 0.9999983407594487 0.2652666968064029]
301,1429,300,-10.025192826627995,[0.9999999980744866 0.8784249190928077; 0.38357938684641885 0.3611288608241261; 0.9999999999956036 -0.9999999996972557; -0.9907884842655664 0.5371790283131326; -0.08923320914787805 0.9999999997995203; -1.0 -0.9998015519596142; 0.15537969108312855 -0.9999999997874557]
302,2988,300,-10.171706569750471,[-0.9999999999999997 -0.4053300335910716; 0.9999999999999998 0.999999999999998; 0.24630090455154227 0.9999999999999998; 0.9999999999999994 -0.9687665998844072; -0.09700139445630905 -0.9999999999999996; 0.4818038685353114 -0.2749891324042327; -0.9999999999999961 0.9999999999999979]
303,3172,300,-10.060091897662732,[-0.999999999780791 -0.18577478418044308; 0.9999806915731237 0.22778217733555553; -0.9665165177377776 0.9999998312404975; 0.9999999963509735 0.9999999999973894; -0.3725812102895575 0.4689866898282979; 0.9999999957517464 -0.999998966995556; -0.4600266028794192 -0.9999998771662]
304,2609,300,-10.200690352751739,[-0.999999999981819 0.9999999999600184; -0.9998127887707914 -0.2785561174069886; -0.9999999999886163 -0.9999999999299161; 0.9973390939840253 -0.9999999999638907; 0.24920645824922527 -0.5188077687871051; 0.9999999998148436 0.10626414316718155; 0.36405961361040684 0.9999999986667522]
305,2530,300,-10.102599545351636,[0.34163164393438106 -0.41183054202481156; -0.9999999999999997 0.999999999999998; 0.9010943948735041 -0.9999999999999999; -0.9999999999999997 -0.17754904791883164; 0.9999999999999979 0.09140578854413099; 0.503700661967709 0.9999999999999972; -0.9999999994092506 -0.9999999999999977]
306,4292,300,-9.514794242228623,[-0.7855327425568921 0.9999999999999999; 0.2819069134720708 0.23493987585782355; 0.6571185171927267 0.9998658926840875; -0.994335984066741 -0.999999999999897; -0.9999999999995876 0.09174143107945824; 0.9999999999999138 -0.104102692293638; 0.5390639894850991 -0.9401700928643075]
307,1958,300,-10.133660858486333,[-0.32499435440993 -0.42880727600480323; -0.999999999996663 0.09180897388930775; 0.9999999999996324 0.9999999999995937; -0.9220644727428781 -0.9999999999999515; 0.9999999999576549 -0.1971052861559981; -0.4736097709684649 0.9999999999999769; 0.9999999999996744 -0.9999999999993954]
308,3631,300,-9.454512853497251,[-1.0 -0.7379170978615748; -0.9999989837200678 0.5980470744250077; 0.9486846269951742 0.5433518299829433; -0.22618657841934262 0.26152165580532405; -0.07418956492686773 -0.9999999999999998; 0.12307365548522359 0.9999999999999986; 0.9999999999999988 -0.9999999998294694]
309,4893,300,-9.935914436788106,[-0.9999999999999997 -0.9999999999999959; -0.9999999999999978 0.8344880147267036; 0.09436656595138602 1.0; 0.9915949380385065 0.5847247514067974; -0.12544076089412573 -0.9999999900986732; 0.9999999999999997 -0.999999999999996; -0.36983215461357993 0.3798338281982859]
310,4271,300,-9.844272979284936,[1.0 -0.9999999999999909; 0.09982055108884491 -0.9999999999999992; -0.9999999999999937 -0.9999674829212698; 0.36935559431431714 0.3957158560497459; 0.9999999999999994 0.7926422674045528; -0.9946128737635808 0.6273887069335534; -0.10361435746334023 0.9999999999999952]
311,1694,300,-10.023581512638014,[-0.9999999999999998 1.0; -0.1497494795062766 0.999999999999994; 0.09331348480907019 -0.9999999999999994; -0.3933823416351999 -0.3592098306749002; -0.9999999999999962 -0.863574610102169; 0.9999999999999992 0.9999999999963192; 0.9999999999999953 -0.5467996196952253]
312,2270,300,-10.19426976625156,[-0.999999014254479 -0.12144601734693965; 0.9999999652963378 0.28197858000418774; -0.25954701854056283 0.5241655506214401; 0.9978850000635096 0.9999998515048737; -0.3639526726738884 -0.999999992957459; -0.999999958302754 0.9999999999664931; 0.9993891855673087 -0.9997766832198686]
313,2401,300,-10.12724745972752,[0.2409672729938561 -0.5625001629890772; -0.9999999997267117 -0.30387102283236395; -0.9932087460465083 -0.9999999999754725; 0.9998699368204137 0.1321545879709304; -0.992344124207318 0.9868176641886787; 0.9999997903103196 -0.9999999123709794; 0.33612316078146115 0.9999996554419781]
314,1712,300,-10.154482937918475,[0.29501231773179076 0.9999999987348703; -0.9817644563781424 0.9936264600823773; -0.11815647036283614 -0.9999999999838384; 0.9999999991658719 -0.9999999985765026; 0.9999999996654886 0.9998005545131206; -0.9999999996104335 -0.34447696955598217; 0.5547326942633255 -0.2436925625504332]
315,1488,300,-10.196550230769134,[-0.5248305921056202 0.25485920695570613; -0.9999999999235757 0.9999999999754119; 0.9999999925836128 -0.9999989793663011; 0.999999999876792 0.36164397647745017; -0.9999999989512639 -0.9972899785578109; -0.2829782517283247 -0.9999999999995035; 0.1182879114318585 0.9999994242841496]
316,1868,300,-10.191229753131179,[0.999999999999999 -0.9999999999999997; 0.9999999999999996 0.9999999999999997; -0.9999999999999998 0.13260203613829702; -0.999993346545683 -0.9999999999999994; -0.37635113923189495 0.9999999999999998; 0.9999999999945237 -0.27571775029766327; -0.2785934206093586 -0.5169479965605538]
317,5094,300,-9.96624851791179,[0.15030279115309095 -0.9999999999989536; -0.9875308122837158 0.5333309453853047; 0.38288236551213023 0.35663631261621564; 0.9999999999985124 -0.9999999988480724; -0.999999999976869 -0.9762039767835476; -0.07856998237568691 0.9999999999998307; 1.0 0.8596717056821933]
318,1705,300,-10.180227538175087,[-0.9999999999997313 0.26776135075553437; -0.9999999999999988 1.0; 0.2861233638131764 0.5082128145837603; 0.9999999999999994 -0.13178414180597853; 0.3869932220131093 -1.0; 0.9932312056457602 0.9999999999999992; -0.9999999999999983 -0.9999999999999988]
319,1061,300,-10.091945515994668,[0.40700338504453687 0.34130192660136377; 0.9999998203749912 0.9055341574886792; -0.9950061842119512 0.4993068009047717; -0.08986552139876006 0.9999999857312696; -0.9999998677158461 -0.9999997799186039; 0.9999999012980579 -0.9984085005810871; 0.1798483707572233 -0.9999991407169615]
320,2358,300,-9.562703149834197,[-0.9999999815653565 0.15617274346000268; 0.9999999973088363 -0.9784913256727354; 0.787546192301536 0.1439717864902847; 0.4907394189962206 -0.9999999627554192; -0.9594101178396833 -0.9618738744993368; -0.27980101734593754 0.9930009055339987; 0.9999999843637281 0.9999999861872917]
321,1779,300,-10.13607112329392,[-0.9999999931189764 -0.999999975020914; -0.9999999320886914 0.9254254858345786; 0.09194289011552634 0.9999999921250816; -0.43222637484726945 0.32133403460951604; 0.9999998597382803 -0.9999999957979812; -0.20046116012613657 -0.9999999665677473; 0.9999999725587428 0.46879184094437465]
322,1776,300,-10.100960119739513,[-0.9999999999999737 0.9999457847006116; 0.091417724371047 -0.999999999999989; -0.1765698637425563 0.999999999999997; 1.0 -0.5052211105852985; 0.9999999999999987 0.9999999999617935; -0.41102916977451104 -0.3424548246859322; -1.0 -0.8999738958430318]
323,2446,300,-10.070710290274826,[-0.9999999999999986 0.09167611977865531; 0.999999999999999 -0.9999999999999993; -0.8862405166411796 -0.9999999999999991; -0.3494947515492972 -0.4027480471536608; -0.521691898814714 0.9995800864428185; 0.999999999999998 0.9999999999999986; 0.9999898312288943 -0.1658503601531968]
324,351,300,-10.19310656095956,[0.2563842552886092 0.5187655773631858; 1.0 -0.11286769457926547; -0.9999705238676041 0.2777861067537304; 0.3670569435504422 -0.9999091833418942; -0.9994376876610812 1.0; 0.9964613205972669 0.9999947268583891; -0.999209244479751 -0.9998051000192952]
325,1797,300,-10.186775704388314,[-0.9999999999999978 -1.0; 1.0 -1.0; 0.2644701320820861 -0.9999999999999997; -0.9999999999999998 0.3829152207574887; 0.5029770309887203 0.26342395589754763; -0.10530367222990737 0.9999999999999999; 1.0 0.9854817096811853]
326,2592,300,-10.171130759179531,[1.0 0.24664302972617458; -0.999999999999999 -0.09886452795278759; 0.9999999999999998 0.9999999999999994; -0.9693450129342482 0.9999999999999999; -0.2764916135768997 0.4824309654517874; -0.40547340721924024 -0.9999999999999997; 0.9999999999999994 -0.9999999999999912]
327,1232,300,-9.994753754532429,[-0.8520319171543868 0.9999999972760943; 0.9999999969731372 0.14094969741257152; -0.5606026806029961 -0.9986631468464858; 1.0 0.999999999987917; -0.36562898921095716 0.3868381200461537; 1.0 -0.9999999993316496; -0.9999999999999901 -0.094094460552546]
328,2213,300,-10.148114021556584,[0.09468784425886503 0.9999999999999192; 0.9999999999998417 -0.9999999999990729; -0.9999999999999996 -1.0; -0.9999999999999245 0.9431888623227768; 0.9999999999924365 0.4438312514480367; -0.21847137700375555 -0.9999999979999992; -0.4514075471389819 0.30370453369621137]
329,4142,300,-10.11773426081491,[-0.9969407691729665 0.9999999999999999; 0.33133545214102567 0.42087975581204834; -0.9999999999999686 -1.0; 0.4860014229334983 -0.9999999999999941; 0.910580227086181 0.9999999999999998; 0.9999999999999688 -0.09168756266845471; -0.9999999999999967 0.18849564362586144]
330,2171,300,-10.100764394181352,[-0.09108288385138183 -1.0; 0.9999999366840461 -0.9020537346271407; -0.9999999999504378 0.9999466285483091; 0.9999999225617539 0.9999858253997979; 0.1779384887561398 0.9999999999999982; 0.4109474342904364 -0.341668613866097; -0.9990805892110287 -0.5029835350116509]
331,3657,300,-10.143062076661556,[0.9999999999999993 -0.99999999999996; 0.9999999999866434 0.4547674738178654; -0.9999999999997733 0.9352475319232404; -0.999999999999861 -0.9999999999997423; -0.442592849687814 0.31097162404180195; 0.09281182325042629 0.9999999999999167; -0.21039104459611804 -0.999999999996411]
332,3428,300,-10.204556591967764,[-0.9999999999999992 -0.360568417070846; 0.9999999999999984 0.9998807615298172; -0.10952976961078809 -0.9999999760228205; 0.9999999999999911 -0.9999999999999997; 0.5230036852980606 -0.24875130074026916; -0.9999999999996384 0.9999999997104603; 0.2818534311398503 0.999999999999999]
333,1635,300,-10.20441362467361,[-0.9999999980870004 -0.9987308676728643; -0.9999999973396 0.9999999906559001; 0.9999999911909877 -0.3602510319489505; -0.5218705870026085 -0.24526399578260505; 0.10533057516471354 -1.0; -0.28109502975752143 0.9999899983004392; 0.9999999999887856 0.9999999826075879]
334,796,300,-9.997773007449716,[-0.38016386152747855 0.36650657635073886; -0.9999995361995571 -1.0; 0.09104552882369925 0.999999999992323; -0.9999999327817439 0.8653740578018709; -0.14603337757255788 -0.9990698092454161; 0.9999999980644358 -0.9999995387803849; 0.9933453612753389 0.5526694390446987]
335,1915,300,-10.165061999837832,[0.5009777500356627 -0.3013185729422135; -1.0 -0.3993271475769857; 0.9999999999999983 -0.9889567208061439; -0.14024103197503315 -0.9999999999999999; 0.9999999999999998 0.9999999999999994; -0.9999999999999778 0.9999999999999997; 0.2607939373757984 0.9999999999999996]
336,2379,300,-10.194344538597175,[-0.9998495661776264 1.0; 0.9999999392358353 -0.9999976781671545; -0.11555762291054786 -0.9997701027846719; -0.9999996611069603 -0.3566393757026798; 0.9999999982869036 0.9959689107040138; 0.5284764562504997 -0.24786856229193158; 0.28592001725887806 0.9999999997276972]
337,1173,300,-10.205497951721444,[-0.24312129997597695 -0.5242981698081997; -0.3575696821284693 0.9999999999856645; 0.9998750036276398 0.9999998688189234; 0.9999903252280212 -0.9999999998492028; -0.9998776713266165 0.10543512466772503; 0.9999999998636849 -0.28306167482254685; -0.9999999999999896 -0.999999997436683]
338,1616,300,-10.049781978311993,[-0.9999983048066239 -0.3207584670976664; -0.9997332492498793 -0.9999999016946894; -0.9887791832852255 0.9546209853274205; 0.23186435520366724 -0.6070895270161424; 0.31555783441719903 0.9999992827297467; 0.9999999966616983 -0.9999999878996435; 0.9999749003990983 0.1394044261348234]
339,3153,300,-10.129440495015706,[-0.19397101955718998 -0.9999999820641544; -0.4258831891234402 0.3278602040291574; 0.9999999035446883 0.4783077166280846; -0.9999999190495318 0.9188104837844091; 0.09169445346142831 1.0; -0.9999999841174192 -0.999999999972707; 0.9999999981563704 -0.9999999993752996]
340,1908,300,-10.16276729386733,[0.9925822180574858 -0.9999999999997456; -0.9999999999981991 -0.9999999999997071; 1.0 0.14875990646967052; 0.3990806104617817 0.9999999999999619; 0.3069448877119596 -0.5034112905422362; -0.9999999999998145 -0.2629467311251161; -0.9999999999998097 1.0]
341,2178,300,-10.09144391669705,[-1.0 -0.9999999999999855; 0.0915034973609664 1.0; -0.40813588536743467 0.3450944652410643; -0.9999999999999999 0.8951729311434398; 0.9999982489602631 0.5111577507020368; -0.1727244724425532 -0.9999999999999998; 0.9999999999999999 -0.9999999999907989]
342,2706,300,-10.004825053160289,[0.9999999999998012 -0.29829937439655985; -0.999999999999998 0.9872527320614712; -0.9999999999999727 -0.9999999999999929; -0.6063736012957156 -0.23922228074883528; 0.17129013703771756 -0.9999999999424366; 0.9946773997323998 0.9550799800410056; -0.3382506199353584 0.9999999999999958]
343,282,300,-10.193580722391612,[0.5308963261540436 -0.24024015061166665; 1.0 0.9999999558269265; -0.1059061254282094 -0.9999999985256673; 0.28584153988854866 0.9999987517896147; -0.9960070582102482 0.9999999638052641; 0.9999994979362864 -0.9999988784901122; -1.0 -0.35399970095661515]
344,3256,300,-10.1374600842482,[0.9999999999999721 -0.4607431214763189; 0.09554060652376603 -0.9999999999999999; -0.999999999999459 0.9999999999999875; -0.9999999997546565 -0.9321103208283965; 0.999999999999955 0.9999999999973269; -0.4395727418667414 -0.31747108151373543; -0.20687812498396166 0.9999999999999988]
345,2627,300,-10.194668798958809,[0.2712917571382841 0.5175704678204832; -0.9999999999999996 -0.9999999999999949; 0.9991759021397266 0.9999999999999999; 0.9999999999999999 -0.12591568333898068; -0.9999999999999997 0.2764324083886262; 0.37322776941952157 -0.9999999999999983; -0.9999999999999887 0.9999999999999996]
346,1129,300,-9.947891874222066,[0.28036736059076184 -0.99999020520241; 0.9999841547119521 -0.16197140777208205; -0.9999878674920394 0.35376865774836913; -0.9955963476002384 -0.9560776007766226; 0.19720020346962433 0.64183853209406; -0.990345044047938 0.999989424702869; 0.9999847989445666 0.9999636499797006]
347,1900,300,-10.188038873453525,[-0.3651087473800692 -0.9999999995087964; 0.9999999814628823 -0.999999933676712; 0.9953736886097286 0.9999999999878272; 0.9999999990067963 0.282730208911035; -0.999999996603568 1.0; -0.9999998921727374 -0.1285519296339375; -0.26426725210170693 0.5249922380572275]
348,2144,300,-10.021111799906269,[0.5976585561865689 -0.2099931431732544; -0.1491889660143225 -0.999999872272705; 0.99999996254962 -0.9999999985672902; 0.9999999088847621 0.9916171790012318; -0.9973668112836056 0.9756030250850263; -0.9999999994074144 -0.29638974537391155; 0.3359252012827597 0.999999808229444]
349,4780,300,-10.060022047746404,[-0.9999999990157352 0.9999977912446968; 0.40075063759783686 -0.3515988797817124; 0.9999999937731846 -0.8806345596324417; -0.09207260575777008 -0.9999999898992067; 0.16198780387860925 0.9999999973059319; 0.9999999989384921 0.9999997471147012; -0.9999680719943286 -0.5276816788855615]
350,1523,300,-10.201137364623078,[-0.2795205340794769 1.0; 0.9999999999999998 1.0; -0.5206851216249975 -0.2585853176429401; -0.9999999999999989 0.9999999999999918; -0.9999999999999999 -0.9997150583586524; 0.11653920211137254 -0.9999999999999996; 0.9999999999999994 -0.36600432585936565]
351,3046,300,-10.062118822024187,[0.9999999999981214 -0.9999722594819016; 0.2517347861736094 0.9999999092085392; 0.9999999999992426 0.9999999999575929; 0.4885653584185039 -0.3821013057771821; -0.22633368741027665 -0.9999999999995874; -0.9999999999991046 0.9999999999966817; -0.999999999999707 -0.4390066115667352]
352,202,300,-9.937373721258268,[-0.9779427688101501 -0.9981240333455156; 0.9990864528981706 0.0881144533529991; -0.9998429886744369 0.9997497614064743; 0.48871361776477307 0.9997634720852713; -0.9999998999267609 -0.17502678759464183; 0.8815549472334138 -1.0; 0.31634625682056905 -0.40470058597140873]
353,5707,300,-10.192006925589226,[0.9999999999999973 -0.13069667021395243; 0.9996107015262696 0.9999999999999244; 0.2767160119455945 0.5169320371264509; -0.9999999999782199 -0.9999999999977462; -0.9999999761786169 0.2757402213974245; 0.37570897321392827 -0.9999999999973247; -1.0 0.9999999999041184]
354,2012,300,-10.194112682778522,[-0.9999999999999999 -0.9999999999999997; 0.2765333472382722 -1.0; -1.0 0.3737447079013553; 0.9999999999999997 0.9996800409324567; 0.9999999999999997 -0.9999999999999999; -0.12795180094695127 0.9999999999999987; 0.517741575802246 0.2731932579943523]
355,4269,300,-10.202265467630259,[0.9999998342061266 -0.9999999999982749; -0.9999999999999872 -0.9999999999999972; -0.364585190278976 0.999999999999687; 0.9999996444948159 0.9999999999287991; -0.9999999921686276 0.11516520732695136; 0.9999999999999952 -0.2802393933339273; -0.2564072438226902 -0.5214382724411184]
356,966,300,-9.942584341592777,[0.9999847444727914 -0.9029700813913305; 0.9999999904161079 0.34269786671564356; -0.9999992594111519 -0.16364391997437777; -0.22992980342944927 0.6632323083500526; -1.0 0.9999997915413915; -0.29653144089906974 -0.9999999358216544; 0.9971054586427972 1.0]
357,3934,300,-10.18908159809834,[0.9999999999999997 0.9934626260916462; -0.12069093713837183 -0.9999999999999619; 0.9999999999999979 -0.9999999999999983; -0.9999999999989126 0.9999874146568389; 0.2875076121040682 0.9999999999999968; -0.9999999999999964 -0.35599600020139993; 0.5302878470034972 -0.24989301416897275]
358,2030,300,-10.149127586680958,[0.9999999999999983 0.9999999999999987; -0.9999999999999991 -0.4440926492962858; 0.21786254664440005 0.9999999999999999; 1.0 -0.9424057770672442; -0.9999999999999943 0.9999999999999978; -0.09288860418040754 -0.9999999999999996; 0.45041163869081546 -0.3026561546318784]
359,1195,300,-10.188662185789747,[-0.9999999998941418 -0.11195543364121013; -0.9895958992953567 0.9999999913503234; 1.0 -0.9999999970963247; -0.26633641923284984 0.507477427792112; 0.9999999999946929 0.26801456055996004; -0.380222673445326 -0.9999999999895374; 0.9999999999177726 0.9999999996545457]
360,278,300,-9.744414072458536,[-0.6904553257962467 0.1536809665633685; -0.9995282199819207 0.9995967825448824; -0.9999746723624894 -0.9997245881370247; 0.1855182163055285 0.9997587077965253; 0.9995781866977482 -0.9370135197874723; 0.9999499645438531 0.21080632716491837; -0.4121666227032495 -0.999999299121874]
361,475,300,-10.04528232665312,[-0.9998855405790406 0.16041685879997003; -0.9999079445124482 -0.9999798400829351; 0.8791960719570466 1.0; 0.35375110183287767 0.39714986492728616; -0.9993273981281905 1.0; 0.9999629860716364 -0.09226046810926969; 0.5300593095258663 -0.9978718218466449]
362,2988,300,-10.205282835652289,[-0.9999999999999991 -0.9999999999999998; 0.3598275112019997 -1.0; 0.9999693873049043 0.9999999999999994; -0.9999999999999999 0.28204739109868415; 0.9999999999999997 -0.1080163655645881; -0.9999999999999979 0.9999999999999993; 0.24703732888235727 0.5231368699467236]
363,2007,300,-10.189703040549334,[0.5092173334389882 -0.2668340539411345; -0.9999999999999983 0.9999999999999993; -0.11398200522473695 -1.0; -1.0 -0.37891607249817927; 0.9999999999999979 -0.9911481422547526; 0.9999999999999999 0.9999999999999994; 0.2694488292446524 0.9999999999999999]
364,1239,300,-10.134050088445607,[0.42937207417679174 -0.32437531705214256; 0.9999996765472869 1.0; -0.9999999320105037 -0.4728081915313157; 0.19766163875173737 0.9999999979126604; 0.9999998243147475 -0.9226219428845605; -0.9999997442111509 1.0; -0.09182172451198035 -0.9999998926055161]
365,2875,300,-10.155354394130118,[0.13078636873717417 0.9999998128965489; -0.2979907689342419 -0.9999998665539094; -0.9999999989105347 -0.9918806713128274; -0.5467436246298448 0.2478872437225994; 0.9999999795016901 0.34311314319421293; 0.999757511698656 -0.9881483312000554; -0.9999999998404414 0.9999999712408656]
366,1591,300,-9.694665231732092,[-0.9999992102384182 0.9999812448552368; -0.9877952704768982 -0.5196553784851714; 0.13444799705918675 0.9999999525082168; 0.999999996218692 0.8611831088147908; 0.9999620711274553 -0.7234996235534475; -0.10525278757068546 -0.9999989017905786; 0.35778182392055696 -0.2793644877329512]
367,6093,300,-9.978378591748376,[-0.874482162198834 0.9999999999999587; -0.9999999999790598 -0.08597986341482221; 0.9999999999895877 0.14660158781631383; -0.5501130905589787 -0.9797672739793679; 0.9999985066729254 -0.9999999999411219; 0.9999999997882715 0.9999999999982864; -0.3731152064684364 0.3621990656679054]
368,4954,300,-10.089889331986516,[0.09047031970975826 0.9999999999999998; 0.9970525324871584 0.508311394461057; -0.4053878155319928 0.3455654621858069; -0.174439821354746 -1.0; -0.9999999999999998 0.8994919337998267; -0.9999999999999998 -0.9999997951579642; 1.0 -0.999999999985116]
369,924,300,-10.202952246578665,[-0.9999999999904391 0.355515874025605; -0.9999999469557754 -0.9986852941044079; 0.2843475831389091 -0.9999992003813627; -0.10509607493041821 0.9999999920600454; 0.9999999765888743 0.9999961691516359; 0.9999997005644002 -0.9997986535948123; 0.5260843614935493 0.24123157561020298]
370,4221,300,-9.509581412549815,[-0.8276114788026493 0.9999999999999999; 1.0 -0.09363205230059606; 0.5924916310083973 -0.9193311641252405; 0.6739801287104306 0.9999999999999953; -0.9960014376781663 -0.9999999999999996; 0.3651674110428871 0.19602521702774955; -0.9999999999999982 0.06657054922627073]
371,2226,300,-10.08138698069418,[0.16926843889881146 -0.9999999999848198; 0.40569535112586935 0.3471604118841707; -0.9999999671104823 0.5164537367474874; -0.9999999999944496 -0.9999999999869077; 0.9999999999992185 -0.999999999849266; 0.9999999999741506 0.8905234896000078; -0.09164233979737996 0.9999999999991359]
372,1092,300,-10.163880492693183,[-1.0 0.9999999998314514; -0.9999999972142078 -1.0; -0.9994269867484101 -0.26735169621598043; 0.9987328253554608 -0.9999999995736514; 0.3074809144040389 -0.5073369950019725; 0.9999999866937178 0.15364321874859557; 0.39478105503217703 0.9999999987973791]
