nPsoRun,n_iter,S,fgbest,optDes
239,8433,300,-47.39044072382925,[0.9999999999999991 -0.8115952432259437; 0.9999999999999999 0.7600980698516979; -0.9980350634478077 -0.9999999999999998; 0.9578566528956131 0.9999999999999951; -0.8700771089437876 0.9999999999999969; 0.8759080351474047 -1.0; 0.0168921539466174 -0.17751022900282412; -0.6446955454877369 0.025635058424565184; 0.14805991467274637 0.9999999999999997; -0.9999999999999997 0.8710420818182942; 0.03602607762490623 -0.9999999999999997; -1.0 -0.8597363861243825]
240,4803,300,-46.73081938132408,[0.9999999846063045 1.0; 0.999999999996654 0.9502253121314747; 1.0 -0.1450807345087113; 0.078125184725789 0.28319344947147224; -1.0 -0.2718267672586015; -0.974181367801757 0.9999999999999971; 0.7510645312567622 -0.9999999999985719; -0.9999999999553372 0.8873267933721168; 0.9999999999999714 -0.8523398397417457; -0.6878060099629175 -0.9999999999994013; 0.003995839578043313 0.7056438555514788; -0.9999999999999126 -0.8989429052718806]
241,4172,300,-45.878262678204436,[0.9999999999999967 -0.9982893298520549; -0.12168116187057686 0.15338966598172574; 1.0 0.858083138348138; 0.9999999999999996 -0.4427415752344164; -0.9999942275083518 1.0; 0.5704886619186141 -0.9999999999999999; -0.9999999999999957 -0.08569225320440538; -0.7661577127868622 -0.9999999999999999; -0.9999999999999997 -0.8499093222439562; -0.9996396016732205 0.9999999999999993; 0.047998639602844916 0.7638993848279447; 0.9994644229543377 0.9999999999999992]
242,4990,300,-46.904073892185224,[-0.8463324056114705 -1.0; 0.9999999999999976 -0.8711672659215106; 0.9999999999999998 0.9808374964486466; -1.0 -0.9216337855804093; 0.7035356107960598 0.9999999999999994; 0.07276760167661867 -0.6686802442850106; 1.0 0.302396075195013; -0.9999999999999989 0.8706604625796782; 0.9756795846245608 -0.9999999999999994; -0.0694908301361864 -0.05726713010293554; -0.7987477903718376 0.9999999999999415; -1.0 0.00400443143076704]
243,7727,300,-53.00359305016713,[0.47504304603380904 1.0; -0.9999999999226215 -0.9999999999999993; -1.0 0.9611277183514088; -0.11161911961905323 -0.30828451269020485; 0.47504304603380676 1.0; 0.9610353598460377 -1.0; 1.0 0.4803079095428414; 0.999999999999964 -0.9833895265388736; -0.9992159398848801 0.9998944682866556; -0.9999999999994279 -0.9889478307176228; 0.9999999999999999 0.4803079095428422; -0.28807299292686744 -0.07717362406993893]
244,2349,300,-43.81369169650308,[0.9999986057378357 -0.9999999951839433; 0.9950069106858558 0.9999999996418677; -0.9999999998858343 -0.9999957832629052; 0.03369467423623597 -0.8410163193416933; -0.9999999999961665 -0.004154090928736438; 0.9999999998690587 0.4846278484330606; 0.49518039743887127 1.0; -0.9999999995900478 -0.9993963309412925; 0.9999999999230091 -0.8007243527550238; -0.9999977730245156 1.0; -0.9984319164115096 0.9706879699135966; -0.18750848361634864 -0.15312224997256843]
245,10000,300,-52.94940758931945,[-0.31174584166833696 -0.08404930318163807; 0.9589634352464372 -0.9999999999999574; -0.9824499438109958 1.0; -0.9991901953813166 0.9661079461914168; -0.07675272287762082 -0.28659114744484543; -0.9840288824463627 -1.0; 0.4822901487891729 1.0; 0.48228998813435436 0.9999999999976695; 0.9999999999697 0.47390788248799387; 0.9910278361725103 -0.9994757194377564; 0.9999999999999979 0.473909800911334; -1.0 -0.9999894270992785]
246,10000,300,-53.031890965130884,[-0.9999900274253406 0.9999999965991574; -0.999994433656031 0.9999999999981337; -0.29672399855851744 0.10012551000656349; 0.4774646760629517 -0.999999999999126; 1.0 0.9911452123132358; 0.47746467605689435 -0.9999999999992638; -0.9999999999951346 -0.9618849791558847; 0.9999999999997006 -0.4771402076196456; -0.09207047538663556 0.2933127845975359; 0.9999999999999999 -0.4771402056037941; -0.9907977625672296 -0.9999893897112748; 0.9619353257334634 0.9999999999994664]
247,10000,300,-46.13307848247199,[-0.9699890262625568 0.9999999999991879; -0.46274980223220563 -0.9999999999687326; -0.9999999999999996 0.8554485366168793; 0.7740390317123926 -0.9999999986731586; -1.0 -0.5555932099771743; 1.0 -0.13488577422296413; 0.9999999958416983 0.999999999999999; 1.0 -0.8506525570444105; -1.0 -0.9831213477237066; -0.07533472570667164 0.7297504166290496; 0.9999996562336572 1.0; 0.3132476193412721 0.09715235305245408]
248,4803,300,-53.00810106428749,[0.9999999999999999 -0.9612210894427846; -0.4765999689697537 -0.9999999999999999; -0.9999167683008235 0.98755224915262; 0.995088381037811 -0.9999386777184758; -0.476599968969754 -1.0; 0.09496204062777061 0.2972991660243505; 0.9995176623273254 0.9961787115279466; 0.9999767584491811 0.9988276809430388; 0.2882150961885593 0.08242787768554372; -0.9612185970890157 0.9999999999999999; -0.9999999999999999 -0.479031310023047; -0.9999999999999998 -0.47903131002304716]
249,5401,300,-46.54304020853348,[-0.13140458869118166 -0.17220335145998716; -0.7185210348898753 0.005666427738902861; -0.9999607204660033 -1.0; -0.9999999999999993 0.9347261129841201; 0.4013345496273338 0.9999999999999999; 0.10271470955619691 -0.9999999999999996; -0.9999962145231241 -0.9999999999999996; 0.9499794417812564 0.9999988024016884; 0.9999999999999999 0.6096092804832052; 0.8574176083980272 -1.0; 1.0 -0.7775724051252156; -0.8713324796350862 0.9999999999999988]
250,5529,300,-47.12029290140359,[0.0004979504218543972 -0.5951465031858593; -0.9999999998887635 0.8322335903637194; 0.9999999999999998 0.7673531634401327; -0.9999999999144422 -0.9996323494749497; -0.5989117566912551 0.07100712601841215; -0.9999999999961069 -0.9999096088069519; 0.028244290418106537 0.9999993247242431; 1.0 -0.8909576703576627; 0.999999999989304 -0.11297328040600192; 0.7863476010532476 0.9999999999992516; 0.8058764961338698 -0.9999999999992101; -0.8927504637571477 0.999999999992854]
251,3315,300,-43.71282745386598,[-0.9999986835833327 -0.9999999901030272; -0.9999999868404783 -0.7706856874819066; -0.06456075974426251 -0.875152811697701; -0.34667831260942583 0.9999999999010563; 0.9999999091196841 -0.9780694485194229; 0.27265752242845065 -0.0022079495386568802; 0.9746521217060673 0.000322309081710995; -0.999999972601267 0.6073125847118725; 0.9999999942918271 -0.9999999762697449; -0.9991922609494368 0.9999999929236829; 0.9963923525526832 0.9999937972147334; 0.9999475975690197 0.9999179254093483]
252,4426,300,-46.03106222019379,[1.0 -0.9776809847766937; -0.7666836531166318 -0.9999999999999951; 0.6675537500302245 -0.9999999999999999; -0.9999999999999987 -0.15942571973448236; -0.9999999954951417 0.9642804055423212; 1.0 0.8504552760420758; 0.8536024650563905 1.0; 0.9999999999999999 -0.2917389050578156; 0.03489368744672294 0.7293044144150679; -0.9999999999999999 -0.9887517315737879; -0.2254359159512529 0.08514236326710284; -0.9999932572026327 0.999999999999999]
253,10000,300,-47.637742772382175,[-0.9999999999094553 -0.8885687507401178; 0.9999999999634445 0.2704586287085621; 0.9186678647024445 -0.9999980838177273; -0.8103226086492502 1.0; 0.0369588382610044 -0.6113755071828042; 1.0 -0.8868302851987774; 0.7399900141068124 0.9999999999996867; 0.06813462642192321 0.008611381637606661; -0.9999999999974459 -0.0019134434035079932; -1.0 0.8791220092510807; -0.8454673718065879 -1.0; 0.9999999999754913 0.9468822298222516]
254,6314,300,-46.11443034387056,[0.3781014451405252 0.022856656729444296; -0.8906614635632627 0.99999999999991; -0.9999999999995687 0.8506001706174969; -0.9999992803959471 -0.9999999999996312; 0.7973069511954264 -1.0; -0.4699137161878401 -1.0; 0.9999999999999973 0.9996714570373889; 0.9999999999999305 0.9999999999999927; 0.9999999999959552 -0.9186606248792337; 0.0031482902144708944 0.7447187328442413; -0.999999999997544 -0.550133328439913; 1.0 -0.1018059222665577]
255,5334,300,-46.67834869985106,[-0.7028866374888924 0.07475424437164091; 0.8856388219641305 -0.9999999999999997; -0.7819736869681634 -1.0; 1.0 0.8345544027448842; 0.9995345237726257 0.9999999999999987; -0.9999999999999988 -0.9999973607485421; -0.9999999999999999 -0.28886720292767115; 1.0 -0.882292399461393; 0.07518078102079767 0.9968576814533808; -0.9997956475578738 0.9999999999999991; -0.0024894966250916246 0.6735099711074717; -0.999308744152082 1.0]
256,3946,300,-52.948318340304375,[-0.9999999996102479 -0.4732515788337072; 0.9996869151099923 0.9999999863320732; 0.9999999918987689 -0.9848396710436547; -0.9999977376508844 0.9991831847419739; -0.9999999999974022 -0.4732515710224214; -0.4778125756075121 -0.9999999538120786; 0.999414603773692 0.9999999957637847; 0.9978905376342925 -0.9999999972052235; -0.9605851374227631 0.9999999988638947; 0.1297851651605507 0.2956754751264496; -0.4778126479624121 -0.9999999957082766; 0.3174502915335906 0.11617962282272483]
257,2408,300,-46.291854551484505,[0.862670171343575 1.0; 0.13695365508171045 -0.9999998908613019; 0.9966337218039373 -1.0; 0.19356682479969026 0.999996055687855; -0.727306776504308 -0.016188701461272815; -0.12371487104650346 -0.06611114479618557; -0.9999152532292714 -1.0; -0.9767500604420819 0.9999899932272478; 0.9999437498039245 -0.7551613222309562; 0.9999999976871928 0.7246992876987274; -0.8799962318209026 -0.999999973367891; -0.9999999153949447 0.8764585413647825]
258,3845,300,-48.162467428748045,[0.12450539962312465 -0.516007987439513; -0.7567411750144061 -1.0; 0.9999999999999876 0.892112206682255; 1.0 -0.8801669174869226; 0.04045996208205218 0.5037007912564693; -0.9999999999999998 0.33281243971444663; -0.9966449673249671 0.999997981223627; -1.0 -0.36941109193649296; 0.9992574722670812 -0.9999999999999979; 0.9264115010222918 0.9999999999999999; -0.7704315764963793 0.9999999999999997; -0.9342114219265405 -0.9999999999999989]
259,7134,300,-46.346785787245906,[-0.17071074612405895 1.0; 0.9999999999999993 0.9967137500043474; 0.9161645045880593 0.9999999999999977; 0.07271629584510805 -0.06988941522028808; 0.7269672728317191 0.031048506326097007; -0.004804443829029309 -1.0; 0.9999999999999998 -0.8377962337427447; 0.9883062158026036 -0.9999999999999997; -0.9999999999999999 -0.7875617658222486; -0.8645770353512835 -0.9999999999999998; -0.9999999999999999 0.7427609899511652; -0.9924378873574551 0.9999999999999994]
260,3828,300,-46.58369357563878,[-0.6403892826954376 0.9999999999999952; 0.9999999999999978 -0.9999899826522645; -0.9999999999999997 0.3862514197039557; -0.08532777705345894 -0.6877926465304186; 0.9999999999999937 0.8969970592152217; 0.8098973735825694 0.9999999999999998; -0.9999867620271315 0.9980733853133708; 1.0 0.044047317699492904; 0.31902828868041083 0.07008992297962499; -0.889771929220376 -0.9999999999999999; -0.9999999999999997 -0.8521132151886078; 0.8581947487401116 -0.9999999999999986]
261,1260,300,-50.80843297880831,[0.651149985634889 -0.9999993658106472; -0.9650724796230848 -0.9999947995539914; -0.9999999991905627 0.9997291492694758; -0.10884604096772751 0.33532221606836976; 0.9314836673902163 1.0; 0.9999298813668323 -0.3459397592503457; -0.07455433683371111 0.2203316807785675; -0.9999995858376023 0.9564187285887011; 0.6510586349700866 -0.9999995663925145; -0.9650615887297591 -0.9999874955973851; 0.9320677287659273 0.9999605249559789; 0.9999995661396976 -0.34090840176008985]
262,3712,300,-53.033533161185524,[0.47832334481660727 -0.999999999999956; 0.9999999999999959 -0.47802556051808115; -0.3059113437934148 0.11553533337293705; -1.0 0.9851519554432241; 0.9620377470969814 0.9999999999999941; -0.9999999999999839 -0.9619318999064094; 0.47832334481700334 -0.9999999999999996; -0.9873574606760079 -0.9997658971292592; -0.09781176440617219 0.2993370426163817; -0.9855462966842996 0.9999999999995791; 1.0 -0.4780255605180987; 0.9986754766635336 0.9857112225402406]
263,6377,300,-48.06347803722715,[0.8286363195688953 -0.999999999999997; -0.9999999999999996 -0.14394163703515525; 0.05022886912215827 -0.4257967113756822; -0.11231135655285897 0.28070061599970514; -0.999979236466476 0.8974328825406994; -0.810343706109699 -1.0; -0.999999999999999 -0.8960408852777172; 0.9999999999999999 0.8938252382377109; 1.0 -0.8751194166672764; 0.8405038544668021 1.0; 0.9999999999999991 -0.035374784612456064; -0.8592165553801031 0.9999999999999994]
264,3804,300,-46.740560263706186,[-0.2066087907170376 -1.0; 0.999999999978031 0.9999083274099653; -0.8505123723699832 0.9999999999999991; -1.0 -0.7175160412052431; 0.9999999999999992 0.999991897309745; 0.9927626651390584 -0.9999994428211391; -0.9999999999999999 0.745711189313366; 0.27431328227603535 -0.01801425887189916; 0.7394925736925697 0.005029059942790938; -0.8783885965193227 -0.9999999997446314; -0.12848527655050984 1.0; 0.9922228292364725 -0.9997361970348614]
265,6487,300,-46.614461243401855,[0.8600086512741604 0.9999999999999998; -0.18976657979637848 -0.022431753225705436; 0.9999999999999998 -0.23700813345854246; -1.0 -0.07500821364493378; 0.23363478121297032 0.06788617217559285; -0.9999999999999991 -0.9165850595582107; 0.7501185238865278 -0.9999999999999996; -0.7988048486417839 -1.0; 0.9999999999999988 -0.9999763954999998; 1.0 0.8851871015381095; -0.9999999999999983 0.9514165798119895; -0.833324352796291 1.0]
266,4820,300,-43.19465814757491,[-0.987241825440808 -0.028960679694935345; -0.9641344474709114 -0.9778558062349051; -0.9999999999952482 -0.9999998783812092; 0.9999999999849075 -0.9999999999999981; 0.9999999999952116 0.9817365231063243; -0.9999999999999833 0.9999999999995117; -0.002818843992123165 0.8227964487024315; 0.4246800581873693 -0.9999999999997411; -0.9999999999983138 0.8330260635387623; 0.15626541771381217 -0.0007346486249739086; 0.9999999999984862 0.9999999999528607; 0.9999999999996178 -0.5894341599753891]
267,4367,300,-48.89705264908517,[-1.0 -0.9373104039518847; -0.9977326531383757 0.9007600997402601; 0.4087626929472671 -0.07642339152659325; -0.9999999999999999 0.7745196776550813; 0.9999999999999999 0.7741375006886193; 0.3233486662590185 0.9999999999999999; -0.9039860757098936 -0.9999999999999997; 0.9999577143449438 0.9015950715860105; 0.9046412288867597 -0.9999999999999997; -0.3229956255020162 0.9999999999999993; -0.4211880448916751 -0.08157434475513706; 0.9999999999999997 -0.9373401671927349]
268,8753,300,-52.99586645484925,[1.0 -0.48096464670138145; 0.9999999999999994 -0.4809646467013815; 1.0 0.9847228697824751; 0.4755911085214252 -1.0; -0.10284249744667909 0.3083070721869408; -1.0 -0.9604926636535709; -0.9981756871938425 0.9973288047674075; 0.9607449566648325 0.9999999999999994; 0.47559110852142594 -0.9999999999999998; -0.9888588662649299 -0.9891356437910368; -0.27802820838989634 0.05664203925858176; -0.9997184233239044 0.9980615865615647]
269,4966,300,-48.75895696588036,[0.055103907673667116 0.42350252461301985; 0.9999999999999999 0.9022008684214384; -1.0 -0.3315692746806464; -0.9166150681008881 0.9999999999999997; -0.9217024547378138 -0.9999874629278466; 0.9352847871976816 0.9999999999999993; -0.9999999999999999 0.33661343673752553; 0.09684011049339158 -0.44399994020945144; -0.7713899594489275 -0.9999999999999999; 0.9999999999999994 -0.8993896883571945; -0.7696133983828107 1.0; 0.9339032830229824 -1.0]
270,3790,300,-51.316340598006626,[0.9999999993698039 0.6063972123938272; -0.9629186039953694 -0.9999999997475072; 0.9999980287079293 -0.9691197746848562; 0.3899162638780397 0.9999999999419084; 0.9999990473923865 -0.9690865500469686; -0.9996572889973407 0.9374742053861463; -0.3416586037022072 -0.08222633335798231; 0.38991631641874674 0.9999999953597574; -0.08991897954046926 -0.15806872422940918; 0.9999999968414238 0.6063972017917084; -0.9999999039789466 -0.9700122195331322; -0.9994395743414323 0.9349621162108162]
271,10000,300,-47.27840229376433,[0.1225099444441005 0.999999999999994; 0.9999999999955668 0.7903934164723937; 0.09122988057102442 -1.0; 0.9598652927659166 0.9999999997536512; -0.8907702976365456 0.9999999999992475; 0.999999999999973 -0.7977671507554657; -0.999999999995693 0.8573918511788372; 0.9582041671242348 -0.9999999998886576; -0.8796469892741428 -0.9999999999482525; 0.05453373085324227 0.1757142952249072; -0.3178443055350876 -0.2283640613178746; -0.9999999999980583 -0.8481605357563469]
272,2841,300,-46.01043474691842,[-1.0 -0.9999999980487834; -1.0 0.7737541483192371; -0.9801556222035671 0.9999998784520818; -0.07934329602517026 -0.2533906731005719; 0.9999999987983845 -0.7696643784757411; 0.14411076153110758 -0.9999999999721789; 0.999999983310207 0.811081415000263; -0.19649740797286178 0.9999999984291312; -0.9999999989596504 -0.9972922722669386; 0.8677178246199845 0.9999998579298883; 0.989282778355886 -1.0; -0.7223061000186385 -0.040644116116044356]
273,10000,300,-45.1053430814812,[-0.9999999999963141 0.9999763441601125; -0.7721998101315963 0.9999999987694579; -0.9999999134321295 0.20768022945730802; 0.9999999999998515 0.7182351288064666; -0.8825412158885436 -0.999999999806054; 0.9999692505868194 -0.9999999999769498; 0.03676951833954409 -0.7487976575532586; -0.9999999999971804 -0.9981354565207238; 0.9353709437610837 -0.8884744935295616; 0.9368503104655675 0.999999999992401; 0.17510572635488583 0.9999999991352782; -0.6478677049391176 -0.013425513450250677]
274,4486,300,-47.5350025291749,[-0.9985768208086018 -0.9999999999899915; -0.7556517756934161 -1.0; 0.9999999999999519 -0.8817939639551367; -0.9985256329313937 0.9999999999554834; 0.0474207336866747 0.5884459036938684; -0.9999999999960986 0.40983799579851976; 0.10015266570123685 -0.4247948267509482; 0.9999999999479163 0.8749389326509014; 0.9997321929877911 0.9997093856319509; -1.0 -0.33988936600579733; -0.7268401760394377 1.0; 0.9114290896152555 -0.9999999998966831]
275,6851,300,-46.75366271551667,[-0.7379689189203141 -0.003003799684051475; 0.8615818481403222 0.9999999999999947; 0.8704613002580242 -0.9999999999999916; 0.9999999999999997 -0.7313541241298094; -0.9999999999999992 0.9881468443953082; -0.9918096225631986 0.9999999998319555; -0.26848088913508095 -0.02058343772416014; -0.9999841559947136 -0.9999989228791012; 0.17603622095676544 -0.9999999999999994; 1.0 0.7404420520219235; 0.14162995539825537 0.9999999999999999; -0.9998600435381565 -0.9999999999943203]
276,3826,300,-47.064876829508925,[-0.859321696949689 -0.9999999999999992; -0.8746685529958392 0.9999999999999999; 0.21533977416798142 -1.0; 0.9710553499454226 -0.9999999999999997; 0.9981644421809807 0.9999999999999998; -0.6131960830125666 -0.06784473717065177; 1.0 -0.7462332694131446; -0.04232351717743817 0.9999999999999999; -0.9999999999999999 -0.8555641069127609; 0.08029093500251447 0.20049544539729255; 0.9999999999999997 0.8267651429379386; -0.9999999999999994 0.8408084634865937]
277,2878,300,-46.37115201494671,[0.3925190309367578 0.9999999999999878; 0.999999999999505 -0.725003568410135; 0.8781732411189671 0.9697147566808706; -0.8856720074813672 0.9999999999927642; -0.6784719748867992 0.0252313316322947; 0.841356413141651 -0.9999999999771632; 0.9999999999999212 0.6217629829788938; -0.9248391063506136 -0.9999999999520974; -0.9999999999246404 0.9860681245510807; -1.0 -0.9996445597248937; -0.18740414967926186 -0.04633468368885033; 0.20822804993362085 -0.99999999999823]
278,6585,300,-46.30313484079311,[-0.9999999999999998 -0.9929433250046564; -0.9999999998651755 1.0; 0.7683983616927439 -0.9999999999999973; -0.7732242641121023 -0.9999999999999998; -0.9999999999999932 0.9558770181275562; 0.9999999999999997 0.9918566698818784; -0.024279932281179712 0.7366616988775455; 0.833235861298253 0.9999999999999992; -0.076870503727888 0.03726268684852118; 0.9999999999999934 -0.8614809537088347; -0.9999999999999998 -0.09570361995243505; 0.9999999999999993 -0.05330749081982868]
279,5079,300,-47.106108070025115,[-0.8414948795135269 -0.9999999999999999; 0.9999999999999969 0.17218928610058373; -0.9999999999999998 0.881508793203528; -0.7972574548073216 1.0; 0.9234997967905273 -0.9377832449044994; 0.01278149065300456 -0.6468103571254089; 0.9999999999999936 0.9073572414493226; 0.9999999999998954 -0.9999935827915396; -0.9999999999999997 0.013460613792696495; 0.048236659073033164 0.03537900069477801; -0.9999999999999919 -0.9062895577057746; 0.7679827251204051 1.0]
280,5594,300,-47.30953844561397,[0.16564708293997837 -0.9999999999999999; 0.999999999999999 -0.7561796008449532; -0.9999999999999987 0.845938659554252; 0.8800558661225992 0.9999999999999984; 1.0 0.8285528981827502; 0.9631669741659795 -0.999999999999999; -0.03370931992142427 0.9999999999999998; -0.999999999999882 0.9999999999999997; -0.8642953651295885 -0.9999999999999999; -0.9999999999999983 -0.8607817359699137; -0.6382462514344031 -0.0492836352778302; 0.08355144908802295 0.20869718851548322]
281,6949,300,-53.05790068180858,[0.9999999999999986 -0.4774823440630187; -0.9999999999998218 0.9990884562819938; -0.9868951796728493 -0.9933821563842739; -0.3026844771679369 0.12394168904930479; 0.9634372549245431 0.9999999999999923; -0.12175817165282828 0.3086775098894821; 0.47499910848055893 -1.0; -0.9999999999999984 -0.9630963611506473; 0.4749991084805666 -1.0; 0.9999999999999912 0.9845127989594754; -0.9999999999999826 0.9981369822751748; 0.9999999999999998 -0.4774823440630216]
282,5786,300,-48.30886857780939,[0.9775590923260212 0.9999999998398436; -0.9799398304523103 -0.9999999999999996; 0.9999999999999997 0.8897532311801236; -0.9999999999999991 -0.34114479390624386; -0.7680173878321163 -0.9999999999999999; -0.7646341601134896 0.9999999999999996; 0.9999999999999998 -0.8920649619275234; -0.9999999999999999 0.3561907278197531; -0.9299413969583714 0.9999999999999888; 0.9277319278901486 -0.9999999999999997; 0.05808208710020813 -0.5026042525216209; 0.05547665751955956 0.4767485017951089]
283,4338,300,-46.53309682886891,[-0.1689600501469248 -0.1355178163346816; 0.9892737806284735 -0.9999999999999999; -0.774803223063228 0.9999999999999999; 0.9999999999999999 0.27557081116904736; 0.045565907022145816 -0.7219449499485919; 0.9999999999999997 0.9999936612327721; -0.9999999999999996 -0.9916148360808085; -0.8617070773755329 -0.9999999999999939; -0.9999999999999997 0.8601881291015389; -0.9999999999999934 0.08602489397262382; 1.0 -0.8651144599385856; 0.6947356047266382 1.0]
284,5899,300,-46.68849024466054,[0.7413835899568446 1.0; -0.7690057956197716 1.0; -1.0 0.07871799197739346; 0.026984901562219093 -0.7267343349619824; 1.0 0.9067385856362626; 1.0 0.15946949447051287; -0.9999999999965422 0.8675738409485765; -0.14377882359130578 -0.16658866445555923; -1.0 -0.9999896874052011; 0.9999999158203345 -0.9999999999998709; -0.8774212975640134 -0.9999999999999949; 0.9999829377149984 -0.9999999999878036]
285,7302,300,-52.99115374330729,[0.48068250380017075 -1.0; -0.07696569262049666 0.28239634229115346; -0.9889942798842715 0.9999999999999158; -0.9836179940198495 -0.9999912806914212; -0.29933056029660726 0.09437512706912367; -0.9999999999999994 -0.9608915068937377; -0.9999999999995886 0.9975300317483112; 0.9999974947781108 0.999027315735792; 0.9608219150776509 1.0; 0.9999999999999999 -0.4759185860675388; 0.48068250380016997 -0.9999999999999999; 0.9999999999999999 -0.4759185860675406]
286,6319,300,-46.83741626541992,[-0.9520460492289626 -0.9999999999999861; 1.0 0.08103642735085798; -0.9999999999801091 0.8846195052460697; -0.7665650543163649 0.9999999999999999; -0.021538438805462072 -0.684296686741879; -0.9999999999999999 0.14623316316666676; 0.06135795732547746 0.11059156829482025; 0.9999999999999961 -0.9652396675957223; -0.9999999999999993 -0.9999999996698431; 0.7805184810136842 0.9999999999999998; 0.8508494900618869 -0.9999999999999998; 0.9999719893309454 0.8690124842597841]
287,1496,300,-53.044334449541076,[0.9999997680949413 0.47482538538381575; -0.9999999435268194 -1.0; 0.477751516352525 0.999999941700803; -0.30829242437076704 -0.12970226584707814; 0.9631850698567902 -0.9999999552732192; -0.9957017126327974 -0.9999976231451875; 0.999999823249852 -0.9934642919078083; -0.9844955693852933 0.9999999243065602; 0.47775129890916046 0.9999999983338536; -0.11792840849238803 -0.29601686620150314; 0.9999999622701896 0.47482556771500667; -0.9999947291455393 0.9632554817361095]
288,5205,300,-53.030006077628,[-0.9999999999823068 0.4750957675113046; -0.47868096015909406 0.9999999999801543; -0.4786809600640328 0.9999999999999751; -0.9623652557381069 -0.9999999999886849; 0.9840925758144259 0.999999999991297; 0.9936175585364315 -0.9999999288881771; -0.9990294934420495 -0.9951911245435381; 0.30445878559833955 -0.11398918356395224; 0.9999999999997411 0.9625060716004052; 0.10634965820491318 -0.2928914696393421; -0.9999999999999999 0.47509576756620553; 0.9999999847073884 -0.999999998491249]
289,4483,300,-53.01080973428619,[-0.9999999999999991 -0.9624597798148979; 0.9999999999999999 -0.47669853780444443; 0.9999999999999999 -0.4766985378044441; -0.9981915956880882 0.9999552450132129; 0.9996859128830372 0.9947611232517548; -0.28489590652936175 0.07391635105802351; 0.96185902403558 0.9999999999999967; -0.9858247181229355 -0.9993467630368023; -0.9981428623618572 0.9999994534557152; -0.1341173705742218 0.301080129981494; 0.4776540759186533 -0.9999999999999999; 0.4776540759186414 -0.9999999999999998]
290,1919,300,-46.713246132160705,[0.9961687879718583 -0.9999987776431005; 0.032318694142367446 0.6958055410290322; 0.9999999820979766 1.0; -0.9999999630682719 0.9904657802942806; 0.8268246951856376 -1.0; 0.9999984958505485 0.9999998605865759; -0.884045474400734 -0.9999999939779574; 0.9999998857436372 -0.13048363915775793; -0.21897646366893872 0.9999999867942121; 0.6862161772630395 0.006704160570540792; -0.9999999998058363 0.8060055754296663; -0.9999999942360756 -0.8853439609517045]
291,8636,300,-52.87342287616216,[0.9999999999999999 -0.9817664648920419; -0.9925411447857125 -0.9999999999999976; 0.47277396034332625 0.9999999999999993; 0.9579056255245225 -0.9999999999999936; -1.0 0.9578676626314219; -0.089282016227717 -0.2919574703512572; 0.47277396034332 0.9999999999999999; -0.9987344274183152 0.9999171129821997; -0.9999999999999999 -0.9831647197548338; 0.9999999999999996 0.48886815730766175; -0.291324467648005 -0.052244271428772034; 0.9999999999999999 0.48886815730766203]
292,2976,300,-50.435654233049384,[0.9594337594515431 -0.9999999994774722; 0.9596573760079667 0.999999999731897; -1.0 -0.2399342411485798; -0.8113885300307487 -1.0; -1.0 0.24261958315047824; -0.8082124395094612 0.9999999999920368; 0.11893340024824013 0.22658365403219205; 0.99999999973695 0.9353458865843535; -0.8082124324171623 1.0; -0.8113885423764302 -0.9999999937507744; 0.13524454745154169 -0.2515763641394004; 0.9999999978428501 -0.9349006369342393]
293,3538,300,-47.168217058662044,[-1.0 -0.9999999999999998; 0.9999999999999999 -0.8933574090043811; 0.04300178800005694 -0.6022213601654256; 0.9999999999999998 0.002313016087440696; -0.6011849437638278 0.0028247674278546577; 0.9999999999999998 0.7799924035170861; -0.06936983259087813 1.0; -0.9999999999999997 0.8152125737405843; -0.8925202053551183 1.0; -0.9999999999999886 -0.9999999999999994; 0.7703313812953964 0.9999999999999994; 0.8282929400463643 -0.999999999999996]
294,577,300,-52.912182275863735,[-0.47806172418946996 0.9999954772051922; 0.9999999726978913 -0.9999824749074729; -0.9881883575722707 -0.9926159395898744; 0.9981227943662888 -0.9999999980127297; 0.1601090590844774 -0.2967408485034691; -0.47808716056842154 0.9999999999443887; 0.9991501612104041 0.9946781983738852; -0.9999877658145 0.4719677044110826; 0.311002230385382 -0.10904274041882281; 0.9999987034917267 0.9997053010778142; -0.9604391754155809 -0.9999999999449781; -0.999999997781864 0.47192633094906833]
295,5253,300,-53.03009185491382,[1.0 -0.4756111354968522; 0.47809361444553505 -0.999999999997526; -0.3053275930267929 0.11130770551401595; -0.9999999999954939 -0.9620948716822462; 0.4780936668905212 -0.9999999999934565; -0.9859416544258802 -0.9999921241993946; -0.999999999484112 0.9999391335348301; 0.9998184282569905 0.994481206201371; -0.9931079882088139 0.999996133346184; 1.0 -0.4756102484611627; 0.962053729321422 0.9999999999835725; -0.10670720355672961 0.3005092604100165]
296,7099,300,-44.6747508261546,[0.8087104774033704 -0.006822315488668374; 0.01986305975599082 -0.5534482349978107; -0.6597149799404816 0.9999999999999999; -0.07378586584684 -0.9999999999999971; -0.989811039392633 -0.9999999999999898; 0.9999999982384311 0.9304970797377581; 0.9999998759584061 -0.9999999999963022; -0.999999999999994 -0.7915972512094867; 0.9999999966378086 -0.9999999994402218; -0.9999999998276636 0.9998516070229824; 0.9799724512891437 0.9999999999994585; -0.9999999999986653 0.26838083531262164]
