nPsoRun,n_iter,S,fgbest,optDes
262,2534,300,0.3949608595302487,[-1.0 -1.0; 0.9999998304011432 -0.4863702064533072; 0.019941821912395706 0.04890996081663303; 0.5966319085647857 1.0; -0.9999999201695923 -0.2662561301083338; 0.02717594808837447 0.048149903446010556; 0.9999999960271505 0.9150488613374391; -0.9999999912074228 0.9754954909042279; -0.5245723051308262 0.9999999623270135; -0.1991682794953759 -0.9999999971904295; 0.015385540569746491 0.04724054136530909; 0.8876797524903658 -0.9999999999663329]
263,1654,300,0.39574015090037973,[-0.5810539208630269 0.9999978231823992; 0.9999323705936987 0.9910727288397505; -0.006832792387290555 0.04327217504762109; -0.919330467719752 -0.999997817915158; -0.9999998017584734 -0.47351110970591914; -0.9999973397435135 0.977405802540138; 1.0 -0.2170184775510275; -0.03065537734576332 0.039231931216418436; 0.9999981731830947 -0.9999999176691071; -0.020718605050043883 0.05297468886942266; 0.4918905957560902 0.999997927720212; 0.21492591547000128 -0.9999999235560217]
264,1740,300,0.39270698449621905,[-0.3500159629150804 1.0; 0.9999999945674564 -0.6728902607400806; 0.03739325243551578 -0.010732810888603188; -0.9999999502382013 0.22595913542217064; -0.9999999999626066 0.9999997370437654; 0.8931628424294386 0.9999999969386499; -1.0 -0.8154070633340086; 0.031737982074825984 -0.014622457102894866; 0.9999997914994136 0.6030379117480833; 0.7084026727283821 -0.9999999632555078; 0.04065096287379478 -0.009737634516584034; -0.5611232116183583 -0.9999999818859407]
265,1778,300,0.3968788931685736,[-0.056004275388845996 -0.004475366427348259; 1.0 0.9999996997141406; 0.3624024237738264 -0.9999999897718669; -0.04872807489349233 -0.011725945111663957; -1.0 -0.999999986321786; 1.0 0.04242981444476106; 0.9999996844204643 -0.9501145364992368; 0.3155889410652769 0.9999999161361007; -0.999999960449616 -0.5158146775897474; -0.04940464825759739 -0.00412458260795743; -0.9999999803793638 1.0; -0.999999780850566 0.501236823260412]
266,3290,300,0.4003534909792538,[0.009320756337913155 -0.03743588201513839; 0.8246920220884453 0.5741504473511542; 0.9999999963545627 -0.4043387817153501; -0.998245877461543 -0.3523862764706881; 0.012145118462620334 -0.037303718426662455; -1.0 0.9999999998971104; -0.9999857249390948 0.3173409437677368; -0.10980192146750824 0.9999999991545909; 0.9999999991690797 0.9999999999905386; 0.9999999997188056 -0.9999999716101733; -0.05027833376510729 -1.0; -0.9999999995914034 -0.9999999992872022]
267,953,300,0.3961583477290739,[0.9999855420053831 -0.5612837742891825; 0.999981780414466 -1.0; 0.9998768177349417 0.999997547833528; -0.2559999535718309 0.9999998233739517; -0.9999999999409571 0.9753012764073454; 0.9999864202989641 0.49383466896942363; -0.9999978334734307 -0.944138460767562; 0.04289346382921802 -0.05711360066993852; -0.4376060472215548 -1.0; 0.06117987145060615 -0.02030523076340886; -1.0 0.1460094641989061; 0.03235579733377166 -0.021117558952597124]
268,2967,300,0.3955117854241374,[0.10503535277388705 0.9999999968436772; -0.5656225665297093 -0.9999999998586432; -0.011667558496516258 -0.06103399728267775; 0.9999999999856445 -0.9999999393394683; -0.9999999998841049 0.4287244172777572; -0.8849268974664789 0.9999999999999647; 0.5329316487181947 -0.9999999998636376; 0.9999999968850694 0.31724373368253517; 0.9847202324585913 0.9999999911755955; -0.016826710116777315 -0.06281198286773972; -0.9999999997345433 -0.9915714936768234; -0.004871523117581052 -0.05873166727389554]
269,3834,300,0.39652169272653875,[-0.01044922217356063 0.04873348017545326; -0.011488948220485344 0.051361605419034485; 0.9999999536295906 0.9999999439279376; -0.9998569341179289 -0.9999999656695246; 0.9282715820160545 -1.0; -0.0039512800250451575 0.047663650624208395; -0.9999999589738111 0.9999998941264588; 0.999999986286202 -0.3446459474757464; 0.5150836557333269 0.9999999949883451; -1.0 -0.35772649247317917; 0.0006394609655841865 -0.999999999962805; -0.5257462418026971 1.0]
270,1912,300,0.39623638626006885,[-0.524624361303083 0.9999998195222216; -0.9118731314518673 -0.9999998943324349; 0.012334604526371742 0.045671904762449804; -0.0028150475313701534 -0.9999997955607024; 0.9999999037060681 0.9999747800155422; 0.012101684279643359 0.040162681116636734; 0.0033270816102663387 0.05048575008399341; 0.537530079450817 0.9999993903417876; -0.9999999693407062 -0.35327898224009735; -0.9999999980463137 0.9940076393084122; 0.9976496012640546 -0.9999999999689959; 0.9999999994470604 -0.3712745401617098]
271,505,300,0.4048226655827318,[-0.23888166790264143 -0.9999999925713998; -0.00665714607159959 -0.021865839115995055; -0.9999996384784022 -0.9999997474187555; -0.4632406906714831 0.977140173936113; 0.9999993757091004 0.9999996203268386; 0.9934660013169853 0.28947643811222135; -0.9998978556437184 -0.1572556763704926; 0.9999933626066004 -0.9999525018942496; -0.9999943373761658 0.9999474235469408; 0.999837755548685 -0.48474290757728516; 0.23611742193519333 0.943148871906852; -0.006252721735346683 -0.0464859588323863]
272,3159,300,0.39626295380057613,[0.5160615171636375 0.9999999966184148; -0.9999495403676718 -0.9999999814317587; 0.9512553944391071 -0.9999999347383719; -0.03348387242867984 0.01186772508265344; -0.03273070885055682 0.009815996404787851; 0.16524586915465722 -0.9999999995432264; -0.8457531354264273 1.0; 0.9999999995554504 -0.28393925620144406; -0.03363121524423168 0.03060046522157795; -0.9999999963799184 0.6104015417445469; 0.9999999989422342 0.8872876254042658; -0.9999999994399837 -0.4905464056280358]
273,3493,300,0.4011619659499707,[-0.9999996366036397 0.14296002149326126; -0.9999989702116272 -0.9999995576667943; 0.9999999740173857 0.9999988310772773; -0.4607484736120878 -0.9977819751258139; -0.29322213985346773 0.9999999985865768; -0.9999999970699713 0.9999993795572281; 0.999999979149506 -0.10397844485874319; 0.6600294857738178 0.7263343511851792; -0.037941648600042246 -0.027655432472438565; 0.999999952780431 -0.9999993872128042; -0.03371454985888636 -0.029459780123303372; 0.3496130300251853 -0.9999999796062733]
274,2574,300,0.39579725397746496,[0.9999999906835472 -0.016404550002612466; -0.9954760775683594 0.9999999972853675; 0.9999999980649514 0.9488307302581619; 1.0 -0.9249060596506276; -0.061505949632677255 0.012573078878588034; -0.05042310958011824 -0.01066616776057312; -0.9999999990785912 -0.5423543962392647; -0.05629630509721235 0.0033420242254874315; -0.9999999656613315 0.5512880865821671; -0.9971949106890432 -1.0; 0.3638087126753405 -0.9999999863475418; 0.3866178027473165 0.9999999971974934]
275,1751,300,0.3952556168762742,[-0.9999996641981688 0.999998933189833; 0.3070393948880769 0.9999999751745765; -0.05536523401020121 -0.017488375446160935; -0.05769930205999012 -0.019485436381225924; -0.05807006037906854 -0.008534096235588286; -0.9653308363744384 -0.9999999206993841; -0.9999999999152325 0.5333041097824341; 0.9999999952064397 -0.8701902213491525; 0.999999774921208 0.9999985620563627; 0.9999998474119076 0.13289874047268255; -0.9999999960044961 -0.5739980513128693; 0.44648658794286633 -0.9999999970864764]
276,2000,300,0.39338755461522884,[-0.9999995418756206 0.571678283194126; -0.6815292167245374 -0.9999990777293563; 0.9999986075706612 -0.8816471039480916; -0.02034787856972049 -0.007665538034802738; -0.9999982091211294 -0.6523021150646613; 1.0 0.24126131069083293; -0.022572560877386363 -0.004460632486340338; 0.3052394181249915 0.9999998669009168; 0.5479828485039288 -0.9999986354426956; -0.026403824831816806 -0.0009065634164012568; -0.9298635685655421 0.9999986985708541; 0.9999973749599764 0.9999999709030389]
277,741,300,0.3967667173358897,[-0.9999996916669576 -0.9992110696728355; 0.05923677659134869 -0.010529721708720312; -0.9999996056515439 0.9437107794778965; 0.03882535490214069 -0.0040468126977937875; -0.370539266610023 -0.9999938745567536; 1.0 1.0; 0.99997386911407 -0.9999999723584069; 0.03329169654398607 -0.02221532748415743; 0.9999999862241148 -0.5260482200352106; 0.999991071575431 0.5021074634210237; -0.9999992513374305 0.03274158415876086; -0.32011424333681376 0.9999999897759925]
278,812,300,0.3999406027671555,[1.0 -0.999999772067165; 0.9282448088625832 0.428320167256422; -0.013743533581896512 -0.006257593582785565; -0.9989429429611191 0.3722216846662048; -0.9666329093977835 -0.4086456799241746; -0.9999994180874443 -0.9999993616007666; -0.9999730576559154 0.9999995010496996; -0.006279793967452444 0.9999999949813173; 0.9985708745201441 -0.3653583178613123; 0.9999999706136892 0.9999976616591081; 0.020377126394964057 -0.9999999781784237; -0.004174889416422953 -0.017373108688166997]
279,3102,300,0.3962536060607039,[0.29549744455690424 -0.9999999982638582; 0.4095010217192367 0.999999998395922; -0.05367736570953377 0.03373165293329416; 0.999999999392836 0.9537719238182747; -0.04679450990662606 0.01273805296870581; -0.9999999424399232 0.9999999988222977; 0.9999999970011382 -0.09120809165700412; -0.9999999937797411 0.5483018944407557; -0.999999999643121 -0.5055528457984151; 0.9999999996848158 -0.9629021940648379; -0.04725731035906517 0.019267801724459813; -0.9999999943812112 -0.9999999848081589]
280,1906,300,0.3952566591281821,[0.8766493500188433 0.9999999109822945; 0.026350531945170286 -0.05931210797842916; -0.5154717991122124 -0.9999999873138703; 0.03917459882300598 -0.05519180241202157; -0.9999999969372513 -0.9999999934246159; 0.5816080041242013 -0.9999995656006447; 0.9999997498698737 0.46519274969811336; 0.9999999993360367 -0.9876804929518375; -0.9999973056780633 0.999999448054653; 0.025763031533298893 -0.06408907497790575; -0.17988820336039008 0.9999998548060308; -0.9999999309235181 0.25967837423990586]
281,1413,300,0.39368233371563854,[-0.03469564346829741 -0.0035293336522299484; 0.5311191447979742 -1.0; 1.0 0.9999932805581234; -0.03589965873879841 -0.00043967778470051114; 0.32558969395429627 0.9999996635511135; -0.6977876715284949 -0.9999999998054008; -0.027475481558357745 0.0023803354160246595; -0.9560175467693933 1.0; 0.9999999874878918 0.20889165484071465; 0.9999999937780151 -0.8691395503496729; -0.9999999904702056 0.5753590760649833; -0.9999995795276952 -0.6382347358190474]
282,1676,300,0.3997428029030541,[0.4857492302039084 -0.8775851431983465; -0.37034519032950697 -0.9999999944370644; -0.4186903012355816 0.9694720054484294; 0.99999996889196 0.01212371654622458; -0.9999999912598572 -0.9999997567007446; 0.9999999384147735 -0.9999999793692044; -0.011350874701621312 0.013975694725728351; 0.9999997805876559 1.0; -0.9999995120653292 0.999999651533007; 0.3884467367090731 0.9931792861097423; -0.018287274726915055 0.01123495813454794; -0.9999999882586942 -0.025114111517735436]
283,3067,300,0.39299663502376686,[0.9999999971742534 -0.6634635290136841; -0.9999999977503694 -0.8588074399376611; -0.3171348134129548 0.9999999992261042; 0.025352791405834848 -0.013314728049943344; -0.9999999995103165 0.24250260697380335; 0.026484610943682124 -0.01270483771937039; -0.5571765862983884 -0.9999999999690854; 0.9075916175916828 0.9999999991610865; 1.0 0.5829582886909633; -0.9999999984138034 0.9999999850920144; 0.027295121846145156 -0.014658985368165633; 0.6857876262840238 -0.9999999972796492]
284,1491,300,0.39589909169799775,[0.9999994488347739 -0.9999980743209701; -0.9999999767619376 -0.18407967963543262; 0.9999999953790611 -0.4883103736377045; -0.455018115251547 0.9999998199985254; -0.9999979393456069 0.9312669632696542; -0.23197081993241397 -0.9999999883391456; 0.9999635071232149 0.5684743349408526; 0.039828651113016984 0.025999189011702364; 0.05010729027234488 0.040513950879408206; 0.9645007107111206 0.9999998421278501; -0.9999998285998061 -0.9999952823464684; 0.04752841623445247 0.03279403885397168]
285,1528,300,0.39535692046888926,[0.9999999958208581 0.36796857844663033; 0.014292069463132114 -0.04338795751830954; 0.956382770209944 0.9999997982021888; -0.9999998336120852 0.4348136738313403; 0.9999999906762643 -0.999999027524023; 0.5620299833654643 -1.0; -0.9999999958758115 -0.8953543883340513; 0.07025941849914114 0.9999999999962964; 0.004642440136456785 -0.04457977575153801; -0.5777059971471451 -1.0; -0.8989818059406508 1.0; 0.0008858540766943287 -0.05797873363006601]
286,1258,300,0.40049569272615143,[-0.9999996588448884 -0.9999985411760584; -0.026145601087739098 0.9999975155297387; 0.9997663514323291 0.37572840466170626; 0.009152469311873896 0.014370716557700685; 0.9904793020102183 -0.38310929418795636; -0.03161378462499862 -0.9999999721573415; 0.999999999970337 0.9999999999982897; -1.0 0.9999991844440804; -0.9549882038562505 -0.37358339724101963; 0.9999987117757629 -0.9999999447901748; -0.9997520999940337 0.34713917323326776; 0.013206544693190223 0.014288746894031314]
287,1898,300,0.395303033128948,[-0.9999999737911641 -0.4575073745283505; -0.5777856027548133 0.9999999927868419; -0.013334267739997106 0.05290799554384433; 0.9944675737687607 -1.0; 0.9999999997226876 -0.27786117663825494; -0.016971229893074126 0.06306261708721334; 0.5213085606958102 1.0; 0.16125731688181236 -0.999999998554241; -0.8842942074143911 -0.999999999939222; 0.9999999982086513 0.9999998867814403; -0.028540663374594502 0.050285543502009804; -0.9999999997560595 0.9765808833482424]
288,1499,300,0.39997080207205027,[1.0 -0.026428322314830593; -1.0 0.9999787999591844; -0.9999999256336202 -0.002189578768845259; -0.4062017084675641 0.9615545834044886; -0.42185653328934597 -0.9304060267095865; 0.9999622214604746 -0.9999996044911157; 0.3600282397375667 -1.0; 0.017508938978816845 0.015975335039698276; 0.9999995370431702 1.0; -0.9999999966770421 -0.9999998775247053; 0.3881689978485093 0.9999853419276943; 0.01937981202419539 0.014606008259976771]
289,1791,300,0.40042483248282323,[0.9621744925700372 0.3804002494675172; -0.9999998384043265 1.0; 0.013370061659425357 -0.9999999451630817; -0.9980170360475165 0.37647563123040967; -0.9999999998407163 -0.9999999940682208; 0.9874057162277373 -0.36328061032570214; -0.015734671441528573 0.0036753232778798483; 0.01916488268707076 1.0; -0.9882898944413476 -0.37828051906325005; 0.9999999704273904 1.0; -0.014651717500598795 0.0011335268530267317; 1.0 -1.0]
290,1214,300,0.39557028119906157,[-0.9999999807955613 0.3851231508992656; 0.9999998963182434 0.40983194357343655; 0.8795136398991319 1.0; 0.5630839068611703 -1.0; -0.04033792563126044 0.9999998991831663; -1.0 -0.9999882376210566; -0.010302140125565162 -0.05542577668416674; -0.014344993603755605 -0.044571715820575786; -0.5644724369399066 -0.9999998940372337; -0.9866788766983234 0.9999998232102146; -0.017279018332970113 -0.046096477270164644; 0.999999977855556 -0.899701509820144]
291,439,300,0.39757828686395147,[0.9999998738411833 0.9470637129756283; 0.02037511175257486 0.0369257744922584; -0.07892962470275501 -0.9999992048293902; -0.9999992893418795 -0.9999999905107385; 0.01999385413020322 0.0020138593339773746; 0.5162155123999854 0.9999896499759594; -0.9999929047532724 -0.28683474575854606; -0.477465933901126 0.999991403062865; 0.9999952978620398 -0.9999996085566564; 0.9999551118348268 -0.3844754419045623; -0.9999749414875158 0.9990015179204892; 0.00804133617573883 0.005402864912712803]
292,3954,300,0.4002907111820518,[-0.9999999999156922 0.9999999994765952; -0.9999999999818993 -1.0; 0.004575153005574204 0.027895960345965427; -0.3331599932793036 -0.9999999977368187; 0.43427601325985266 0.9697570919188412; -0.007561425931843942 0.031129792013647493; -0.9999999931716714 -0.06455301152995901; 0.38191071118160796 -0.9349779481148262; 0.9999999999942368 -0.06754742637673924; -0.42582106331984715 0.9744781822923443; 0.9999999999986601 -0.9999999993167347; 0.9999999999818298 1.0]
293,557,300,0.40018857907273614,[-0.011246523581551418 0.020641629553238523; 0.9999988482194404 1.0; -0.011220368931458417 -0.9999225515864866; -1.0 1.0; -0.9813739064412668 -0.3965529878701711; 0.9999072491490125 0.41245743606489566; -0.9977473755107614 0.3482055225281566; 0.9999474162150231 -1.0; -0.0661690206659276 0.9999707237536044; 0.8551036265869685 -0.5122207887614657; -1.0 -0.999993939529911; 0.0028705586690191483 0.03442002920236074]
294,2800,300,0.3962446198682539,[0.9999999999999981 -0.002836353602434862; -0.051214173945986236 -0.002752606427715668; -0.9999999998922047 0.9999999999985579; 0.3558652347419031 0.999999999999482; -0.9999999999838287 0.5256650565478757; -0.05111281217815855 -0.003039730128094009; -0.05111297831828582 -0.020514398467798088; 0.3619987665966689 -0.9999999999999668; 0.9999999999991972 0.9296650380769317; 0.9999999999970325 -0.9800760893495263; -0.9999999998358463 -0.9999999999732458; -0.9999999999998712 -0.532253152190885]
295,1549,300,0.3946742830018957,[0.9999999994776987 0.47785661532805424; 0.01482172558416911 -0.05297877138693223; -0.9999999907164275 0.9999999999999872; 0.5950818771944288 -0.9999999999927582; -1.0 -0.9999964731421074; -0.5466755330325588 -0.9999999871269011; -0.0019292281597733962 -0.0555124465287633; -0.1676192099636887 0.9999999979819043; -0.9999999962311126 0.3074370100749547; 0.856642415640669 0.9999999206965995; 0.0044323966713681094 -0.04875199452185402; 0.9999999999824793 -0.9094489063192064]
296,698,300,0.3962670376007453,[-0.9999984012429909 -0.9384469449894813; 0.9997252314902517 -0.9999994102319916; 0.043747415375515554 -0.034029020203260305; 0.9999924221263181 0.48201797248455136; -0.9999884554381748 0.17503056336182468; 0.05094576869628296 -0.008028236230354998; -0.23098971668291604 0.9999988826181758; -0.9999938093571017 0.9999402114011475; 1.0 0.9999997269142167; 0.9999289980308159 -0.5588701796663524; -0.44394128053811666 -0.9999916155368871; 0.019794614086570586 -0.02666754448090557]
297,3333,300,0.396871137922124,[-0.9999998988022903 0.5279126407216659; 0.3920814625823482 1.0; -0.9999999711859735 -0.48699664268314696; -0.9999998761396998 0.9999995339459616; 0.9999997858137798 -0.09677850717279474; -0.04657309329431812 0.01179765727564268; 0.9999999998950613 -1.0; -1.0 -0.9999977745123664; -0.049912418990782075 0.029848452943300526; -0.05537763167732378 -0.00881773715404065; 0.2762124620387891 -0.9999999992933676; 0.9999999113897364 0.9543713938191485]
298,1594,300,0.40052026114695977,[0.999999253600289 0.9999985660455325; 0.9999999244851039 -0.9999999998880519; 1.0 -0.03590323045280277; 0.37896268296108354 0.9999510695649844; -0.9999999946480188 0.9999998753000279; -0.9999928090700327 -0.032986483533521994; -0.9999986402268481 -0.9999978268373294; 0.3408132889879312 -0.9999665650116696; 0.008118136997455692 0.013848310799968167; 0.008996160916424994 0.013079850372207371; -0.3823341324126422 -0.9445126946266911; -0.3784992296614153 0.9999987875489532]
299,1325,300,0.3965462050015418,[0.1715160442688791 1.0; -0.9999999992927432 -0.999743499280954; -0.047629634666679375 -0.04123616457933151; -0.5599489278957502 -0.9999998456681727; 0.47283234147882997 -0.9999999985110468; -1.0 0.44204457491981586; 1.0 -0.9999992754553091; 1.0 0.2198095689197797; -0.027987252282383107 -0.06260439074782172; -0.045179000824388915 -0.03409863587062756; 0.9805909679661173 0.9999916116051875; -0.9648038228319364 0.9999999336153951]
300,1421,300,0.40043243823832847,[0.9948257514231301 0.31812419354731053; -1.0 -0.9999998311024375; 0.9982600879128628 -0.35514049147773413; 0.051204727763555544 -1.0; -0.008763760763678184 -0.04166715622806867; -0.8154304120143542 0.586651900836754; -0.9999991624746823 0.99999995371836; 0.9999999966539895 0.9999998784247732; 0.11751473403415866 0.9999999203978557; -0.015058288996358188 -0.04247501100421452; -0.9999999999919182 -0.40617278493099257; 0.9999999687551211 -0.9999998167000378]
301,651,300,0.3977926214061674,[-1.0 0.31461076563434676; 0.009075686285905937 -0.02009831640318743; -0.48163669423253164 -0.9999974430155566; 0.9997597178506352 0.9999975787436849; -0.9999947318205032 -0.9997054921654029; -0.9998681366821898 0.9999973897198436; -0.0014213321710231288 -0.04384277629631986; -0.016933219398045492 0.9999670629361422; 0.9999997620957244 0.33777305190293677; 0.9999873488794215 -0.9999985774338781; 0.49208723851673575 -0.999997175877694; 0.016138132105206277 0.0029081062197882867]
302,1269,300,0.39697934658662404,[-0.16078229334834845 1.0; 0.03131795249167478 -0.034608504928382224; -0.9802717748972357 0.9999999425860179; 0.9999998643316362 0.4326657525418013; 0.5498469290170473 -0.9999996449904656; -0.9999998872726072 0.22257097340100224; 0.999993366486251 0.9999998809343609; 0.9999999969021968 -0.9689242600280864; 0.035049189087328694 -0.04286411720101932; -0.46339360219286174 -0.9999998387883361; 0.035231631594074136 -0.015058501579121902; -0.9999999947032528 -0.9999990847788726]
303,1604,300,0.3924449776566638,[-0.9999999996381108 -0.8498381432878513; 0.028441908762524372 -0.033227990232682865; 0.8321429670594173 0.9999999983922717; 0.6904840693105425 -0.9999999996093815; -0.5928829672826491 -0.9999999969015007; 0.9999999999869 -0.6985238303978255; -0.9999999987301021 0.9999999928913478; -0.27930094625790025 0.9999999996517731; 0.022265347164190652 -0.03031031327205843; 0.023885254462025586 -0.032948658954211583; 0.9999999999535556 0.583291067586312; -0.9999999999996492 0.3079595451680372]
304,2132,300,0.39556918744937924,[0.999999639530965 -0.46505215984267456; 0.02347958113944229 0.04754931866069567; 0.5767751213452582 0.9999963710744353; -1.0 0.9999721460605704; -0.4971071926688311 0.999999275712941; 0.033172627716507974 0.04468284308091722; 0.9999968743500136 0.9634511939231029; -0.9999724878016933 -0.9999918897378048; 0.030799887480969002 0.05268966696600171; 0.9150299017481822 -0.9999851525250099; -0.9999987688929318 -0.23471605746985028; -0.19415540916874555 -0.9999979997889923]
305,1257,300,0.39655844158588344,[0.05911083949369936 -0.008864873010488506; 0.9999991690278803 -0.5178490932450898; 0.9999998888554436 0.5197338307064621; 0.03688599880737466 0.006783695685887933; 0.9999592699341016 -0.9999995387453351; -0.3478310660620656 0.999999975948318; 0.05050037356248562 0.004321439406846668; -0.35171165454370273 -0.9999999815655614; -0.9999990497841683 -0.9417133593238206; -0.9999999790028954 0.9889112383702141; 0.9999949283603397 0.999999891145723; -0.9999998453410879 0.008813183011794833]
306,695,300,0.3953705584869507,[0.9999717688362464 -0.9103409949896321; 0.014587729205973357 -0.04480508460651652; -0.08101967183963933 0.9999998986694395; 0.8961041688566197 0.9999999999996707; -0.5549866523173594 -0.9999886281891806; -0.9999999999998779 -0.9989867290280198; 0.575883365269671 -0.999970819247748; -0.9999934010734031 0.3551432657429071; 0.0042857465424523565 -0.05848047338710057; 0.9999771384518388 0.43526419673734196; -0.9642970180286566 0.9999967602869816; -0.017319681240606243 -0.05423513976642088]
307,1323,300,0.4000276426137668,[1.0 0.3236678229578742; -0.01866010627547953 -0.00776404861614433; -0.9999994638734223 -1.0; 0.9999996002269 1.0; 0.9999999768737727 -0.9999995650304336; -0.013153807486927765 -0.005164891999029283; -0.8651374977437737 0.5518313965962991; 0.8853676650915612 -0.49979590686215203; -0.04482439579009468 -1.0; -0.9999999727862038 -0.3779717197746143; -1.0 1.0; 0.12864203290185736 0.9999985633087325]
308,2146,300,0.3956051564191576,[-0.112610171588271 -0.9999999457004017; 0.999999871456707 -0.4298377997706785; 0.8931426194955044 -0.9999993079848559; -0.9999999733363414 -0.30559308042091166; 0.016933780870978535 0.0522933522116274; 0.008695123803812654 0.06060798272231747; 0.5646595874942555 0.9999999518473482; -0.5262398648431601 0.9999996896314354; -0.982452171808867 -0.9999999513144955; -0.999999993996653 0.9999999033116378; 0.999999999550467 0.999993821460085; 0.019706335462039676 0.06974220383777487]
309,470,300,0.39746877020388816,[-0.07760429887246603 0.9999999961555485; 0.02660143386630379 -0.03536895190486143; 0.9999762408892904 0.9999999999883755; -0.9999789913514807 0.2752469673115243; 0.5163638417830233 -0.999999941504882; 0.9999999999971689 0.3788103095059011; -0.47213019397212586 -0.9999968564270925; 0.9999978079772857 -0.9999956365884938; -0.9856610408126791 0.999953674338087; 0.02864737852932472 -0.01808765923195185; 0.0049246180151640475 -0.03900792513297049; -0.99997591489787 -0.9979916482641695]
310,680,300,0.4030399354754642,[-1.0 0.999972748940693; 0.35172728343069287 -0.9999808601344111; -0.2306599687888984 1.0; 0.9999756255102514 -0.999980358601272; -0.8091717736554704 -0.6346261333640317; 0.9999886582852447 -0.020971590119549265; -0.9999566284619082 -0.9999795185041168; 0.035078507662556706 -0.022748472494485077; 0.39490478875076057 0.9999723136401265; 0.9999991690144944 0.9994060353037507; -0.9999984843956482 0.22904779190172514; 0.04948089569822976 -0.01995724191755499]
311,1593,300,0.3997179797867702,[-0.005218933272172729 -0.05328649465465717; 0.9999999998593451 0.9999999981832277; -1.0 0.9999999974840121; 0.9135870093572971 0.4368471965862746; -0.003368184191949592 -0.05343588830389032; 0.9999999968876631 -0.9999999999962045; 0.025055479643912148 0.9999999993760689; 0.9999999996073076 -0.39507931954102293; -0.9999999997169426 -0.38837334074671365; -0.9175141517684116 0.4578606238204475; -0.007735164485737146 -0.9999999977146699; -1.0 -0.9999999992459696]
312,2710,300,0.3952449418685762,[0.03236822598206662 0.04990544830421108; 0.030286786983564285 0.05732992256358334; 0.5818459447326609 0.9999999957685892; -0.5169847358232703 0.999998791639937; 0.9999999333069802 0.9997473752032802; -1.0 -0.9999974044160419; -1.0 0.9999999968676168; -0.17875655088218836 -0.9999999951940344; 0.02752848703666291 0.058153999020426166; -0.999999996396093 -0.2624693117362642; 0.8715313526535715 -1.0; 0.9999999754590382 -0.46549617358066087]
313,1416,300,0.3946752225390713,[-0.9999845435545023 0.9999995268233117; 0.9692018803138572 0.9999912990504575; -0.5065057351720805 -0.9999999046089005; 0.03049877369093573 -0.006141206821532101; 0.9999959670110601 0.5328392667517413; -0.9999936775412663 0.21768397407253226; 0.7896250029840877 -0.9999999999773809; 0.027174520830867195 -0.011280462150831269; 0.02315970083943817 -0.008888114498271746; -0.27291056382071943 0.9999984249725642; -0.9999937693003488 -0.9188266983136516; 0.9999999986532943 -0.6107487498325497]
314,1805,300,0.40049517899045217,[0.9999999973292255 0.9999999738423653; -0.3770651835486415 -0.9993837543899716; 0.025480035692090553 -0.03367094626355796; -0.9999999992847401 0.9999999957955229; -1.0 -0.05188135457696003; 0.9999999884672008 -0.9999999999447396; 0.9999999998978526 0.11865150776555745; -0.5908602859183263 0.7793322213976354; 0.03058748204824553 -0.03262956429925103; -1.0 -1.0; 0.44808153744346274 -0.996504040544326; 0.31257182085304097 0.9999999993187154]
315,1854,300,0.3999547197185047,[0.999999960604515 -0.036819568776541994; 0.39679404328967494 0.9998129526208416; -0.3551366725811546 0.9987178897277456; 1.0 0.9999996994247631; -0.9999892626194603 0.06058634631241269; -0.5300339324051264 -0.8480505584709621; 0.0007973745364550824 0.007169228850519525; 0.3589427550816438 -0.9999999998871959; -0.9999897756966879 0.9999744942550605; -0.9999975783731115 -0.9999999866608585; 0.030196745340652652 0.013420161424113569; 0.9999993067069303 -0.9999955485997332]
316,1715,300,0.3999440846720554,[0.062466093943402204 -1.0; -0.024349998180520183 -0.032090826083604446; 0.8672943116025061 0.4782584290571292; -0.0302558700588894 -0.02507671068021612; 0.9999999896754417 -0.3451225063224719; -0.9948826754403388 -0.415345990679794; 0.0026811613116775957 0.9999999979389779; 0.9999999998128806 -0.9999999502941359; -0.9999999984687259 0.9999999996493857; 0.9999999996317708 1.0; -0.9989528693261893 0.38655533938923525; -1.0 -0.9999999999548261]
317,908,300,0.4020357645370482,[-0.9999442285559887 -0.9999626086629329; 0.7542809964447186 0.6710382979912989; -0.9999758135529421 0.9997103696784717; 0.9999257593173488 -0.20630669671276408; -0.9999691217473442 0.09813691148058182; -0.04717255889345756 0.0003404701380508956; 0.9999738361101911 -0.9999993375345454; -0.04510111169217798 2.421897661224745e-6; -0.468138277285225 -0.9637376845381423; 0.9999973670850052 0.999999869552285; 0.2715259060385399 -0.9999849879567437; -0.32402677386479406 0.9999984862526653]
318,1933,300,0.3967536005100253,[0.010806489279419457 0.008969550857715732; 0.011513326850782227 -0.0022113124597842484; -0.9999999954382197 -0.26240127112142; 0.9999999736767308 -0.9999999448274989; 0.9999999974569037 -0.4535924394182814; -0.4898595338151907 0.9999999999281217; 0.9999999984144785 0.829461018265416; 0.00933225711004321 -0.0065137168611575785; -0.9999989173171271 -0.9999998871759994; 0.5613868012504261 0.9999992718849766; -0.16713122509599143 -0.9999999999395356; -0.9999997121868465 0.9864610073198253]
